entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,WritedownsOfCurrentAssetsOtherThanCurrentFinancialAssets,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
21702587,2014-07-01,2015-06-30,ID_2,,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzA4L2ViLzJjLzA0MDMtNGViMC04NGE3LTMwMmI3NDgzOTExNw.pdf,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzIyLzQzL2JiLzhiZjMtNGJkZS1iOWE2LTI0YTQ1NTQ1YTIzOA.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-05,2016-12-07,6333.0,mail@jenslundgren.dk,169804.0,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Lundgren Holding ApS.,-213212.0,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Lundgreen,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",209449.0,525059.0,26906.0,"Bramstrup, den 5. december 2016",2014-07-01,2015-06-30,-76884.0,-37869.0,-167173.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-05,Aarhus,39015.0,40407414.0,ErklÃ¦ring om udvidet gennemgang,330644.0,urn:ofk:oid:23269110,indberetninger-20180424,2.5096006,21702587.0,,2018-03-29T05:34:06.484Z,2016-12-08T16:26:35.723Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-60-CP,2016-12-08T16:26:35.863Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21702587,2014-07-01,2015-06-30,ID_4,,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzA4L2ViLzJjLzA0MDMtNGViMC04NGE3LTMwMmI3NDgzOTExNw.pdf,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzIyLzQzL2JiLzhiZjMtNGJkZS1iOWE2LTI0YTQ1NTQ1YTIzOA.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-05,2016-12-07,,mail@jenslundgren.dk,,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Lundgren Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Lundgreen,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,,,"Bramstrup, den 5. december 2016",2014-07-01,2015-06-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-05,Aarhus,,40407414.0,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23269110,indberetninger-20180424,2.5096006,21702587.0,,2018-03-29T05:34:06.484Z,2016-12-08T16:26:35.723Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-60-CP,2016-12-08T16:26:35.863Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21702587,2014-07-01,2015-06-30,ID_6,,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzA4L2ViLzJjLzA0MDMtNGViMC04NGE3LTMwMmI3NDgzOTExNw.pdf,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzIyLzQzL2JiLzhiZjMtNGJkZS1iOWE2LTI0YTQ1NTQ1YTIzOA.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-05,2016-12-07,,mail@jenslundgren.dk,,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Lundgren Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Lundgreen,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,,,"Bramstrup, den 5. december 2016",2014-07-01,2015-06-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-05,Aarhus,,40407414.0,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23269110,indberetninger-20180424,2.5096006,21702587.0,,2018-03-29T05:34:06.484Z,2016-12-08T16:26:35.723Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-60-CP,2016-12-08T16:26:35.863Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21702587,2014-07-01,2015-06-30,ID_8,,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzA4L2ViLzJjLzA0MDMtNGViMC04NGE3LTMwMmI3NDgzOTExNw.pdf,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzIyLzQzL2JiLzhiZjMtNGJkZS1iOWE2LTI0YTQ1NTQ1YTIzOA.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-05,2016-12-07,,mail@jenslundgren.dk,,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Lundgren Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Lundgreen,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,,,"Bramstrup, den 5. december 2016",2014-07-01,2015-06-30,76884.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-05,Aarhus,,40407414.0,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23269110,indberetninger-20180424,2.5096006,21702587.0,,2018-03-29T05:34:06.484Z,2016-12-08T16:26:35.723Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-60-CP,2016-12-08T16:26:35.863Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21702587,2015-06-30,2015-06-30,ID_10,,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzA4L2ViLzJjLzA0MDMtNGViMC04NGE3LTMwMmI3NDgzOTExNw.pdf,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzIyLzQzL2JiLzhiZjMtNGJkZS1iOWE2LTI0YTQ1NTQ1YTIzOA.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-05,2016-12-07,,mail@jenslundgren.dk,,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Lundgren Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Lundgreen,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,,,"Bramstrup, den 5. december 2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-05,Aarhus,,40407414.0,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23269110,indberetninger-20180424,2.5096006,21702587.0,,2018-03-29T05:34:06.484Z,2016-12-08T16:26:35.723Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-60-CP,2016-12-08T16:26:35.863Z,6387474.0,1263443.0,125000.0,5491741.0,994079.0,36430.0,1044849.0,116084.0,6387474.0,5342625.0,700000.0,779649.0,779649.0,700000.0,895733.0,1907783.0,1122761.0,116084.0,0.0,0.0,919849.0,1907783.0,4642625.0,200000.0,2721593.0,598271.0,2320515.0,500000.0,571000.0,210000.0,9006.0,
21702587,2015-07-01,2016-06-30,ID_0,,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzA4L2ViLzJjLzA0MDMtNGViMC04NGE3LTMwMmI3NDgzOTExNw.pdf,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzIyLzQzL2JiLzhiZjMtNGJkZS1iOWE2LTI0YTQ1NTQ1YTIzOA.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-05,2016-12-07,5666.0,mail@jenslundgren.dk,241222.0,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Lundgren Holding ApS.,2167688.0,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Lundgreen,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",228160.0,489629.0,71141.0,"Bramstrup, den 5. december 2016",2014-07-01,2015-06-30,2420110.0,2657253.0,156955.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-05,Aarhus,237143.0,40407414.0,ErklÃ¦ring om udvidet gennemgang,78601.0,urn:ofk:oid:23269110,indberetninger-20180424,2.5096006,21702587.0,,2018-03-29T05:34:06.484Z,2016-12-08T16:26:35.723Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-60-CP,2016-12-08T16:26:35.863Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21702587,2015-07-01,2016-06-30,ID_1,,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzA4L2ViLzJjLzA0MDMtNGViMC04NGE3LTMwMmI3NDgzOTExNw.pdf,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzIyLzQzL2JiLzhiZjMtNGJkZS1iOWE2LTI0YTQ1NTQ1YTIzOA.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-05,2016-12-07,,mail@jenslundgren.dk,,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Lundgren Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Lundgreen,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,,,"Bramstrup, den 5. december 2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-05,Aarhus,,40407414.0,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23269110,indberetninger-20180424,2.5096006,21702587.0,,2018-03-29T05:34:06.484Z,2016-12-08T16:26:35.723Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-60-CP,2016-12-08T16:26:35.863Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jens Lundgreen Olesen
21702587,2015-07-01,2016-06-30,ID_11,,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzA4L2ViLzJjLzA0MDMtNGViMC04NGE3LTMwMmI3NDgzOTExNw.pdf,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzIyLzQzL2JiLzhiZjMtNGJkZS1iOWE2LTI0YTQ1NTQ1YTIzOA.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-05,2016-12-07,,mail@jenslundgren.dk,,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Lundgren Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Lundgreen,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,,,"Bramstrup, den 5. december 2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-05,Aarhus,,40407414.0,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23269110,indberetninger-20180424,2.5096006,21702587.0,,2018-03-29T05:34:06.484Z,2016-12-08T16:26:35.723Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-60-CP,2016-12-08T16:26:35.863Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21702587,2015-07-01,2016-06-30,ID_3,,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzA4L2ViLzJjLzA0MDMtNGViMC04NGE3LTMwMmI3NDgzOTExNw.pdf,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzIyLzQzL2JiLzhiZjMtNGJkZS1iOWE2LTI0YTQ1NTQ1YTIzOA.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-05,2016-12-07,,mail@jenslundgren.dk,,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Lundgren Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Lundgreen,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,,,"Bramstrup, den 5. december 2016",2014-07-01,2015-06-30,-30000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-05,Aarhus,,40407414.0,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23269110,indberetninger-20180424,2.5096006,21702587.0,,2018-03-29T05:34:06.484Z,2016-12-08T16:26:35.723Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-60-CP,2016-12-08T16:26:35.863Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21702587,2015-07-01,2016-06-30,ID_5,,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzA4L2ViLzJjLzA0MDMtNGViMC04NGE3LTMwMmI3NDgzOTExNw.pdf,http://regnskaber.virk.dk/78520712/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzIyLzQzL2JiLzhiZjMtNGJkZS1iOWE2LTI0YTQ1NTQ1YTIzOA.xml,"Ãrhus C, 8000",Store Torv 5,Til kapitalejerne i Lundgren Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er ledelsens opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-12-05,2016-12-07,,mail@jenslundgren.dk,,21702587.0,14343849.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Lundgren Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter ledelsens opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Lundgreen,Lundgren Holding ApS,"Abel & JÃ¸rgensen, Registreret revisionsanpartsselskab",,,,"Bramstrup, den 5. december 2016",2014-07-01,2015-06-30,-529937.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-05,Aarhus,,40407414.0,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23269110,indberetninger-20180424,2.5096006,21702587.0,,2018-03-29T05:34:06.484Z,2016-12-08T16:26:35.723Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-60-CP,2016-12-08T16:26:35.863Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
