entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,DividendPaid
28991037,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzJhLzAxL2Q2Lzc4ZTAtNDY4Ny05ODA5LTZjN2JmNDAyOTg3OQ.xhtml,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzRkL2ZmLzRiLzNlODAtNDU1Ny1iNGM1LWVlYzQzMWJiNDdhMw.pdf,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzY4L2EyLzRhLzU2YjItNGFmMS04ODBjLTdiMWQzYmY0ZTQ5Yg.xml,true,KÃ¸benhavn K,1169.0,19.0,Store KannikestrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-01-19,2016-04-30,5900.0,-5900.0,28991037.0,17716.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders JÃ¸rgen Bjerager JÃ¸rgensen,ANDERS JÃRGENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,3463.0,0.0,KÃ¸benhavn,2014-01-01,2014-12-31,-25530.0,-27079.0,-5900.0,2015-12-31,2015-01-01,false,false,"Selskabets ledelse har fravalgt revision pÃ¥ den ordinÃ¦re generalforsamling den 31. marts 2011 med fremtidig virkning, nÃ¥r selskabet opfylder betingelserne herfor, og skal samtidig bekrÃ¦fte at selskabet opfylder betingelserne herfor for dette regnskabsÃ¥r.",-1549.0,false,false,Ingen bistand,urn:ofk:oid:22295924,indberetninger-20180424,2.5953817,28991037,,2018-03-28T23:45:59.923Z,2016-04-30T08:40:43.279Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-00-JD,2016-04-30T08:40:43.426Z,,,,,,,,,,,,,,,,,,,,
28991037,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzJhLzAxL2Q2Lzc4ZTAtNDY4Ny05ODA5LTZjN2JmNDAyOTg3OQ.xhtml,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzRkL2ZmLzRiLzNlODAtNDU1Ny1iNGM1LWVlYzQzMWJiNDdhMw.pdf,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzY4L2EyLzRhLzU2YjItNGFmMS04ODBjLTdiMWQzYmY0ZTQ5Yg.xml,true,KÃ¸benhavn K,1169.0,19.0,Store KannikestrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-01-19,2016-04-30,,,28991037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders JÃ¸rgen Bjerager JÃ¸rgensen,ANDERS JÃRGENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,96600.0,,,2015-12-31,2015-01-01,false,false,"Selskabets ledelse har fravalgt revision pÃ¥ den ordinÃ¦re generalforsamling den 31. marts 2011 med fremtidig virkning, nÃ¥r selskabet opfylder betingelserne herfor, og skal samtidig bekrÃ¦fte at selskabet opfylder betingelserne herfor for dette regnskabsÃ¥r.",,false,false,Ingen bistand,urn:ofk:oid:22295924,indberetninger-20180424,2.5953817,28991037,,2018-03-28T23:45:59.923Z,2016-04-30T08:40:43.279Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-00-JD,2016-04-30T08:40:43.426Z,,,,,,,,,,,,,,,,,,,,
28991037,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzJhLzAxL2Q2Lzc4ZTAtNDY4Ny05ODA5LTZjN2JmNDAyOTg3OQ.xhtml,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzRkL2ZmLzRiLzNlODAtNDU1Ny1iNGM1LWVlYzQzMWJiNDdhMw.pdf,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzY4L2EyLzRhLzU2YjItNGFmMS04ODBjLTdiMWQzYmY0ZTQ5Yg.xml,true,KÃ¸benhavn K,1169.0,19.0,Store KannikestrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-01-19,2016-04-30,,,28991037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders JÃ¸rgen Bjerager JÃ¸rgensen,ANDERS JÃRGENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,-17612.0,,,2015-12-31,2015-01-01,false,false,"Selskabets ledelse har fravalgt revision pÃ¥ den ordinÃ¦re generalforsamling den 31. marts 2011 med fremtidig virkning, nÃ¥r selskabet opfylder betingelserne herfor, og skal samtidig bekrÃ¦fte at selskabet opfylder betingelserne herfor for dette regnskabsÃ¥r.",,false,false,Ingen bistand,urn:ofk:oid:22295924,indberetninger-20180424,2.5953817,28991037,,2018-03-28T23:45:59.923Z,2016-04-30T08:40:43.279Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-00-JD,2016-04-30T08:40:43.426Z,,,,,,,,,,,,,,,,,,,,
28991037,2014-01-01,2014-12-31,c8,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzJhLzAxL2Q2Lzc4ZTAtNDY4Ny05ODA5LTZjN2JmNDAyOTg3OQ.xhtml,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzRkL2ZmLzRiLzNlODAtNDU1Ny1iNGM1LWVlYzQzMWJiNDdhMw.pdf,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzY4L2EyLzRhLzU2YjItNGFmMS04ODBjLTdiMWQzYmY0ZTQ5Yg.xml,true,KÃ¸benhavn K,1169.0,19.0,Store KannikestrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-01-19,2016-04-30,,,28991037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders JÃ¸rgen Bjerager JÃ¸rgensen,ANDERS JÃRGENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,-104518.0,,,2015-12-31,2015-01-01,false,false,"Selskabets ledelse har fravalgt revision pÃ¥ den ordinÃ¦re generalforsamling den 31. marts 2011 med fremtidig virkning, nÃ¥r selskabet opfylder betingelserne herfor, og skal samtidig bekrÃ¦fte at selskabet opfylder betingelserne herfor for dette regnskabsÃ¥r.",,false,false,Ingen bistand,urn:ofk:oid:22295924,indberetninger-20180424,2.5953817,28991037,,2018-03-28T23:45:59.923Z,2016-04-30T08:40:43.279Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-00-JD,2016-04-30T08:40:43.426Z,,,,,,,,,,,,,,,,,,,,
28991037,2014-12-31,2014-12-31,c10,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzJhLzAxL2Q2Lzc4ZTAtNDY4Ny05ODA5LTZjN2JmNDAyOTg3OQ.xhtml,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzRkL2ZmLzRiLzNlODAtNDU1Ny1iNGM1LWVlYzQzMWJiNDdhMw.pdf,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzY4L2EyLzRhLzU2YjItNGFmMS04ODBjLTdiMWQzYmY0ZTQ5Yg.xml,true,KÃ¸benhavn K,1169.0,19.0,Store KannikestrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-01-19,2016-04-30,,,28991037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders JÃ¸rgen Bjerager JÃ¸rgensen,ANDERS JÃRGENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,"Selskabets ledelse har fravalgt revision pÃ¥ den ordinÃ¦re generalforsamling den 31. marts 2011 med fremtidig virkning, nÃ¥r selskabet opfylder betingelserne herfor, og skal samtidig bekrÃ¦fte at selskabet opfylder betingelserne herfor for dette regnskabsÃ¥r.",,false,false,Ingen bistand,urn:ofk:oid:22295924,indberetninger-20180424,2.5953817,28991037,,2018-03-28T23:45:59.923Z,2016-04-30T08:40:43.279Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-00-JD,2016-04-30T08:40:43.426Z,1594675.0,50552.0,125000.0,52275.0,1506393.0,1594675.0,88282.0,1542400.0,1542400.0,1542400.0,5900.0,1723.0,96600.0,-132607.0,1417400.0,88282.0,38456.0,43926.0,1723.0,
28991037,2015-01-01,2015-01-01,c11,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzJhLzAxL2Q2Lzc4ZTAtNDY4Ny05ODA5LTZjN2JmNDAyOTg3OQ.xhtml,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzRkL2ZmLzRiLzNlODAtNDU1Ny1iNGM1LWVlYzQzMWJiNDdhMw.pdf,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzY4L2EyLzRhLzU2YjItNGFmMS04ODBjLTdiMWQzYmY0ZTQ5Yg.xml,true,KÃ¸benhavn K,1169.0,19.0,Store KannikestrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-01-19,2016-04-30,,,28991037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders JÃ¸rgen Bjerager JÃ¸rgensen,ANDERS JÃRGENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,"Selskabets ledelse har fravalgt revision pÃ¥ den ordinÃ¦re generalforsamling den 31. marts 2011 med fremtidig virkning, nÃ¥r selskabet opfylder betingelserne herfor, og skal samtidig bekrÃ¦fte at selskabet opfylder betingelserne herfor for dette regnskabsÃ¥r.",,false,false,Ingen bistand,urn:ofk:oid:22295924,indberetninger-20180424,2.5953817,28991037,,2018-03-28T23:45:59.923Z,2016-04-30T08:40:43.279Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-00-JD,2016-04-30T08:40:43.426Z,,,,,125000.0,,,,,,,,,,,,,,,
28991037,2015-01-01,2015-01-01,c12,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzJhLzAxL2Q2Lzc4ZTAtNDY4Ny05ODA5LTZjN2JmNDAyOTg3OQ.xhtml,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzRkL2ZmLzRiLzNlODAtNDU1Ny1iNGM1LWVlYzQzMWJiNDdhMw.pdf,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzY4L2EyLzRhLzU2YjItNGFmMS04ODBjLTdiMWQzYmY0ZTQ5Yg.xml,true,KÃ¸benhavn K,1169.0,19.0,Store KannikestrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-01-19,2016-04-30,,,28991037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders JÃ¸rgen Bjerager JÃ¸rgensen,ANDERS JÃRGENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,"Selskabets ledelse har fravalgt revision pÃ¥ den ordinÃ¦re generalforsamling den 31. marts 2011 med fremtidig virkning, nÃ¥r selskabet opfylder betingelserne herfor, og skal samtidig bekrÃ¦fte at selskabet opfylder betingelserne herfor for dette regnskabsÃ¥r.",,false,false,Ingen bistand,urn:ofk:oid:22295924,indberetninger-20180424,2.5953817,28991037,,2018-03-28T23:45:59.923Z,2016-04-30T08:40:43.279Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-00-JD,2016-04-30T08:40:43.426Z,,,,,1417400.0,,,,,,,,,,,,,,,
28991037,2015-01-01,2015-01-01,c13,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzJhLzAxL2Q2Lzc4ZTAtNDY4Ny05ODA5LTZjN2JmNDAyOTg3OQ.xhtml,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzRkL2ZmLzRiLzNlODAtNDU1Ny1iNGM1LWVlYzQzMWJiNDdhMw.pdf,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzY4L2EyLzRhLzU2YjItNGFmMS04ODBjLTdiMWQzYmY0ZTQ5Yg.xml,true,KÃ¸benhavn K,1169.0,19.0,Store KannikestrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-01-19,2016-04-30,,,28991037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders JÃ¸rgen Bjerager JÃ¸rgensen,ANDERS JÃRGENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,"Selskabets ledelse har fravalgt revision pÃ¥ den ordinÃ¦re generalforsamling den 31. marts 2011 med fremtidig virkning, nÃ¥r selskabet opfylder betingelserne herfor, og skal samtidig bekrÃ¦fte at selskabet opfylder betingelserne herfor for dette regnskabsÃ¥r.",,false,false,Ingen bistand,urn:ofk:oid:22295924,indberetninger-20180424,2.5953817,28991037,,2018-03-28T23:45:59.923Z,2016-04-30T08:40:43.279Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-00-JD,2016-04-30T08:40:43.426Z,,,,,-132607.0,,,,,,,,,,,,,,,
28991037,2015-01-01,2015-01-01,c14,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzJhLzAxL2Q2Lzc4ZTAtNDY4Ny05ODA5LTZjN2JmNDAyOTg3OQ.xhtml,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzRkL2ZmLzRiLzNlODAtNDU1Ny1iNGM1LWVlYzQzMWJiNDdhMw.pdf,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzY4L2EyLzRhLzU2YjItNGFmMS04ODBjLTdiMWQzYmY0ZTQ5Yg.xml,true,KÃ¸benhavn K,1169.0,19.0,Store KannikestrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-01-19,2016-04-30,,,28991037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders JÃ¸rgen Bjerager JÃ¸rgensen,ANDERS JÃRGENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,"Selskabets ledelse har fravalgt revision pÃ¥ den ordinÃ¦re generalforsamling den 31. marts 2011 med fremtidig virkning, nÃ¥r selskabet opfylder betingelserne herfor, og skal samtidig bekrÃ¦fte at selskabet opfylder betingelserne herfor for dette regnskabsÃ¥r.",,false,false,Ingen bistand,urn:ofk:oid:22295924,indberetninger-20180424,2.5953817,28991037,,2018-03-28T23:45:59.923Z,2016-04-30T08:40:43.279Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-00-JD,2016-04-30T08:40:43.426Z,,,,,96600.0,,,,,,,,,,,,,,,
28991037,2015-01-01,2015-01-01,c15,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzJhLzAxL2Q2Lzc4ZTAtNDY4Ny05ODA5LTZjN2JmNDAyOTg3OQ.xhtml,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzRkL2ZmLzRiLzNlODAtNDU1Ny1iNGM1LWVlYzQzMWJiNDdhMw.pdf,http://regnskaber.virk.dk/73019982/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzY4L2EyLzRhLzU2YjItNGFmMS04ODBjLTdiMWQzYmY0ZTQ5Yg.xml,true,KÃ¸benhavn K,1169.0,19.0,Store KannikestrÃ¦de,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-01-19,2016-04-30,,,28991037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders JÃ¸rgen Bjerager JÃ¸rgensen,ANDERS JÃRGENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,"Selskabets ledelse har fravalgt revision pÃ¥ den ordinÃ¦re generalforsamling den 31. marts 2011 med fremtidig virkning, nÃ¥r selskabet opfylder betingelserne herfor, og skal samtidig bekrÃ¦fte at selskabet opfylder betingelserne herfor for dette regnskabsÃ¥r.",,false,false,Ingen bistand,urn:ofk:oid:22295924,indberetninger-20180424,2.5953817,28991037,,2018-03-28T23:45:59.923Z,2016-04-30T08:40:43.279Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-00-JD,2016-04-30T08:40:43.426Z,,,,,1506393.0,,,,,,,,,,,,,,,
