entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTradePayables,ShorttermTradeReceivables
36045469,2016-10-01,2017-09-30,c2,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQ1L2Q1L2RhL2E1ZGEtNDM4Ny04YjRmLTYzODExN2M2MTgxZg.xhtml,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2E5LzczL2RhL2JjNjQtNGM1Yy1iOGM2LTJiNzA5NzhlYTBkNg.pdf,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzFhLzU5LzU1L2YwNTktNDdiNi05MzBkLTQ1Yjc0NDEzOWM2Nw.xml,true,Frederiksberg C,1879.0,"54, 2",H.C. Ãrsteds Vej,1879 Frederiksberg C,"H.C. Ãrsteds Vej 54, 2",1.0,Regnskabsklasse B,2019-02-08,2019-02-08,120408.0,75155.0,180730.0,36045469.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Daniel Boonpa Christensen,Daniel Boonpa Christensen,BOONPA ApS,Daniel Boonpa Christensen,29.0,Frederiksberg C,2016-10-01,2017-09-30,-26653.0,-31979.0,-14833.0,2018-09-30,2017-10-01,17175.0,true,false,-5326.0,false,false,Ingen bistand,urn:ofk:oid:26661855,indberetninger-20180424,2.594818,36045469.0,AWjNETUHet7j816D4A88,2019-02-08T12:25:25.365Z,2019-02-08T12:24:42.855Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-33-AF,2019-02-08T12:24:43.061Z,,,,,,,,,,,,,,,,,,,,,,
36045469,2016-10-01,2017-09-30,c4,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQ1L2Q1L2RhL2E1ZGEtNDM4Ny04YjRmLTYzODExN2M2MTgxZg.xhtml,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2E5LzczL2RhL2JjNjQtNGM1Yy1iOGM2LTJiNzA5NzhlYTBkNg.pdf,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzFhLzU5LzU1L2YwNTktNDdiNi05MzBkLTQ1Yjc0NDEzOWM2Nw.xml,true,Frederiksberg C,1879.0,"54, 2",H.C. Ãrsteds Vej,1879 Frederiksberg C,"H.C. Ãrsteds Vej 54, 2",1.0,Regnskabsklasse B,2019-02-08,2019-02-08,,,,36045469.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Daniel Boonpa Christensen,Daniel Boonpa Christensen,BOONPA ApS,Daniel Boonpa Christensen,,Frederiksberg C,2016-10-01,2017-09-30,-26653.0,,,2018-09-30,2017-10-01,,true,false,,false,false,Ingen bistand,urn:ofk:oid:26661855,indberetninger-20180424,2.594818,36045469.0,AWjNETUHet7j816D4A88,2019-02-08T12:25:25.365Z,2019-02-08T12:24:42.855Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-33-AF,2019-02-08T12:24:43.061Z,,,,,,,,,,,,,,,,,,,,,,
36045469,2017-09-30,2017-09-30,c6,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQ1L2Q1L2RhL2E1ZGEtNDM4Ny04YjRmLTYzODExN2M2MTgxZg.xhtml,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2E5LzczL2RhL2JjNjQtNGM1Yy1iOGM2LTJiNzA5NzhlYTBkNg.pdf,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzFhLzU5LzU1L2YwNTktNDdiNi05MzBkLTQ1Yjc0NDEzOWM2Nw.xml,true,Frederiksberg C,1879.0,"54, 2",H.C. Ãrsteds Vej,1879 Frederiksberg C,"H.C. Ãrsteds Vej 54, 2",1.0,Regnskabsklasse B,2019-02-08,2019-02-08,,,,36045469.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Daniel Boonpa Christensen,Daniel Boonpa Christensen,BOONPA ApS,Daniel Boonpa Christensen,,Frederiksberg C,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,true,false,,false,false,Ingen bistand,urn:ofk:oid:26661855,indberetninger-20180424,2.594818,36045469.0,AWjNETUHet7j816D4A88,2019-02-08T12:25:25.365Z,2019-02-08T12:24:42.855Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-33-AF,2019-02-08T12:24:43.061Z,354418.0,60491.0,50000.0,74168.0,5000.0,30425.0,280250.0,354418.0,323993.0,280250.0,53759.0,280250.0,0.0,0.0,-19575.0,323993.0,254474.0,0.0,13677.0,1856.0,15760.0,6821.0
36045469,2017-10-01,2017-10-01,c7,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQ1L2Q1L2RhL2E1ZGEtNDM4Ny04YjRmLTYzODExN2M2MTgxZg.xhtml,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2E5LzczL2RhL2JjNjQtNGM1Yy1iOGM2LTJiNzA5NzhlYTBkNg.pdf,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzFhLzU5LzU1L2YwNTktNDdiNi05MzBkLTQ1Yjc0NDEzOWM2Nw.xml,true,Frederiksberg C,1879.0,"54, 2",H.C. Ãrsteds Vej,1879 Frederiksberg C,"H.C. Ãrsteds Vej 54, 2",1.0,Regnskabsklasse B,2019-02-08,2019-02-08,,,,36045469.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Daniel Boonpa Christensen,Daniel Boonpa Christensen,BOONPA ApS,Daniel Boonpa Christensen,,Frederiksberg C,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,true,false,,false,false,Ingen bistand,urn:ofk:oid:26661855,indberetninger-20180424,2.594818,36045469.0,AWjNETUHet7j816D4A88,2019-02-08T12:25:25.365Z,2019-02-08T12:24:42.855Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-33-AF,2019-02-08T12:24:43.061Z,,,,,,50000.0,,,,,,,,,,,,,,,,
36045469,2017-10-01,2017-10-01,c8,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQ1L2Q1L2RhL2E1ZGEtNDM4Ny04YjRmLTYzODExN2M2MTgxZg.xhtml,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2E5LzczL2RhL2JjNjQtNGM1Yy1iOGM2LTJiNzA5NzhlYTBkNg.pdf,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzFhLzU5LzU1L2YwNTktNDdiNi05MzBkLTQ1Yjc0NDEzOWM2Nw.xml,true,Frederiksberg C,1879.0,"54, 2",H.C. Ãrsteds Vej,1879 Frederiksberg C,"H.C. Ãrsteds Vej 54, 2",1.0,Regnskabsklasse B,2019-02-08,2019-02-08,,,,36045469.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Daniel Boonpa Christensen,Daniel Boonpa Christensen,BOONPA ApS,Daniel Boonpa Christensen,,Frederiksberg C,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,true,false,,false,false,Ingen bistand,urn:ofk:oid:26661855,indberetninger-20180424,2.594818,36045469.0,AWjNETUHet7j816D4A88,2019-02-08T12:25:25.365Z,2019-02-08T12:24:42.855Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-33-AF,2019-02-08T12:24:43.061Z,,,,,,-19575.0,,,,,,,,,,,,,,,,
36045469,2017-10-01,2017-10-01,c9,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQ1L2Q1L2RhL2E1ZGEtNDM4Ny04YjRmLTYzODExN2M2MTgxZg.xhtml,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2E5LzczL2RhL2JjNjQtNGM1Yy1iOGM2LTJiNzA5NzhlYTBkNg.pdf,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzFhLzU5LzU1L2YwNTktNDdiNi05MzBkLTQ1Yjc0NDEzOWM2Nw.xml,true,Frederiksberg C,1879.0,"54, 2",H.C. Ãrsteds Vej,1879 Frederiksberg C,"H.C. Ãrsteds Vej 54, 2",1.0,Regnskabsklasse B,2019-02-08,2019-02-08,,,,36045469.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Daniel Boonpa Christensen,Daniel Boonpa Christensen,BOONPA ApS,Daniel Boonpa Christensen,,Frederiksberg C,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,true,false,,false,false,Ingen bistand,urn:ofk:oid:26661855,indberetninger-20180424,2.594818,36045469.0,AWjNETUHet7j816D4A88,2019-02-08T12:25:25.365Z,2019-02-08T12:24:42.855Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-33-AF,2019-02-08T12:24:43.061Z,,,,,,30425.0,,,,,,,,,,,,,,,,
36045469,2017-10-01,2018-09-30,c0,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQ1L2Q1L2RhL2E1ZGEtNDM4Ny04YjRmLTYzODExN2M2MTgxZg.xhtml,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2E5LzczL2RhL2JjNjQtNGM1Yy1iOGM2LTJiNzA5NzhlYTBkNg.pdf,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzFhLzU5LzU1L2YwNTktNDdiNi05MzBkLTQ1Yjc0NDEzOWM2Nw.xml,true,Frederiksberg C,1879.0,"54, 2",H.C. Ãrsteds Vej,1879 Frederiksberg C,"H.C. Ãrsteds Vej 54, 2",1.0,Regnskabsklasse B,2019-02-08,2019-02-08,45170.0,268384.0,324846.0,36045469.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Daniel Boonpa Christensen,Daniel Boonpa Christensen,BOONPA ApS,Daniel Boonpa Christensen,0.0,Frederiksberg C,2016-10-01,2017-09-30,3253.0,8964.0,11292.0,2018-09-30,2017-10-01,2328.0,true,false,5711.0,false,false,Ingen bistand,urn:ofk:oid:26661855,indberetninger-20180424,2.594818,36045469.0,AWjNETUHet7j816D4A88,2019-02-08T12:25:25.365Z,2019-02-08T12:24:42.855Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-33-AF,2019-02-08T12:24:43.061Z,,,,,,,,,,,,,,,,,,,,,,
36045469,2017-10-01,2018-09-30,c1,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQ1L2Q1L2RhL2E1ZGEtNDM4Ny04YjRmLTYzODExN2M2MTgxZg.xhtml,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2E5LzczL2RhL2JjNjQtNGM1Yy1iOGM2LTJiNzA5NzhlYTBkNg.pdf,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzFhLzU5LzU1L2YwNTktNDdiNi05MzBkLTQ1Yjc0NDEzOWM2Nw.xml,true,Frederiksberg C,1879.0,"54, 2",H.C. Ãrsteds Vej,1879 Frederiksberg C,"H.C. Ãrsteds Vej 54, 2",1.0,Regnskabsklasse B,2019-02-08,2019-02-08,,,,36045469.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Daniel Boonpa Christensen,Daniel Boonpa Christensen,BOONPA ApS,Daniel Boonpa Christensen,,Frederiksberg C,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,true,false,,false,false,Ingen bistand,urn:ofk:oid:26661855,indberetninger-20180424,2.594818,36045469.0,AWjNETUHet7j816D4A88,2019-02-08T12:25:25.365Z,2019-02-08T12:24:42.855Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-33-AF,2019-02-08T12:24:43.061Z,,,,,,,,,,,,,,,,,,,,,,
36045469,2017-10-01,2018-09-30,c10,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQ1L2Q1L2RhL2E1ZGEtNDM4Ny04YjRmLTYzODExN2M2MTgxZg.xhtml,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2E5LzczL2RhL2JjNjQtNGM1Yy1iOGM2LTJiNzA5NzhlYTBkNg.pdf,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzFhLzU5LzU1L2YwNTktNDdiNi05MzBkLTQ1Yjc0NDEzOWM2Nw.xml,true,Frederiksberg C,1879.0,"54, 2",H.C. Ãrsteds Vej,1879 Frederiksberg C,"H.C. Ãrsteds Vej 54, 2",1.0,Regnskabsklasse B,2019-02-08,2019-02-08,,,,36045469.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Daniel Boonpa Christensen,Daniel Boonpa Christensen,BOONPA ApS,Daniel Boonpa Christensen,,Frederiksberg C,2016-10-01,2017-09-30,0.0,,,2018-09-30,2017-10-01,,true,false,,false,false,Ingen bistand,urn:ofk:oid:26661855,indberetninger-20180424,2.594818,36045469.0,AWjNETUHet7j816D4A88,2019-02-08T12:25:25.365Z,2019-02-08T12:24:42.855Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-33-AF,2019-02-08T12:24:43.061Z,,,,,,,,,,,,,,,,,,,,,,
36045469,2017-10-01,2018-09-30,c11,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzQ1L2Q1L2RhL2E1ZGEtNDM4Ny04YjRmLTYzODExN2M2MTgxZg.xhtml,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2E5LzczL2RhL2JjNjQtNGM1Yy1iOGM2LTJiNzA5NzhlYTBkNg.pdf,http://regnskaber.virk.dk/96454063/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzFhLzU5LzU1L2YwNTktNDdiNi05MzBkLTQ1Yjc0NDEzOWM2Nw.xml,true,Frederiksberg C,1879.0,"54, 2",H.C. Ãrsteds Vej,1879 Frederiksberg C,"H.C. Ãrsteds Vej 54, 2",1.0,Regnskabsklasse B,2019-02-08,2019-02-08,,,,36045469.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Daniel Boonpa Christensen,Daniel Boonpa Christensen,BOONPA ApS,Daniel Boonpa Christensen,,Frederiksberg C,2016-10-01,2017-09-30,3253.0,,,2018-09-30,2017-10-01,,true,false,,false,false,Ingen bistand,urn:ofk:oid:26661855,indberetninger-20180424,2.594818,36045469.0,AWjNETUHet7j816D4A88,2019-02-08T12:25:25.365Z,2019-02-08T12:24:42.855Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-33-AF,2019-02-08T12:24:43.061Z,,,,,,,,,,,,,,,,,,,,,,
