entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToInvestments,DisposalsOfInvestments,DividendIncomeRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear
18943794,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzdhL2JkL2ViLzI0YjQtNDE2NS1iYWMxLTZlODdiODVlZDljYQ.pdf,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2I0LzUxLzdkLzg2ZjYtNDBjMC1iOWQ0LTlkYTUzZjE3YzhjZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2820 Gentofte,"c/o Novare ApS, Gentoftegade 60, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jesik ApS,1738.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",14110.0,2018-05-08,1995-11-15,2018-05-09,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 13 t.kr. pr. balancedagen.,-103400.0,7125.0,20222670.0,18943794.0,20222670.0,mne34294,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jesik ApS.,422827.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Dahl Jensen,Jesper Gelser,Jesper Gelser,Jesik ApS,BDO Statsautoriseret revisionsaktieselskab,6036.0,77298.0,Gentofte,2016-01-01,2016-12-31,471116.0,486964.0,415702.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2017-12-31,2017-01-01,true,2018-05-08,KÃ¸benhavn,15848.0,urn:ofk:oid:25508978,indberetninger-20180424,2.5122902000000003,18943794.0,AWOIgOYzx8uVRSOdguJz,2018-05-22T15:39:18.483Z,2018-05-22T15:38:56.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-21-RK,2018-05-22T15:38:56.841Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18943794,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzdhL2JkL2ViLzI0YjQtNDE2NS1iYWMxLTZlODdiODVlZDljYQ.pdf,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2I0LzUxLzdkLzg2ZjYtNDBjMC1iOWQ0LTlkYTUzZjE3YzhjZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2820 Gentofte,"c/o Novare ApS, Gentoftegade 60, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jesik ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-08,1995-11-15,2018-05-09,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 13 t.kr. pr. balancedagen.,-103400.0,,20222670.0,18943794.0,20222670.0,mne34294,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jesik ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Dahl Jensen,Jesper Gelser,Jesper Gelser,Jesik ApS,BDO Statsautoriseret revisionsaktieselskab,,,Gentofte,2016-01-01,2016-12-31,103400.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2017-12-31,2017-01-01,true,2018-05-08,KÃ¸benhavn,,urn:ofk:oid:25508978,indberetninger-20180424,2.5122902000000003,18943794.0,AWOIgOYzx8uVRSOdguJz,2018-05-22T15:39:18.483Z,2018-05-22T15:38:56.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-21-RK,2018-05-22T15:38:56.841Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18943794,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzdhL2JkL2ViLzI0YjQtNDE2NS1iYWMxLTZlODdiODVlZDljYQ.pdf,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2I0LzUxLzdkLzg2ZjYtNDBjMC1iOWQ0LTlkYTUzZjE3YzhjZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2820 Gentofte,"c/o Novare ApS, Gentoftegade 60, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jesik ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-08,1995-11-15,2018-05-09,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 13 t.kr. pr. balancedagen.,-103400.0,,20222670.0,18943794.0,20222670.0,mne34294,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jesik ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Dahl Jensen,Jesper Gelser,Jesper Gelser,Jesik ApS,BDO Statsautoriseret revisionsaktieselskab,,,Gentofte,2016-01-01,2016-12-31,-444389.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2017-12-31,2017-01-01,true,2018-05-08,KÃ¸benhavn,,urn:ofk:oid:25508978,indberetninger-20180424,2.5122902000000003,18943794.0,AWOIgOYzx8uVRSOdguJz,2018-05-22T15:39:18.483Z,2018-05-22T15:38:56.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-21-RK,2018-05-22T15:38:56.841Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18943794,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzdhL2JkL2ViLzI0YjQtNDE2NS1iYWMxLTZlODdiODVlZDljYQ.pdf,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2I0LzUxLzdkLzg2ZjYtNDBjMC1iOWQ0LTlkYTUzZjE3YzhjZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2820 Gentofte,"c/o Novare ApS, Gentoftegade 60, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jesik ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-08,1995-11-15,2018-05-09,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 13 t.kr. pr. balancedagen.,-103400.0,,20222670.0,18943794.0,20222670.0,mne34294,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jesik ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Dahl Jensen,Jesper Gelser,Jesper Gelser,Jesik ApS,BDO Statsautoriseret revisionsaktieselskab,,,Gentofte,2016-01-01,2016-12-31,812105.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2017-12-31,2017-01-01,true,2018-05-08,KÃ¸benhavn,,urn:ofk:oid:25508978,indberetninger-20180424,2.5122902000000003,18943794.0,AWOIgOYzx8uVRSOdguJz,2018-05-22T15:39:18.483Z,2018-05-22T15:38:56.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-21-RK,2018-05-22T15:38:56.841Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18943794,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzdhL2JkL2ViLzI0YjQtNDE2NS1iYWMxLTZlODdiODVlZDljYQ.pdf,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2I0LzUxLzdkLzg2ZjYtNDBjMC1iOWQ0LTlkYTUzZjE3YzhjZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2820 Gentofte,"c/o Novare ApS, Gentoftegade 60, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jesik ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-08,1995-11-15,2018-05-09,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 13 t.kr. pr. balancedagen.,-103400.0,,20222670.0,18943794.0,20222670.0,mne34294,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jesik ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Dahl Jensen,Jesper Gelser,Jesper Gelser,Jesik ApS,BDO Statsautoriseret revisionsaktieselskab,,,Gentofte,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2017-12-31,2017-01-01,true,2018-05-08,KÃ¸benhavn,,urn:ofk:oid:25508978,indberetninger-20180424,2.5122902000000003,18943794.0,AWOIgOYzx8uVRSOdguJz,2018-05-22T15:39:18.483Z,2018-05-22T15:38:56.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-21-RK,2018-05-22T15:38:56.841Z,3923232.0,100718.0,125000.0,3751106.0,3923232.0,172126.0,2518625.0,231061.0,2287564.0,2518625.0,766513.0,165875.0,21000.0,103400.0,1473625.0,2049081.0,766513.0,172126.0,537376.0,55000.0,421143.0,40233.0,6251.0,,,,,,,,
18943794,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzdhL2JkL2ViLzI0YjQtNDE2NS1iYWMxLTZlODdiODVlZDljYQ.pdf,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2I0LzUxLzdkLzg2ZjYtNDBjMC1iOWQ0LTlkYTUzZjE3YzhjZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2820 Gentofte,"c/o Novare ApS, Gentoftegade 60, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jesik ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-08,1995-11-15,2018-05-09,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 13 t.kr. pr. balancedagen.,-103400.0,,20222670.0,18943794.0,20222670.0,mne34294,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jesik ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Dahl Jensen,Jesper Gelser,Jesper Gelser,Jesik ApS,BDO Statsautoriseret revisionsaktieselskab,,,Gentofte,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2017-12-31,2017-01-01,true,2018-05-08,KÃ¸benhavn,,urn:ofk:oid:25508978,indberetninger-20180424,2.5122902000000003,18943794.0,AWOIgOYzx8uVRSOdguJz,2018-05-22T15:39:18.483Z,2018-05-22T15:38:56.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-21-RK,2018-05-22T15:38:56.841Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18943794,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzdhL2JkL2ViLzI0YjQtNDE2NS1iYWMxLTZlODdiODVlZDljYQ.pdf,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2I0LzUxLzdkLzg2ZjYtNDBjMC1iOWQ0LTlkYTUzZjE3YzhjZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2820 Gentofte,"c/o Novare ApS, Gentoftegade 60, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jesik ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-08,1995-11-15,2018-05-09,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 13 t.kr. pr. balancedagen.,-103400.0,,20222670.0,18943794.0,20222670.0,mne34294,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jesik ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Dahl Jensen,Jesper Gelser,Jesper Gelser,Jesik ApS,BDO Statsautoriseret revisionsaktieselskab,,,Gentofte,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2017-12-31,2017-01-01,true,2018-05-08,KÃ¸benhavn,,urn:ofk:oid:25508978,indberetninger-20180424,2.5122902000000003,18943794.0,AWOIgOYzx8uVRSOdguJz,2018-05-22T15:39:18.483Z,2018-05-22T15:38:56.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-21-RK,2018-05-22T15:38:56.841Z,,,,1473625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18943794,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzdhL2JkL2ViLzI0YjQtNDE2NS1iYWMxLTZlODdiODVlZDljYQ.pdf,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2I0LzUxLzdkLzg2ZjYtNDBjMC1iOWQ0LTlkYTUzZjE3YzhjZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2820 Gentofte,"c/o Novare ApS, Gentoftegade 60, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jesik ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-08,1995-11-15,2018-05-09,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 13 t.kr. pr. balancedagen.,-103400.0,,20222670.0,18943794.0,20222670.0,mne34294,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jesik ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Dahl Jensen,Jesper Gelser,Jesper Gelser,Jesik ApS,BDO Statsautoriseret revisionsaktieselskab,,,Gentofte,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2017-12-31,2017-01-01,true,2018-05-08,KÃ¸benhavn,,urn:ofk:oid:25508978,indberetninger-20180424,2.5122902000000003,18943794.0,AWOIgOYzx8uVRSOdguJz,2018-05-22T15:39:18.483Z,2018-05-22T15:38:56.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-21-RK,2018-05-22T15:38:56.841Z,,,,2049081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18943794,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzdhL2JkL2ViLzI0YjQtNDE2NS1iYWMxLTZlODdiODVlZDljYQ.pdf,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2I0LzUxLzdkLzg2ZjYtNDBjMC1iOWQ0LTlkYTUzZjE3YzhjZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2820 Gentofte,"c/o Novare ApS, Gentoftegade 60, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jesik ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-08,1995-11-15,2018-05-09,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 13 t.kr. pr. balancedagen.,-103400.0,,20222670.0,18943794.0,20222670.0,mne34294,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jesik ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Dahl Jensen,Jesper Gelser,Jesper Gelser,Jesik ApS,BDO Statsautoriseret revisionsaktieselskab,,,Gentofte,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2017-12-31,2017-01-01,true,2018-05-08,KÃ¸benhavn,,urn:ofk:oid:25508978,indberetninger-20180424,2.5122902000000003,18943794.0,AWOIgOYzx8uVRSOdguJz,2018-05-22T15:39:18.483Z,2018-05-22T15:38:56.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-21-RK,2018-05-22T15:38:56.841Z,,,,103400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18943794,2017-01-01,2017-01-01,c564,,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzdhL2JkL2ViLzI0YjQtNDE2NS1iYWMxLTZlODdiODVlZDljYQ.pdf,http://regnskaber.virk.dk/49734981/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2I0LzUxLzdkLzg2ZjYtNDBjMC1iOWQ0LTlkYTUzZjE3YzhjZA.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2820 Gentofte,"c/o Novare ApS, Gentoftegade 60, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Jesik ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-08,1995-11-15,2018-05-09,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 13 t.kr. pr. balancedagen.,-103400.0,,20222670.0,18943794.0,20222670.0,mne34294,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Jesik ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Dahl Jensen,Jesper Gelser,Jesper Gelser,Jesik ApS,BDO Statsautoriseret revisionsaktieselskab,,,Gentofte,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2017-12-31,2017-01-01,true,2018-05-08,KÃ¸benhavn,,urn:ofk:oid:25508978,indberetninger-20180424,2.5122902000000003,18943794.0,AWOIgOYzx8uVRSOdguJz,2018-05-22T15:39:18.483Z,2018-05-22T15:38:56.681Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-21-RK,2018-05-22T15:38:56.841Z,,,,,,,,,,,,,,,,,,,,,,,,1787564.0,500000.0,,,,,,
