entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AuditorsReportOnFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
28661487,2013-07-01,2014-06-30,ID_11,,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2MyLzNlLzJkLzBkMzEtNDg4Ni04YTdkLWY4OWFiYmExNGExYg.pdf,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJjLzNlL2M0L2JkNjEtNGMyMC04Njk2LTI1NGE3Zjg1NWQzNA.xml,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Rolsted & Schultz ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-29,2015-10-29,28661487.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Rolsted & Schultz ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted & Schultz ApS for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted & Schultz ApS,AC Revision ApS,"Nakskov, den 29. oktober 2015",-899.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-29,Nakskov,23420630.0,RevisionspÃ¥tegning,urn:ofk:oid:21573615,indberetninger-20180424,2.511702,28661487.0,,2018-03-30T11:05:17.136Z,2015-10-29T12:56:43.625Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-JE,2015-10-29T12:56:43.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28661487,2013-07-01,2014-06-30,ID_13,,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2MyLzNlLzJkLzBkMzEtNDg4Ni04YTdkLWY4OWFiYmExNGExYg.pdf,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJjLzNlL2M0L2JkNjEtNGMyMC04Njk2LTI1NGE3Zjg1NWQzNA.xml,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Rolsted & Schultz ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-29,2015-10-29,28661487.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Rolsted & Schultz ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted & Schultz ApS for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted & Schultz ApS,AC Revision ApS,"Nakskov, den 29. oktober 2015",-899.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-29,Nakskov,23420630.0,RevisionspÃ¥tegning,urn:ofk:oid:21573615,indberetninger-20180424,2.511702,28661487.0,,2018-03-30T11:05:17.136Z,2015-10-29T12:56:43.625Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-JE,2015-10-29T12:56:43.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28661487,2013-07-01,2014-06-30,ID_9,,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2MyLzNlLzJkLzBkMzEtNDg4Ni04YTdkLWY4OWFiYmExNGExYg.pdf,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJjLzNlL2M0L2JkNjEtNGMyMC04Njk2LTI1NGE3Zjg1NWQzNA.xml,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Rolsted & Schultz ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-29,2015-10-29,28661487.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Rolsted & Schultz ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted & Schultz ApS for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted & Schultz ApS,AC Revision ApS,"Nakskov, den 29. oktober 2015",899.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-29,Nakskov,23420630.0,RevisionspÃ¥tegning,urn:ofk:oid:21573615,indberetninger-20180424,2.511702,28661487.0,,2018-03-30T11:05:17.136Z,2015-10-29T12:56:43.625Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-JE,2015-10-29T12:56:43.725Z,22764.0,98710.0,75053.0,6.0,899.0,75946.0,,,,,,,,,,,,,,,,,,,,
28661487,2014-06-30,2014-06-30,ID_15,,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2MyLzNlLzJkLzBkMzEtNDg4Ni04YTdkLWY4OWFiYmExNGExYg.pdf,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJjLzNlL2M0L2JkNjEtNGMyMC04Njk2LTI1NGE3Zjg1NWQzNA.xml,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Rolsted & Schultz ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-29,2015-10-29,28661487.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Rolsted & Schultz ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted & Schultz ApS for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted & Schultz ApS,AC Revision ApS,"Nakskov, den 29. oktober 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-29,Nakskov,23420630.0,RevisionspÃ¥tegning,urn:ofk:oid:21573615,indberetninger-20180424,2.511702,28661487.0,,2018-03-30T11:05:17.136Z,2015-10-29T12:56:43.625Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-JE,2015-10-29T12:56:43.725Z,,,,,,,1343267.0,24835.0,250000.0,24835.0,163336.0,1318432.0,1343267.0,1179931.0,1094712.0,1094712.0,1318432.0,15080.0,1318432.0,-298484.0,211820.0,85219.0,36000.0,34139.0,,
28661487,2014-07-01,2015-06-30,ID_0,,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2MyLzNlLzJkLzBkMzEtNDg4Ni04YTdkLWY4OWFiYmExNGExYg.pdf,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJjLzNlL2M0L2JkNjEtNGMyMC04Njk2LTI1NGE3Zjg1NWQzNA.xml,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Rolsted & Schultz ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-29,2015-10-29,28661487.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Rolsted & Schultz ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted & Schultz ApS for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted & Schultz ApS,AC Revision ApS,"Nakskov, den 29. oktober 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-29,Nakskov,23420630.0,RevisionspÃ¥tegning,urn:ofk:oid:21573615,indberetninger-20180424,2.511702,28661487.0,,2018-03-30T11:05:17.136Z,2015-10-29T12:56:43.625Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-JE,2015-10-29T12:56:43.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28661487,2014-07-01,2015-06-30,ID_1,,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2MyLzNlLzJkLzBkMzEtNDg4Ni04YTdkLWY4OWFiYmExNGExYg.pdf,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJjLzNlL2M0L2JkNjEtNGMyMC04Njk2LTI1NGE3Zjg1NWQzNA.xml,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Rolsted & Schultz ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-29,2015-10-29,28661487.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Rolsted & Schultz ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted & Schultz ApS for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted & Schultz ApS,AC Revision ApS,"Nakskov, den 29. oktober 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-29,Nakskov,23420630.0,RevisionspÃ¥tegning,urn:ofk:oid:21573615,indberetninger-20180424,2.511702,28661487.0,,2018-03-30T11:05:17.136Z,2015-10-29T12:56:43.625Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-JE,2015-10-29T12:56:43.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28661487,2014-07-01,2015-06-30,ID_10,,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2MyLzNlLzJkLzBkMzEtNDg4Ni04YTdkLWY4OWFiYmExNGExYg.pdf,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJjLzNlL2M0L2JkNjEtNGMyMC04Njk2LTI1NGE3Zjg1NWQzNA.xml,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Rolsted & Schultz ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-29,2015-10-29,28661487.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Rolsted & Schultz ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted & Schultz ApS for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted & Schultz ApS,AC Revision ApS,"Nakskov, den 29. oktober 2015",-27056.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-29,Nakskov,23420630.0,RevisionspÃ¥tegning,urn:ofk:oid:21573615,indberetninger-20180424,2.511702,28661487.0,,2018-03-30T11:05:17.136Z,2015-10-29T12:56:43.625Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-JE,2015-10-29T12:56:43.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28661487,2014-07-01,2015-06-30,ID_12,,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2MyLzNlLzJkLzBkMzEtNDg4Ni04YTdkLWY4OWFiYmExNGExYg.pdf,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJjLzNlL2M0L2JkNjEtNGMyMC04Njk2LTI1NGE3Zjg1NWQzNA.xml,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Rolsted & Schultz ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-29,2015-10-29,28661487.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Rolsted & Schultz ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted & Schultz ApS for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted & Schultz ApS,AC Revision ApS,"Nakskov, den 29. oktober 2015",-27056.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-29,Nakskov,23420630.0,RevisionspÃ¥tegning,urn:ofk:oid:21573615,indberetninger-20180424,2.511702,28661487.0,,2018-03-30T11:05:17.136Z,2015-10-29T12:56:43.625Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-JE,2015-10-29T12:56:43.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28661487,2014-07-01,2015-06-30,ID_16,,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2MyLzNlLzJkLzBkMzEtNDg4Ni04YTdkLWY4OWFiYmExNGExYg.pdf,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJjLzNlL2M0L2JkNjEtNGMyMC04Njk2LTI1NGE3Zjg1NWQzNA.xml,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Rolsted & Schultz ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-29,2015-10-29,28661487.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Rolsted & Schultz ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted & Schultz ApS for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted & Schultz ApS,AC Revision ApS,"Nakskov, den 29. oktober 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-29,Nakskov,23420630.0,RevisionspÃ¥tegning,urn:ofk:oid:21573615,indberetninger-20180424,2.511702,28661487.0,,2018-03-30T11:05:17.136Z,2015-10-29T12:56:43.625Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-JE,2015-10-29T12:56:43.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28661487,2014-07-01,2015-06-30,ID_17,,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2MyLzNlLzJkLzBkMzEtNDg4Ni04YTdkLWY4OWFiYmExNGExYg.pdf,http://regnskaber.virk.dk/78416682/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzJjLzNlL2M0L2JkNjEtNGMyMC04Njk2LTI1NGE3Zjg1NWQzNA.xml,"Nakskov, 4900",Vejlegade 41,Til kapitalejerne i Rolsted & Schultz ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-29,2015-10-29,28661487.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Rolsted & Schultz ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted & Schultz ApS for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted & Schultz ApS,AC Revision ApS,"Nakskov, den 29. oktober 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-29,Nakskov,23420630.0,RevisionspÃ¥tegning,urn:ofk:oid:21573615,indberetninger-20180424,2.511702,28661487.0,,2018-03-30T11:05:17.136Z,2015-10-29T12:56:43.625Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-10-JE,2015-10-29T12:56:43.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,
