entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,OtherLongtermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradeReceivables,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
29630879,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzAzL2JlLzNkL2I2YTMtNDM5Yy05MjE2LTNjZDYxMjg0MmNiMQ.pdf,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzkwLzFkLzQ0YmMtNDQ5Ni1iODA0LTA3ZjEwMzRlZjM1Mw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8H,Kolding Ãpark,6000 Kolding,Ãblehaven 48,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Juul Arkitekter A/S,13000.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-29,2006-06-29,2019-06-07,2000.0,Statsautoriseret revisor,131000.0,20222670.0,29630879.0,20222670.0,mne31367,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Juul Arkitekter A/S.,Ãrsrapport,1257158.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Steffen Juul-SÃ¸rensen,Steffen Juul-SÃ¸rensen,Danske Bank,Juul Arkitekter A/S,BDO Statsautoriseret revisionsaktieselskab,70000.0,Kolding,2017-01-01,2017-12-31,46000.0,59000.0,129000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-29,Kolding,13000.0,Formand,urn:ofk:oid:27488675,indberetninger-20180424,2.5118417999999996,29630879.0,AWtPxJp-GQc-fA3G3H7D,2019-06-13T07:37:31.895Z,2019-06-13T07:36:52.548Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-TG,2019-06-13T07:36:52.717Z,,,,,,,,,,,,,,,,,,
29630879,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzAzL2JlLzNkL2I2YTMtNDM5Yy05MjE2LTNjZDYxMjg0MmNiMQ.pdf,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzkwLzFkLzQ0YmMtNDQ5Ni1iODA0LTA3ZjEwMzRlZjM1Mw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8H,Kolding Ãpark,6000 Kolding,Ãblehaven 48,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Juul Arkitekter A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-29,2006-06-29,2019-06-07,,Statsautoriseret revisor,,20222670.0,29630879.0,20222670.0,mne31367,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Juul Arkitekter A/S.,Ãrsrapport,1257158.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Steffen Juul-SÃ¸rensen,Steffen Juul-SÃ¸rensen,Danske Bank,Juul Arkitekter A/S,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2017-01-01,2017-12-31,46000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-29,Kolding,,Formand,urn:ofk:oid:27488675,indberetninger-20180424,2.5118417999999996,29630879.0,AWtPxJp-GQc-fA3G3H7D,2019-06-13T07:37:31.895Z,2019-06-13T07:36:52.548Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-TG,2019-06-13T07:36:52.717Z,,,,,,,,,,,,,,,,,,
29630879,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzAzL2JlLzNkL2I2YTMtNDM5Yy05MjE2LTNjZDYxMjg0MmNiMQ.pdf,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzkwLzFkLzQ0YmMtNDQ5Ni1iODA0LTA3ZjEwMzRlZjM1Mw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8H,Kolding Ãpark,6000 Kolding,Ãblehaven 48,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Juul Arkitekter A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-29,2006-06-29,2019-06-07,,Statsautoriseret revisor,,20222670.0,29630879.0,20222670.0,mne31367,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Juul Arkitekter A/S.,Ãrsrapport,1257158.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Steffen Juul-SÃ¸rensen,Steffen Juul-SÃ¸rensen,Danske Bank,Juul Arkitekter A/S,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-29,Kolding,,Formand,urn:ofk:oid:27488675,indberetninger-20180424,2.5118417999999996,29630879.0,AWtPxJp-GQc-fA3G3H7D,2019-06-13T07:37:31.895Z,2019-06-13T07:36:52.548Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-TG,2019-06-13T07:36:52.717Z,104000.0,500000.0,29000.0,-1481000.0,104000.0,1585000.0,1203000.0,1203000.0,17000.0,-1981000.0,90000.0,382000.0,282000.0,104000.0,58000.0,,,
29630879,2018-01-01,2018-01-01,c231,,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzAzL2JlLzNkL2I2YTMtNDM5Yy05MjE2LTNjZDYxMjg0MmNiMQ.pdf,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzkwLzFkLzQ0YmMtNDQ5Ni1iODA0LTA3ZjEwMzRlZjM1Mw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8H,Kolding Ãpark,6000 Kolding,Ãblehaven 48,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Juul Arkitekter A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-29,2006-06-29,2019-06-07,,Statsautoriseret revisor,,20222670.0,29630879.0,20222670.0,mne31367,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Juul Arkitekter A/S.,Ãrsrapport,1257158.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Steffen Juul-SÃ¸rensen,Steffen Juul-SÃ¸rensen,Danske Bank,Juul Arkitekter A/S,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-29,Kolding,,Formand,urn:ofk:oid:27488675,indberetninger-20180424,2.5118417999999996,29630879.0,AWtPxJp-GQc-fA3G3H7D,2019-06-13T07:37:31.895Z,2019-06-13T07:36:52.548Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-TG,2019-06-13T07:36:52.717Z,,,,500000.0,,,,,,,,,,,,,,
29630879,2018-01-01,2018-01-01,c249,,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzAzL2JlLzNkL2I2YTMtNDM5Yy05MjE2LTNjZDYxMjg0MmNiMQ.pdf,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzkwLzFkLzQ0YmMtNDQ5Ni1iODA0LTA3ZjEwMzRlZjM1Mw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8H,Kolding Ãpark,6000 Kolding,Ãblehaven 48,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Juul Arkitekter A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-29,2006-06-29,2019-06-07,,Statsautoriseret revisor,,20222670.0,29630879.0,20222670.0,mne31367,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Juul Arkitekter A/S.,Ãrsrapport,1257158.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Steffen Juul-SÃ¸rensen,Steffen Juul-SÃ¸rensen,Danske Bank,Juul Arkitekter A/S,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-29,Kolding,,Formand,urn:ofk:oid:27488675,indberetninger-20180424,2.5118417999999996,29630879.0,AWtPxJp-GQc-fA3G3H7D,2019-06-13T07:37:31.895Z,2019-06-13T07:36:52.548Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-TG,2019-06-13T07:36:52.717Z,,,,-1981395.0,,,,,,,,,,,,,,
29630879,2018-01-01,2018-12-31,c174,,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzAzL2JlLzNkL2I2YTMtNDM5Yy05MjE2LTNjZDYxMjg0MmNiMQ.pdf,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzkwLzFkLzQ0YmMtNDQ5Ni1iODA0LTA3ZjEwMzRlZjM1Mw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8H,Kolding Ãpark,6000 Kolding,Ãblehaven 48,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Juul Arkitekter A/S,9989.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-29,2006-06-29,2019-06-07,3158.0,Statsautoriseret revisor,109824.0,20222670.0,29630879.0,20222670.0,mne31367,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Juul Arkitekter A/S.,Ãrsrapport,1257158.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Steffen Juul-SÃ¸rensen,Steffen Juul-SÃ¸rensen,Danske Bank,Juul Arkitekter A/S,BDO Statsautoriseret revisionsaktieselskab,61258.0,Kolding,2017-01-01,2017-12-31,35419.0,45408.0,106666.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-29,Kolding,9989.0,Formand,urn:ofk:oid:27488675,indberetninger-20180424,2.5118417999999996,29630879.0,AWtPxJp-GQc-fA3G3H7D,2019-06-13T07:37:31.895Z,2019-06-13T07:36:52.548Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-TG,2019-06-13T07:36:52.717Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,
29630879,2018-01-01,2018-12-31,c213,,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzAzL2JlLzNkL2I2YTMtNDM5Yy05MjE2LTNjZDYxMjg0MmNiMQ.pdf,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzkwLzFkLzQ0YmMtNDQ5Ni1iODA0LTA3ZjEwMzRlZjM1Mw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8H,Kolding Ãpark,6000 Kolding,Ãblehaven 48,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Juul Arkitekter A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-29,2006-06-29,2019-06-07,,Statsautoriseret revisor,,20222670.0,29630879.0,20222670.0,mne31367,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Juul Arkitekter A/S.,Ãrsrapport,1257158.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Steffen Juul-SÃ¸rensen,Steffen Juul-SÃ¸rensen,Danske Bank,Juul Arkitekter A/S,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2017-01-01,2017-12-31,35419.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-29,Kolding,,Formand,urn:ofk:oid:27488675,indberetninger-20180424,2.5118417999999996,29630879.0,AWtPxJp-GQc-fA3G3H7D,2019-06-13T07:37:31.895Z,2019-06-13T07:36:52.548Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-TG,2019-06-13T07:36:52.717Z,,,,,,,,,,,,,,,,,,
29630879,2018-01-01,2018-12-31,c248,,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzAzL2JlLzNkL2I2YTMtNDM5Yy05MjE2LTNjZDYxMjg0MmNiMQ.pdf,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzkwLzFkLzQ0YmMtNDQ5Ni1iODA0LTA3ZjEwMzRlZjM1Mw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8H,Kolding Ãpark,6000 Kolding,Ãblehaven 48,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Juul Arkitekter A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-29,2006-06-29,2019-06-07,,Statsautoriseret revisor,,20222670.0,29630879.0,20222670.0,mne31367,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Juul Arkitekter A/S.,Ãrsrapport,1257158.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Steffen Juul-SÃ¸rensen,Steffen Juul-SÃ¸rensen,Danske Bank,Juul Arkitekter A/S,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2017-01-01,2017-12-31,35419.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-29,Kolding,,Formand,urn:ofk:oid:27488675,indberetninger-20180424,2.5118417999999996,29630879.0,AWtPxJp-GQc-fA3G3H7D,2019-06-13T07:37:31.895Z,2019-06-13T07:36:52.548Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-TG,2019-06-13T07:36:52.717Z,,,,,,,,,,,,,,,,,,
29630879,2018-01-01,2018-12-31,c307,,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzAzL2JlLzNkL2I2YTMtNDM5Yy05MjE2LTNjZDYxMjg0MmNiMQ.pdf,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzkwLzFkLzQ0YmMtNDQ5Ni1iODA0LTA3ZjEwMzRlZjM1Mw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8H,Kolding Ãpark,6000 Kolding,Ãblehaven 48,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Juul Arkitekter A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-29,2006-06-29,2019-06-07,,Statsautoriseret revisor,,20222670.0,29630879.0,20222670.0,mne31367,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Juul Arkitekter A/S.,Ãrsrapport,1257158.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Steffen Juul-SÃ¸rensen,Steffen Juul-SÃ¸rensen,Danske Bank,Juul Arkitekter A/S,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-29,Kolding,,Formand,urn:ofk:oid:27488675,indberetninger-20180424,2.5118417999999996,29630879.0,AWtPxJp-GQc-fA3G3H7D,2019-06-13T07:37:31.895Z,2019-06-13T07:36:52.548Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-TG,2019-06-13T07:36:52.717Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
29630879,2018-01-01,2018-12-31,c607,,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzAzL2JlLzNkL2I2YTMtNDM5Yy05MjE2LTNjZDYxMjg0MmNiMQ.pdf,http://regnskaber.virk.dk/97803692/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2FjLzkwLzFkLzQ0YmMtNDQ5Ni1iODA0LTA3ZjEwMzRlZjM1Mw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Kolding,6000.0,8H,Kolding Ãpark,6000 Kolding,Ãblehaven 48,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i Juul Arkitekter A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2019-05-29,2006-06-29,2019-06-07,,Statsautoriseret revisor,,20222670.0,29630879.0,20222670.0,mne31367,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Juul Arkitekter A/S.,Ãrsrapport,1257158.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Steffen Juul-SÃ¸rensen,Steffen Juul-SÃ¸rensen,Danske Bank,Juul Arkitekter A/S,BDO Statsautoriseret revisionsaktieselskab,,Kolding,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,true,2019-05-29,Kolding,,Formand,urn:ofk:oid:27488675,indberetninger-20180424,2.5118417999999996,29630879.0,AWtPxJp-GQc-fA3G3H7D,2019-06-13T07:37:31.895Z,2019-06-13T07:36:52.548Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-63-TG,2019-06-13T07:36:52.717Z,,,,,,,,,,,,,,,,,,Poul Schwarz
