entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm
33494718,2013-01-01,2013-12-31,c3,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDcxODtBcFM0ODc4NjU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8veGJybHMvWC0wMkIzMDVGMC0yMDE1MDMxN18xMjU1NDFfNTkz.xml,Danmark,DK,Odense C,5000.0,9B,Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,25.0,Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-16,2015-03-16,78246.0,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",41209.0,196669.0,76637415.0,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Hanne F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃ¸ffner Revision A/S,22589.0,3911.0,Odense,2013-01-01,2013-12-31,56721.0,58536.0,77214.0,2014-12-31,2014-01-01,2015-03-16,Odense,1815.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13996203,indberetninger-20180424,2.5097342,33494718.0,,2018-03-30T17:50:32.473Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-130.858,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDcxODtBcFM0ODc4NjU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8veGJybHMvWC0wMkIzMDVGMC0yMDE1MDMxN18xMjU1NDFfNTkz.xml,Danmark,DK,Odense C,5000.0,9B,Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,25.0,Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-16,2015-03-16,,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,,76637415.0,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Hanne F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃ¸ffner Revision A/S,,,Odense,2013-01-01,2013-12-31,16110.0,,,2014-12-31,2014-01-01,2015-03-16,Odense,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13996203,indberetninger-20180424,2.5097342,33494718.0,,2018-03-30T17:50:32.473Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-130.858,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDcxODtBcFM0ODc4NjU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8veGJybHMvWC0wMkIzMDVGMC0yMDE1MDMxN18xMjU1NDFfNTkz.xml,Danmark,DK,Odense C,5000.0,9B,Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,25.0,Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-16,2015-03-16,,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,,76637415.0,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Hanne F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃ¸ffner Revision A/S,,,Odense,2013-01-01,2013-12-31,40611.0,,,2014-12-31,2014-01-01,2015-03-16,Odense,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13996203,indberetninger-20180424,2.5097342,33494718.0,,2018-03-30T17:50:32.473Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-130.858,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2013-12-31,2013-12-31,c9,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDcxODtBcFM0ODc4NjU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8veGJybHMvWC0wMkIzMDVGMC0yMDE1MDMxN18xMjU1NDFfNTkz.xml,Danmark,DK,Odense C,5000.0,9B,Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,25.0,Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-16,2015-03-16,,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,,76637415.0,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Hanne F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃ¸ffner Revision A/S,,,Odense,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-03-16,Odense,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13996203,indberetninger-20180424,2.5097342,33494718.0,,2018-03-30T17:50:32.473Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-130.858,2015-03-18T23:00:00.000Z,288073.0,0.0,80000.0,121025.0,96110.0,167048.0,10922.0,288073.0,158418.0,167048.0,53135.0,779.0,167048.0,16110.0,33545.0,33545.0,10922.0,0.0,42544.0,158418.0,28084.0,110103.0,76981.0,19550.0,15105.0,32343.0,
33494718,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDcxODtBcFM0ODc4NjU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8veGJybHMvWC0wMkIzMDVGMC0yMDE1MDMxN18xMjU1NDFfNTkz.xml,Danmark,DK,Odense C,5000.0,9B,Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,25.0,Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-16,2015-03-16,78244.0,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",0.0,296172.0,76637415.0,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Hanne F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃ¸ffner Revision A/S,4761.0,11626.0,Odense,2013-01-01,2013-12-31,170114.0,224793.0,217928.0,2014-12-31,2014-01-01,2015-03-16,Odense,54680.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13996203,indberetninger-20180424,2.5097342,33494718.0,,2018-03-30T17:50:32.473Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-130.858,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDcxODtBcFM0ODc4NjU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8veGJybHMvWC0wMkIzMDVGMC0yMDE1MDMxN18xMjU1NDFfNTkz.xml,Danmark,DK,Odense C,5000.0,9B,Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,25.0,Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-16,2015-03-16,,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,,76637415.0,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Hanne F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃ¸ffner Revision A/S,,,Odense,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-03-16,Odense,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13996203,indberetninger-20180424,2.5097342,33494718.0,,2018-03-30T17:50:32.473Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-130.858,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,HÃFFNER REVISION A/S              OFFENTLIGT GODKENDTE REVISORER
33494718,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDcxODtBcFM0ODc4NjU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8veGJybHMvWC0wMkIzMDVGMC0yMDE1MDMxN18xMjU1NDFfNTkz.xml,Danmark,DK,Odense C,5000.0,9B,Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,25.0,Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-16,2015-03-16,,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,,76637415.0,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Hanne F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃ¸ffner Revision A/S,,,Odense,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-03-16,Odense,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13996203,indberetninger-20180424,2.5097342,33494718.0,,2018-03-30T17:50:32.473Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-130.858,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDcxODtBcFM0ODc4NjU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8veGJybHMvWC0wMkIzMDVGMC0yMDE1MDMxN18xMjU1NDFfNTkz.xml,Danmark,DK,Odense C,5000.0,9B,Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,25.0,Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-16,2015-03-16,,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,,76637415.0,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Hanne F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃ¸ffner Revision A/S,,,Odense,2013-01-01,2013-12-31,170114.0,,,2014-12-31,2014-01-01,2015-03-16,Odense,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13996203,indberetninger-20180424,2.5097342,33494718.0,,2018-03-30T17:50:32.473Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-130.858,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDcxODtBcFM0ODc4NjU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8veGJybHMvWC0wMkIzMDVGMC0yMDE1MDMxN18xMjU1NDFfNTkz.xml,Danmark,DK,Odense C,5000.0,9B,Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,25.0,Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-16,2015-03-16,,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,,76637415.0,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Hanne F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃ¸ffner Revision A/S,,,Odense,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,2015-03-16,Odense,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13996203,indberetninger-20180424,2.5097342,33494718.0,,2018-03-30T17:50:32.473Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-130.858,2015-03-18T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8vcGRmcy8zMzQ5NDcxODtBcFM0ODc4NjU7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/81749433/Y3ZyLmRrOi8veGJybHMvWC0wMkIzMDVGMC0yMDE1MDMxN18xMjU1NDFfNTkz.xml,Danmark,DK,Odense C,5000.0,9B,Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,25.0,Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-16,2015-03-16,,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,,76637415.0,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Hanne F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃ¸ffner Revision A/S,,,Odense,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-03-16,Odense,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:13996203,indberetninger-20180424,2.5097342,33494718.0,,2018-03-30T17:50:32.473Z,2015-03-18T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-130.858,2015-03-18T23:00:00.000Z,593331.0,111404.0,80000.0,504527.0,250114.0,88804.0,11500.0,593331.0,327659.0,88804.0,73600.0,0.0,88804.0,170114.0,15558.0,15558.0,11500.0,0.0,0.0,327659.0,0.0,381623.0,381623.0,72667.0,181392.0,0.0,
