entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
33494718,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2RhL2NlLzA4LzIxMjUtNDQ4ZS1hNjdlLThmODk5MGM4OGYwNQ.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2E3L2YwL2Y3L2QyY2YtNDk1MC1hZDFmLTA3MGIyZGZmZDhjYw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY4LzA4LzhiLzVmNmQtNDg0Ni05YmRkLTRiNGY0NGJmZmExYg.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-11,2016-03-11,78244.0,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",296172.0,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,4761.0,11626.0,Odense,2014-01-01,2014-12-31,170114.0,224793.0,217928.0,2015-12-31,2015-01-01,2016-03-11,Odense,54680.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22157190,indberetninger-20180424,2.5953746,33494718.0,,2018-03-29T07:56:43.271Z,2016-03-30T14:39:41.579Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-76-BT,2016-03-30T14:39:41.777Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2RhL2NlLzA4LzIxMjUtNDQ4ZS1hNjdlLThmODk5MGM4OGYwNQ.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2E3L2YwL2Y3L2QyY2YtNDk1MC1hZDFmLTA3MGIyZGZmZDhjYw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY4LzA4LzhiLzVmNmQtNDg0Ni05YmRkLTRiNGY0NGJmZmExYg.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-11,2016-03-11,,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,,Odense,2014-01-01,2014-12-31,170114.0,,,2015-12-31,2015-01-01,2016-03-11,Odense,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22157190,indberetninger-20180424,2.5953746,33494718.0,,2018-03-29T07:56:43.271Z,2016-03-30T14:39:41.579Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-76-BT,2016-03-30T14:39:41.777Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2RhL2NlLzA4LzIxMjUtNDQ4ZS1hNjdlLThmODk5MGM4OGYwNQ.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2E3L2YwL2Y3L2QyY2YtNDk1MC1hZDFmLTA3MGIyZGZmZDhjYw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY4LzA4LzhiLzVmNmQtNDg0Ni05YmRkLTRiNGY0NGJmZmExYg.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-11,2016-03-11,,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,,Odense,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,2016-03-11,Odense,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22157190,indberetninger-20180424,2.5953746,33494718.0,,2018-03-29T07:56:43.271Z,2016-03-30T14:39:41.579Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-76-BT,2016-03-30T14:39:41.777Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2RhL2NlLzA4LzIxMjUtNDQ4ZS1hNjdlLThmODk5MGM4OGYwNQ.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2E3L2YwL2Y3L2QyY2YtNDk1MC1hZDFmLTA3MGIyZGZmZDhjYw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY4LzA4LzhiLzVmNmQtNDg0Ni05YmRkLTRiNGY0NGJmZmExYg.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-11,2016-03-11,,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,,Odense,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-03-11,Odense,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22157190,indberetninger-20180424,2.5953746,33494718.0,,2018-03-29T07:56:43.271Z,2016-03-30T14:39:41.579Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-76-BT,2016-03-30T14:39:41.777Z,593331.0,111404.0,80000.0,504527.0,250114.0,88804.0,11500.0,593331.0,327659.0,88804.0,73600.0,88804.0,170114.0,15558.0,15558.0,11500.0,327659.0,0.0,0.0,381623.0,381623.0,72667.0,181392.0,0.0,,
33494718,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2RhL2NlLzA4LzIxMjUtNDQ4ZS1hNjdlLThmODk5MGM4OGYwNQ.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2E3L2YwL2Y3L2QyY2YtNDk1MC1hZDFmLTA3MGIyZGZmZDhjYw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY4LzA4LzhiLzVmNmQtNDg0Ni05YmRkLTRiNGY0NGJmZmExYg.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-11,2016-03-11,86246.0,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",109662.0,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,7461.0,20956.0,Odense,2014-01-01,2014-12-31,29169.0,36911.0,23416.0,2015-12-31,2015-01-01,2016-03-11,Odense,7741.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22157190,indberetninger-20180424,2.5953746,33494718.0,,2018-03-29T07:56:43.271Z,2016-03-30T14:39:41.579Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-76-BT,2016-03-30T14:39:41.777Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2RhL2NlLzA4LzIxMjUtNDQ4ZS1hNjdlLThmODk5MGM4OGYwNQ.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2E3L2YwL2Y3L2QyY2YtNDk1MC1hZDFmLTA3MGIyZGZmZDhjYw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY4LzA4LzhiLzVmNmQtNDg0Ni05YmRkLTRiNGY0NGJmZmExYg.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-11,2016-03-11,,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,,Odense,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-03-11,Odense,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22157190,indberetninger-20180424,2.5953746,33494718.0,,2018-03-29T07:56:43.271Z,2016-03-30T14:39:41.579Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-76-BT,2016-03-30T14:39:41.777Z,,,,,,,,,,,,,,,,,,,,,,,,,76637415.0,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER
33494718,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2RhL2NlLzA4LzIxMjUtNDQ4ZS1hNjdlLThmODk5MGM4OGYwNQ.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2E3L2YwL2Y3L2QyY2YtNDk1MC1hZDFmLTA3MGIyZGZmZDhjYw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY4LzA4LzhiLzVmNmQtNDg0Ni05YmRkLTRiNGY0NGJmZmExYg.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-11,2016-03-11,,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,,Odense,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-03-11,Odense,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22157190,indberetninger-20180424,2.5953746,33494718.0,,2018-03-29T07:56:43.271Z,2016-03-30T14:39:41.579Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-76-BT,2016-03-30T14:39:41.777Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2RhL2NlLzA4LzIxMjUtNDQ4ZS1hNjdlLThmODk5MGM4OGYwNQ.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2E3L2YwL2Y3L2QyY2YtNDk1MC1hZDFmLTA3MGIyZGZmZDhjYw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY4LzA4LzhiLzVmNmQtNDg0Ni05YmRkLTRiNGY0NGJmZmExYg.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-11,2016-03-11,,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,,Odense,2014-01-01,2014-12-31,29169.0,,,2015-12-31,2015-01-01,2016-03-11,Odense,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22157190,indberetninger-20180424,2.5953746,33494718.0,,2018-03-29T07:56:43.271Z,2016-03-30T14:39:41.579Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-76-BT,2016-03-30T14:39:41.777Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2RhL2NlLzA4LzIxMjUtNDQ4ZS1hNjdlLThmODk5MGM4OGYwNQ.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2E3L2YwL2Y3L2QyY2YtNDk1MC1hZDFmLTA3MGIyZGZmZDhjYw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY4LzA4LzhiLzVmNmQtNDg0Ni05YmRkLTRiNGY0NGJmZmExYg.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-11,2016-03-11,,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,,Odense,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,2016-03-11,Odense,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22157190,indberetninger-20180424,2.5953746,33494718.0,,2018-03-29T07:56:43.271Z,2016-03-30T14:39:41.579Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-76-BT,2016-03-30T14:39:41.777Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2RhL2NlLzA4LzIxMjUtNDQ4ZS1hNjdlLThmODk5MGM4OGYwNQ.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZlL2E3L2YwL2Y3L2QyY2YtNDk1MC1hZDFmLTA3MGIyZGZmZDhjYw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzY4LzA4LzhiLzVmNmQtNDg0Ni05YmRkLTRiNGY0NGJmZmExYg.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-11,2016-03-11,,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,33494718.0,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,,Odense,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-03-11,Odense,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22157190,indberetninger-20180424,2.5953746,33494718.0,,2018-03-29T07:56:43.271Z,2016-03-30T14:39:41.579Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-76-BT,2016-03-30T14:39:41.777Z,465764.0,53639.0,80000.0,403206.0,109169.0,62558.0,21270.0,465764.0,356462.0,62558.0,16345.0,62558.0,29169.0,133.0,133.0,21270.0,356462.0,71945.0,20832.0,328297.0,321043.0,23166.0,224174.0,7254.0,,
