entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfEmployees,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
33494718,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2VjLzE1LzMxL2QwZTQtNDJkMS04YzkxLWE3N2IwYTk0ODgxNg.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk4Lzc2L2M0Lzg0ZjgtNDNhMC05OWM3LTdkM2I2MTBiZWYwNw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QzLzkxLzhmLzI0YjQtNDBkYi1iNWE1LWVmMTk2N2ZhNGUxMA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-18,2018-04-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.</p>",33494718.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,0.0,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-04-18,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25360318,indberetninger-20180424,2.59278,33494718.0,AWL81ZzRx8uVRSOdf_mE,2018-04-25T12:45:12.480Z,2018-04-25T12:44:37.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-32-WY,2018-04-25T12:44:38.155Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2VjLzE1LzMxL2QwZTQtNDJkMS04YzkxLWE3N2IwYTk0ODgxNg.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk4Lzc2L2M0Lzg0ZjgtNDNhMC05OWM3LTdkM2I2MTBiZWYwNw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QzLzkxLzhmLzI0YjQtNDBkYi1iNWE1LWVmMTk2N2ZhNGUxMA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-18,2018-04-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.</p>",33494718.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-04-18,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25360318,indberetninger-20180424,2.59278,33494718.0,AWL81ZzRx8uVRSOdf_mE,2018-04-25T12:45:12.480Z,2018-04-25T12:44:37.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-32-WY,2018-04-25T12:44:38.155Z,0.0,25451.0,0.0,175560.0,10986.0,15762.0,120447.0,154885.0,150109.0,34438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2VjLzE1LzMxL2QwZTQtNDJkMS04YzkxLWE3N2IwYTk0ODgxNg.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk4Lzc2L2M0Lzg0ZjgtNDNhMC05OWM3LTdkM2I2MTBiZWYwNw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QzLzkxLzhmLzI0YjQtNDBkYi1iNWE1LWVmMTk2N2ZhNGUxMA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-18,2018-04-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.</p>",33494718.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-04-18,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25360318,indberetninger-20180424,2.59278,33494718.0,AWL81ZzRx8uVRSOdf_mE,2018-04-25T12:45:12.480Z,2018-04-25T12:44:37.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-32-WY,2018-04-25T12:44:38.155Z,,,,,,,120447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2VjLzE1LzMxL2QwZTQtNDJkMS04YzkxLWE3N2IwYTk0ODgxNg.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk4Lzc2L2M0Lzg0ZjgtNDNhMC05OWM3LTdkM2I2MTBiZWYwNw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QzLzkxLzhmLzI0YjQtNDBkYi1iNWE1LWVmMTk2N2ZhNGUxMA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-18,2018-04-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.</p>",33494718.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-04-18,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25360318,indberetninger-20180424,2.59278,33494718.0,AWL81ZzRx8uVRSOdf_mE,2018-04-25T12:45:12.480Z,2018-04-25T12:44:37.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-32-WY,2018-04-25T12:44:38.155Z,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2016-12-31,2016-12-31,c10,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2VjLzE1LzMxL2QwZTQtNDJkMS04YzkxLWE3N2IwYTk0ODgxNg.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk4Lzc2L2M0Lzg0ZjgtNDNhMC05OWM3LTdkM2I2MTBiZWYwNw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QzLzkxLzhmLzI0YjQtNDBkYi1iNWE1LWVmMTk2N2ZhNGUxMA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-18,2018-04-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.</p>",33494718.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,0.0,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-04-18,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25360318,indberetninger-20180424,2.59278,33494718.0,AWL81ZzRx8uVRSOdf_mE,2018-04-25T12:45:12.480Z,2018-04-25T12:44:37.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-32-WY,2018-04-25T12:44:38.155Z,,,,,,,,,,,343611.0,0.0,80000.0,244507.0,200447.0,99104.0,14865.0,343611.0,141813.0,99104.0,8758.0,99104.0,120447.0,1351.0,1351.0,14865.0,2690.0,141813.0,71148.0,13771.0,229642.0,220125.0,33220.0,12226.0,9517.0,,
33494718,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2VjLzE1LzMxL2QwZTQtNDJkMS04YzkxLWE3N2IwYTk0ODgxNg.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk4Lzc2L2M0Lzg0ZjgtNDNhMC05OWM3LTdkM2I2MTBiZWYwNw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QzLzkxLzhmLzI0YjQtNDBkYi1iNWE1LWVmMTk2N2ZhNGUxMA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-18,2018-04-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.</p>",33494718.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,0.0,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-04-18,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25360318,indberetninger-20180424,2.59278,33494718.0,AWL81ZzRx8uVRSOdf_mE,2018-04-25T12:45:12.480Z,2018-04-25T12:44:37.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-32-WY,2018-04-25T12:44:38.155Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2VjLzE1LzMxL2QwZTQtNDJkMS04YzkxLWE3N2IwYTk0ODgxNg.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk4Lzc2L2M0Lzg0ZjgtNDNhMC05OWM3LTdkM2I2MTBiZWYwNw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QzLzkxLzhmLzI0YjQtNDBkYi1iNWE1LWVmMTk2N2ZhNGUxMA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-18,2018-04-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.</p>",33494718.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-04-18,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25360318,indberetninger-20180424,2.59278,33494718.0,AWL81ZzRx8uVRSOdf_mE,2018-04-25T12:45:12.480Z,2018-04-25T12:44:37.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-32-WY,2018-04-25T12:44:38.155Z,1.0,30143.0,14793.0,72718.0,6253.0,14520.0,27996.0,36049.0,27782.0,8053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2VjLzE1LzMxL2QwZTQtNDJkMS04YzkxLWE3N2IwYTk0ODgxNg.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk4Lzc2L2M0Lzg0ZjgtNDNhMC05OWM3LTdkM2I2MTBiZWYwNw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QzLzkxLzhmLzI0YjQtNDBkYi1iNWE1LWVmMTk2N2ZhNGUxMA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-18,2018-04-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.</p>",33494718.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-04-18,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25360318,indberetninger-20180424,2.59278,33494718.0,AWL81ZzRx8uVRSOdf_mE,2018-04-25T12:45:12.480Z,2018-04-25T12:44:37.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-32-WY,2018-04-25T12:44:38.155Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76637415.0,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER
33494718,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2VjLzE1LzMxL2QwZTQtNDJkMS04YzkxLWE3N2IwYTk0ODgxNg.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk4Lzc2L2M0Lzg0ZjgtNDNhMC05OWM3LTdkM2I2MTBiZWYwNw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QzLzkxLzhmLzI0YjQtNDBkYi1iNWE1LWVmMTk2N2ZhNGUxMA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-18,2018-04-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.</p>",33494718.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-04-18,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25360318,indberetninger-20180424,2.59278,33494718.0,AWL81ZzRx8uVRSOdf_mE,2018-04-25T12:45:12.480Z,2018-04-25T12:44:37.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-32-WY,2018-04-25T12:44:38.155Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33494718,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2VjLzE1LzMxL2QwZTQtNDJkMS04YzkxLWE3N2IwYTk0ODgxNg.xhtml,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk4Lzc2L2M0Lzg0ZjgtNDNhMC05OWM3LTdkM2I2MTBiZWYwNw.pdf,http://regnskaber.virk.dk/81749433/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QzLzkxLzhmLzI0YjQtNDBkYi1iNWE1LWVmMTk2N2ZhNGUxMA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense C,5000.0,16.0,Klingenberg,Odense C,5000.0,"25, 1",Dronningensgade,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Friis Kloakmester ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-18,2018-04-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.</p>",33494718.0,mne502,1002497487.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Christina F. Knudsen,Poul-Erik Friis Knudsen,Handelsbanken,FRIIS KLOAKMESTER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,Odense,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-04-18,Odense,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25360318,indberetninger-20180424,2.59278,33494718.0,AWL81ZzRx8uVRSOdf_mE,2018-04-25T12:45:12.480Z,2018-04-25T12:44:37.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-32-WY,2018-04-25T12:44:38.155Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76637415.0,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER
