entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherExternalExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
33970358,2012-07-01,2013-06-30,ID_10,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8vcGRmcy8zMzk3MDM1ODtBcFM1MDE2ODc7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8veGJybHMvWC1FOTA5RDI0OS0yMDE0MTExM18xMDI1MjhfODgz.xml,"2860, SÃ¸borg",Mileparken 28,Til kapitalejerne i SJ Holding 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2011-10-23,2014-11-13,33970358.0,29839328.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for SJ Holding 2011 ApS.,Ãrsrapport,Bo Ãrum,Danske Bank A/S,SJ Holding 2011 ApS,"NU-REVI, Statsautoriseret Revisor ApS","Farum, den 3. november 2014",-96600.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-11-03,SÃ¸borg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14383965,indberetninger-20180424,2.5118417999999996,33970358.0,,2018-03-31T21:42:16.811Z,2014-11-13T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-312.491,2014-11-13T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33970358,2012-07-01,2013-06-30,ID_12,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8vcGRmcy8zMzk3MDM1ODtBcFM1MDE2ODc7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8veGJybHMvWC1FOTA5RDI0OS0yMDE0MTExM18xMDI1MjhfODgz.xml,"2860, SÃ¸borg",Mileparken 28,Til kapitalejerne i SJ Holding 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2011-10-23,2014-11-13,33970358.0,29839328.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for SJ Holding 2011 ApS.,Ãrsrapport,Bo Ãrum,Danske Bank A/S,SJ Holding 2011 ApS,"NU-REVI, Statsautoriseret Revisor ApS","Farum, den 3. november 2014",62316.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-11-03,SÃ¸borg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14383965,indberetninger-20180424,2.5118417999999996,33970358.0,,2018-03-31T21:42:16.811Z,2014-11-13T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-312.491,2014-11-13T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33970358,2012-07-01,2013-06-30,ID_14,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8vcGRmcy8zMzk3MDM1ODtBcFM1MDE2ODc7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8veGJybHMvWC1FOTA5RDI0OS0yMDE0MTExM18xMDI1MjhfODgz.xml,"2860, SÃ¸borg",Mileparken 28,Til kapitalejerne i SJ Holding 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2011-10-23,2014-11-13,33970358.0,29839328.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for SJ Holding 2011 ApS.,Ãrsrapport,Bo Ãrum,Danske Bank A/S,SJ Holding 2011 ApS,"NU-REVI, Statsautoriseret Revisor ApS","Farum, den 3. november 2014",96435.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-11-03,SÃ¸borg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14383965,indberetninger-20180424,2.5118417999999996,33970358.0,,2018-03-31T21:42:16.811Z,2014-11-13T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-312.491,2014-11-13T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33970358,2012-07-01,2013-06-30,ID_16,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8vcGRmcy8zMzk3MDM1ODtBcFM1MDE2ODc7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8veGJybHMvWC1FOTA5RDI0OS0yMDE0MTExM18xMDI1MjhfODgz.xml,"2860, SÃ¸borg",Mileparken 28,Til kapitalejerne i SJ Holding 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2011-10-23,2014-11-13,33970358.0,29839328.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for SJ Holding 2011 ApS.,Ãrsrapport,Bo Ãrum,Danske Bank A/S,SJ Holding 2011 ApS,"NU-REVI, Statsautoriseret Revisor ApS","Farum, den 3. november 2014",62151.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-11-03,SÃ¸borg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14383965,indberetninger-20180424,2.5118417999999996,33970358.0,,2018-03-31T21:42:16.811Z,2014-11-13T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-312.491,2014-11-13T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33970358,2012-07-01,2013-06-30,ID_8,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8vcGRmcy8zMzk3MDM1ODtBcFM1MDE2ODc7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8veGJybHMvWC1FOTA5RDI0OS0yMDE0MTExM18xMDI1MjhfODgz.xml,"2860, SÃ¸borg",Mileparken 28,Til kapitalejerne i SJ Holding 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2011-10-23,2014-11-13,33970358.0,29839328.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for SJ Holding 2011 ApS.,Ãrsrapport,Bo Ãrum,Danske Bank A/S,SJ Holding 2011 ApS,"NU-REVI, Statsautoriseret Revisor ApS","Farum, den 3. november 2014",-62151.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-11-03,SÃ¸borg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14383965,indberetninger-20180424,2.5118417999999996,33970358.0,,2018-03-31T21:42:16.811Z,2014-11-13T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-312.491,2014-11-13T23:00:00.000Z,-5500.0,-62316.0,5500.0,5665.0,-62151.0,-5500.0,,,,,,,,,,,,,,,,,,,,,,
33970358,2013-06-30,2013-06-30,ID_18,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8vcGRmcy8zMzk3MDM1ODtBcFM1MDE2ODc7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8veGJybHMvWC1FOTA5RDI0OS0yMDE0MTExM18xMDI1MjhfODgz.xml,"2860, SÃ¸borg",Mileparken 28,Til kapitalejerne i SJ Holding 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2011-10-23,2014-11-13,33970358.0,29839328.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for SJ Holding 2011 ApS.,Ãrsrapport,Bo Ãrum,Danske Bank A/S,SJ Holding 2011 ApS,"NU-REVI, Statsautoriseret Revisor ApS","Farum, den 3. november 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-11-03,SÃ¸borg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14383965,indberetninger-20180424,2.5118417999999996,33970358.0,,2018-03-31T21:42:16.811Z,2014-11-13T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-312.491,2014-11-13T23:00:00.000Z,,,,,,,2357718.0,1254015.0,125000.0,1557779.0,3764.0,2353518.0,2357718.0,4200.0,799939.0,799939.0,799939.0,300000.0,0.0,674939.0,1553579.0,300000.0,4200.0,3764.0,0.0,0.0,4200.0,
33970358,2013-07-01,2014-06-30,ID_0,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8vcGRmcy8zMzk3MDM1ODtBcFM1MDE2ODc7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8veGJybHMvWC1FOTA5RDI0OS0yMDE0MTExM18xMDI1MjhfODgz.xml,"2860, SÃ¸borg",Mileparken 28,Til kapitalejerne i SJ Holding 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2011-10-23,2014-11-13,33970358.0,29839328.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for SJ Holding 2011 ApS.,Ãrsrapport,Bo Ãrum,Danske Bank A/S,SJ Holding 2011 ApS,"NU-REVI, Statsautoriseret Revisor ApS","Farum, den 3. november 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-11-03,SÃ¸borg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14383965,indberetninger-20180424,2.5118417999999996,33970358.0,,2018-03-31T21:42:16.811Z,2014-11-13T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-312.491,2014-11-13T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33970358,2013-07-01,2014-06-30,ID_1,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8vcGRmcy8zMzk3MDM1ODtBcFM1MDE2ODc7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8veGJybHMvWC1FOTA5RDI0OS0yMDE0MTExM18xMDI1MjhfODgz.xml,"2860, SÃ¸borg",Mileparken 28,Til kapitalejerne i SJ Holding 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2011-10-23,2014-11-13,33970358.0,29839328.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for SJ Holding 2011 ApS.,Ãrsrapport,Bo Ãrum,Danske Bank A/S,SJ Holding 2011 ApS,"NU-REVI, Statsautoriseret Revisor ApS","Farum, den 3. november 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-11-03,SÃ¸borg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14383965,indberetninger-20180424,2.5118417999999996,33970358.0,,2018-03-31T21:42:16.811Z,2014-11-13T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-312.491,2014-11-13T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33970358,2013-07-01,2014-06-30,ID_11,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8vcGRmcy8zMzk3MDM1ODtBcFM1MDE2ODc7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8veGJybHMvWC1FOTA5RDI0OS0yMDE0MTExM18xMDI1MjhfODgz.xml,"2860, SÃ¸borg",Mileparken 28,Til kapitalejerne i SJ Holding 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2011-10-23,2014-11-13,33970358.0,29839328.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for SJ Holding 2011 ApS.,Ãrsrapport,Bo Ãrum,Danske Bank A/S,SJ Holding 2011 ApS,"NU-REVI, Statsautoriseret Revisor ApS","Farum, den 3. november 2014",-118683.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-11-03,SÃ¸borg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14383965,indberetninger-20180424,2.5118417999999996,33970358.0,,2018-03-31T21:42:16.811Z,2014-11-13T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-312.491,2014-11-13T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33970358,2013-07-01,2014-06-30,ID_13,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8vcGRmcy8zMzk3MDM1ODtBcFM1MDE2ODc7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/85307933/Y3ZyLmRrOi8veGJybHMvWC1FOTA5RDI0OS0yMDE0MTExM18xMDI1MjhfODgz.xml,"2860, SÃ¸borg",Mileparken 28,Til kapitalejerne i SJ Holding 2011 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.",2011-10-23,2014-11-13,33970358.0,29839328.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for SJ Holding 2011 ApS.,Ãrsrapport,Bo Ãrum,Danske Bank A/S,SJ Holding 2011 ApS,"NU-REVI, Statsautoriseret Revisor ApS","Farum, den 3. november 2014",808224.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,2014-11-03,SÃ¸borg,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:14383965,indberetninger-20180424,2.5118417999999996,33970358.0,,2018-03-31T21:42:16.811Z,2014-11-13T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-312.491,2014-11-13T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
