entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DisposalsOfInvestments,DividendIncomeRelatedToInvestments,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,LongtermReceivablesFromAssociates,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
32095755,2014-07-01,2014-07-01,c251,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzhhLzRiLzg3Lzg2MDAtNGRmNy1hNDJhLTBiMDZiMWRjYjQzMQ.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ4L2NmL2UwL2RiZjMtNDU0YS04ZTIyLTUyMjFmZmEzNjhjNw.xml,620997.0,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-16,2016-11-16,2009-04-01,2016-11-17,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,5709501.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-06-30,2015-07-01,2016-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23207830,indberetninger-20180424,2.5097342,32095755.0,,2018-03-29T00:47:13.498Z,2016-11-29T08:34:44.377Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-BU,2016-11-29T08:34:44.578Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32095755,2014-07-01,2014-07-01,c720,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzhhLzRiLzg3Lzg2MDAtNGRmNy1hNDJhLTBiMDZiMWRjYjQzMQ.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ4L2NmL2UwL2RiZjMtNDU0YS04ZTIyLTUyMjFmZmEzNjhjNw.xml,,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-16,2016-11-16,2009-04-01,2016-11-17,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-06-30,2015-07-01,2016-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23207830,indberetninger-20180424,2.5097342,32095755.0,,2018-03-29T00:47:13.498Z,2016-11-29T08:34:44.377Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-BU,2016-11-29T08:34:44.578Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32095755,2014-07-01,2014-07-01,c735,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzhhLzRiLzg3Lzg2MDAtNGRmNy1hNDJhLTBiMDZiMWRjYjQzMQ.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ4L2NmL2UwL2RiZjMtNDU0YS04ZTIyLTUyMjFmZmEzNjhjNw.xml,,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-16,2016-11-16,2009-04-01,2016-11-17,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-06-30,2015-07-01,2016-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23207830,indberetninger-20180424,2.5097342,32095755.0,,2018-03-29T00:47:13.498Z,2016-11-29T08:34:44.377Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-BU,2016-11-29T08:34:44.578Z,620997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32095755,2014-07-01,2014-07-01,c741,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzhhLzRiLzg3Lzg2MDAtNGRmNy1hNDJhLTBiMDZiMWRjYjQzMQ.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ4L2NmL2UwL2RiZjMtNDU0YS04ZTIyLTUyMjFmZmEzNjhjNw.xml,,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-16,2016-11-16,2009-04-01,2016-11-17,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-06-30,2015-07-01,2016-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23207830,indberetninger-20180424,2.5097342,32095755.0,,2018-03-29T00:47:13.498Z,2016-11-29T08:34:44.377Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-BU,2016-11-29T08:34:44.578Z,10709663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32095755,2014-07-01,2014-07-01,c744,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzhhLzRiLzg3Lzg2MDAtNGRmNy1hNDJhLTBiMDZiMWRjYjQzMQ.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ4L2NmL2UwL2RiZjMtNDU0YS04ZTIyLTUyMjFmZmEzNjhjNw.xml,,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-16,2016-11-16,2009-04-01,2016-11-17,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-06-30,2015-07-01,2016-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23207830,indberetninger-20180424,2.5097342,32095755.0,,2018-03-29T00:47:13.498Z,2016-11-29T08:34:44.377Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-BU,2016-11-29T08:34:44.578Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32095755,2014-07-01,2015-06-30,c109,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzhhLzRiLzg3Lzg2MDAtNGRmNy1hNDJhLTBiMDZiMWRjYjQzMQ.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ4L2NmL2UwL2RiZjMtNDU0YS04ZTIyLTUyMjFmZmEzNjhjNw.xml,,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-16,2016-11-16,2009-04-01,2016-11-17,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-06-30,2015-07-01,2016-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23207830,indberetninger-20180424,2.5097342,32095755.0,,2018-03-29T00:47:13.498Z,2016-11-29T08:34:44.377Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-BU,2016-11-29T08:34:44.578Z,,99800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32095755,2014-07-01,2015-06-30,c123,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzhhLzRiLzg3Lzg2MDAtNGRmNy1hNDJhLTBiMDZiMWRjYjQzMQ.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ4L2NmL2UwL2RiZjMtNDU0YS04ZTIyLTUyMjFmZmEzNjhjNw.xml,,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-16,2016-11-16,2009-04-01,2016-11-17,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-06-30,2015-07-01,2016-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23207830,indberetninger-20180424,2.5097342,32095755.0,,2018-03-29T00:47:13.498Z,2016-11-29T08:34:44.377Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-BU,2016-11-29T08:34:44.578Z,,-220094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32095755,2014-07-01,2015-06-30,c252,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzhhLzRiLzg3Lzg2MDAtNGRmNy1hNDJhLTBiMDZiMWRjYjQzMQ.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ4L2NmL2UwL2RiZjMtNDU0YS04ZTIyLTUyMjFmZmEzNjhjNw.xml,,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-16,2016-11-16,2009-04-01,2016-11-17,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-06-30,2015-07-01,2016-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23207830,indberetninger-20180424,2.5097342,32095755.0,,2018-03-29T00:47:13.498Z,2016-11-29T08:34:44.377Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-BU,2016-11-29T08:34:44.578Z,,,451000.0,-175000.0,322958.0,523246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32095755,2014-07-01,2015-06-30,c3,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzhhLzRiLzg3Lzg2MDAtNGRmNy1hNDJhLTBiMDZiMWRjYjQzMQ.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ4L2NmL2UwL2RiZjMtNDU0YS04ZTIyLTUyMjFmZmEzNjhjNw.xml,,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-16,2016-11-16,2009-04-01,2016-11-17,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-06-30,2015-07-01,2016-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23207830,indberetninger-20180424,2.5097342,32095755.0,,2018-03-29T00:47:13.498Z,2016-11-29T08:34:44.377Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-BU,2016-11-29T08:34:44.578Z,,550910.0,,,,,96540.0,120162.0,340019.0,424632.0,4184.0,44789.0,4184.0,588554.0,123317.0,37644.0,120162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32095755,2014-07-01,2015-06-30,c474,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzhhLzRiLzg3Lzg2MDAtNGRmNy1hNDJhLTBiMDZiMWRjYjQzMQ.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ4L2NmL2UwL2RiZjMtNDU0YS04ZTIyLTUyMjFmZmEzNjhjNw.xml,,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-16,2016-11-16,2009-04-01,2016-11-17,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-06-30,2015-07-01,2016-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23207830,indberetninger-20180424,2.5097342,32095755.0,,2018-03-29T00:47:13.498Z,2016-11-29T08:34:44.377Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-BU,2016-11-29T08:34:44.578Z,,671204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
