entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DividendIncomeRelatedToInvestments,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,LongtermReceivablesFromAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
32095755,2015-07-01,2015-07-01,c251,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzg1LzE2LzAxYzctNGNmNS04YzVjLTBhYmU2MTY2OGE1Nw.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2FhLzE2LzEzL2EyMzEtNDI5MS05ODJjLTU2YmFjYTU1MWYwNQ.xml,1292201.0,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-11-16,2017-11-16,2009-04-01,2017-11-16,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,5258500.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-06-30,2016-07-01,2017-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24738289,indberetninger-20180424,2.5118406,32095755.0,,2018-03-27T19:55:41.174Z,2017-11-27T09:06:43.447Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-24-XM,2017-11-27T09:06:43.648Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32095755,2015-07-01,2015-07-01,c720,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzg1LzE2LzAxYzctNGNmNS04YzVjLTBhYmU2MTY2OGE1Nw.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2FhLzE2LzEzL2EyMzEtNDI5MS05ODJjLTU2YmFjYTU1MWYwNQ.xml,,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-11-16,2017-11-16,2009-04-01,2017-11-16,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-06-30,2016-07-01,2017-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24738289,indberetninger-20180424,2.5118406,32095755.0,,2018-03-27T19:55:41.174Z,2017-11-27T09:06:43.447Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-24-XM,2017-11-27T09:06:43.648Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32095755,2015-07-01,2015-07-01,c735,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzg1LzE2LzAxYzctNGNmNS04YzVjLTBhYmU2MTY2OGE1Nw.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2FhLzE2LzEzL2EyMzEtNDI5MS05ODJjLTU2YmFjYTU1MWYwNQ.xml,,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-11-16,2017-11-16,2009-04-01,2017-11-16,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-06-30,2016-07-01,2017-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24738289,indberetninger-20180424,2.5118406,32095755.0,,2018-03-27T19:55:41.174Z,2017-11-27T09:06:43.447Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-24-XM,2017-11-27T09:06:43.648Z,1292201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32095755,2015-07-01,2015-07-01,c741,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzg1LzE2LzAxYzctNGNmNS04YzVjLTBhYmU2MTY2OGE1Nw.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2FhLzE2LzEzL2EyMzEtNDI5MS05ODJjLTU2YmFjYTU1MWYwNQ.xml,,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-11-16,2017-11-16,2009-04-01,2017-11-16,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-06-30,2016-07-01,2017-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24738289,indberetninger-20180424,2.5118406,32095755.0,,2018-03-27T19:55:41.174Z,2017-11-27T09:06:43.447Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-24-XM,2017-11-27T09:06:43.648Z,10489569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32095755,2015-07-01,2015-07-01,c744,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzg1LzE2LzAxYzctNGNmNS04YzVjLTBhYmU2MTY2OGE1Nw.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2FhLzE2LzEzL2EyMzEtNDI5MS05ODJjLTU2YmFjYTU1MWYwNQ.xml,,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-11-16,2017-11-16,2009-04-01,2017-11-16,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-06-30,2016-07-01,2017-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24738289,indberetninger-20180424,2.5118406,32095755.0,,2018-03-27T19:55:41.174Z,2017-11-27T09:06:43.447Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-24-XM,2017-11-27T09:06:43.648Z,99800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32095755,2015-07-01,2016-06-30,c109,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzg1LzE2LzAxYzctNGNmNS04YzVjLTBhYmU2MTY2OGE1Nw.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2FhLzE2LzEzL2EyMzEtNDI5MS05ODJjLTU2YmFjYTU1MWYwNQ.xml,,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-11-16,2017-11-16,2009-04-01,2017-11-16,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-06-30,2016-07-01,2017-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24738289,indberetninger-20180424,2.5118406,32095755.0,,2018-03-27T19:55:41.174Z,2017-11-27T09:06:43.447Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-24-XM,2017-11-27T09:06:43.648Z,,101200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32095755,2015-07-01,2016-06-30,c123,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzg1LzE2LzAxYzctNGNmNS04YzVjLTBhYmU2MTY2OGE1Nw.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2FhLzE2LzEzL2EyMzEtNDI5MS05ODJjLTU2YmFjYTU1MWYwNQ.xml,,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-11-16,2017-11-16,2009-04-01,2017-11-16,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-06-30,2016-07-01,2017-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24738289,indberetninger-20180424,2.5118406,32095755.0,,2018-03-27T19:55:41.174Z,2017-11-27T09:06:43.447Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-24-XM,2017-11-27T09:06:43.648Z,,381690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32095755,2015-07-01,2016-06-30,c252,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzg1LzE2LzAxYzctNGNmNS04YzVjLTBhYmU2MTY2OGE1Nw.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2FhLzE2LzEzL2EyMzEtNDI5MS05ODJjLTU2YmFjYTU1MWYwNQ.xml,,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-11-16,2017-11-16,2009-04-01,2017-11-16,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-06-30,2016-07-01,2017-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24738289,indberetninger-20180424,2.5118406,32095755.0,,2018-03-27T19:55:41.174Z,2017-11-27T09:06:43.447Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-24-XM,2017-11-27T09:06:43.648Z,,,-250000.0,-72794.0,763910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32095755,2015-07-01,2016-06-30,c3,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzg1LzE2LzAxYzctNGNmNS04YzVjLTBhYmU2MTY2OGE1Nw.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2FhLzE2LzEzL2EyMzEtNDI5MS05ODJjLTU2YmFjYTU1MWYwNQ.xml,,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-11-16,2017-11-16,2009-04-01,2017-11-16,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-06-30,2016-07-01,2017-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24738289,indberetninger-20180424,2.5118406,32095755.0,,2018-03-27T19:55:41.174Z,2017-11-27T09:06:43.447Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-24-XM,2017-11-27T09:06:43.648Z,,924005.0,,,,97172.0,242007.0,763909.0,0.0,60552.0,0.0,969296.0,144835.0,45291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32095755,2015-07-01,2016-06-30,c475,,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzYyL2UyLzg1LzE2LzAxYzctNGNmNS04YzVjLTBhYmU2MTY2OGE1Nw.pdf,http://regnskaber.virk.dk/55759023/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2FhLzE2LzEzL2EyMzEtNDI5MS05ODJjLTU2YmFjYTU1MWYwNQ.xml,,Danmark,Give,7323.0,4.0,Hjortsvangen,Give,7323.0,2.0,Hjortsvangen,"7323, Give","Hjortsvangen, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-11-16,2017-11-16,2009-04-01,2017-11-16,96540.0,statsautoriseret revisor,15807776.0,32095755.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Svend Aage Hansen Holding 2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Svend Aage Kristian Hansen,Svend Aage Kristian Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Svend Aage Hansen Holding 2 ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Give,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-06-30,2016-07-01,2017-11-16,Give,75 73 19 11,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24738289,indberetninger-20180424,2.5118406,32095755.0,,2018-03-27T19:55:41.174Z,2017-11-27T09:06:43.447Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-24-XM,2017-11-27T09:06:43.648Z,,441115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
