entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,CostOfSales,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
28713258,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U0L2U3L2JlL2Y3MWYtNDc5My1iZDE0LTI5ZjQ5MThjYTc2NA.xhtml,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzBlLzgzLzQ1LzhlMjUtNDQzNi04ZjkxLTJiZWY3ZTFlNTAwNg.pdf,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ3LzI3L2QzL2FlZGItNDdiNi1iMjMzLTZmYjRkMzc5MzVmNw.xml,Danmark,DK,Roskilde,"4, 1",Hovedvejen,Gadstrup,4621.0,9.0,Karlslundevejen,4000 Roskilde,Hovedvejen 4,Til den daglige ledelse i AM-Byg 2005 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,603563.0,2016-02-23,2016-02-29,26667.0,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med AM-Byg Holding ApS for skat af koncernens sambeskattede indkomstÂ og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.</p>",323649.0,192253.0,416862.0,28713258.0,1008543298.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Iben Green Madsen,Ole Mathiassen,Ole Rhod Mathiasen,Nordea Bank Danmark A/S,AM-BYG 2005 ApS,Iben Green Madsen,4833.0,Hastrup,2014-01-01,2014-12-31,45010.0,61713.0,66546.0,2015-12-31,2015-01-01,1212678.0,2016-02-23,Roskilde,16703.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22151053,indberetninger-20180424,2.5949402000000004,28713258.0,,2018-03-29T07:34:21.755Z,2016-03-29T12:27:41.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-80-DR,2016-03-29T12:27:42.058Z,,,,,,,,,,,,,,,,,,,,,,,,
28713258,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U0L2U3L2JlL2Y3MWYtNDc5My1iZDE0LTI5ZjQ5MThjYTc2NA.xhtml,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzBlLzgzLzQ1LzhlMjUtNDQzNi04ZjkxLTJiZWY3ZTFlNTAwNg.pdf,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ3LzI3L2QzL2FlZGItNDdiNi1iMjMzLTZmYjRkMzc5MzVmNw.xml,Danmark,DK,Roskilde,"4, 1",Hovedvejen,Gadstrup,4621.0,9.0,Karlslundevejen,4000 Roskilde,Hovedvejen 4,Til den daglige ledelse i AM-Byg 2005 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,,2016-02-23,2016-02-29,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med AM-Byg Holding ApS for skat af koncernens sambeskattede indkomstÂ og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.</p>",,,,28713258.0,1008543298.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Iben Green Madsen,Ole Mathiassen,Ole Rhod Mathiasen,Nordea Bank Danmark A/S,AM-BYG 2005 ApS,Iben Green Madsen,,Hastrup,2014-01-01,2014-12-31,375000.0,,,2015-12-31,2015-01-01,,2016-02-23,Roskilde,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22151053,indberetninger-20180424,2.5949402000000004,28713258.0,,2018-03-29T07:34:21.755Z,2016-03-29T12:27:41.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-80-DR,2016-03-29T12:27:42.058Z,,,,,,,,,,,,,,,,,,,,,,,,
28713258,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U0L2U3L2JlL2Y3MWYtNDc5My1iZDE0LTI5ZjQ5MThjYTc2NA.xhtml,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzBlLzgzLzQ1LzhlMjUtNDQzNi04ZjkxLTJiZWY3ZTFlNTAwNg.pdf,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ3LzI3L2QzL2FlZGItNDdiNi1iMjMzLTZmYjRkMzc5MzVmNw.xml,Danmark,DK,Roskilde,"4, 1",Hovedvejen,Gadstrup,4621.0,9.0,Karlslundevejen,4000 Roskilde,Hovedvejen 4,Til den daglige ledelse i AM-Byg 2005 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,,2016-02-23,2016-02-29,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med AM-Byg Holding ApS for skat af koncernens sambeskattede indkomstÂ og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.</p>",,,,28713258.0,1008543298.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Iben Green Madsen,Ole Mathiassen,Ole Rhod Mathiasen,Nordea Bank Danmark A/S,AM-BYG 2005 ApS,Iben Green Madsen,,Hastrup,2014-01-01,2014-12-31,-329990.0,,,2015-12-31,2015-01-01,,2016-02-23,Roskilde,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22151053,indberetninger-20180424,2.5949402000000004,28713258.0,,2018-03-29T07:34:21.755Z,2016-03-29T12:27:41.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-80-DR,2016-03-29T12:27:42.058Z,,,,,,,,,,,,,,,,,,,,,,,,
28713258,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U0L2U3L2JlL2Y3MWYtNDc5My1iZDE0LTI5ZjQ5MThjYTc2NA.xhtml,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzBlLzgzLzQ1LzhlMjUtNDQzNi04ZjkxLTJiZWY3ZTFlNTAwNg.pdf,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ3LzI3L2QzL2FlZGItNDdiNi1iMjMzLTZmYjRkMzc5MzVmNw.xml,Danmark,DK,Roskilde,"4, 1",Hovedvejen,Gadstrup,4621.0,9.0,Karlslundevejen,4000 Roskilde,Hovedvejen 4,Til den daglige ledelse i AM-Byg 2005 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,,2016-02-23,2016-02-29,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med AM-Byg Holding ApS for skat af koncernens sambeskattede indkomstÂ og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.</p>",,,,28713258.0,1008543298.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Iben Green Madsen,Ole Mathiassen,Ole Rhod Mathiasen,Nordea Bank Danmark A/S,AM-BYG 2005 ApS,Iben Green Madsen,,Hastrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,2016-02-23,Roskilde,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22151053,indberetninger-20180424,2.5949402000000004,28713258.0,,2018-03-29T07:34:21.755Z,2016-03-29T12:27:41.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-80-DR,2016-03-29T12:27:42.058Z,808090.0,678601.0,125000.0,790313.0,3754.0,17790.0,500411.0,17777.0,808090.0,307679.0,17777.0,113194.0,17777.0,375000.0,411.0,307679.0,0.0,87759.0,111712.0,16318.0,90408.0,90168.0,,
28713258,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U0L2U3L2JlL2Y3MWYtNDc5My1iZDE0LTI5ZjQ5MThjYTc2NA.xhtml,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzBlLzgzLzQ1LzhlMjUtNDQzNi04ZjkxLTJiZWY3ZTFlNTAwNg.pdf,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ3LzI3L2QzL2FlZGItNDdiNi1iMjMzLTZmYjRkMzc5MzVmNw.xml,Danmark,DK,Roskilde,"4, 1",Hovedvejen,Gadstrup,4621.0,9.0,Karlslundevejen,4000 Roskilde,Hovedvejen 4,Til den daglige ledelse i AM-Byg 2005 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,330053.0,2016-02-23,2016-02-29,17777.0,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med AM-Byg Holding ApS for skat af koncernens sambeskattede indkomstÂ og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.</p>",375196.0,178222.0,453241.0,28713258.0,1008543298.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Iben Green Madsen,Ole Mathiassen,Ole Rhod Mathiasen,Nordea Bank Danmark A/S,AM-BYG 2005 ApS,Iben Green Madsen,20777.0,Hastrup,2014-01-01,2014-12-31,29174.0,39491.0,60268.0,2015-12-31,2015-01-01,961516.0,2016-02-23,Roskilde,10317.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22151053,indberetninger-20180424,2.5949402000000004,28713258.0,,2018-03-29T07:34:21.755Z,2016-03-29T12:27:41.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-80-DR,2016-03-29T12:27:42.058Z,,,,,,,,,,,,,,,,,,,,,,,,
28713258,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U0L2U3L2JlL2Y3MWYtNDc5My1iZDE0LTI5ZjQ5MThjYTc2NA.xhtml,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzBlLzgzLzQ1LzhlMjUtNDQzNi04ZjkxLTJiZWY3ZTFlNTAwNg.pdf,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ3LzI3L2QzL2FlZGItNDdiNi1iMjMzLTZmYjRkMzc5MzVmNw.xml,Danmark,DK,Roskilde,"4, 1",Hovedvejen,Gadstrup,4621.0,9.0,Karlslundevejen,4000 Roskilde,Hovedvejen 4,Til den daglige ledelse i AM-Byg 2005 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,,2016-02-23,2016-02-29,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med AM-Byg Holding ApS for skat af koncernens sambeskattede indkomstÂ og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.</p>",,,,28713258.0,1008543298.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Iben Green Madsen,Ole Mathiassen,Ole Rhod Mathiasen,Nordea Bank Danmark A/S,AM-BYG 2005 ApS,Iben Green Madsen,,Hastrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,2016-02-23,Roskilde,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22151053,indberetninger-20180424,2.5949402000000004,28713258.0,,2018-03-29T07:34:21.755Z,2016-03-29T12:27:41.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-80-DR,2016-03-29T12:27:42.058Z,,,,,,,,,,,,,,,,,,,,,,,52886252.0,IGM REVISION V/IBEN GREEN MADSEN
28713258,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U0L2U3L2JlL2Y3MWYtNDc5My1iZDE0LTI5ZjQ5MThjYTc2NA.xhtml,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzBlLzgzLzQ1LzhlMjUtNDQzNi04ZjkxLTJiZWY3ZTFlNTAwNg.pdf,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ3LzI3L2QzL2FlZGItNDdiNi1iMjMzLTZmYjRkMzc5MzVmNw.xml,Danmark,DK,Roskilde,"4, 1",Hovedvejen,Gadstrup,4621.0,9.0,Karlslundevejen,4000 Roskilde,Hovedvejen 4,Til den daglige ledelse i AM-Byg 2005 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,,2016-02-23,2016-02-29,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med AM-Byg Holding ApS for skat af koncernens sambeskattede indkomstÂ og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.</p>",,,,28713258.0,1008543298.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Iben Green Madsen,Ole Mathiassen,Ole Rhod Mathiasen,Nordea Bank Danmark A/S,AM-BYG 2005 ApS,Iben Green Madsen,,Hastrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,2016-02-23,Roskilde,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22151053,indberetninger-20180424,2.5949402000000004,28713258.0,,2018-03-29T07:34:21.755Z,2016-03-29T12:27:41.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-80-DR,2016-03-29T12:27:42.058Z,,,,,,,,,,,,,,,,,,,,,,,,
28713258,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U0L2U3L2JlL2Y3MWYtNDc5My1iZDE0LTI5ZjQ5MThjYTc2NA.xhtml,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzBlLzgzLzQ1LzhlMjUtNDQzNi04ZjkxLTJiZWY3ZTFlNTAwNg.pdf,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ3LzI3L2QzL2FlZGItNDdiNi1iMjMzLTZmYjRkMzc5MzVmNw.xml,Danmark,DK,Roskilde,"4, 1",Hovedvejen,Gadstrup,4621.0,9.0,Karlslundevejen,4000 Roskilde,Hovedvejen 4,Til den daglige ledelse i AM-Byg 2005 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,,2016-02-23,2016-02-29,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med AM-Byg Holding ApS for skat af koncernens sambeskattede indkomstÂ og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.</p>",,,,28713258.0,1008543298.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Iben Green Madsen,Ole Mathiassen,Ole Rhod Mathiasen,Nordea Bank Danmark A/S,AM-BYG 2005 ApS,Iben Green Madsen,,Hastrup,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,,2016-02-23,Roskilde,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22151053,indberetninger-20180424,2.5949402000000004,28713258.0,,2018-03-29T07:34:21.755Z,2016-03-29T12:27:41.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-80-DR,2016-03-29T12:27:42.058Z,,,,,,,,,,,,,,,,,,,,,,,,
28713258,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U0L2U3L2JlL2Y3MWYtNDc5My1iZDE0LTI5ZjQ5MThjYTc2NA.xhtml,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzBlLzgzLzQ1LzhlMjUtNDQzNi04ZjkxLTJiZWY3ZTFlNTAwNg.pdf,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ3LzI3L2QzL2FlZGItNDdiNi1iMjMzLTZmYjRkMzc5MzVmNw.xml,Danmark,DK,Roskilde,"4, 1",Hovedvejen,Gadstrup,4621.0,9.0,Karlslundevejen,4000 Roskilde,Hovedvejen 4,Til den daglige ledelse i AM-Byg 2005 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,,2016-02-23,2016-02-29,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med AM-Byg Holding ApS for skat af koncernens sambeskattede indkomstÂ og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.</p>",,,,28713258.0,1008543298.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Iben Green Madsen,Ole Mathiassen,Ole Rhod Mathiasen,Nordea Bank Danmark A/S,AM-BYG 2005 ApS,Iben Green Madsen,,Hastrup,2014-01-01,2014-12-31,29174.0,,,2015-12-31,2015-01-01,,2016-02-23,Roskilde,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22151053,indberetninger-20180424,2.5949402000000004,28713258.0,,2018-03-29T07:34:21.755Z,2016-03-29T12:27:41.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-80-DR,2016-03-29T12:27:42.058Z,,,,,,,,,,,,,,,,,,,,,,,,
28713258,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2U0L2U3L2JlL2Y3MWYtNDc5My1iZDE0LTI5ZjQ5MThjYTc2NA.xhtml,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzBlLzgzLzQ1LzhlMjUtNDQzNi04ZjkxLTJiZWY3ZTFlNTAwNg.pdf,http://regnskaber.virk.dk/85231782/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzQ3LzI3L2QzL2FlZGItNDdiNi1iMjMzLTZmYjRkMzc5MzVmNw.xml,Danmark,DK,Roskilde,"4, 1",Hovedvejen,Gadstrup,4621.0,9.0,Karlslundevejen,4000 Roskilde,Hovedvejen 4,Til den daglige ledelse i AM-Byg 2005 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,,2016-02-23,2016-02-29,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med AM-Byg Holding ApS for skat af koncernens sambeskattede indkomstÂ og for visse eventuelle kildeskatter som udbytteskat og royaltyskat.</p>",,,,28713258.0,1008543298.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Iben Green Madsen,Ole Mathiassen,Ole Rhod Mathiasen,Nordea Bank Danmark A/S,AM-BYG 2005 ApS,Iben Green Madsen,,Hastrup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,2016-02-23,Roskilde,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22151053,indberetninger-20180424,2.5949402000000004,28713258.0,,2018-03-29T07:34:21.755Z,2016-03-29T12:27:41.737Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-80-DR,2016-03-29T12:27:42.058Z,845183.0,706848.0,125000.0,845183.0,5569.0,18782.0,154585.0,0.0,845183.0,690598.0,0.0,126917.0,0.0,0.0,29585.0,690598.0,403818.0,130644.0,138335.0,132.0,29087.0,113984.0,,
