entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisposalsOfInvestments,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,ImpairmentLossesOfInvestments,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherAdjustmentsRelatedToInvestments,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
36043989,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzZhLzRiLzI1L2YyZGMtNGUxZC04YzNlLWE2ZDY4NWJiZDRlMg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2QxLzA4Lzc5L2QyOGUtNGRiYi04NTBhLTlhZWY4Y2QzMTAwYw.xml,true,53055.0,42500.0,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,9500 Hobro,"c/o Frank R. SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i Rejmert Holding ApS,1425.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-06-04,2014-07-10,2018-06-08,Statsautoriseret revisor,63750.0,-5500.0,20222670.0,36043989.0,20222670.0,mne34100,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Rejmert Holding ApS.,53055.0,-10695.0,Ãrsrapport,726.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,63750.0,958.0,232.0,Hobro,2016-01-01,2016-12-31,-18578.0,-17153.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2017-12-31,2017-01-01,false,2018-06-04,Hobro,1425.0,urn:ofk:oid:25764203,indberetninger-20180424,2.5124266,36043989.0,AWPg7iiX0wkEsASktjvb,2018-06-08T19:45:00.550Z,2018-06-08T19:44:53.727Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-YA,2018-06-08T19:44:53.848Z,,,,,,,,,,,,,,,,,,,,
36043989,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzZhLzRiLzI1L2YyZGMtNGUxZC04YzNlLWE2ZDY4NWJiZDRlMg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2QxLzA4Lzc5L2QyOGUtNGRiYi04NTBhLTlhZWY4Y2QzMTAwYw.xml,true,53055.0,42500.0,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,9500 Hobro,"c/o Frank R. SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-06-04,2014-07-10,2018-06-08,Statsautoriseret revisor,63750.0,,20222670.0,36043989.0,20222670.0,mne34100,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Rejmert Holding ApS.,53055.0,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,63750.0,,,Hobro,2016-01-01,2016-12-31,-18578.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2017-12-31,2017-01-01,false,2018-06-04,Hobro,,urn:ofk:oid:25764203,indberetninger-20180424,2.5124266,36043989.0,AWPg7iiX0wkEsASktjvb,2018-06-08T19:45:00.550Z,2018-06-08T19:44:53.727Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-YA,2018-06-08T19:44:53.848Z,,,,,,,,,,,,,,,,,,,,
36043989,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzZhLzRiLzI1L2YyZGMtNGUxZC04YzNlLWE2ZDY4NWJiZDRlMg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2QxLzA4Lzc5L2QyOGUtNGRiYi04NTBhLTlhZWY4Y2QzMTAwYw.xml,true,53055.0,42500.0,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,9500 Hobro,"c/o Frank R. SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-06-04,2014-07-10,2018-06-08,Statsautoriseret revisor,63750.0,,20222670.0,36043989.0,20222670.0,mne34100,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Rejmert Holding ApS.,53055.0,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,63750.0,,,Hobro,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2017-12-31,2017-01-01,false,2018-06-04,Hobro,,urn:ofk:oid:25764203,indberetninger-20180424,2.5124266,36043989.0,AWPg7iiX0wkEsASktjvb,2018-06-08T19:45:00.550Z,2018-06-08T19:44:53.727Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-YA,2018-06-08T19:44:53.848Z,133559.0,6060.0,50000.0,30761.0,133559.0,102798.0,53055.0,53055.0,53055.0,102798.0,-29239.0,10000.0,102798.0,74444.0,74444.0,0.0,,,,
36043989,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzZhLzRiLzI1L2YyZGMtNGUxZC04YzNlLWE2ZDY4NWJiZDRlMg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2QxLzA4Lzc5L2QyOGUtNGRiYi04NTBhLTlhZWY4Y2QzMTAwYw.xml,true,53055.0,42500.0,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,9500 Hobro,"c/o Frank R. SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-06-04,2014-07-10,2018-06-08,Statsautoriseret revisor,63750.0,,20222670.0,36043989.0,20222670.0,mne34100,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Rejmert Holding ApS.,53055.0,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,63750.0,,,Hobro,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2017-12-31,2017-01-01,false,2018-06-04,Hobro,,urn:ofk:oid:25764203,indberetninger-20180424,2.5124266,36043989.0,AWPg7iiX0wkEsASktjvb,2018-06-08T19:45:00.550Z,2018-06-08T19:44:53.727Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-YA,2018-06-08T19:44:53.848Z,,,,50000.0,,,,,,,,,,,,,,,,
36043989,2017-01-01,2017-01-01,c229,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzZhLzRiLzI1L2YyZGMtNGUxZC04YzNlLWE2ZDY4NWJiZDRlMg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2QxLzA4Lzc5L2QyOGUtNGRiYi04NTBhLTlhZWY4Y2QzMTAwYw.xml,true,53055.0,42500.0,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,9500 Hobro,"c/o Frank R. SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-06-04,2014-07-10,2018-06-08,Statsautoriseret revisor,63750.0,,20222670.0,36043989.0,20222670.0,mne34100,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Rejmert Holding ApS.,53055.0,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,63750.0,,,Hobro,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2017-12-31,2017-01-01,false,2018-06-04,Hobro,,urn:ofk:oid:25764203,indberetninger-20180424,2.5124266,36043989.0,AWPg7iiX0wkEsASktjvb,2018-06-08T19:45:00.550Z,2018-06-08T19:44:53.727Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-YA,2018-06-08T19:44:53.848Z,,,,10000.0,,,,,,,,,,,,,,,,
36043989,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzZhLzRiLzI1L2YyZGMtNGUxZC04YzNlLWE2ZDY4NWJiZDRlMg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2QxLzA4Lzc5L2QyOGUtNGRiYi04NTBhLTlhZWY4Y2QzMTAwYw.xml,true,53055.0,42500.0,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,9500 Hobro,"c/o Frank R. SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-06-04,2014-07-10,2018-06-08,Statsautoriseret revisor,63750.0,,20222670.0,36043989.0,20222670.0,mne34100,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Rejmert Holding ApS.,53055.0,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,63750.0,,,Hobro,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2017-12-31,2017-01-01,false,2018-06-04,Hobro,,urn:ofk:oid:25764203,indberetninger-20180424,2.5124266,36043989.0,AWPg7iiX0wkEsASktjvb,2018-06-08T19:45:00.550Z,2018-06-08T19:44:53.727Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-YA,2018-06-08T19:44:53.848Z,,,,-29239.0,,,,,,,,,,,,,,,,
36043989,2017-01-01,2017-01-01,c564,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzZhLzRiLzI1L2YyZGMtNGUxZC04YzNlLWE2ZDY4NWJiZDRlMg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2QxLzA4Lzc5L2QyOGUtNGRiYi04NTBhLTlhZWY4Y2QzMTAwYw.xml,true,53055.0,42500.0,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,9500 Hobro,"c/o Frank R. SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-06-04,2014-07-10,2018-06-08,Statsautoriseret revisor,63750.0,,20222670.0,36043989.0,20222670.0,mne34100,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Rejmert Holding ApS.,53055.0,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,63750.0,,,Hobro,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2017-12-31,2017-01-01,false,2018-06-04,Hobro,,urn:ofk:oid:25764203,indberetninger-20180424,2.5124266,36043989.0,AWPg7iiX0wkEsASktjvb,2018-06-08T19:45:00.550Z,2018-06-08T19:44:53.727Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-YA,2018-06-08T19:44:53.848Z,,,,,,,,,,,,,,,,,-10695.0,63750.0,,
36043989,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzZhLzRiLzI1L2YyZGMtNGUxZC04YzNlLWE2ZDY4NWJiZDRlMg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2QxLzA4Lzc5L2QyOGUtNGRiYi04NTBhLTlhZWY4Y2QzMTAwYw.xml,true,53055.0,42500.0,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,9500 Hobro,"c/o Frank R. SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i Rejmert Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-06-04,2014-07-10,2018-06-08,Statsautoriseret revisor,63750.0,-6844.0,20222670.0,36043989.0,20222670.0,mne34100,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Rejmert Holding ApS.,53055.0,-53055.0,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,63750.0,71447.0,71447.0,Hobro,2016-01-01,2016-12-31,-131346.0,-131346.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2017-12-31,2017-01-01,false,2018-06-04,Hobro,0.0,urn:ofk:oid:25764203,indberetninger-20180424,2.5124266,36043989.0,AWPg7iiX0wkEsASktjvb,2018-06-08T19:45:00.550Z,2018-06-08T19:44:53.727Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-YA,2018-06-08T19:44:53.848Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
36043989,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzZhLzRiLzI1L2YyZGMtNGUxZC04YzNlLWE2ZDY4NWJiZDRlMg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2QxLzA4Lzc5L2QyOGUtNGRiYi04NTBhLTlhZWY4Y2QzMTAwYw.xml,true,53055.0,42500.0,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,9500 Hobro,"c/o Frank R. SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-06-04,2014-07-10,2018-06-08,Statsautoriseret revisor,63750.0,,20222670.0,36043989.0,20222670.0,mne34100,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Rejmert Holding ApS.,53055.0,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,63750.0,,,Hobro,2016-01-01,2016-12-31,-131346.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2017-12-31,2017-01-01,false,2018-06-04,Hobro,,urn:ofk:oid:25764203,indberetninger-20180424,2.5124266,36043989.0,AWPg7iiX0wkEsASktjvb,2018-06-08T19:45:00.550Z,2018-06-08T19:44:53.727Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-YA,2018-06-08T19:44:53.848Z,,,,,,,,,,,,,,,,,,,,
36043989,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzZhLzRiLzI1L2YyZGMtNGUxZC04YzNlLWE2ZDY4NWJiZDRlMg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2QxLzA4Lzc5L2QyOGUtNGRiYi04NTBhLTlhZWY4Y2QzMTAwYw.xml,true,53055.0,42500.0,Hobro,9500.0,10.0,Jeppe AakjÃ¦rs Vej,9500 Hobro,"c/o Frank R. SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,Jeppe AakjÃ¦rs Vej 10,Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-06-04,2014-07-10,2018-06-08,Statsautoriseret revisor,63750.0,,20222670.0,36043989.0,20222670.0,mne34100,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Rejmert Holding ApS.,53055.0,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,63750.0,,,Hobro,2016-01-01,2016-12-31,-131346.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2017-12-31,2017-01-01,false,2018-06-04,Hobro,,urn:ofk:oid:25764203,indberetninger-20180424,2.5124266,36043989.0,AWPg7iiX0wkEsASktjvb,2018-06-08T19:45:00.550Z,2018-06-08T19:44:53.727Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-YA,2018-06-08T19:44:53.848Z,,,,,,,,,,,,,,,,,,,,
