entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,ImpairmentLossesOfInvestments,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
36043989,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzg3LzA1Lzk5LzFiZmEtNDNiNC05MTAxLWRiZTg2OGNhOThmOA.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2RjL2U0L2VkL2UwMzUtNDFiOS05ODY2LTIxOTliNzhjMjgzZg.xml,true,10695.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,-765.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-02,2014-07-10,2017-06-02,Statsautoriseret revisor,-3000.0,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Rejmert Holding ApS.,10695.0,0.0,Ãrsrapport,476.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-476.0,60.0,0.0,Hobro,2015-01-01,2015-12-31,-2651.0,-3416.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,false,2017-06-02,Hobro,765.0,urn:ofk:oid:24110665,indberetninger-20180424,2.5124402000000003,36043989.0,,2018-03-29T01:46:10.955Z,2017-06-06T09:25:31.476Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-51-MW,2017-06-06T09:25:31.838Z,,,,,,,,,,,,,,,,,,,,
36043989,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzg3LzA1Lzk5LzFiZmEtNDNiNC05MTAxLWRiZTg2OGNhOThmOA.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2RjL2U0L2VkL2UwMzUtNDFiOS05ODY2LTIxOTliNzhjMjgzZg.xml,true,10695.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-02,2014-07-10,2017-06-02,Statsautoriseret revisor,,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Rejmert Holding ApS.,10695.0,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hobro,2015-01-01,2015-12-31,-2651.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,false,2017-06-02,Hobro,,urn:ofk:oid:24110665,indberetninger-20180424,2.5124402000000003,36043989.0,,2018-03-29T01:46:10.955Z,2017-06-06T09:25:31.476Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-51-MW,2017-06-06T09:25:31.838Z,,,,,,,,,,,,,,,,,,,,
36043989,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzg3LzA1Lzk5LzFiZmEtNDNiNC05MTAxLWRiZTg2OGNhOThmOA.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2RjL2U0L2VkL2UwMzUtNDFiOS05ODY2LTIxOTliNzhjMjgzZg.xml,true,10695.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-02,2014-07-10,2017-06-02,Statsautoriseret revisor,,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Rejmert Holding ApS.,10695.0,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hobro,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,false,2017-06-02,Hobro,,urn:ofk:oid:24110665,indberetninger-20180424,2.5124402000000003,36043989.0,,2018-03-29T01:46:10.955Z,2017-06-06T09:25:31.476Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-51-MW,2017-06-06T09:25:31.838Z,71235.0,6060.0,50000.0,1425.0,49339.0,71235.0,21896.0,63750.0,63750.0,63750.0,6000.0,-10661.0,10000.0,21896.0,15896.0,1425.0,0.0,,,
36043989,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzg3LzA1Lzk5LzFiZmEtNDNiNC05MTAxLWRiZTg2OGNhOThmOA.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2RjL2U0L2VkL2UwMzUtNDFiOS05ODY2LTIxOTliNzhjMjgzZg.xml,true,10695.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-02,2014-07-10,2017-06-02,Statsautoriseret revisor,,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Rejmert Holding ApS.,10695.0,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hobro,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,false,2017-06-02,Hobro,,urn:ofk:oid:24110665,indberetninger-20180424,2.5124402000000003,36043989.0,,2018-03-29T01:46:10.955Z,2017-06-06T09:25:31.476Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-51-MW,2017-06-06T09:25:31.838Z,,,,,50000.0,,,,,,,,,,,,,,,
36043989,2016-01-01,2016-01-01,c229,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzg3LzA1Lzk5LzFiZmEtNDNiNC05MTAxLWRiZTg2OGNhOThmOA.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2RjL2U0L2VkL2UwMzUtNDFiOS05ODY2LTIxOTliNzhjMjgzZg.xml,true,10695.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-02,2014-07-10,2017-06-02,Statsautoriseret revisor,,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Rejmert Holding ApS.,10695.0,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hobro,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,false,2017-06-02,Hobro,,urn:ofk:oid:24110665,indberetninger-20180424,2.5124402000000003,36043989.0,,2018-03-29T01:46:10.955Z,2017-06-06T09:25:31.476Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-51-MW,2017-06-06T09:25:31.838Z,,,,,10000.0,,,,,,,,,,,,,,,
36043989,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzg3LzA1Lzk5LzFiZmEtNDNiNC05MTAxLWRiZTg2OGNhOThmOA.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2RjL2U0L2VkL2UwMzUtNDFiOS05ODY2LTIxOTliNzhjMjgzZg.xml,true,10695.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-02,2014-07-10,2017-06-02,Statsautoriseret revisor,,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Rejmert Holding ApS.,10695.0,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hobro,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,false,2017-06-02,Hobro,,urn:ofk:oid:24110665,indberetninger-20180424,2.5124402000000003,36043989.0,,2018-03-29T01:46:10.955Z,2017-06-06T09:25:31.476Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-51-MW,2017-06-06T09:25:31.838Z,,,,,-10661.0,,,,,,,,,,,,,,,
36043989,2016-01-01,2016-01-01,c564,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzg3LzA1Lzk5LzFiZmEtNDNiNC05MTAxLWRiZTg2OGNhOThmOA.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2RjL2U0L2VkL2UwMzUtNDFiOS05ODY2LTIxOTliNzhjMjgzZg.xml,true,10695.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-02,2014-07-10,2017-06-02,Statsautoriseret revisor,,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Rejmert Holding ApS.,10695.0,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hobro,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,false,2017-06-02,Hobro,,urn:ofk:oid:24110665,indberetninger-20180424,2.5124402000000003,36043989.0,,2018-03-29T01:46:10.955Z,2017-06-06T09:25:31.476Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-51-MW,2017-06-06T09:25:31.838Z,,,,,,,,,,,,,,,,,,63750.0,,
36043989,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzg3LzA1Lzk5LzFiZmEtNDNiNC05MTAxLWRiZTg2OGNhOThmOA.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2RjL2U0L2VkL2UwMzUtNDFiOS05ODY2LTIxOTliNzhjMjgzZg.xml,true,10695.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,1425.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-02,2014-07-10,2017-06-02,Statsautoriseret revisor,-5500.0,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Rejmert Holding ApS.,10695.0,-10695.0,Ãrsrapport,726.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-958.0,0.0,232.0,Hobro,2015-01-01,2015-12-31,-18578.0,-17153.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,false,2017-06-02,Hobro,-1425.0,urn:ofk:oid:24110665,indberetninger-20180424,2.5124402000000003,36043989.0,,2018-03-29T01:46:10.955Z,2017-06-06T09:25:31.476Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-51-MW,2017-06-06T09:25:31.838Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
36043989,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzg3LzA1Lzk5LzFiZmEtNDNiNC05MTAxLWRiZTg2OGNhOThmOA.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2RjL2U0L2VkL2UwMzUtNDFiOS05ODY2LTIxOTliNzhjMjgzZg.xml,true,10695.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-02,2014-07-10,2017-06-02,Statsautoriseret revisor,,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Rejmert Holding ApS.,10695.0,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hobro,2015-01-01,2015-12-31,-18578.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,false,2017-06-02,Hobro,,urn:ofk:oid:24110665,indberetninger-20180424,2.5124402000000003,36043989.0,,2018-03-29T01:46:10.955Z,2017-06-06T09:25:31.476Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-51-MW,2017-06-06T09:25:31.838Z,,,,,,,,,,,,,,,,,,,,
36043989,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzg3LzA1Lzk5LzFiZmEtNDNiNC05MTAxLWRiZTg2OGNhOThmOA.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2RjL2U0L2VkL2UwMzUtNDFiOS05ODY2LTIxOTliNzhjMjgzZg.xml,true,10695.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-06-02,2014-07-10,2017-06-02,Statsautoriseret revisor,,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Rejmert Holding ApS.,10695.0,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Nielsen,Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hobro,2015-01-01,2015-12-31,-18578.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2016-12-31,2016-01-01,false,2017-06-02,Hobro,,urn:ofk:oid:24110665,indberetninger-20180424,2.5124402000000003,36043989.0,,2018-03-29T01:46:10.955Z,2017-06-06T09:25:31.476Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-51-MW,2017-06-06T09:25:31.838Z,,,,,,,,,,,,,,,,,,,,
