entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,InvestmentsGross,NameOfAuditFirm
36043989,2014-01-01,2014-12-31,c171,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2MyL2JlLzlhLzM0OWMtNGQ1MS05M2Q4LTZiZjYzYjEzODcxYg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2JmL2Q4L2RjLzYwYTgtNDQwOC1hNGMwLTY1MGI2ODhlYmY3Zg.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,660.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-13,2014-07-10,2016-06-15,-8670.0,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Rejmert Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,0.0,Hobro,-8010.0,-8670.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2015-12-31,2015-01-01,2016-06-13,Hobro,660.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22705912,indberetninger-20180424,2.5124277999999998,36043989.0,,2018-03-29T08:52:21.358Z,2016-06-16T06:48:46.289Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-69-NJ,2016-06-16T06:48:46.457Z,,,,,,,,,,,,,,,,,,
36043989,2014-01-01,2014-12-31,c194,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2MyL2JlLzlhLzM0OWMtNGQ1MS05M2Q4LTZiZjYzYjEzODcxYg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2JmL2Q4L2RjLzYwYTgtNDQwOC1hNGMwLTY1MGI2ODhlYmY3Zg.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-13,2014-07-10,2016-06-15,,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Rejmert Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hobro,-8010.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2015-12-31,2015-01-01,2016-06-13,Hobro,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22705912,indberetninger-20180424,2.5124277999999998,36043989.0,,2018-03-29T08:52:21.358Z,2016-06-16T06:48:46.289Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-69-NJ,2016-06-16T06:48:46.457Z,,,,,,,,,,,,,,,,,,
36043989,2014-12-31,2014-12-31,c173,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2MyL2JlLzlhLzM0OWMtNGQ1MS05M2Q4LTZiZjYzYjEzODcxYg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2JmL2Q4L2RjLzYwYTgtNDQwOC1hNGMwLTY1MGI2ODhlYmY3Zg.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-13,2014-07-10,2016-06-15,,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Rejmert Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hobro,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2015-12-31,2015-01-01,2016-06-13,Hobro,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22705912,indberetninger-20180424,2.5124277999999998,36043989.0,,2018-03-29T08:52:21.358Z,2016-06-16T06:48:46.289Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-69-NJ,2016-06-16T06:48:46.457Z,64410.0,0.0,50000.0,660.0,51990.0,64410.0,12420.0,63750.0,63750.0,63750.0,3000.0,-8010.0,10000.0,12420.0,9420.0,660.0,,
36043989,2015-01-01,2015-01-01,c225,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2MyL2JlLzlhLzM0OWMtNGQ1MS05M2Q4LTZiZjYzYjEzODcxYg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2JmL2Q4L2RjLzYwYTgtNDQwOC1hNGMwLTY1MGI2ODhlYmY3Zg.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-13,2014-07-10,2016-06-15,,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Rejmert Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hobro,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2015-12-31,2015-01-01,2016-06-13,Hobro,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22705912,indberetninger-20180424,2.5124277999999998,36043989.0,,2018-03-29T08:52:21.358Z,2016-06-16T06:48:46.289Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-69-NJ,2016-06-16T06:48:46.457Z,,,,,50000.0,,,,,,,,,,,,,
36043989,2015-01-01,2015-01-01,c228,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2MyL2JlLzlhLzM0OWMtNGQ1MS05M2Q4LTZiZjYzYjEzODcxYg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2JmL2Q4L2RjLzYwYTgtNDQwOC1hNGMwLTY1MGI2ODhlYmY3Zg.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-13,2014-07-10,2016-06-15,,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Rejmert Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hobro,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2015-12-31,2015-01-01,2016-06-13,Hobro,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22705912,indberetninger-20180424,2.5124277999999998,36043989.0,,2018-03-29T08:52:21.358Z,2016-06-16T06:48:46.289Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-69-NJ,2016-06-16T06:48:46.457Z,,,,,10000.0,,,,,,,,,,,,,
36043989,2015-01-01,2015-01-01,c252,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2MyL2JlLzlhLzM0OWMtNGQ1MS05M2Q4LTZiZjYzYjEzODcxYg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2JmL2Q4L2RjLzYwYTgtNDQwOC1hNGMwLTY1MGI2ODhlYmY3Zg.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-13,2014-07-10,2016-06-15,,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Rejmert Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hobro,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2015-12-31,2015-01-01,2016-06-13,Hobro,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22705912,indberetninger-20180424,2.5124277999999998,36043989.0,,2018-03-29T08:52:21.358Z,2016-06-16T06:48:46.289Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-69-NJ,2016-06-16T06:48:46.457Z,,,,,-8010.0,,,,,,,,,,,,,
36043989,2015-01-01,2015-01-01,c531,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2MyL2JlLzlhLzM0OWMtNGQ1MS05M2Q4LTZiZjYzYjEzODcxYg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2JmL2Q4L2RjLzYwYTgtNDQwOC1hNGMwLTY1MGI2ODhlYmY3Zg.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-13,2014-07-10,2016-06-15,,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Rejmert Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hobro,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2015-12-31,2015-01-01,2016-06-13,Hobro,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22705912,indberetninger-20180424,2.5124277999999998,36043989.0,,2018-03-29T08:52:21.358Z,2016-06-16T06:48:46.289Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-69-NJ,2016-06-16T06:48:46.457Z,,,,,,,,,,,,,,,,,63750.0,
36043989,2015-01-01,2015-12-31,c0,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2MyL2JlLzlhLzM0OWMtNGQ1MS05M2Q4LTZiZjYzYjEzODcxYg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2JmL2Q4L2RjLzYwYTgtNDQwOC1hNGMwLTY1MGI2ODhlYmY3Zg.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,765.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-13,2014-07-10,2016-06-15,-3000.0,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Rejmert Holding ApS.,Ãrsrapport,476.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-476.0,60.0,Hobro,-2651.0,-3416.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2015-12-31,2015-01-01,2016-06-13,Hobro,765.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22705912,indberetninger-20180424,2.5124277999999998,36043989.0,,2018-03-29T08:52:21.358Z,2016-06-16T06:48:46.289Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-69-NJ,2016-06-16T06:48:46.457Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
36043989,2015-01-01,2015-12-31,c193,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2MyL2JlLzlhLzM0OWMtNGQ1MS05M2Q4LTZiZjYzYjEzODcxYg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2JmL2Q4L2RjLzYwYTgtNDQwOC1hNGMwLTY1MGI2ODhlYmY3Zg.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-13,2014-07-10,2016-06-15,,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Rejmert Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hobro,-2651.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2015-12-31,2015-01-01,2016-06-13,Hobro,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22705912,indberetninger-20180424,2.5124277999999998,36043989.0,,2018-03-29T08:52:21.358Z,2016-06-16T06:48:46.289Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-69-NJ,2016-06-16T06:48:46.457Z,,,,,,,,,,,,,,,,,,
36043989,2015-01-01,2015-12-31,c253,,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2MyL2JlLzlhLzM0OWMtNGQ1MS05M2Q4LTZiZjYzYjEzODcxYg.pdf,http://regnskaber.virk.dk/98934063/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2JmL2Q4L2RjLzYwYTgtNDQwOC1hNGMwLTY1MGI2ODhlYmY3Zg.xml,1.0,Hobro,9500.0,"12, Box 170",Nytorv,9500 Hobro,"c/o Frank R.SÃ¸rensen, Viborg Landevej 82",DK-9500 Hobro,"Nytorv 12, Box 170",Til kapitalejeren i Rejmert Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2016-06-13,2014-07-10,2016-06-15,,20222670.0,36043989.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Rejmert Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Rejmert SÃ¸rensen,Frank Rejmert SÃ¸rensen,Rejmert Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hobro,-2651.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Mariagerfjord,2015-12-31,2015-01-01,2016-06-13,Hobro,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22705912,indberetninger-20180424,2.5124277999999998,36043989.0,,2018-03-29T08:52:21.358Z,2016-06-16T06:48:46.289Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-69-NJ,2016-06-16T06:48:46.457Z,,,,,,,,,,,,,,,,,,
