entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AuditorsReportOnFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,PlantAndMachinery,PrepaymentsForGoods,PropertyPlantAndEquipment,ProposedDividend,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
31472210,2013-07-01,2014-06-30,ID_13,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2JmLzMwLzkwLzRjMjYtNGZjMy1hZDcwLTZlMmE1NDg1Njg5ZA.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzE3LzRmLzdiL2NjNDktNDBlYi1iOTc1LWY3MWU5NmMxMDMwYw.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-09,2015-10-09,783799.0,gnbelysning@gnbelysning.dk,5233792.0,10970601.0,31472210.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for GN Belysning A/S.,"Vi har revideret Ã¥rsregnskabet for GN Belysning A/S for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erik Ebbe,Jyske Bank A/S,GN Belysning A/S,AC Revision ApS,319537.0,17415.0,"Herning, den 9. oktober 2015",3485732.0,4650888.0,4953010.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-09,Herning,1165156.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21721653,indberetninger-20180424,2.5122833,31472210.0,,2018-03-30T17:41:14.260Z,2015-12-01T09:18:58.971Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-68-WM,2015-12-01T09:18:59.096Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31472210,2013-07-01,2014-06-30,ID_15,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2JmLzMwLzkwLzRjMjYtNGZjMy1hZDcwLTZlMmE1NDg1Njg5ZA.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzE3LzRmLzdiL2NjNDktNDBlYi1iOTc1LWY3MWU5NmMxMDMwYw.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-09,2015-10-09,,gnbelysning@gnbelysning.dk,,,31472210.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for GN Belysning A/S.,"Vi har revideret Ã¥rsregnskabet for GN Belysning A/S for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erik Ebbe,Jyske Bank A/S,GN Belysning A/S,AC Revision ApS,,,"Herning, den 9. oktober 2015",-196000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-09,Herning,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21721653,indberetninger-20180424,2.5122833,31472210.0,,2018-03-30T17:41:14.260Z,2015-12-01T09:18:58.971Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-68-WM,2015-12-01T09:18:59.096Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31472210,2013-07-01,2014-06-30,ID_17,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2JmLzMwLzkwLzRjMjYtNGZjMy1hZDcwLTZlMmE1NDg1Njg5ZA.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzE3LzRmLzdiL2NjNDktNDBlYi1iOTc1LWY3MWU5NmMxMDMwYw.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-09,2015-10-09,,gnbelysning@gnbelysning.dk,,,31472210.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for GN Belysning A/S.,"Vi har revideret Ã¥rsregnskabet for GN Belysning A/S for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erik Ebbe,Jyske Bank A/S,GN Belysning A/S,AC Revision ApS,,,"Herning, den 9. oktober 2015",-3289732.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-09,Herning,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21721653,indberetninger-20180424,2.5122833,31472210.0,,2018-03-30T17:41:14.260Z,2015-12-01T09:18:58.971Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-68-WM,2015-12-01T09:18:59.096Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31472210,2013-07-01,2014-06-30,ID_19,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2JmLzMwLzkwLzRjMjYtNGZjMy1hZDcwLTZlMmE1NDg1Njg5ZA.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzE3LzRmLzdiL2NjNDktNDBlYi1iOTc1LWY3MWU5NmMxMDMwYw.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-09,2015-10-09,,gnbelysning@gnbelysning.dk,,,31472210.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for GN Belysning A/S.,"Vi har revideret Ã¥rsregnskabet for GN Belysning A/S for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erik Ebbe,Jyske Bank A/S,GN Belysning A/S,AC Revision ApS,,,"Herning, den 9. oktober 2015",-3485732.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-09,Herning,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21721653,indberetninger-20180424,2.5122833,31472210.0,,2018-03-30T17:41:14.260Z,2015-12-01T09:18:58.971Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-68-WM,2015-12-01T09:18:59.096Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31472210,2014-06-30,2014-06-30,ID_21,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2JmLzMwLzkwLzRjMjYtNGZjMy1hZDcwLTZlMmE1NDg1Njg5ZA.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzE3LzRmLzdiL2NjNDktNDBlYi1iOTc1LWY3MWU5NmMxMDMwYw.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-09,2015-10-09,,gnbelysning@gnbelysning.dk,,,31472210.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for GN Belysning A/S.,"Vi har revideret Ã¥rsregnskabet for GN Belysning A/S for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erik Ebbe,Jyske Bank A/S,GN Belysning A/S,AC Revision ApS,,,"Herning, den 9. oktober 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-09,Herning,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21721653,indberetninger-20180424,2.5122833,31472210.0,,2018-03-30T17:41:14.260Z,2015-12-01T09:18:58.971Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-68-WM,2015-12-01T09:18:59.096Z,16916525.0,1384487.0,500000.0,13492423.0,92667.0,110100.0,9787338.0,2123333.0,2123333.0,8795022.0,16916525.0,6697533.0,111670.0,7177668.0,3424102.0,1570.0,2308129.0,1189099.0,1617354.0,1189099.0,196000.0,431654.0,431654.0,9287338.0,875409.0,6697533.0,826223.0,3312914.0,1742896.0,748876.0,3220247.0,,,
31472210,2014-07-01,2015-06-30,ID_0,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2JmLzMwLzkwLzRjMjYtNGZjMy1hZDcwLTZlMmE1NDg1Njg5ZA.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzE3LzRmLzdiL2NjNDktNDBlYi1iOTc1LWY3MWU5NmMxMDMwYw.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-09,2015-10-09,,gnbelysning@gnbelysning.dk,,,31472210.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for GN Belysning A/S.,"Vi har revideret Ã¥rsregnskabet for GN Belysning A/S for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erik Ebbe,Jyske Bank A/S,GN Belysning A/S,AC Revision ApS,,,"Herning, den 9. oktober 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-09,Herning,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21721653,indberetninger-20180424,2.5122833,31472210.0,,2018-03-30T17:41:14.260Z,2015-12-01T09:18:58.971Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-68-WM,2015-12-01T09:18:59.096Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31472210,2014-07-01,2015-06-30,ID_1,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2JmLzMwLzkwLzRjMjYtNGZjMy1hZDcwLTZlMmE1NDg1Njg5ZA.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzE3LzRmLzdiL2NjNDktNDBlYi1iOTc1LWY3MWU5NmMxMDMwYw.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-09,2015-10-09,,gnbelysning@gnbelysning.dk,,,31472210.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for GN Belysning A/S.,"Vi har revideret Ã¥rsregnskabet for GN Belysning A/S for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erik Ebbe,Jyske Bank A/S,GN Belysning A/S,AC Revision ApS,,,"Herning, den 9. oktober 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-09,Herning,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21721653,indberetninger-20180424,2.5122833,31472210.0,,2018-03-30T17:41:14.260Z,2015-12-01T09:18:58.971Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-68-WM,2015-12-01T09:18:59.096Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31472210,2014-07-01,2015-06-30,ID_10,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2JmLzMwLzkwLzRjMjYtNGZjMy1hZDcwLTZlMmE1NDg1Njg5ZA.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzE3LzRmLzdiL2NjNDktNDBlYi1iOTc1LWY3MWU5NmMxMDMwYw.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-09,2015-10-09,,gnbelysning@gnbelysning.dk,,,31472210.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for GN Belysning A/S.,"Vi har revideret Ã¥rsregnskabet for GN Belysning A/S for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erik Ebbe,Jyske Bank A/S,GN Belysning A/S,AC Revision ApS,,,"Herning, den 9. oktober 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-09,Herning,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21721653,indberetninger-20180424,2.5122833,31472210.0,,2018-03-30T17:41:14.260Z,2015-12-01T09:18:58.971Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-68-WM,2015-12-01T09:18:59.096Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31472210,2014-07-01,2015-06-30,ID_11,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2JmLzMwLzkwLzRjMjYtNGZjMy1hZDcwLTZlMmE1NDg1Njg5ZA.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzE3LzRmLzdiL2NjNDktNDBlYi1iOTc1LWY3MWU5NmMxMDMwYw.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-09,2015-10-09,,gnbelysning@gnbelysning.dk,,,31472210.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for GN Belysning A/S.,"Vi har revideret Ã¥rsregnskabet for GN Belysning A/S for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erik Ebbe,Jyske Bank A/S,GN Belysning A/S,AC Revision ApS,,,"Herning, den 9. oktober 2015",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-09,Herning,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21721653,indberetninger-20180424,2.5122833,31472210.0,,2018-03-30T17:41:14.260Z,2015-12-01T09:18:58.971Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-68-WM,2015-12-01T09:18:59.096Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31472210,2014-07-01,2015-06-30,ID_12,,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2JmLzMwLzkwLzRjMjYtNGZjMy1hZDcwLTZlMmE1NDg1Njg5ZA.pdf,http://regnskaber.virk.dk/01227413/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzE3LzRmLzdiL2NjNDktNDBlYi1iOTc1LWY3MWU5NmMxMDMwYw.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i GN Belysning A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-10-09,2015-10-09,859375.0,gnbelysning@gnbelysning.dk,5756885.0,12545381.0,31472210.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for GN Belysning A/S.,"Vi har revideret Ã¥rsregnskabet for GN Belysning A/S for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Erik Ebbe,Jyske Bank A/S,GN Belysning A/S,AC Revision ApS,132746.0,16465.0,"Herning, den 9. oktober 2015",4507218.0,5812840.0,5929121.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-10-09,Herning,1305622.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:21721653,indberetninger-20180424,2.5122833,31472210.0,,2018-03-30T17:41:14.260Z,2015-12-01T09:18:58.971Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-68-WM,2015-12-01T09:18:59.096Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
