entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividend,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment
25365828,2014-01-01,2014-12-31,c1,,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2ZkLzc0L2E3Lzc1NDctNDg0NS1iYWM3LTExNzU5YmFhZjE1Yg.pdf,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkzL2MxLzQyL2U1NWEtNDBlYi1iNjQyLTVhMGFmZTQxODMzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1208 KÃ¸benhavn K,KompagnistrÃ¦de 13,DK-1561 KÃ¸benhavn V,Havneholmen 29,-149049.0,Regnskabsklasse B,0.0,2016-02-23,2000-05-01,2016-03-01,-23412.0,Statsautoriseret revisor,-8063169.0,8587958.0,www.hudson.dk,20222670.0,25365828.0,20222670.0,Ãrsrapport,4485.0,Ole C. K. Nielsen,Peter Bisgaard,Ola Lenes,Hudson Global Resources A/S,BDO Statsautoriseret revisionsaktieselskab,-334334.0,-30819.0,5977.0,1492.0,KÃ¸benhavn,-589532.0,327486.0,476535.0,501377.0,KÃ¸benhavn,2015-12-31,2015-01-01,2016-02-23,KÃ¸benhavn,-37356.0,-149049.0,70277733.0,Formand,RevisionspÃ¥tegning,-7101947.0,urn:ofk:oid:22153623,indberetninger-20180424,2.512258,25365828.0,,2018-03-29T07:44:17.427Z,2016-03-30T07:38:45.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-99-GQ,2016-03-30T07:38:45.427Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25365828,2014-01-01,2014-12-31,c30,,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2ZkLzc0L2E3Lzc1NDctNDg0NS1iYWM3LTExNzU5YmFhZjE1Yg.pdf,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkzL2MxLzQyL2U1NWEtNDBlYi1iNjQyLTVhMGFmZTQxODMzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1208 KÃ¸benhavn K,KompagnistrÃ¦de 13,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2016-02-23,2000-05-01,2016-03-01,,Statsautoriseret revisor,,,www.hudson.dk,20222670.0,25365828.0,20222670.0,Ãrsrapport,,Ole C. K. Nielsen,Peter Bisgaard,Ola Lenes,Hudson Global Resources A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,,27486.0,,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-02-23,KÃ¸benhavn,,,70277733.0,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:22153623,indberetninger-20180424,2.512258,25365828.0,,2018-03-29T07:44:17.427Z,2016-03-30T07:38:45.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-99-GQ,2016-03-30T07:38:45.427Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25365828,2014-01-01,2014-12-31,c6,,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2ZkLzc0L2E3Lzc1NDctNDg0NS1iYWM3LTExNzU5YmFhZjE1Yg.pdf,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkzL2MxLzQyL2U1NWEtNDBlYi1iNjQyLTVhMGFmZTQxODMzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1208 KÃ¸benhavn K,KompagnistrÃ¦de 13,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2016-02-23,2000-05-01,2016-03-01,,Statsautoriseret revisor,,,www.hudson.dk,20222670.0,25365828.0,20222670.0,Ãrsrapport,,Ole C. K. Nielsen,Peter Bisgaard,Ola Lenes,Hudson Global Resources A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,,300000.0,,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-02-23,KÃ¸benhavn,,,70277733.0,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:22153623,indberetninger-20180424,2.512258,25365828.0,,2018-03-29T07:44:17.427Z,2016-03-30T07:38:45.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-99-GQ,2016-03-30T07:38:45.427Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25365828,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2ZkLzc0L2E3Lzc1NDctNDg0NS1iYWM3LTExNzU5YmFhZjE1Yg.pdf,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkzL2MxLzQyL2U1NWEtNDBlYi1iNjQyLTVhMGFmZTQxODMzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1208 KÃ¸benhavn K,KompagnistrÃ¦de 13,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2016-02-23,2000-05-01,2016-03-01,,Statsautoriseret revisor,,,www.hudson.dk,20222670.0,25365828.0,20222670.0,Ãrsrapport,,Ole C. K. Nielsen,Peter Bisgaard,Ola Lenes,Hudson Global Resources A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,,,,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-02-23,KÃ¸benhavn,,,70277733.0,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:22153623,indberetninger-20180424,2.512258,25365828.0,,2018-03-29T07:44:17.427Z,2016-03-30T07:38:45.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-99-GQ,2016-03-30T07:38:45.427Z,3861986.0,18913.0,667500.0,3523983.0,91545.0,38730.0,1414700.0,122370.0,3861986.0,2447286.0,198144.0,338003.0,198144.0,1897117.0,131370.0,17489.0,139859.0,300000.0,747200.0,60078.0,2447286.0,46906.0,3505070.0,446614.0,0.0,143185.0,2796811.0,,,,,,
25365828,2015-01-01,2015-01-01,c137,,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2ZkLzc0L2E3Lzc1NDctNDg0NS1iYWM3LTExNzU5YmFhZjE1Yg.pdf,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkzL2MxLzQyL2U1NWEtNDBlYi1iNjQyLTVhMGFmZTQxODMzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1208 KÃ¸benhavn K,KompagnistrÃ¦de 13,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2016-02-23,2000-05-01,2016-03-01,,Statsautoriseret revisor,,,www.hudson.dk,20222670.0,25365828.0,20222670.0,Ãrsrapport,,Ole C. K. Nielsen,Peter Bisgaard,Ola Lenes,Hudson Global Resources A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,,,,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-02-23,KÃ¸benhavn,,,70277733.0,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:22153623,indberetninger-20180424,2.512258,25365828.0,,2018-03-29T07:44:17.427Z,2016-03-30T07:38:45.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-99-GQ,2016-03-30T07:38:45.427Z,,,,,,,667500.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25365828,2015-01-01,2015-01-01,c158,,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2ZkLzc0L2E3Lzc1NDctNDg0NS1iYWM3LTExNzU5YmFhZjE1Yg.pdf,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkzL2MxLzQyL2U1NWEtNDBlYi1iNjQyLTVhMGFmZTQxODMzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1208 KÃ¸benhavn K,KompagnistrÃ¦de 13,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2016-02-23,2000-05-01,2016-03-01,,Statsautoriseret revisor,,,www.hudson.dk,20222670.0,25365828.0,20222670.0,Ãrsrapport,,Ole C. K. Nielsen,Peter Bisgaard,Ola Lenes,Hudson Global Resources A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,,,,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-02-23,KÃ¸benhavn,,,70277733.0,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:22153623,indberetninger-20180424,2.512258,25365828.0,,2018-03-29T07:44:17.427Z,2016-03-30T07:38:45.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-99-GQ,2016-03-30T07:38:45.427Z,,,,,,,747200.0,,,,,,,,,,,,,,,,,,,,,,,,,,
25365828,2015-01-01,2015-01-01,c85,,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2ZkLzc0L2E3Lzc1NDctNDg0NS1iYWM3LTExNzU5YmFhZjE1Yg.pdf,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkzL2MxLzQyL2U1NWEtNDBlYi1iNjQyLTVhMGFmZTQxODMzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1208 KÃ¸benhavn K,KompagnistrÃ¦de 13,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2016-02-23,2000-05-01,2016-03-01,,Statsautoriseret revisor,,,www.hudson.dk,20222670.0,25365828.0,20222670.0,Ãrsrapport,,Ole C. K. Nielsen,Peter Bisgaard,Ola Lenes,Hudson Global Resources A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,,,,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-02-23,KÃ¸benhavn,,,70277733.0,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:22153623,indberetninger-20180424,2.512258,25365828.0,,2018-03-29T07:44:17.427Z,2016-03-30T07:38:45.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-99-GQ,2016-03-30T07:38:45.427Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,771918.0,789407.0,,,,
25365828,2015-01-01,2015-01-01,c88,,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2ZkLzc0L2E3Lzc1NDctNDg0NS1iYWM3LTExNzU5YmFhZjE1Yg.pdf,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkzL2MxLzQyL2U1NWEtNDBlYi1iNjQyLTVhMGFmZTQxODMzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1208 KÃ¸benhavn K,KompagnistrÃ¦de 13,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2016-02-23,2000-05-01,2016-03-01,,Statsautoriseret revisor,,,www.hudson.dk,20222670.0,25365828.0,20222670.0,Ãrsrapport,,Ole C. K. Nielsen,Peter Bisgaard,Ola Lenes,Hudson Global Resources A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,,,,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-02-23,KÃ¸benhavn,,,70277733.0,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:22153623,indberetninger-20180424,2.512258,25365828.0,,2018-03-29T07:44:17.427Z,2016-03-30T07:38:45.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-99-GQ,2016-03-30T07:38:45.427Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,122370.0,,,,
25365828,2015-01-01,2015-12-31,c0,,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2ZkLzc0L2E3Lzc1NDctNDg0NS1iYWM3LTExNzU5YmFhZjE1Yg.pdf,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkzL2MxLzQyL2U1NWEtNDBlYi1iNjQyLTVhMGFmZTQxODMzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1208 KÃ¸benhavn K,KompagnistrÃ¦de 13,DK-1561 KÃ¸benhavn V,Havneholmen 29,-77838.0,Regnskabsklasse B,-830349.0,2016-02-23,2000-05-01,2016-03-01,-10976.0,Statsautoriseret revisor,-9163278.0,12836237.0,www.hudson.dk,20222670.0,25365828.0,20222670.0,Ãrsrapport,12174.0,Ole C. K. Nielsen,Peter Bisgaard,Ola Lenes,Hudson Global Resources A/S,BDO Statsautoriseret revisionsaktieselskab,-325125.0,-18659.0,16536.0,4362.0,KÃ¸benhavn,-661212.0,2751673.0,3659860.0,3661983.0,KÃ¸benhavn,2015-12-31,2015-01-01,2016-02-23,KÃ¸benhavn,-76946.0,-908187.0,70277733.0,Formand,RevisionspÃ¥tegning,-8099995.0,urn:ofk:oid:22153623,indberetninger-20180424,2.512258,25365828.0,,2018-03-29T07:44:17.427Z,2016-03-30T07:38:45.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-99-GQ,2016-03-30T07:38:45.427Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,
25365828,2015-01-01,2015-12-31,c159,,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IwL2ZkLzc0L2E3Lzc1NDctNDg0NS1iYWM3LTExNzU5YmFhZjE1Yg.pdf,http://regnskaber.virk.dk/82856352/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzkzL2MxLzQyL2U1NWEtNDBlYi1iNjQyLTVhMGFmZTQxODMzZg.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1208 KÃ¸benhavn K,KompagnistrÃ¦de 13,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2016-02-23,2000-05-01,2016-03-01,,Statsautoriseret revisor,,,www.hudson.dk,20222670.0,25365828.0,20222670.0,Ãrsrapport,,Ole C. K. Nielsen,Peter Bisgaard,Ola Lenes,Hudson Global Resources A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,,1751673.0,,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-02-23,KÃ¸benhavn,,,70277733.0,Formand,RevisionspÃ¥tegning,,urn:ofk:oid:22153623,indberetninger-20180424,2.512258,25365828.0,,2018-03-29T07:44:17.427Z,2016-03-30T07:38:45.262Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-99-GQ,2016-03-30T07:38:45.427Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
