entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,DepreciationOfPropertyPlantAndEquipment
21310832,2014-07-01,2014-07-01,c720,,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2EyL2Q3L2NmL2RkZWMtNDljOC05NjhkLWVjODY3OTE0MTE2Ng.pdf,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzBlL2Y2LzA3LzYyMDctNGY5NS1iNzg0LWVjMGY0ZDE0NmY0YQ.xml,233460.0,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Roslev,7870.0,1.0,Risumvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-10-03,2016-10-03,1998-11-04,2016-11-11,statsautoriseret revisor,uw@uw.dk,200000.0,32093272.0,21310832.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AneshÃ¥b ApS.,Ãrsrapport,1754000.0,23000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,JÃ¸rgen Nygaard Christensen,JÃ¸rgen Nygaard Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",AneshÃ¥b ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ãsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2016-06-30,2015-07-01,2016-10-03,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23172735,indberetninger-20180424,2.5097417999999996,21310832.0,,2018-03-28T22:18:18.179Z,2016-11-21T07:55:42.596Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-26-SQ,2016-11-21T07:55:42.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21310832,2014-07-01,2014-07-01,c741,,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2EyL2Q3L2NmL2RkZWMtNDljOC05NjhkLWVjODY3OTE0MTE2Ng.pdf,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzBlL2Y2LzA3LzYyMDctNGY5NS1iNzg0LWVjMGY0ZDE0NmY0YQ.xml,233460.0,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Roslev,7870.0,1.0,Risumvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-10-03,2016-10-03,1998-11-04,2016-11-11,statsautoriseret revisor,uw@uw.dk,13283801.0,32093272.0,21310832.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AneshÃ¥b ApS.,Ãrsrapport,1754000.0,23000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,JÃ¸rgen Nygaard Christensen,JÃ¸rgen Nygaard Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",AneshÃ¥b ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ãsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2016-06-30,2015-07-01,2016-10-03,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23172735,indberetninger-20180424,2.5097417999999996,21310832.0,,2018-03-28T22:18:18.179Z,2016-11-21T07:55:42.596Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-26-SQ,2016-11-21T07:55:42.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21310832,2014-07-01,2015-06-30,c109,,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2EyL2Q3L2NmL2RkZWMtNDljOC05NjhkLWVjODY3OTE0MTE2Ng.pdf,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzBlL2Y2LzA3LzYyMDctNGY5NS1iNzg0LWVjMGY0ZDE0NmY0YQ.xml,233460.0,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Roslev,7870.0,1.0,Risumvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-10-03,2016-10-03,1998-11-04,2016-11-11,statsautoriseret revisor,uw@uw.dk,,32093272.0,21310832.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AneshÃ¥b ApS.,Ãrsrapport,1754000.0,23000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,JÃ¸rgen Nygaard Christensen,JÃ¸rgen Nygaard Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",AneshÃ¥b ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ãsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2016-06-30,2015-07-01,2016-10-03,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23172735,indberetninger-20180424,2.5097417999999996,21310832.0,,2018-03-28T22:18:18.179Z,2016-11-21T07:55:42.596Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-26-SQ,2016-11-21T07:55:42.725Z,350000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21310832,2014-07-01,2015-06-30,c123,,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2EyL2Q3L2NmL2RkZWMtNDljOC05NjhkLWVjODY3OTE0MTE2Ng.pdf,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzBlL2Y2LzA3LzYyMDctNGY5NS1iNzg0LWVjMGY0ZDE0NmY0YQ.xml,233460.0,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Roslev,7870.0,1.0,Risumvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-10-03,2016-10-03,1998-11-04,2016-11-11,statsautoriseret revisor,uw@uw.dk,,32093272.0,21310832.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AneshÃ¥b ApS.,Ãrsrapport,1754000.0,23000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,JÃ¸rgen Nygaard Christensen,JÃ¸rgen Nygaard Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",AneshÃ¥b ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ãsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2016-06-30,2015-07-01,2016-10-03,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23172735,indberetninger-20180424,2.5097417999999996,21310832.0,,2018-03-28T22:18:18.179Z,2016-11-21T07:55:42.596Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-26-SQ,2016-11-21T07:55:42.725Z,106144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21310832,2014-07-01,2015-06-30,c3,,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2EyL2Q3L2NmL2RkZWMtNDljOC05NjhkLWVjODY3OTE0MTE2Ng.pdf,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzBlL2Y2LzA3LzYyMDctNGY5NS1iNzg0LWVjMGY0ZDE0NmY0YQ.xml,233460.0,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Roslev,7870.0,1.0,Risumvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-10-03,2016-10-03,1998-11-04,2016-11-11,statsautoriseret revisor,uw@uw.dk,,32093272.0,21310832.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AneshÃ¥b ApS.,Ãrsrapport,1754000.0,23000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,JÃ¸rgen Nygaard Christensen,JÃ¸rgen Nygaard Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",AneshÃ¥b ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ãsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2016-06-30,2015-07-01,2016-10-03,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23172735,indberetninger-20180424,2.5097417999999996,21310832.0,,2018-03-28T22:18:18.179Z,2016-11-21T07:55:42.596Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-26-SQ,2016-11-21T07:55:42.725Z,456144.0,159028.0,80505.0,-95215.0,36367.0,966956.0,595841.0,-334748.0,5543.0,139697.0,74962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21310832,2014-07-01,2015-06-30,c742,,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2EyL2Q3L2NmL2RkZWMtNDljOC05NjhkLWVjODY3OTE0MTE2Ng.pdf,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzBlL2Y2LzA3LzYyMDctNGY5NS1iNzg0LWVjMGY0ZDE0NmY0YQ.xml,233460.0,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Roslev,7870.0,1.0,Risumvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-10-03,2016-10-03,1998-11-04,2016-11-11,statsautoriseret revisor,uw@uw.dk,,32093272.0,21310832.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AneshÃ¥b ApS.,Ãrsrapport,1754000.0,23000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,JÃ¸rgen Nygaard Christensen,JÃ¸rgen Nygaard Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",AneshÃ¥b ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ãsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2016-06-30,2015-07-01,2016-10-03,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23172735,indberetninger-20180424,2.5097417999999996,21310832.0,,2018-03-28T22:18:18.179Z,2016-11-21T07:55:42.596Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-26-SQ,2016-11-21T07:55:42.725Z,106144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21310832,2015-06-30,2015-06-30,c4,,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2EyL2Q3L2NmL2RkZWMtNDljOC05NjhkLWVjODY3OTE0MTE2Ng.pdf,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzBlL2Y2LzA3LzYyMDctNGY5NS1iNzg0LWVjMGY0ZDE0NmY0YQ.xml,233460.0,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Roslev,7870.0,1.0,Risumvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-10-03,2016-10-03,1998-11-04,2016-11-11,statsautoriseret revisor,uw@uw.dk,13939945.0,32093272.0,21310832.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AneshÃ¥b ApS.,Ãrsrapport,1754000.0,23000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,JÃ¸rgen Nygaard Christensen,JÃ¸rgen Nygaard Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",AneshÃ¥b ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ãsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2016-06-30,2015-07-01,2016-10-03,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23172735,indberetninger-20180424,2.5097417999999996,21310832.0,,2018-03-28T22:18:18.179Z,2016-11-21T07:55:42.596Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-26-SQ,2016-11-21T07:55:42.725Z,,,,,,,,,,,,16117704.0,4650722.0,200000.0,10726441.0,177000.0,323507.0,4192806.0,16117704.0,2177759.0,874950.0,2170000.0,2170000.0,5391263.0,874950.0,5816542.0,7759.0,56586.0,4516313.0,350000.0,13389945.0,5816542.0,7759.0,0.0,259177.0,25591.0,0.0,,,
21310832,2015-06-30,2015-06-30,c722,,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2EyL2Q3L2NmL2RkZWMtNDljOC05NjhkLWVjODY3OTE0MTE2Ng.pdf,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzBlL2Y2LzA3LzYyMDctNGY5NS1iNzg0LWVjMGY0ZDE0NmY0YQ.xml,233460.0,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Roslev,7870.0,1.0,Risumvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-10-03,2016-10-03,1998-11-04,2016-11-11,statsautoriseret revisor,uw@uw.dk,200000.0,32093272.0,21310832.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AneshÃ¥b ApS.,Ãrsrapport,1754000.0,23000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,JÃ¸rgen Nygaard Christensen,JÃ¸rgen Nygaard Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",AneshÃ¥b ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ãsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2016-06-30,2015-07-01,2016-10-03,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23172735,indberetninger-20180424,2.5097417999999996,21310832.0,,2018-03-28T22:18:18.179Z,2016-11-21T07:55:42.596Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-26-SQ,2016-11-21T07:55:42.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21310832,2015-06-30,2015-06-30,c743,,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2EyL2Q3L2NmL2RkZWMtNDljOC05NjhkLWVjODY3OTE0MTE2Ng.pdf,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzBlL2Y2LzA3LzYyMDctNGY5NS1iNzg0LWVjMGY0ZDE0NmY0YQ.xml,233460.0,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Roslev,7870.0,1.0,Risumvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-10-03,2016-10-03,1998-11-04,2016-11-11,statsautoriseret revisor,uw@uw.dk,13389945.0,32093272.0,21310832.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AneshÃ¥b ApS.,Ãrsrapport,1754000.0,23000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,JÃ¸rgen Nygaard Christensen,JÃ¸rgen Nygaard Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",AneshÃ¥b ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ãsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2016-06-30,2015-07-01,2016-10-03,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23172735,indberetninger-20180424,2.5097417999999996,21310832.0,,2018-03-28T22:18:18.179Z,2016-11-21T07:55:42.596Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-26-SQ,2016-11-21T07:55:42.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21310832,2015-07-01,2015-07-01,c145,,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2EyL2Q3L2NmL2RkZWMtNDljOC05NjhkLWVjODY3OTE0MTE2Ng.pdf,http://regnskaber.virk.dk/23801312/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzBlL2Y2LzA3LzYyMDctNGY5NS1iNzg0LWVjMGY0ZDE0NmY0YQ.xml,233460.0,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Roslev,7870.0,1.0,Risumvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-10-03,2016-10-03,1998-11-04,2016-11-11,statsautoriseret revisor,uw@uw.dk,,32093272.0,21310832.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for AneshÃ¥b ApS.,Ãrsrapport,1754000.0,23000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,JÃ¸rgen Nygaard Christensen,JÃ¸rgen Nygaard Christensen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",AneshÃ¥b ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ãsted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive Kommune,2016-06-30,2015-07-01,2016-10-03,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23172735,indberetninger-20180424,2.5097417999999996,21310832.0,,2018-03-28T22:18:18.179Z,2016-11-21T07:55:42.596Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-26-SQ,2016-11-21T07:55:42.725Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107154.0,4299960.0,
