entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
30801334,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzEyLzFiLzA5LzM2ODctNDM2OS04ZjAwLWRlM2MyYmJmNmFkMA.xhtml,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2VmLzBiLzU5LzJhZmEtNDRiYy1hZGZkLTc5Y2I0YzUzYjE1Mg.pdf,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2U2LzUwL2FkLzg2NTMtNGFiZS05ZTIxLWNmOWNhNjdmMmU2Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,HellebÃ¦k,3150.0,31.0,Hellebakken,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i LPN Holding 2007 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-27,Registreret revisor HD/CAND. MERC. AUD.,30801334.0,1000916331.0,400454.0,38000.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Nilsson,Lars Peter Nilsson,LPN HOLDING 2007 ApS,Erik Hultquist,0.0,45318.0,HellebÃ¦k,2014-01-01,2014-12-31,-317136.0,-317136.0,2015-12-31,2015-01-01,false,false,2016-05-20,BirkerÃ¸d,0.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22468766,indberetninger-20180424,2.59278,30801334.0,,2018-03-29T05:45:20.335Z,2016-05-27T12:43:50.969Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-HR,2016-05-27T12:43:51.137Z,,,,,,,,,,,,,,,,,,
30801334,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzEyLzFiLzA5LzM2ODctNDM2OS04ZjAwLWRlM2MyYmJmNmFkMA.xhtml,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2VmLzBiLzU5LzJhZmEtNDRiYy1hZGZkLTc5Y2I0YzUzYjE1Mg.pdf,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2U2LzUwL2FkLzg2NTMtNGFiZS05ZTIxLWNmOWNhNjdmMmU2Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,HellebÃ¦k,3150.0,31.0,Hellebakken,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i LPN Holding 2007 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-27,Registreret revisor HD/CAND. MERC. AUD.,30801334.0,1000916331.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Nilsson,Lars Peter Nilsson,LPN HOLDING 2007 ApS,Erik Hultquist,,,HellebÃ¦k,2014-01-01,2014-12-31,-114110.0,,2015-12-31,2015-01-01,false,false,2016-05-20,BirkerÃ¸d,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22468766,indberetninger-20180424,2.59278,30801334.0,,2018-03-29T05:45:20.335Z,2016-05-27T12:43:50.969Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-HR,2016-05-27T12:43:51.137Z,,,,,,,,,,,,,,,,,,
30801334,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzEyLzFiLzA5LzM2ODctNDM2OS04ZjAwLWRlM2MyYmJmNmFkMA.xhtml,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2VmLzBiLzU5LzJhZmEtNDRiYy1hZGZkLTc5Y2I0YzUzYjE1Mg.pdf,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2U2LzUwL2FkLzg2NTMtNGFiZS05ZTIxLWNmOWNhNjdmMmU2Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,HellebÃ¦k,3150.0,31.0,Hellebakken,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i LPN Holding 2007 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-27,Registreret revisor HD/CAND. MERC. AUD.,30801334.0,1000916331.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Nilsson,Lars Peter Nilsson,LPN HOLDING 2007 ApS,Erik Hultquist,,,HellebÃ¦k,2014-01-01,2014-12-31,-203026.0,,2015-12-31,2015-01-01,false,false,2016-05-20,BirkerÃ¸d,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22468766,indberetninger-20180424,2.59278,30801334.0,,2018-03-29T05:45:20.335Z,2016-05-27T12:43:50.969Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-HR,2016-05-27T12:43:51.137Z,,,,,,,,,,,,,,,,,,
30801334,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzEyLzFiLzA5LzM2ODctNDM2OS04ZjAwLWRlM2MyYmJmNmFkMA.xhtml,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2VmLzBiLzU5LzJhZmEtNDRiYy1hZGZkLTc5Y2I0YzUzYjE1Mg.pdf,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2U2LzUwL2FkLzg2NTMtNGFiZS05ZTIxLWNmOWNhNjdmMmU2Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,HellebÃ¦k,3150.0,31.0,Hellebakken,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i LPN Holding 2007 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-27,Registreret revisor HD/CAND. MERC. AUD.,30801334.0,1000916331.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Nilsson,Lars Peter Nilsson,LPN HOLDING 2007 ApS,Erik Hultquist,,,HellebÃ¦k,2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,false,false,2016-05-20,BirkerÃ¸d,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22468766,indberetninger-20180424,2.59278,30801334.0,,2018-03-29T05:45:20.335Z,2016-05-27T12:43:50.969Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-HR,2016-05-27T12:43:51.137Z,910217.0,254555.0,125000.0,910217.0,904192.0,910217.0,6025.0,0.0,0.0,0.0,779192.0,6025.0,655662.0,655662.0,6025.0,0.0,,
30801334,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzEyLzFiLzA5LzM2ODctNDM2OS04ZjAwLWRlM2MyYmJmNmFkMA.xhtml,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2VmLzBiLzU5LzJhZmEtNDRiYy1hZGZkLTc5Y2I0YzUzYjE1Mg.pdf,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2U2LzUwL2FkLzg2NTMtNGFiZS05ZTIxLWNmOWNhNjdmMmU2Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,HellebÃ¦k,3150.0,31.0,Hellebakken,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i LPN Holding 2007 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-27,Registreret revisor HD/CAND. MERC. AUD.,30801334.0,1000916331.0,414969.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Nilsson,Lars Peter Nilsson,LPN HOLDING 2007 ApS,Erik Hultquist,732.0,32072.0,HellebÃ¦k,2014-01-01,2014-12-31,-383629.0,-383629.0,2015-12-31,2015-01-01,false,false,2016-05-20,BirkerÃ¸d,0.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22468766,indberetninger-20180424,2.59278,30801334.0,,2018-03-29T05:45:20.335Z,2016-05-27T12:43:50.969Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-HR,2016-05-27T12:43:51.137Z,,,,,,,,,,,,,,,,,,
30801334,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzEyLzFiLzA5LzM2ODctNDM2OS04ZjAwLWRlM2MyYmJmNmFkMA.xhtml,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2VmLzBiLzU5LzJhZmEtNDRiYy1hZGZkLTc5Y2I0YzUzYjE1Mg.pdf,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2U2LzUwL2FkLzg2NTMtNGFiZS05ZTIxLWNmOWNhNjdmMmU2Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,HellebÃ¦k,3150.0,31.0,Hellebakken,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i LPN Holding 2007 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-27,Registreret revisor HD/CAND. MERC. AUD.,30801334.0,1000916331.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Nilsson,Lars Peter Nilsson,LPN HOLDING 2007 ApS,Erik Hultquist,,,HellebÃ¦k,2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,false,false,2016-05-20,BirkerÃ¸d,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22468766,indberetninger-20180424,2.59278,30801334.0,,2018-03-29T05:45:20.335Z,2016-05-27T12:43:50.969Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-HR,2016-05-27T12:43:51.137Z,,,,,,,,,,,,,,,,,15396105.0,Revisionsfirmaet Erik Hultquist
30801334,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzEyLzFiLzA5LzM2ODctNDM2OS04ZjAwLWRlM2MyYmJmNmFkMA.xhtml,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2VmLzBiLzU5LzJhZmEtNDRiYy1hZGZkLTc5Y2I0YzUzYjE1Mg.pdf,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2U2LzUwL2FkLzg2NTMtNGFiZS05ZTIxLWNmOWNhNjdmMmU2Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,HellebÃ¦k,3150.0,31.0,Hellebakken,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i LPN Holding 2007 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-27,Registreret revisor HD/CAND. MERC. AUD.,30801334.0,1000916331.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Nilsson,Lars Peter Nilsson,LPN HOLDING 2007 ApS,Erik Hultquist,,,HellebÃ¦k,2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,false,false,2016-05-20,BirkerÃ¸d,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22468766,indberetninger-20180424,2.59278,30801334.0,,2018-03-29T05:45:20.335Z,2016-05-27T12:43:50.969Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-HR,2016-05-27T12:43:51.137Z,,,,,,,,,,,,,,,,,,
30801334,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzEyLzFiLzA5LzM2ODctNDM2OS04ZjAwLWRlM2MyYmJmNmFkMA.xhtml,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2VmLzBiLzU5LzJhZmEtNDRiYy1hZGZkLTc5Y2I0YzUzYjE1Mg.pdf,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2U2LzUwL2FkLzg2NTMtNGFiZS05ZTIxLWNmOWNhNjdmMmU2Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,HellebÃ¦k,3150.0,31.0,Hellebakken,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i LPN Holding 2007 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-27,Registreret revisor HD/CAND. MERC. AUD.,30801334.0,1000916331.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Nilsson,Lars Peter Nilsson,LPN HOLDING 2007 ApS,Erik Hultquist,,,HellebÃ¦k,2014-01-01,2014-12-31,0.0,,2015-12-31,2015-01-01,false,false,2016-05-20,BirkerÃ¸d,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22468766,indberetninger-20180424,2.59278,30801334.0,,2018-03-29T05:45:20.335Z,2016-05-27T12:43:50.969Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-HR,2016-05-27T12:43:51.137Z,,,,,,,,,,,,,,,,,,
30801334,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzEyLzFiLzA5LzM2ODctNDM2OS04ZjAwLWRlM2MyYmJmNmFkMA.xhtml,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2VmLzBiLzU5LzJhZmEtNDRiYy1hZGZkLTc5Y2I0YzUzYjE1Mg.pdf,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2U2LzUwL2FkLzg2NTMtNGFiZS05ZTIxLWNmOWNhNjdmMmU2Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,HellebÃ¦k,3150.0,31.0,Hellebakken,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i LPN Holding 2007 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-27,Registreret revisor HD/CAND. MERC. AUD.,30801334.0,1000916331.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Nilsson,Lars Peter Nilsson,LPN HOLDING 2007 ApS,Erik Hultquist,,,HellebÃ¦k,2014-01-01,2014-12-31,-383629.0,,2015-12-31,2015-01-01,false,false,2016-05-20,BirkerÃ¸d,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22468766,indberetninger-20180424,2.59278,30801334.0,,2018-03-29T05:45:20.335Z,2016-05-27T12:43:50.969Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-HR,2016-05-27T12:43:51.137Z,,,,,,,,,,,,,,,,,,
30801334,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzBmLzEyLzFiLzA5LzM2ODctNDM2OS04ZjAwLWRlM2MyYmJmNmFkMA.xhtml,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2VmLzBiLzU5LzJhZmEtNDRiYy1hZGZkLTc5Y2I0YzUzYjE1Mg.pdf,http://regnskaber.virk.dk/43310803/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2U2LzUwL2FkLzg2NTMtNGFiZS05ZTIxLWNmOWNhNjdmMmU2Mg.xml,true,Danmark,DK,BirkerÃ¸d,3460.0,8.0,Hovedgaden,HellebÃ¦k,3150.0,31.0,Hellebakken,3460 BirkerÃ¸d,Hovedgaden 8,Til den daglige ledelse i LPN Holding 2007 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-20,2016-05-27,Registreret revisor HD/CAND. MERC. AUD.,30801334.0,1000916331.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Hultquist,Peter Nilsson,Lars Peter Nilsson,LPN HOLDING 2007 ApS,Erik Hultquist,,,HellebÃ¦k,2014-01-01,2014-12-31,,,2015-12-31,2015-01-01,false,false,2016-05-20,BirkerÃ¸d,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22468766,indberetninger-20180424,2.59278,30801334.0,,2018-03-29T05:45:20.335Z,2016-05-27T12:43:50.969Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-HR,2016-05-27T12:43:51.137Z,520563.0,259486.0,125000.0,520563.0,520563.0,520563.0,0.0,0.0,0.0,0.0,395563.0,0.0,261077.0,251077.0,0.0,10000.0,,
