entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherReserves,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,DividendPaid
34889635,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2Q0LzNmL2I3LzRiNDQtNGU2Yy05YTA1LWEyOTM3ZWI5Y2FlOA.xhtml,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzBhL2FmLzliLzM2NDgtNDVlZC1hMmU4LTgzMWEwZTk1NTNjMQ.pdf,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FiL2ZhLzg1L2U4NTctNGUwYS05ZWU2LTg5Y2Y3M2QwMDY1Zg.xml,true,Herlev,2730.0,16.0,RÃ¸rbÃ¦kvej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-04-19,2016-04-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen forpligtelser udover sambeskatningsforpligtelsen med datterselskabet.</p>",5000.0,-5000.0,34889635.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Allan KlÃ¼ver Hansen,KLÃVER HANSEN HOLDING ApS,Regnskab - BogfÃ¸ring ApS,0.0,945.0,250000.0,Herlev,2014-01-01,2014-12-31,246938.0,245945.0,-5000.0,2015-12-31,2015-01-01,0.0,false,false,"Revision er fravalgt for det kommende Ã¥r, da selskabet lever op til betingelserne herfor.",-993.0,false,false,Ingen bistand,urn:ofk:oid:22253155,indberetninger-20180424,2.59278,34889635.0,,2018-03-28T20:18:45.165Z,2016-04-20T09:01:11.133Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-32-GH,2016-04-20T09:01:11.312Z,,,,,,,,,,,,,,,,,,,,,
34889635,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2Q0LzNmL2I3LzRiNDQtNGU2Yy05YTA1LWEyOTM3ZWI5Y2FlOA.xhtml,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzBhL2FmLzliLzM2NDgtNDVlZC1hMmU4LTgzMWEwZTk1NTNjMQ.pdf,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FiL2ZhLzg1L2U4NTctNGUwYS05ZWU2LTg5Y2Y3M2QwMDY1Zg.xml,true,Herlev,2730.0,16.0,RÃ¸rbÃ¦kvej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-04-19,2016-04-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen forpligtelser udover sambeskatningsforpligtelsen med datterselskabet.</p>",,,34889635.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Allan KlÃ¼ver Hansen,KLÃVER HANSEN HOLDING ApS,Regnskab - BogfÃ¸ring ApS,,,,Herlev,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,,false,false,"Revision er fravalgt for det kommende Ã¥r, da selskabet lever op til betingelserne herfor.",,false,false,Ingen bistand,urn:ofk:oid:22253155,indberetninger-20180424,2.59278,34889635.0,,2018-03-28T20:18:45.165Z,2016-04-20T09:01:11.133Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-32-GH,2016-04-20T09:01:11.312Z,,,,,,,,,,,,,,,,,,,,,
34889635,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2Q0LzNmL2I3LzRiNDQtNGU2Yy05YTA1LWEyOTM3ZWI5Y2FlOA.xhtml,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzBhL2FmLzliLzM2NDgtNDVlZC1hMmU4LTgzMWEwZTk1NTNjMQ.pdf,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FiL2ZhLzg1L2U4NTctNGUwYS05ZWU2LTg5Y2Y3M2QwMDY1Zg.xml,true,Herlev,2730.0,16.0,RÃ¸rbÃ¦kvej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-04-19,2016-04-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen forpligtelser udover sambeskatningsforpligtelsen med datterselskabet.</p>",,,34889635.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Allan KlÃ¼ver Hansen,KLÃVER HANSEN HOLDING ApS,Regnskab - BogfÃ¸ring ApS,,,,Herlev,2014-01-01,2014-12-31,246938.0,,,2015-12-31,2015-01-01,,false,false,"Revision er fravalgt for det kommende Ã¥r, da selskabet lever op til betingelserne herfor.",,false,false,Ingen bistand,urn:ofk:oid:22253155,indberetninger-20180424,2.59278,34889635.0,,2018-03-28T20:18:45.165Z,2016-04-20T09:01:11.133Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-32-GH,2016-04-20T09:01:11.312Z,,,,,,,,,,,,,,,,,,,,,
34889635,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2Q0LzNmL2I3LzRiNDQtNGU2Yy05YTA1LWEyOTM3ZWI5Y2FlOA.xhtml,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzBhL2FmLzliLzM2NDgtNDVlZC1hMmU4LTgzMWEwZTk1NTNjMQ.pdf,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FiL2ZhLzg1L2U4NTctNGUwYS05ZWU2LTg5Y2Y3M2QwMDY1Zg.xml,true,Herlev,2730.0,16.0,RÃ¸rbÃ¦kvej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-04-19,2016-04-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen forpligtelser udover sambeskatningsforpligtelsen med datterselskabet.</p>",,,34889635.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Allan KlÃ¼ver Hansen,KLÃVER HANSEN HOLDING ApS,Regnskab - BogfÃ¸ring ApS,,,,Herlev,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,"Revision er fravalgt for det kommende Ã¥r, da selskabet lever op til betingelserne herfor.",,false,false,Ingen bistand,urn:ofk:oid:22253155,indberetninger-20180424,2.59278,34889635.0,,2018-03-28T20:18:45.165Z,2016-04-20T09:01:11.133Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-32-GH,2016-04-20T09:01:11.312Z,328188.0,245945.0,80000.0,248188.0,323188.0,328188.0,5000.0,80000.0,80000.0,80000.0,0.0,2243.0,0.0,243188.0,5000.0,0.0,2243.0,0.0,0.0,5000.0,
34889635,2015-01-01,2015-01-01,c10,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2Q0LzNmL2I3LzRiNDQtNGU2Yy05YTA1LWEyOTM3ZWI5Y2FlOA.xhtml,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzBhL2FmLzliLzM2NDgtNDVlZC1hMmU4LTgzMWEwZTk1NTNjMQ.pdf,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FiL2ZhLzg1L2U4NTctNGUwYS05ZWU2LTg5Y2Y3M2QwMDY1Zg.xml,true,Herlev,2730.0,16.0,RÃ¸rbÃ¦kvej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-04-19,2016-04-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen forpligtelser udover sambeskatningsforpligtelsen med datterselskabet.</p>",,,34889635.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Allan KlÃ¼ver Hansen,KLÃVER HANSEN HOLDING ApS,Regnskab - BogfÃ¸ring ApS,,,,Herlev,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,"Revision er fravalgt for det kommende Ã¥r, da selskabet lever op til betingelserne herfor.",,false,false,Ingen bistand,urn:ofk:oid:22253155,indberetninger-20180424,2.59278,34889635.0,,2018-03-28T20:18:45.165Z,2016-04-20T09:01:11.133Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-32-GH,2016-04-20T09:01:11.312Z,,,,,0.0,,,,,,,,,,,,,,,,
34889635,2015-01-01,2015-01-01,c11,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2Q0LzNmL2I3LzRiNDQtNGU2Yy05YTA1LWEyOTM3ZWI5Y2FlOA.xhtml,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzBhL2FmLzliLzM2NDgtNDVlZC1hMmU4LTgzMWEwZTk1NTNjMQ.pdf,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FiL2ZhLzg1L2U4NTctNGUwYS05ZWU2LTg5Y2Y3M2QwMDY1Zg.xml,true,Herlev,2730.0,16.0,RÃ¸rbÃ¦kvej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-04-19,2016-04-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen forpligtelser udover sambeskatningsforpligtelsen med datterselskabet.</p>",,,34889635.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Allan KlÃ¼ver Hansen,KLÃVER HANSEN HOLDING ApS,Regnskab - BogfÃ¸ring ApS,,,,Herlev,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,"Revision er fravalgt for det kommende Ã¥r, da selskabet lever op til betingelserne herfor.",,false,false,Ingen bistand,urn:ofk:oid:22253155,indberetninger-20180424,2.59278,34889635.0,,2018-03-28T20:18:45.165Z,2016-04-20T09:01:11.133Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-32-GH,2016-04-20T09:01:11.312Z,,,,,243188.0,,,,,,,,,,,,,,,,
34889635,2015-01-01,2015-01-01,c12,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2Q0LzNmL2I3LzRiNDQtNGU2Yy05YTA1LWEyOTM3ZWI5Y2FlOA.xhtml,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzBhL2FmLzliLzM2NDgtNDVlZC1hMmU4LTgzMWEwZTk1NTNjMQ.pdf,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FiL2ZhLzg1L2U4NTctNGUwYS05ZWU2LTg5Y2Y3M2QwMDY1Zg.xml,true,Herlev,2730.0,16.0,RÃ¸rbÃ¦kvej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-04-19,2016-04-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen forpligtelser udover sambeskatningsforpligtelsen med datterselskabet.</p>",,,34889635.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Allan KlÃ¼ver Hansen,KLÃVER HANSEN HOLDING ApS,Regnskab - BogfÃ¸ring ApS,,,,Herlev,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,"Revision er fravalgt for det kommende Ã¥r, da selskabet lever op til betingelserne herfor.",,false,false,Ingen bistand,urn:ofk:oid:22253155,indberetninger-20180424,2.59278,34889635.0,,2018-03-28T20:18:45.165Z,2016-04-20T09:01:11.133Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-32-GH,2016-04-20T09:01:11.312Z,,,,,0.0,,,,,,,,,,,,,,,,
34889635,2015-01-01,2015-01-01,c13,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2Q0LzNmL2I3LzRiNDQtNGU2Yy05YTA1LWEyOTM3ZWI5Y2FlOA.xhtml,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzBhL2FmLzliLzM2NDgtNDVlZC1hMmU4LTgzMWEwZTk1NTNjMQ.pdf,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FiL2ZhLzg1L2U4NTctNGUwYS05ZWU2LTg5Y2Y3M2QwMDY1Zg.xml,true,Herlev,2730.0,16.0,RÃ¸rbÃ¦kvej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-04-19,2016-04-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen forpligtelser udover sambeskatningsforpligtelsen med datterselskabet.</p>",,,34889635.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Allan KlÃ¼ver Hansen,KLÃVER HANSEN HOLDING ApS,Regnskab - BogfÃ¸ring ApS,,,,Herlev,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,"Revision er fravalgt for det kommende Ã¥r, da selskabet lever op til betingelserne herfor.",,false,false,Ingen bistand,urn:ofk:oid:22253155,indberetninger-20180424,2.59278,34889635.0,,2018-03-28T20:18:45.165Z,2016-04-20T09:01:11.133Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-32-GH,2016-04-20T09:01:11.312Z,,,,,323188.0,,,,,,,,,,,,,,,,
34889635,2015-01-01,2015-01-01,c9,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2Q0LzNmL2I3LzRiNDQtNGU2Yy05YTA1LWEyOTM3ZWI5Y2FlOA.xhtml,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzBhL2FmLzliLzM2NDgtNDVlZC1hMmU4LTgzMWEwZTk1NTNjMQ.pdf,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FiL2ZhLzg1L2U4NTctNGUwYS05ZWU2LTg5Y2Y3M2QwMDY1Zg.xml,true,Herlev,2730.0,16.0,RÃ¸rbÃ¦kvej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-04-19,2016-04-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen forpligtelser udover sambeskatningsforpligtelsen med datterselskabet.</p>",,,34889635.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Allan KlÃ¼ver Hansen,KLÃVER HANSEN HOLDING ApS,Regnskab - BogfÃ¸ring ApS,,,,Herlev,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,"Revision er fravalgt for det kommende Ã¥r, da selskabet lever op til betingelserne herfor.",,false,false,Ingen bistand,urn:ofk:oid:22253155,indberetninger-20180424,2.59278,34889635.0,,2018-03-28T20:18:45.165Z,2016-04-20T09:01:11.133Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-32-GH,2016-04-20T09:01:11.312Z,,,,,80000.0,,,,,,,,,,,,,,,,
34889635,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2Q0LzNmL2I3LzRiNDQtNGU2Yy05YTA1LWEyOTM3ZWI5Y2FlOA.xhtml,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzBhL2FmLzliLzM2NDgtNDVlZC1hMmU4LTgzMWEwZTk1NTNjMQ.pdf,http://regnskaber.virk.dk/53698843/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmL2FiL2ZhLzg1L2U4NTctNGUwYS05ZWU2LTg5Y2Y3M2QwMDY1Zg.xml,true,Herlev,2730.0,16.0,RÃ¸rbÃ¦kvej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2016-04-19,2016-04-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen forpligtelser udover sambeskatningsforpligtelsen med datterselskabet.</p>",5500.0,-5500.0,34889635.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik BÃ¼hrmann,Allan KlÃ¼ver Hansen,KLÃVER HANSEN HOLDING ApS,Regnskab - BogfÃ¸ring ApS,1.0,4523.0,450000.0,Herlev,2014-01-01,2014-12-31,449252.0,449022.0,-5500.0,2015-12-31,2015-01-01,0.0,false,false,"Revision er fravalgt for det kommende Ã¥r, da selskabet lever op til betingelserne herfor.",-230.0,false,false,Ingen bistand,urn:ofk:oid:22253155,indberetninger-20180424,2.59278,34889635.0,,2018-03-28T20:18:45.165Z,2016-04-20T09:01:11.133Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-32-GH,2016-04-20T09:01:11.312Z,,,,,,,,,,,,,,,,,,,,,0.0
