entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
35485619,2014-10-01,2015-09-30,ID_10,,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzg2LzZkLzdiLzgwZDUtNDM3Ny04YjMwLTU1ZThkNjA4ZjhjZg.pdf,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UxLzI2L2JiLzZkY2EtNDk3Yi05NGYzLTA0Mzc5NWRiYWRhMA.xml,"6400, SÃ¸nderborg",NÃ¸ddehegnet 8,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-31,2017-01-31,35485619.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for JIM P HOLDING APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Kenneth OmÃ¸ Poulsen,JIM P HOLDING APS,Regnskabsservice,"SÃ¸nderborg, den 31. januar 2017",2014-10-01,2015-09-30,-42673.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2016-09-30,2015-10-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23440374,indberetninger-20180424,2.5097342,35485619.0,,2018-03-27T13:25:43.930Z,2017-02-01T06:52:42.291Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-82-CE,2017-02-01T06:52:42.609Z,,,,,,,,,,,,,,,,,,,,
35485619,2014-10-01,2015-09-30,ID_12,,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzg2LzZkLzdiLzgwZDUtNDM3Ny04YjMwLTU1ZThkNjA4ZjhjZg.pdf,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UxLzI2L2JiLzZkY2EtNDk3Yi05NGYzLTA0Mzc5NWRiYWRhMA.xml,"6400, SÃ¸nderborg",NÃ¸ddehegnet 8,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-31,2017-01-31,35485619.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for JIM P HOLDING APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Kenneth OmÃ¸ Poulsen,JIM P HOLDING APS,Regnskabsservice,"SÃ¸nderborg, den 31. januar 2017",2014-10-01,2015-09-30,-42673.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2016-09-30,2015-10-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23440374,indberetninger-20180424,2.5097342,35485619.0,,2018-03-27T13:25:43.930Z,2017-02-01T06:52:42.291Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-82-CE,2017-02-01T06:52:42.609Z,,,,,,,,,,,,,,,,,,,,
35485619,2014-10-01,2015-09-30,ID_8,,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzg2LzZkLzdiLzgwZDUtNDM3Ny04YjMwLTU1ZThkNjA4ZjhjZg.pdf,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UxLzI2L2JiLzZkY2EtNDk3Yi05NGYzLTA0Mzc5NWRiYWRhMA.xml,"6400, SÃ¸nderborg",NÃ¸ddehegnet 8,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-31,2017-01-31,35485619.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for JIM P HOLDING APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Kenneth OmÃ¸ Poulsen,JIM P HOLDING APS,Regnskabsservice,"SÃ¸nderborg, den 31. januar 2017",2014-10-01,2015-09-30,42673.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2016-09-30,2015-10-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23440374,indberetninger-20180424,2.5097342,35485619.0,,2018-03-27T13:25:43.930Z,2017-02-01T06:52:42.291Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-82-CE,2017-02-01T06:52:42.609Z,0.0,42673.0,42673.0,0.0,0.0,,,,,,,,,,,,,,,
35485619,2015-09-30,2015-09-30,ID_14,,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzg2LzZkLzdiLzgwZDUtNDM3Ny04YjMwLTU1ZThkNjA4ZjhjZg.pdf,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UxLzI2L2JiLzZkY2EtNDk3Yi05NGYzLTA0Mzc5NWRiYWRhMA.xml,"6400, SÃ¸nderborg",NÃ¸ddehegnet 8,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-31,2017-01-31,35485619.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for JIM P HOLDING APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Kenneth OmÃ¸ Poulsen,JIM P HOLDING APS,Regnskabsservice,"SÃ¸nderborg, den 31. januar 2017",2014-10-01,2015-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2016-09-30,2015-10-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23440374,indberetninger-20180424,2.5097342,35485619.0,,2018-03-27T13:25:43.930Z,2017-02-01T06:52:42.291Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-82-CE,2017-02-01T06:52:42.609Z,,,,,,200241.0,80000.0,0.0,200241.0,200241.0,0.0,200241.0,200241.0,200241.0,0.0,120241.0,0.0,0.0,0.0,
35485619,2015-10-01,2016-09-30,ID_0,,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzg2LzZkLzdiLzgwZDUtNDM3Ny04YjMwLTU1ZThkNjA4ZjhjZg.pdf,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UxLzI2L2JiLzZkY2EtNDk3Yi05NGYzLTA0Mzc5NWRiYWRhMA.xml,"6400, SÃ¸nderborg",NÃ¸ddehegnet 8,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-31,2017-01-31,35485619.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for JIM P HOLDING APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Kenneth OmÃ¸ Poulsen,JIM P HOLDING APS,Regnskabsservice,"SÃ¸nderborg, den 31. januar 2017",2014-10-01,2015-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2016-09-30,2015-10-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23440374,indberetninger-20180424,2.5097342,35485619.0,,2018-03-27T13:25:43.930Z,2017-02-01T06:52:42.291Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-82-CE,2017-02-01T06:52:42.609Z,,,,,,,,,,,,,,,,,,,,
35485619,2015-10-01,2016-09-30,ID_1,,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzg2LzZkLzdiLzgwZDUtNDM3Ny04YjMwLTU1ZThkNjA4ZjhjZg.pdf,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UxLzI2L2JiLzZkY2EtNDk3Yi05NGYzLTA0Mzc5NWRiYWRhMA.xml,"6400, SÃ¸nderborg",NÃ¸ddehegnet 8,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-31,2017-01-31,35485619.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for JIM P HOLDING APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Kenneth OmÃ¸ Poulsen,JIM P HOLDING APS,Regnskabsservice,"SÃ¸nderborg, den 31. januar 2017",2014-10-01,2015-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2016-09-30,2015-10-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23440374,indberetninger-20180424,2.5097342,35485619.0,,2018-03-27T13:25:43.930Z,2017-02-01T06:52:42.291Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-82-CE,2017-02-01T06:52:42.609Z,,,,,,,,,,,,,,,,,,,,
35485619,2015-10-01,2016-09-30,ID_11,,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzg2LzZkLzdiLzgwZDUtNDM3Ny04YjMwLTU1ZThkNjA4ZjhjZg.pdf,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UxLzI2L2JiLzZkY2EtNDk3Yi05NGYzLTA0Mzc5NWRiYWRhMA.xml,"6400, SÃ¸nderborg",NÃ¸ddehegnet 8,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-31,2017-01-31,35485619.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for JIM P HOLDING APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Kenneth OmÃ¸ Poulsen,JIM P HOLDING APS,Regnskabsservice,"SÃ¸nderborg, den 31. januar 2017",2014-10-01,2015-09-30,-291330.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2016-09-30,2015-10-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23440374,indberetninger-20180424,2.5097342,35485619.0,,2018-03-27T13:25:43.930Z,2017-02-01T06:52:42.291Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-82-CE,2017-02-01T06:52:42.609Z,,,,,,,,,,,,,,,,,,,,
35485619,2015-10-01,2016-09-30,ID_15,,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzg2LzZkLzdiLzgwZDUtNDM3Ny04YjMwLTU1ZThkNjA4ZjhjZg.pdf,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UxLzI2L2JiLzZkY2EtNDk3Yi05NGYzLTA0Mzc5NWRiYWRhMA.xml,"6400, SÃ¸nderborg",NÃ¸ddehegnet 8,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-31,2017-01-31,35485619.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for JIM P HOLDING APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Kenneth OmÃ¸ Poulsen,JIM P HOLDING APS,Regnskabsservice,"SÃ¸nderborg, den 31. januar 2017",2014-10-01,2015-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2016-09-30,2015-10-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23440374,indberetninger-20180424,2.5097342,35485619.0,,2018-03-27T13:25:43.930Z,2017-02-01T06:52:42.291Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-82-CE,2017-02-01T06:52:42.609Z,,,,,,,,,,,,,,,,,,,,
35485619,2015-10-01,2016-09-30,ID_16,,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzg2LzZkLzdiLzgwZDUtNDM3Ny04YjMwLTU1ZThkNjA4ZjhjZg.pdf,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UxLzI2L2JiLzZkY2EtNDk3Yi05NGYzLTA0Mzc5NWRiYWRhMA.xml,"6400, SÃ¸nderborg",NÃ¸ddehegnet 8,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-31,2017-01-31,35485619.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for JIM P HOLDING APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Kenneth OmÃ¸ Poulsen,JIM P HOLDING APS,Regnskabsservice,"SÃ¸nderborg, den 31. januar 2017",2014-10-01,2015-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2016-09-30,2015-10-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23440374,indberetninger-20180424,2.5097342,35485619.0,,2018-03-27T13:25:43.930Z,2017-02-01T06:52:42.291Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-82-CE,2017-02-01T06:52:42.609Z,,,,,,,,,,,,,,,,,,,,
35485619,2015-10-01,2016-09-30,ID_17,,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzg2LzZkLzdiLzgwZDUtNDM3Ny04YjMwLTU1ZThkNjA4ZjhjZg.pdf,http://regnskaber.virk.dk/91658453/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2UxLzI2L2JiLzZkY2EtNDk3Yi05NGYzLTA0Mzc5NWRiYWRhMA.xml,"6400, SÃ¸nderborg",NÃ¸ddehegnet 8,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",2017-01-31,2017-01-31,35485619.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for JIM P HOLDING APS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Kenneth OmÃ¸ Poulsen,JIM P HOLDING APS,Regnskabsservice,"SÃ¸nderborg, den 31. januar 2017",2014-10-01,2015-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2016-09-30,2015-10-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23440374,indberetninger-20180424,2.5097342,35485619.0,,2018-03-27T13:25:43.930Z,2017-02-01T06:52:42.291Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-82-CE,2017-02-01T06:52:42.609Z,,,,,,,,,,,,,,,,,,,,
