entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodNumber,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,NameOfAuditFirm,TypeOfAuditorAssistance
28150679,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzNhLzBkLzIwLzMzZDYtNDBlMi1iYzczLTJkMGU2YWQyMTAyZA.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2QxLzdhL2Q1LzdlY2YtNDRlOS05NGUyLTI5ODg1ZmRhMmM2ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",761.0,2017-03-07,2004-11-04,2017-03-14,Statsautoriseret revisor,-4439.0,20222670.0,28150679.0,20222670.0,"Likvidator har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,7608.0,KÃ¸benhavn,2408.0,3169.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,12.0,2016-01-01,false,2017-03-07,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Likvidator anser betingelserne for at undlade revision for opfyldt.,-761.0,urn:ofk:oid:23645091,indberetninger-20180424,2.5124327999999996,28150679.0,,2018-03-28T03:44:49.959Z,2017-03-27T08:23:16.210Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-14-HF,2017-03-27T08:23:16.521Z,,,,,,,,,,,,,
28150679,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzNhLzBkLzIwLzMzZDYtNDBlMi1iYzczLTJkMGU2YWQyMTAyZA.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2QxLzdhL2Q1LzdlY2YtNDRlOS05NGUyLTI5ODg1ZmRhMmM2ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-07,2004-11-04,2017-03-14,Statsautoriseret revisor,,20222670.0,28150679.0,20222670.0,"Likvidator har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2408.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,12.0,2016-01-01,false,2017-03-07,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Likvidator anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:23645091,indberetninger-20180424,2.5124327999999996,28150679.0,,2018-03-28T03:44:49.959Z,2017-03-27T08:23:16.210Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-14-HF,2017-03-27T08:23:16.521Z,,,,,,,,,,,,,
28150679,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzNhLzBkLzIwLzMzZDYtNDBlMi1iYzczLTJkMGU2YWQyMTAyZA.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2QxLzdhL2Q1LzdlY2YtNDRlOS05NGUyLTI5ODg1ZmRhMmM2ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-07,2004-11-04,2017-03-14,Statsautoriseret revisor,,20222670.0,28150679.0,20222670.0,"Likvidator har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,12.0,2016-01-01,false,2017-03-07,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Likvidator anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:23645091,indberetninger-20180424,2.5124327999999996,28150679.0,,2018-03-28T03:44:49.959Z,2017-03-27T08:23:16.210Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-14-HF,2017-03-27T08:23:16.521Z,156311.0,125000.0,150550.0,156311.0,5761.0,5000.0,156311.0,25550.0,5761.0,156311.0,761.0,,
28150679,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzNhLzBkLzIwLzMzZDYtNDBlMi1iYzczLTJkMGU2YWQyMTAyZA.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2QxLzdhL2Q1LzdlY2YtNDRlOS05NGUyLTI5ODg1ZmRhMmM2ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-07,2004-11-04,2017-03-14,Statsautoriseret revisor,,20222670.0,28150679.0,20222670.0,"Likvidator har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,12.0,2016-01-01,false,2017-03-07,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Likvidator anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:23645091,indberetninger-20180424,2.5124327999999996,28150679.0,,2018-03-28T03:44:49.959Z,2017-03-27T08:23:16.210Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-14-HF,2017-03-27T08:23:16.521Z,,,125000.0,,,,,,,,,,
28150679,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzNhLzBkLzIwLzMzZDYtNDBlMi1iYzczLTJkMGU2YWQyMTAyZA.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2QxLzdhL2Q1LzdlY2YtNDRlOS05NGUyLTI5ODg1ZmRhMmM2ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-07,2004-11-04,2017-03-14,Statsautoriseret revisor,,20222670.0,28150679.0,20222670.0,"Likvidator har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,12.0,2016-01-01,false,2017-03-07,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Likvidator anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:23645091,indberetninger-20180424,2.5124327999999996,28150679.0,,2018-03-28T03:44:49.959Z,2017-03-27T08:23:16.210Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-14-HF,2017-03-27T08:23:16.521Z,,,25550.0,,,,,,,,,,
28150679,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzNhLzBkLzIwLzMzZDYtNDBlMi1iYzczLTJkMGU2YWQyMTAyZA.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2QxLzdhL2Q1LzdlY2YtNDRlOS05NGUyLTI5ODg1ZmRhMmM2ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",-7.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",750.0,2017-03-07,2004-11-04,2017-03-14,Statsautoriseret revisor,-4708.0,20222670.0,28150679.0,20222670.0,"Likvidator har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,7807.0,KÃ¸benhavn,2356.0,3099.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,12.0,2016-01-01,false,2017-03-07,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Likvidator anser betingelserne for at undlade revision for opfyldt.,-743.0,urn:ofk:oid:23645091,indberetninger-20180424,2.5124327999999996,28150679.0,,2018-03-28T03:44:49.959Z,2017-03-27T08:23:16.210Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-14-HF,2017-03-27T08:23:16.521Z,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
28150679,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzNhLzBkLzIwLzMzZDYtNDBlMi1iYzczLTJkMGU2YWQyMTAyZA.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2QxLzdhL2Q1LzdlY2YtNDRlOS05NGUyLTI5ODg1ZmRhMmM2ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-07,2004-11-04,2017-03-14,Statsautoriseret revisor,,20222670.0,28150679.0,20222670.0,"Likvidator har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2356.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,12.0,2016-01-01,false,2017-03-07,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Likvidator anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:23645091,indberetninger-20180424,2.5124327999999996,28150679.0,,2018-03-28T03:44:49.959Z,2017-03-27T08:23:16.210Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-14-HF,2017-03-27T08:23:16.521Z,,,,,,,,,,,,,
28150679,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzNhLzBkLzIwLzMzZDYtNDBlMi1iYzczLTJkMGU2YWQyMTAyZA.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2QxLzdhL2Q1LzdlY2YtNDRlOS05NGUyLTI5ODg1ZmRhMmM2ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-07,2004-11-04,2017-03-14,Statsautoriseret revisor,,20222670.0,28150679.0,20222670.0,"Likvidator har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2356.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,12.0,2016-01-01,false,2017-03-07,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Likvidator anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:23645091,indberetninger-20180424,2.5124327999999996,28150679.0,,2018-03-28T03:44:49.959Z,2017-03-27T08:23:16.210Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-14-HF,2017-03-27T08:23:16.521Z,,,,,,,,,,,,,
28150679,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzNhLzBkLzIwLzMzZDYtNDBlMi1iYzczLTJkMGU2YWQyMTAyZA.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2QxLzdhL2Q1LzdlY2YtNDRlOS05NGUyLTI5ODg1ZmRhMmM2ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-07,2004-11-04,2017-03-14,Statsautoriseret revisor,,20222670.0,28150679.0,20222670.0,"Likvidator har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,12.0,2016-01-01,false,2017-03-07,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Likvidator anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:23645091,indberetninger-20180424,2.5124327999999996,28150679.0,,2018-03-28T03:44:49.959Z,2017-03-27T08:23:16.210Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-14-HF,2017-03-27T08:23:16.521Z,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
28150679,2016-01-01,2016-12-31,c637,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzNhLzBkLzIwLzMzZDYtNDBlMi1iYzczLTJkMGU2YWQyMTAyZA.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2QxLzdhL2Q1LzdlY2YtNDRlOS05NGUyLTI5ODg1ZmRhMmM2ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-07,2004-11-04,2017-03-14,Statsautoriseret revisor,,20222670.0,28150679.0,20222670.0,"Likvidator har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,12.0,2016-01-01,false,2017-03-07,Odense,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Likvidator anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:23645091,indberetninger-20180424,2.5124327999999996,28150679.0,,2018-03-28T03:44:49.959Z,2017-03-27T08:23:16.210Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-14-HF,2017-03-27T08:23:16.521Z,,,,,,,,,,,,,
