entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodNumber,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,NameOfAuditFirm,TypeOfAuditorAssistance
28150679,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzgzLzQ3L2FjL2ViMzItNGYwNi1iYTRhLWIyYTgzNmUxYjM0OQ.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzg5LzU3L2IxL2EyMTgtNDEzOS04OTFkLWIwYTMwZDYzMThiMw.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",-7.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,750.0,2018-06-15,2004-11-04,2018-06-18,Statsautoriseret revisor,-4708.0,20222670.0,28150679.0,20222670.0,mne33723,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,0.0,7807.0,KÃ¸benhavn,2016-01-01,2016-12-31,2356.0,3099.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,13.0,2017-01-01,true,2018-06-15,Odense,743.0,urn:ofk:oid:25851625,indberetninger-20180424,2.5118417999999996,28150679.0,AWQSbCGy0wkEsASkt2C1,2018-06-18T10:24:54.421Z,2018-06-18T10:23:52.027Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-36-HM,2018-06-18T10:23:52.198Z,,,,,,,,,,,,,
28150679,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzgzLzQ3L2FjL2ViMzItNGYwNi1iYTRhLWIyYTgzNmUxYjM0OQ.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzg5LzU3L2IxL2EyMTgtNDEzOS04OTFkLWIwYTMwZDYzMThiMw.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-15,2004-11-04,2018-06-18,Statsautoriseret revisor,,20222670.0,28150679.0,20222670.0,mne33723,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2016-01-01,2016-12-31,2356.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,13.0,2017-01-01,true,2018-06-15,Odense,,urn:ofk:oid:25851625,indberetninger-20180424,2.5118417999999996,28150679.0,AWQSbCGy0wkEsASkt2C1,2018-06-18T10:24:54.421Z,2018-06-18T10:23:52.027Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-36-HM,2018-06-18T10:23:52.198Z,,,,,,,,,,,,,
28150679,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzgzLzQ3L2FjL2ViMzItNGYwNi1iYTRhLWIyYTgzNmUxYjM0OQ.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzg5LzU3L2IxL2EyMTgtNDEzOS04OTFkLWIwYTMwZDYzMThiMw.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-15,2004-11-04,2018-06-18,Statsautoriseret revisor,,20222670.0,28150679.0,20222670.0,mne33723,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,13.0,2017-01-01,true,2018-06-15,Odense,,urn:ofk:oid:25851625,indberetninger-20180424,2.5118417999999996,28150679.0,AWQSbCGy0wkEsASkt2C1,2018-06-18T10:24:54.421Z,2018-06-18T10:23:52.027Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-36-HM,2018-06-18T10:23:52.198Z,158881.0,125000.0,152906.0,158881.0,5975.0,5225.0,158881.0,27906.0,5975.0,158881.0,750.0,,
28150679,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzgzLzQ3L2FjL2ViMzItNGYwNi1iYTRhLWIyYTgzNmUxYjM0OQ.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzg5LzU3L2IxL2EyMTgtNDEzOS04OTFkLWIwYTMwZDYzMThiMw.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-15,2004-11-04,2018-06-18,Statsautoriseret revisor,,20222670.0,28150679.0,20222670.0,mne33723,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,13.0,2017-01-01,true,2018-06-15,Odense,,urn:ofk:oid:25851625,indberetninger-20180424,2.5118417999999996,28150679.0,AWQSbCGy0wkEsASkt2C1,2018-06-18T10:24:54.421Z,2018-06-18T10:23:52.027Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-36-HM,2018-06-18T10:23:52.198Z,,,125000.0,,,,,,,,,,
28150679,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzgzLzQ3L2FjL2ViMzItNGYwNi1iYTRhLWIyYTgzNmUxYjM0OQ.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzg5LzU3L2IxL2EyMTgtNDEzOS04OTFkLWIwYTMwZDYzMThiMw.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-15,2004-11-04,2018-06-18,Statsautoriseret revisor,,20222670.0,28150679.0,20222670.0,mne33723,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,13.0,2017-01-01,true,2018-06-15,Odense,,urn:ofk:oid:25851625,indberetninger-20180424,2.5118417999999996,28150679.0,AWQSbCGy0wkEsASkt2C1,2018-06-18T10:24:54.421Z,2018-06-18T10:23:52.027Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-36-HM,2018-06-18T10:23:52.198Z,,,27906.0,,,,,,,,,,
28150679,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzgzLzQ3L2FjL2ViMzItNGYwNi1iYTRhLWIyYTgzNmUxYjM0OQ.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzg5LzU3L2IxL2EyMTgtNDEzOS04OTFkLWIwYTMwZDYzMThiMw.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",0.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,771.0,2018-06-15,2004-11-04,2018-06-18,Statsautoriseret revisor,-4235.0,20222670.0,28150679.0,20222670.0,mne33723,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,111019.0,7903.0,KÃ¸benhavn,2016-01-01,2016-12-31,-108122.0,-107351.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,13.0,2017-01-01,true,2018-06-15,Odense,771.0,urn:ofk:oid:25851625,indberetninger-20180424,2.5118417999999996,28150679.0,AWQSbCGy0wkEsASkt2C1,2018-06-18T10:24:54.421Z,2018-06-18T10:23:52.027Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-36-HM,2018-06-18T10:23:52.198Z,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
28150679,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzgzLzQ3L2FjL2ViMzItNGYwNi1iYTRhLWIyYTgzNmUxYjM0OQ.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzg5LzU3L2IxL2EyMTgtNDEzOS04OTFkLWIwYTMwZDYzMThiMw.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-15,2004-11-04,2018-06-18,Statsautoriseret revisor,,20222670.0,28150679.0,20222670.0,mne33723,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2016-01-01,2016-12-31,-108122.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,13.0,2017-01-01,true,2018-06-15,Odense,,urn:ofk:oid:25851625,indberetninger-20180424,2.5118417999999996,28150679.0,AWQSbCGy0wkEsASkt2C1,2018-06-18T10:24:54.421Z,2018-06-18T10:23:52.027Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-36-HM,2018-06-18T10:23:52.198Z,,,,,,,,,,,,,
28150679,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzgzLzQ3L2FjL2ViMzItNGYwNi1iYTRhLWIyYTgzNmUxYjM0OQ.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzg5LzU3L2IxL2EyMTgtNDEzOS04OTFkLWIwYTMwZDYzMThiMw.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-15,2004-11-04,2018-06-18,Statsautoriseret revisor,,20222670.0,28150679.0,20222670.0,mne33723,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2016-01-01,2016-12-31,-108122.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,13.0,2017-01-01,true,2018-06-15,Odense,,urn:ofk:oid:25851625,indberetninger-20180424,2.5118417999999996,28150679.0,AWQSbCGy0wkEsASkt2C1,2018-06-18T10:24:54.421Z,2018-06-18T10:23:52.027Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-36-HM,2018-06-18T10:23:52.198Z,,,,,,,,,,,,,
28150679,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzgzLzQ3L2FjL2ViMzItNGYwNi1iYTRhLWIyYTgzNmUxYjM0OQ.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzg5LzU3L2IxL2EyMTgtNDEzOS04OTFkLWIwYTMwZDYzMThiMw.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-15,2004-11-04,2018-06-18,Statsautoriseret revisor,,20222670.0,28150679.0,20222670.0,mne33723,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,13.0,2017-01-01,true,2018-06-15,Odense,,urn:ofk:oid:25851625,indberetninger-20180424,2.5118417999999996,28150679.0,AWQSbCGy0wkEsASkt2C1,2018-06-18T10:24:54.421Z,2018-06-18T10:23:52.027Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-36-HM,2018-06-18T10:23:52.198Z,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
28150679,2017-01-01,2017-12-31,c637,,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzgzLzQ3L2FjL2ViMzItNGYwNi1iYTRhLWIyYTgzNmUxYjM0OQ.pdf,http://regnskaber.virk.dk/97605182/ZG9rdW1lbnRsYWdlcjovLzAzLzA5Lzg5LzU3L2IxL2EyMTgtNDEzOS04OTFkLWIwYTMwZDYzMThiMw.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,1550 KÃ¸benhavn V,"Regnbuepladsen 5, 4.",DK-5000 Odense C,FÃ¦lledvej 1,"Til kapitalejerne i Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-06-15,2004-11-04,2018-06-18,Statsautoriseret revisor,,20222670.0,28150679.0,20222670.0,mne33723,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Lars Bach Andersen,Lars Bach Andersen,"Ejendomsselskabet Kaulsdorfer Strasse, Berlin ApS under frivillig likvidation",BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2017-12-31,13.0,2017-01-01,true,2018-06-15,Odense,,urn:ofk:oid:25851625,indberetninger-20180424,2.5118417999999996,28150679.0,AWQSbCGy0wkEsASkt2C1,2018-06-18T10:24:54.421Z,2018-06-18T10:23:52.027Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-36-HM,2018-06-18T10:23:52.198Z,,,,,,,,,,,,,
