entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables
29399034,2016-01-01,2016-12-31,c106,,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2JiL2MzLzk3LzljYTYtNDJmZC1hMWVkLTM3MGRkYWIzYjQxMQ.pdf,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQyL2M5L2FlLzJiMzktNDBiNy05YThkLWI3ZmVmN2I2NmM0ZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,KÃ¸benhavn,2100.0,41.0,Stockholmsgade,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-18,2018-05-18,2018-05-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,29399034.0,29442789.0,mne10118,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SEI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen Jensen,SÃ¸ren Elmann Ingerslev,SÃ¸ren Elmann Ingerslev,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,SEI Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,2016-01-01,2016-12-31,61000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-05-18,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25707809,indberetninger-20180424,2.5124277999999998,29399034.0,AWPK3GQ90wkEsASktZP7,2018-06-04T12:54:55.433Z,2018-06-04T12:53:48.258Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-01-RH,2018-06-04T12:53:48.478Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29399034,2016-01-01,2016-12-31,c120,,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2JiL2MzLzk3LzljYTYtNDJmZC1hMWVkLTM3MGRkYWIzYjQxMQ.pdf,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQyL2M5L2FlLzJiMzktNDBiNy05YThkLWI3ZmVmN2I2NmM0ZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,KÃ¸benhavn,2100.0,41.0,Stockholmsgade,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-18,2018-05-18,2018-05-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,29399034.0,29442789.0,mne10118,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SEI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen Jensen,SÃ¸ren Elmann Ingerslev,SÃ¸ren Elmann Ingerslev,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,SEI Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,2016-01-01,2016-12-31,4329000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-05-18,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25707809,indberetninger-20180424,2.5124277999999998,29399034.0,AWPK3GQ90wkEsASktZP7,2018-06-04T12:54:55.433Z,2018-06-04T12:53:48.258Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-01-RH,2018-06-04T12:53:48.478Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29399034,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2JiL2MzLzk3LzljYTYtNDJmZC1hMWVkLTM3MGRkYWIzYjQxMQ.pdf,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQyL2M5L2FlLzJiMzktNDBiNy05YThkLWI3ZmVmN2I2NmM0ZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,KÃ¸benhavn,2100.0,41.0,Stockholmsgade,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-18,2018-05-18,2018-05-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,29399034.0,29442789.0,mne10118,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SEI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen Jensen,SÃ¸ren Elmann Ingerslev,SÃ¸ren Elmann Ingerslev,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,SEI Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,2016-01-01,2016-12-31,4390000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-05-18,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25707809,indberetninger-20180424,2.5124277999999998,29399034.0,AWPK3GQ90wkEsASktZP7,2018-06-04T12:54:55.433Z,2018-06-04T12:53:48.258Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-01-RH,2018-06-04T12:53:48.478Z,-8000.0,4271000.0,5000.0,168000.0,4426000.0,-8000.0,36000.0,,,,,,,,,,,,,,,,,,,,,,,,
29399034,2016-01-01,2016-12-31,c459,,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2JiL2MzLzk3LzljYTYtNDJmZC1hMWVkLTM3MGRkYWIzYjQxMQ.pdf,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQyL2M5L2FlLzJiMzktNDBiNy05YThkLWI3ZmVmN2I2NmM0ZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,KÃ¸benhavn,2100.0,41.0,Stockholmsgade,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-18,2018-05-18,2018-05-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,29399034.0,29442789.0,mne10118,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SEI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen Jensen,SÃ¸ren Elmann Ingerslev,SÃ¸ren Elmann Ingerslev,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,SEI Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,2016-01-01,2016-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-05-18,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25707809,indberetninger-20180424,2.5124277999999998,29399034.0,AWPK3GQ90wkEsASktZP7,2018-06-04T12:54:55.433Z,2018-06-04T12:53:48.258Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-01-RH,2018-06-04T12:53:48.478Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29399034,2016-12-31,2016-12-31,c4,,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2JiL2MzLzk3LzljYTYtNDJmZC1hMWVkLTM3MGRkYWIzYjQxMQ.pdf,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQyL2M5L2FlLzJiMzktNDBiNy05YThkLWI3ZmVmN2I2NmM0ZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,KÃ¸benhavn,2100.0,41.0,Stockholmsgade,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-18,2018-05-18,2018-05-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,29399034.0,29442789.0,mne10118,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SEI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen Jensen,SÃ¸ren Elmann Ingerslev,SÃ¸ren Elmann Ingerslev,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,SEI Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-05-18,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25707809,indberetninger-20180424,2.5124277999999998,29399034.0,AWPK3GQ90wkEsASktZP7,2018-06-04T12:54:55.433Z,2018-06-04T12:53:48.258Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-01-RH,2018-06-04T12:53:48.478Z,,,,,,,,10655000.0,2594000.0,250000.0,9379000.0,10636000.0,10655000.0,19000.0,1276000.0,513000.0,159000.0,0.0,1276000.0,604000.0,2000.0,61000.0,0.0,10325000.0,19000.0,6785000.0,6179000.0,606000.0,8000.0,0.0,9000.0
29399034,2017-01-01,2017-12-31,c1,,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2JiL2MzLzk3LzljYTYtNDJmZC1hMWVkLTM3MGRkYWIzYjQxMQ.pdf,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQyL2M5L2FlLzJiMzktNDBiNy05YThkLWI3ZmVmN2I2NmM0ZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,KÃ¸benhavn,2100.0,41.0,Stockholmsgade,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-18,2018-05-18,2018-05-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,29399034.0,29442789.0,mne10118,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SEI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen Jensen,SÃ¸ren Elmann Ingerslev,SÃ¸ren Elmann Ingerslev,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,SEI Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,2016-01-01,2016-12-31,714171.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-05-18,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25707809,indberetninger-20180424,2.5124277999999998,29399034.0,AWPK3GQ90wkEsASktZP7,2018-06-04T12:54:55.433Z,2018-06-04T12:53:48.258Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-01-RH,2018-06-04T12:53:48.478Z,-11461.0,517767.0,30193.0,296732.0,772845.0,-11461.0,58674.0,,,,,,,,,,,,,,,,,,,,,,,,
29399034,2017-01-01,2017-12-31,c105,,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2JiL2MzLzk3LzljYTYtNDJmZC1hMWVkLTM3MGRkYWIzYjQxMQ.pdf,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQyL2M5L2FlLzJiMzktNDBiNy05YThkLWI3ZmVmN2I2NmM0ZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,KÃ¸benhavn,2100.0,41.0,Stockholmsgade,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-18,2018-05-18,2018-05-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,29399034.0,29442789.0,mne10118,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SEI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen Jensen,SÃ¸ren Elmann Ingerslev,SÃ¸ren Elmann Ingerslev,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,SEI Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,2016-01-01,2016-12-31,53752.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-05-18,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25707809,indberetninger-20180424,2.5124277999999998,29399034.0,AWPK3GQ90wkEsASktZP7,2018-06-04T12:54:55.433Z,2018-06-04T12:53:48.258Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-01-RH,2018-06-04T12:53:48.478Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29399034,2017-01-01,2017-12-31,c111,,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2JiL2MzLzk3LzljYTYtNDJmZC1hMWVkLTM3MGRkYWIzYjQxMQ.pdf,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQyL2M5L2FlLzJiMzktNDBiNy05YThkLWI3ZmVmN2I2NmM0ZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,KÃ¸benhavn,2100.0,41.0,Stockholmsgade,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-18,2018-05-18,2018-05-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,29399034.0,29442789.0,mne10118,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SEI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen Jensen,SÃ¸ren Elmann Ingerslev,SÃ¸ren Elmann Ingerslev,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,SEI Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,2016-01-01,2016-12-31,133218.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-05-18,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25707809,indberetninger-20180424,2.5124277999999998,29399034.0,AWPK3GQ90wkEsASktZP7,2018-06-04T12:54:55.433Z,2018-06-04T12:53:48.258Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-01-RH,2018-06-04T12:53:48.478Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29399034,2017-01-01,2017-12-31,c119,,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2JiL2MzLzk3LzljYTYtNDJmZC1hMWVkLTM3MGRkYWIzYjQxMQ.pdf,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQyL2M5L2FlLzJiMzktNDBiNy05YThkLWI3ZmVmN2I2NmM0ZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,KÃ¸benhavn,2100.0,41.0,Stockholmsgade,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-18,2018-05-18,2018-05-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,29399034.0,29442789.0,mne10118,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SEI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen Jensen,SÃ¸ren Elmann Ingerslev,SÃ¸ren Elmann Ingerslev,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,SEI Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,2016-01-01,2016-12-31,527201.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-05-18,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25707809,indberetninger-20180424,2.5124277999999998,29399034.0,AWPK3GQ90wkEsASktZP7,2018-06-04T12:54:55.433Z,2018-06-04T12:53:48.258Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-01-RH,2018-06-04T12:53:48.478Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29399034,2017-01-01,2017-12-31,c70,,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2JiL2MzLzk3LzljYTYtNDJmZC1hMWVkLTM3MGRkYWIzYjQxMQ.pdf,http://regnskaber.virk.dk/43099392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQyL2M5L2FlLzJiMzktNDBiNy05YThkLWI3ZmVmN2I2NmM0ZQ.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,KÃ¸benhavn,2100.0,41.0,Stockholmsgade,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-18,2018-05-18,2018-05-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,29399034.0,29442789.0,mne10118,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SEI Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen Jensen,SÃ¸ren Elmann Ingerslev,SÃ¸ren Elmann Ingerslev,"Redmark, Statsautoriseret Revisionspartnerselskab",Danske Bank,SEI Holding ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-05-18,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25707809,indberetninger-20180424,2.5124277999999998,29399034.0,AWPK3GQ90wkEsASktZP7,2018-06-04T12:54:55.433Z,2018-06-04T12:53:48.258Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-01-RH,2018-06-04T12:53:48.478Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
