entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,IncreaseOfCapital,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
36939664,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2U5LzY5L2I4LzZhN2UtNDJmNi1iM2UzLTE5NzY2ODIwNjc0Mw.pdf,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdmLzE3L2ZiLzNlNmYtNGI3Ni1iNzM2LTM1MGU2YmVjNWRkMw.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Spentrup,8981.0,36.0,BalgÃ¥rdsvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-05-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,randers@kvistjensen.dk,-441449.0,36717785.0,36939664.0,36717785.0,mne19677,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for GN Estate ApS.,Ãrsrapport,0.0,534823.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Finn J. Vammen,Glen Nikolajsen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",GN Estate ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Spentrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27380144,indberetninger-20180424,2.5124266,36939664.0,AWsdWO43RYGX6_YTIXDY,2019-06-03T12:38:28.602Z,2019-06-03T12:38:15.298Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-25-TY,2019-06-03T12:38:15.457Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36939664,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2U5LzY5L2I4LzZhN2UtNDJmNi1iM2UzLTE5NzY2ODIwNjc0Mw.pdf,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdmLzE3L2ZiLzNlNmYtNGI3Ni1iNzM2LTM1MGU2YmVjNWRkMw.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Spentrup,8981.0,36.0,BalgÃ¥rdsvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-05-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,randers@kvistjensen.dk,,36717785.0,36939664.0,36717785.0,mne19677,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for GN Estate ApS.,Ãrsrapport,0.0,534823.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Finn J. Vammen,Glen Nikolajsen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",GN Estate ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Spentrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27380144,indberetninger-20180424,2.5124266,36939664.0,AWsdWO43RYGX6_YTIXDY,2019-06-03T12:38:28.602Z,2019-06-03T12:38:15.298Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-25-TY,2019-06-03T12:38:15.457Z,-9483968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36939664,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2U5LzY5L2I4LzZhN2UtNDJmNi1iM2UzLTE5NzY2ODIwNjc0Mw.pdf,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdmLzE3L2ZiLzNlNmYtNGI3Ni1iNzM2LTM1MGU2YmVjNWRkMw.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Spentrup,8981.0,36.0,BalgÃ¥rdsvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-05-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,randers@kvistjensen.dk,,36717785.0,36939664.0,36717785.0,mne19677,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for GN Estate ApS.,Ãrsrapport,0.0,534823.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Finn J. Vammen,Glen Nikolajsen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",GN Estate ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Spentrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27380144,indberetninger-20180424,2.5124266,36939664.0,AWsdWO43RYGX6_YTIXDY,2019-06-03T12:38:28.602Z,2019-06-03T12:38:15.298Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-25-TY,2019-06-03T12:38:15.457Z,-9483968.0,8839797.0,38361.0,560348.0,-9361784.0,-8801436.0,122184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
36939664,2017-01-01,2017-12-31,c721,,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2U5LzY5L2I4LzZhN2UtNDJmNi1iM2UzLTE5NzY2ODIwNjc0Mw.pdf,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdmLzE3L2ZiLzNlNmYtNGI3Ni1iNzM2LTM1MGU2YmVjNWRkMw.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Spentrup,8981.0,36.0,BalgÃ¥rdsvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-05-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,randers@kvistjensen.dk,,36717785.0,36939664.0,36717785.0,mne19677,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for GN Estate ApS.,Ãrsrapport,0.0,534823.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Finn J. Vammen,Glen Nikolajsen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",GN Estate ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Spentrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27380144,indberetninger-20180424,2.5124266,36939664.0,AWsdWO43RYGX6_YTIXDY,2019-06-03T12:38:28.602Z,2019-06-03T12:38:15.298Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-25-TY,2019-06-03T12:38:15.457Z,,,,,,,,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36939664,2017-01-01,2017-12-31,c742,,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2U5LzY5L2I4LzZhN2UtNDJmNi1iM2UzLTE5NzY2ODIwNjc0Mw.pdf,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdmLzE3L2ZiLzNlNmYtNGI3Ni1iNzM2LTM1MGU2YmVjNWRkMw.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Spentrup,8981.0,36.0,BalgÃ¥rdsvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-05-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,randers@kvistjensen.dk,,36717785.0,36939664.0,36717785.0,mne19677,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for GN Estate ApS.,Ãrsrapport,0.0,534823.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Finn J. Vammen,Glen Nikolajsen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",GN Estate ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Spentrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27380144,indberetninger-20180424,2.5124266,36939664.0,AWsdWO43RYGX6_YTIXDY,2019-06-03T12:38:28.602Z,2019-06-03T12:38:15.298Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-25-TY,2019-06-03T12:38:15.457Z,-9483968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36939664,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2U5LzY5L2I4LzZhN2UtNDJmNi1iM2UzLTE5NzY2ODIwNjc0Mw.pdf,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdmLzE3L2ZiLzNlNmYtNGI3Ni1iNzM2LTM1MGU2YmVjNWRkMw.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Spentrup,8981.0,36.0,BalgÃ¥rdsvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-05-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,randers@kvistjensen.dk,-9850417.0,36717785.0,36939664.0,36717785.0,mne19677,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for GN Estate ApS.,Ãrsrapport,0.0,534823.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Finn J. Vammen,Glen Nikolajsen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",GN Estate ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Spentrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27380144,indberetninger-20180424,2.5124266,36939664.0,AWsdWO43RYGX6_YTIXDY,2019-06-03T12:38:28.602Z,2019-06-03T12:38:15.298Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-25-TY,2019-06-03T12:38:15.457Z,,,,,,,,,18885472.0,75000.0,224454.0,155676.0,18551356.0,18885472.0,28735889.0,13999098.0,109662.0,28111098.0,14112000.0,18661018.0,109662.0,123750.0,18551356.0,-9925417.0,499166.0,624791.0,0.0,224454.0,68778.0,0.0,1875.0,0.0,,
36939664,2017-12-31,2017-12-31,c722,,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2U5LzY5L2I4LzZhN2UtNDJmNi1iM2UzLTE5NzY2ODIwNjc0Mw.pdf,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdmLzE3L2ZiLzNlNmYtNGI3Ni1iNzM2LTM1MGU2YmVjNWRkMw.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Spentrup,8981.0,36.0,BalgÃ¥rdsvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-05-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,randers@kvistjensen.dk,75000.0,36717785.0,36939664.0,36717785.0,mne19677,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for GN Estate ApS.,Ãrsrapport,0.0,534823.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Finn J. Vammen,Glen Nikolajsen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",GN Estate ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Spentrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27380144,indberetninger-20180424,2.5124266,36939664.0,AWsdWO43RYGX6_YTIXDY,2019-06-03T12:38:28.602Z,2019-06-03T12:38:15.298Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-25-TY,2019-06-03T12:38:15.457Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36939664,2017-12-31,2017-12-31,c743,,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2U5LzY5L2I4LzZhN2UtNDJmNi1iM2UzLTE5NzY2ODIwNjc0Mw.pdf,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdmLzE3L2ZiLzNlNmYtNGI3Ni1iNzM2LTM1MGU2YmVjNWRkMw.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Spentrup,8981.0,36.0,BalgÃ¥rdsvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-05-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,randers@kvistjensen.dk,-9925417.0,36717785.0,36939664.0,36717785.0,mne19677,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for GN Estate ApS.,Ãrsrapport,0.0,534823.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Finn J. Vammen,Glen Nikolajsen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",GN Estate ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Spentrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27380144,indberetninger-20180424,2.5124266,36939664.0,AWsdWO43RYGX6_YTIXDY,2019-06-03T12:38:28.602Z,2019-06-03T12:38:15.298Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-25-TY,2019-06-03T12:38:15.457Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36939664,2018-01-01,2018-01-01,c199,,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2U5LzY5L2I4LzZhN2UtNDJmNi1iM2UzLTE5NzY2ODIwNjc0Mw.pdf,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdmLzE3L2ZiLzNlNmYtNGI3Ni1iNzM2LTM1MGU2YmVjNWRkMw.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Spentrup,8981.0,36.0,BalgÃ¥rdsvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-05-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,randers@kvistjensen.dk,-9925417.0,36717785.0,36939664.0,36717785.0,mne19677,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for GN Estate ApS.,Ãrsrapport,0.0,534823.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Finn J. Vammen,Glen Nikolajsen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",GN Estate ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Spentrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27380144,indberetninger-20180424,2.5124266,36939664.0,AWsdWO43RYGX6_YTIXDY,2019-06-03T12:38:28.602Z,2019-06-03T12:38:15.298Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-25-TY,2019-06-03T12:38:15.457Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36939664,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzLzRkL2U5LzY5L2I4LzZhN2UtNDJmNi1iM2UzLTE5NzY2ODIwNjc0Mw.pdf,http://regnskaber.virk.dk/46693963/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdmLzE3L2ZiLzNlNmYtNGI3Ni1iNzM2LTM1MGU2YmVjNWRkMw.xml,Danmark,Randers SÃ,8960.0,3.0,Tronholmen,Spentrup,8981.0,36.0,BalgÃ¥rdsvej,"8960, Randers SÃ","Tronholmen, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-02,2019-04-02,2019-05-29,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration mv.,randers@kvistjensen.dk,,36717785.0,36939664.0,36717785.0,mne19677,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for GN Estate ApS.,Ãrsrapport,0.0,534823.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Finn J. Vammen,Glen Nikolajsen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",GN Estate ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Spentrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-02,Randers SÃ,86 41 21 00,RevisionspÃ¥tegning,urn:ofk:oid:27380144,indberetninger-20180424,2.5124266,36939664.0,AWsdWO43RYGX6_YTIXDY,2019-06-03T12:38:28.602Z,2019-06-03T12:38:15.298Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-25-TY,2019-06-03T12:38:15.457Z,-636560.0,134207.0,-8.0,558152.0,-692367.0,-134215.0,-55807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
