entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyCost,RawMaterialsAndConsumablesUsed,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermTaxReceivables,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables
18576473,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzM4Lzc2LzQxLzkzZTUtNDc4Yi1iMDMzLTQ5NzViZTkxNjY4NA.xhtml,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzJhLzgxLzllLzdhMjAtNGFhMS1hZDM3LWNjNDJiNjU5MzdjZA.pdf,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzI3LzllLzVkLzY3ZDctNDE5YS04N2VkLTI2MTVjODBiMTQ5OA.xml,true,Danmark,DK,HELSINGÃR,3000.0,EspergÃ¦rde Centret,HelsingÃ¸r,3000.0,17.0,Mariagervej,3000.0,"ULSTRUPHAVE, 7",301713.0,Regnskabsklasse B,2018-11-01,75409.0,paintless@tdc-broadband.dk,1352218.0,1425486.0,18576473.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,VIGGO HAVEMANN,David Andrew BÃ¼nger Paxton,Den Danske Bank,PAINTLESS ApS,VIGGO HAVEMANN,246255.0,8964.0,9005.0,2016-07-01,2017-06-30,-14413.0,-2100.0,-2141.0,43365.0,75416.0,2018-06-30,2017-07-01,2092235.0,false,false,33687.0,12313.0,false,false,Ingen bistand,urn:ofk:oid:26262907,indberetninger-20180424,2.59278,18576473.0,AWbUWCc25OzuYdPkF6xo,2018-11-02T12:14:43.291Z,2018-11-02T12:13:57.529Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-05-UF,2018-11-02T12:13:57.719Z,,,,,,,,,,,,,,,,,,,,,,,,,
18576473,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzM4Lzc2LzQxLzkzZTUtNDc4Yi1iMDMzLTQ5NzViZTkxNjY4NA.xhtml,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzJhLzgxLzllLzdhMjAtNGFhMS1hZDM3LWNjNDJiNjU5MzdjZA.pdf,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzI3LzllLzVkLzY3ZDctNDE5YS04N2VkLTI2MTVjODBiMTQ5OA.xml,true,Danmark,DK,HELSINGÃR,3000.0,EspergÃ¦rde Centret,HelsingÃ¸r,3000.0,17.0,Mariagervej,3000.0,"ULSTRUPHAVE, 7",,Regnskabsklasse B,2018-11-01,,paintless@tdc-broadband.dk,,,18576473.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,VIGGO HAVEMANN,David Andrew BÃ¼nger Paxton,Den Danske Bank,PAINTLESS ApS,VIGGO HAVEMANN,,,,2016-07-01,2017-06-30,0.0,,,,,2018-06-30,2017-07-01,,false,false,33687.0,,false,false,Ingen bistand,urn:ofk:oid:26262907,indberetninger-20180424,2.59278,18576473.0,AWbUWCc25OzuYdPkF6xo,2018-11-02T12:14:43.291Z,2018-11-02T12:13:57.529Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-05-UF,2018-11-02T12:13:57.719Z,,,,,,,,,,,,,,,,,,,,,,,,,
18576473,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzM4Lzc2LzQxLzkzZTUtNDc4Yi1iMDMzLTQ5NzViZTkxNjY4NA.xhtml,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzJhLzgxLzllLzdhMjAtNGFhMS1hZDM3LWNjNDJiNjU5MzdjZA.pdf,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzI3LzllLzVkLzY3ZDctNDE5YS04N2VkLTI2MTVjODBiMTQ5OA.xml,true,Danmark,DK,HELSINGÃR,3000.0,EspergÃ¦rde Centret,HelsingÃ¸r,3000.0,17.0,Mariagervej,3000.0,"ULSTRUPHAVE, 7",,Regnskabsklasse B,2018-11-01,,paintless@tdc-broadband.dk,,,18576473.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,VIGGO HAVEMANN,David Andrew BÃ¼nger Paxton,Den Danske Bank,PAINTLESS ApS,VIGGO HAVEMANN,,,,2016-07-01,2017-06-30,0.0,,,,,2018-06-30,2017-07-01,,false,false,33687.0,,false,false,Ingen bistand,urn:ofk:oid:26262907,indberetninger-20180424,2.59278,18576473.0,AWbUWCc25OzuYdPkF6xo,2018-11-02T12:14:43.291Z,2018-11-02T12:13:57.529Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-05-UF,2018-11-02T12:13:57.719Z,,,,,,,,,,,,,,,,,,,,,,,,,
18576473,2016-07-01,2017-06-30,c8,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzM4Lzc2LzQxLzkzZTUtNDc4Yi1iMDMzLTQ5NzViZTkxNjY4NA.xhtml,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzJhLzgxLzllLzdhMjAtNGFhMS1hZDM3LWNjNDJiNjU5MzdjZA.pdf,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzI3LzllLzVkLzY3ZDctNDE5YS04N2VkLTI2MTVjODBiMTQ5OA.xml,true,Danmark,DK,HELSINGÃR,3000.0,EspergÃ¦rde Centret,HelsingÃ¸r,3000.0,17.0,Mariagervej,3000.0,"ULSTRUPHAVE, 7",,Regnskabsklasse B,2018-11-01,,paintless@tdc-broadband.dk,,,18576473.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,VIGGO HAVEMANN,David Andrew BÃ¼nger Paxton,Den Danske Bank,PAINTLESS ApS,VIGGO HAVEMANN,,,,2016-07-01,2017-06-30,-14413.0,,,,,2018-06-30,2017-07-01,,false,false,33687.0,,false,false,Ingen bistand,urn:ofk:oid:26262907,indberetninger-20180424,2.59278,18576473.0,AWbUWCc25OzuYdPkF6xo,2018-11-02T12:14:43.291Z,2018-11-02T12:13:57.529Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-05-UF,2018-11-02T12:13:57.719Z,,,,,,,,,,,,,,,,,,,,,,,,,
18576473,2017-06-30,2017-06-30,c10,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzM4Lzc2LzQxLzkzZTUtNDc4Yi1iMDMzLTQ5NzViZTkxNjY4NA.xhtml,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzJhLzgxLzllLzdhMjAtNGFhMS1hZDM3LWNjNDJiNjU5MzdjZA.pdf,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzI3LzllLzVkLzY3ZDctNDE5YS04N2VkLTI2MTVjODBiMTQ5OA.xml,true,Danmark,DK,HELSINGÃR,3000.0,EspergÃ¦rde Centret,HelsingÃ¸r,3000.0,17.0,Mariagervej,3000.0,"ULSTRUPHAVE, 7",,Regnskabsklasse B,2018-11-01,,paintless@tdc-broadband.dk,,,18576473.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,VIGGO HAVEMANN,David Andrew BÃ¼nger Paxton,Den Danske Bank,PAINTLESS ApS,VIGGO HAVEMANN,,,,2016-07-01,2017-06-30,,,,,,2018-06-30,2017-07-01,,false,false,33687.0,,false,false,Ingen bistand,urn:ofk:oid:26262907,indberetninger-20180424,2.59278,18576473.0,AWbUWCc25OzuYdPkF6xo,2018-11-02T12:14:43.291Z,2018-11-02T12:13:57.529Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-05-UF,2018-11-02T12:13:57.719Z,1680495.0,688792.0,150000.0,1013222.0,13880.0,1096205.0,295508.0,1680495.0,584290.0,181266.0,371765.0,181266.0,667273.0,371765.0,960618.0,323352.0,295508.0,0.0,0.0,-14413.0,403024.0,3576.0,324430.0,76096.0,310550.0
18576473,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzM4Lzc2LzQxLzkzZTUtNDc4Yi1iMDMzLTQ5NzViZTkxNjY4NA.xhtml,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzJhLzgxLzllLzdhMjAtNGFhMS1hZDM3LWNjNDJiNjU5MzdjZA.pdf,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzI3LzllLzVkLzY3ZDctNDE5YS04N2VkLTI2MTVjODBiMTQ5OA.xml,true,Danmark,DK,HELSINGÃR,3000.0,EspergÃ¦rde Centret,HelsingÃ¸r,3000.0,17.0,Mariagervej,3000.0,"ULSTRUPHAVE, 7",221073.0,Regnskabsklasse B,2018-11-01,72288.0,paintless@tdc-broadband.dk,1628058.0,1720996.0,18576473.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,VIGGO HAVEMANN,David Andrew BÃ¼nger Paxton,Den Danske Bank,PAINTLESS ApS,VIGGO HAVEMANN,261635.0,25406.0,9393.0,2016-07-01,2017-06-30,-6454.0,4637.0,20650.0,76995.0,79401.0,2018-06-30,2017-07-01,2360100.0,false,false,33687.0,11091.0,false,false,Ingen bistand,urn:ofk:oid:26262907,indberetninger-20180424,2.59278,18576473.0,AWbUWCc25OzuYdPkF6xo,2018-11-02T12:14:43.291Z,2018-11-02T12:13:57.529Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-05-UF,2018-11-02T12:13:57.719Z,,,,,,,,,,,,,,,,,,,,,,,,,
18576473,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzM4Lzc2LzQxLzkzZTUtNDc4Yi1iMDMzLTQ5NzViZTkxNjY4NA.xhtml,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzJhLzgxLzllLzdhMjAtNGFhMS1hZDM3LWNjNDJiNjU5MzdjZA.pdf,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzI3LzllLzVkLzY3ZDctNDE5YS04N2VkLTI2MTVjODBiMTQ5OA.xml,true,Danmark,DK,HELSINGÃR,3000.0,EspergÃ¦rde Centret,HelsingÃ¸r,3000.0,17.0,Mariagervej,3000.0,"ULSTRUPHAVE, 7",,Regnskabsklasse B,2018-11-01,,paintless@tdc-broadband.dk,,,18576473.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,VIGGO HAVEMANN,David Andrew BÃ¼nger Paxton,Den Danske Bank,PAINTLESS ApS,VIGGO HAVEMANN,,,,2016-07-01,2017-06-30,,,,,,2018-06-30,2017-07-01,,false,false,33687.0,,false,false,Ingen bistand,urn:ofk:oid:26262907,indberetninger-20180424,2.59278,18576473.0,AWbUWCc25OzuYdPkF6xo,2018-11-02T12:14:43.291Z,2018-11-02T12:13:57.529Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-05-UF,2018-11-02T12:13:57.719Z,,,,,,,,,,,,,,,,,,,,,,,,,
18576473,2017-07-01,2018-06-30,c3,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzM4Lzc2LzQxLzkzZTUtNDc4Yi1iMDMzLTQ5NzViZTkxNjY4NA.xhtml,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzJhLzgxLzllLzdhMjAtNGFhMS1hZDM3LWNjNDJiNjU5MzdjZA.pdf,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzI3LzllLzVkLzY3ZDctNDE5YS04N2VkLTI2MTVjODBiMTQ5OA.xml,true,Danmark,DK,HELSINGÃR,3000.0,EspergÃ¦rde Centret,HelsingÃ¸r,3000.0,17.0,Mariagervej,3000.0,"ULSTRUPHAVE, 7",,Regnskabsklasse B,2018-11-01,,paintless@tdc-broadband.dk,,,18576473.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,VIGGO HAVEMANN,David Andrew BÃ¼nger Paxton,Den Danske Bank,PAINTLESS ApS,VIGGO HAVEMANN,,,,2016-07-01,2017-06-30,90000.0,,,,,2018-06-30,2017-07-01,,false,false,33687.0,,false,false,Ingen bistand,urn:ofk:oid:26262907,indberetninger-20180424,2.59278,18576473.0,AWbUWCc25OzuYdPkF6xo,2018-11-02T12:14:43.291Z,2018-11-02T12:13:57.529Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-05-UF,2018-11-02T12:13:57.719Z,,,,,,,,,,,,,,,,,,,,,,,,,
18576473,2017-07-01,2018-06-30,c5,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzM4Lzc2LzQxLzkzZTUtNDc4Yi1iMDMzLTQ5NzViZTkxNjY4NA.xhtml,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzJhLzgxLzllLzdhMjAtNGFhMS1hZDM3LWNjNDJiNjU5MzdjZA.pdf,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzI3LzllLzVkLzY3ZDctNDE5YS04N2VkLTI2MTVjODBiMTQ5OA.xml,true,Danmark,DK,HELSINGÃR,3000.0,EspergÃ¦rde Centret,HelsingÃ¸r,3000.0,17.0,Mariagervej,3000.0,"ULSTRUPHAVE, 7",,Regnskabsklasse B,2018-11-01,,paintless@tdc-broadband.dk,,,18576473.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,VIGGO HAVEMANN,David Andrew BÃ¼nger Paxton,Den Danske Bank,PAINTLESS ApS,VIGGO HAVEMANN,,,,2016-07-01,2017-06-30,-96454.0,,,,,2018-06-30,2017-07-01,,false,false,33687.0,,false,false,Ingen bistand,urn:ofk:oid:26262907,indberetninger-20180424,2.59278,18576473.0,AWbUWCc25OzuYdPkF6xo,2018-11-02T12:14:43.291Z,2018-11-02T12:13:57.529Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-05-UF,2018-11-02T12:13:57.719Z,,,,,,,,,,,,,,,,,,,,,,,,,
18576473,2017-07-01,2018-06-30,c7,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzUwLzM4Lzc2LzQxLzkzZTUtNDc4Yi1iMDMzLTQ5NzViZTkxNjY4NA.xhtml,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzJhLzgxLzllLzdhMjAtNGFhMS1hZDM3LWNjNDJiNjU5MzdjZA.pdf,http://regnskaber.virk.dk/37467581/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzI3LzllLzVkLzY3ZDctNDE5YS04N2VkLTI2MTVjODBiMTQ5OA.xml,true,Danmark,DK,HELSINGÃR,3000.0,EspergÃ¦rde Centret,HelsingÃ¸r,3000.0,17.0,Mariagervej,3000.0,"ULSTRUPHAVE, 7",,Regnskabsklasse B,2018-11-01,,paintless@tdc-broadband.dk,,,18576473.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,VIGGO HAVEMANN,David Andrew BÃ¼nger Paxton,Den Danske Bank,PAINTLESS ApS,VIGGO HAVEMANN,,,,2016-07-01,2017-06-30,-6454.0,,,,,2018-06-30,2017-07-01,,false,false,33687.0,,false,false,Ingen bistand,urn:ofk:oid:26262907,indberetninger-20180424,2.59278,18576473.0,AWbUWCc25OzuYdPkF6xo,2018-11-02T12:14:43.291Z,2018-11-02T12:13:57.529Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-05-UF,2018-11-02T12:13:57.719Z,,,,,,,,,,,,,,,,,,,,,,,,,
