entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
26836220,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzk3LzI1L2MxLzg1NTUtNGU4Zi1iYTFiLTE3Zjc4YzI3NGY5Zg.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NlLzg2LzMxLzI0MWMtNDI4OC1hMjY3LTllMGU1MTI5YzIwZQ.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzYyL2RiLzIxL2RjZmQtNDllNi1hMzJjLTcyNDgyMjhiNjFjMw.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,Roskilde,4000.0,KÃ¸benhavnsvej 65,Spar Nord Roskilde,Gadstrup,4621.0,7.0,Kildeager,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-13,2017-06-21,293691.0,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",-702090.0,26836220.0,1016262575.0,607334.0,444000.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,Evan Klarholt,Spar Nord Bank A/S,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,16223.0,87957.0,Gadstrup,2015-01-01,2015-12-31,-1115046.0,-1087381.0,-995781.0,2016-12-31,2016-01-01,false,false,2017-06-14,SmÃ¸rum,27665.0,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24266378,indberetninger-20180424,2.5949402000000004,26836220.0,,2018-03-29T16:24:02.768Z,2017-06-21T10:04:23.207Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-88-TW,2017-06-21T10:04:23.514Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26836220,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzk3LzI1L2MxLzg1NTUtNGU4Zi1iYTFiLTE3Zjc4YzI3NGY5Zg.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NlLzg2LzMxLzI0MWMtNDI4OC1hMjY3LTllMGU1MTI5YzIwZQ.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzYyL2RiLzIxL2RjZmQtNDllNi1hMzJjLTcyNDgyMjhiNjFjMw.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,Roskilde,4000.0,KÃ¸benhavnsvej 65,Spar Nord Roskilde,Gadstrup,4621.0,7.0,Kildeager,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-13,2017-06-21,,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",,26836220.0,1016262575.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,Evan Klarholt,Spar Nord Bank A/S,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,,,Gadstrup,2015-01-01,2015-12-31,1600000.0,,,2016-12-31,2016-01-01,false,false,2017-06-14,SmÃ¸rum,,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24266378,indberetninger-20180424,2.5949402000000004,26836220.0,,2018-03-29T16:24:02.768Z,2017-06-21T10:04:23.207Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-88-TW,2017-06-21T10:04:23.514Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26836220,2015-01-01,2015-12-31,c8,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzk3LzI1L2MxLzg1NTUtNGU4Zi1iYTFiLTE3Zjc4YzI3NGY5Zg.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NlLzg2LzMxLzI0MWMtNDI4OC1hMjY3LTllMGU1MTI5YzIwZQ.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzYyL2RiLzIxL2RjZmQtNDllNi1hMzJjLTcyNDgyMjhiNjFjMw.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,Roskilde,4000.0,KÃ¸benhavnsvej 65,Spar Nord Roskilde,Gadstrup,4621.0,7.0,Kildeager,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-13,2017-06-21,,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",,26836220.0,1016262575.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,Evan Klarholt,Spar Nord Bank A/S,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,,,Gadstrup,2015-01-01,2015-12-31,-2715046.0,,,2016-12-31,2016-01-01,false,false,2017-06-14,SmÃ¸rum,,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24266378,indberetninger-20180424,2.5949402000000004,26836220.0,,2018-03-29T16:24:02.768Z,2017-06-21T10:04:23.207Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-88-TW,2017-06-21T10:04:23.514Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26836220,2015-12-31,2015-12-31,c10,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzk3LzI1L2MxLzg1NTUtNGU4Zi1iYTFiLTE3Zjc4YzI3NGY5Zg.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NlLzg2LzMxLzI0MWMtNDI4OC1hMjY3LTllMGU1MTI5YzIwZQ.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzYyL2RiLzIxL2RjZmQtNDllNi1hMzJjLTcyNDgyMjhiNjFjMw.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,Roskilde,4000.0,KÃ¸benhavnsvej 65,Spar Nord Roskilde,Gadstrup,4621.0,7.0,Kildeager,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-13,2017-06-21,,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",,26836220.0,1016262575.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,Evan Klarholt,Spar Nord Bank A/S,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,,,Gadstrup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-06-14,SmÃ¸rum,,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24266378,indberetninger-20180424,2.5949402000000004,26836220.0,,2018-03-29T16:24:02.768Z,2017-06-21T10:04:23.207Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-88-TW,2017-06-21T10:04:23.514Z,15103143.0,34393.0,110360.0,13761671.0,12783274.0,8139.0,127073.0,15103143.0,1202166.0,1333333.0,1333333.0,1341472.0,597362.0,5518198.0,8139.0,1600000.0,1117703.0,1117703.0,127073.0,11072914.0,1202166.0,569913.0,13600205.0,0.0,8057307.0,34891.0,24700.0,,,
26836220,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzk3LzI1L2MxLzg1NTUtNGU4Zi1iYTFiLTE3Zjc4YzI3NGY5Zg.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NlLzg2LzMxLzI0MWMtNDI4OC1hMjY3LTllMGU1MTI5YzIwZQ.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzYyL2RiLzIxL2RjZmQtNDllNi1hMzJjLTcyNDgyMjhiNjFjMw.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,Roskilde,4000.0,KÃ¸benhavnsvej 65,Spar Nord Roskilde,Gadstrup,4621.0,7.0,Kildeager,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-13,2017-06-21,8139.0,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",-8556.0,26836220.0,1016262575.0,0.0,200000.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,Evan Klarholt,Spar Nord Bank A/S,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,46.0,98956.0,Gadstrup,2015-01-01,2015-12-31,693762.0,282215.0,-16695.0,2016-12-31,2016-01-01,false,false,2017-06-14,SmÃ¸rum,-411547.0,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24266378,indberetninger-20180424,2.5949402000000004,26836220.0,,2018-03-29T16:24:02.768Z,2017-06-21T10:04:23.207Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-88-TW,2017-06-21T10:04:23.514Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26836220,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzk3LzI1L2MxLzg1NTUtNGU4Zi1iYTFiLTE3Zjc4YzI3NGY5Zg.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NlLzg2LzMxLzI0MWMtNDI4OC1hMjY3LTllMGU1MTI5YzIwZQ.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzYyL2RiLzIxL2RjZmQtNDllNi1hMzJjLTcyNDgyMjhiNjFjMw.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,Roskilde,4000.0,KÃ¸benhavnsvej 65,Spar Nord Roskilde,Gadstrup,4621.0,7.0,Kildeager,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-13,2017-06-21,,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",,26836220.0,1016262575.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,Evan Klarholt,Spar Nord Bank A/S,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,,,Gadstrup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-06-14,SmÃ¸rum,,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24266378,indberetninger-20180424,2.5949402000000004,26836220.0,,2018-03-29T16:24:02.768Z,2017-06-21T10:04:23.207Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-88-TW,2017-06-21T10:04:23.514Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,33082932.0,"REVISION & REVIEW PARTNER, REGISTRERET REVISIONSANPARTSSELSKAB",
26836220,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzk3LzI1L2MxLzg1NTUtNGU4Zi1iYTFiLTE3Zjc4YzI3NGY5Zg.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NlLzg2LzMxLzI0MWMtNDI4OC1hMjY3LTllMGU1MTI5YzIwZQ.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzYyL2RiLzIxL2RjZmQtNDllNi1hMzJjLTcyNDgyMjhiNjFjMw.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,Roskilde,4000.0,KÃ¸benhavnsvej 65,Spar Nord Roskilde,Gadstrup,4621.0,7.0,Kildeager,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-13,2017-06-21,,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",,26836220.0,1016262575.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,Evan Klarholt,Spar Nord Bank A/S,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,,,Gadstrup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-06-14,SmÃ¸rum,,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24266378,indberetninger-20180424,2.5949402000000004,26836220.0,,2018-03-29T16:24:02.768Z,2017-06-21T10:04:23.207Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-88-TW,2017-06-21T10:04:23.514Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ole Sangill
26836220,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzk3LzI1L2MxLzg1NTUtNGU4Zi1iYTFiLTE3Zjc4YzI3NGY5Zg.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NlLzg2LzMxLzI0MWMtNDI4OC1hMjY3LTllMGU1MTI5YzIwZQ.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzYyL2RiLzIxL2RjZmQtNDllNi1hMzJjLTcyNDgyMjhiNjFjMw.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,Roskilde,4000.0,KÃ¸benhavnsvej 65,Spar Nord Roskilde,Gadstrup,4621.0,7.0,Kildeager,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-13,2017-06-21,,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",,26836220.0,1016262575.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,Evan Klarholt,Spar Nord Bank A/S,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,,,Gadstrup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-06-14,SmÃ¸rum,,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24266378,indberetninger-20180424,2.5949402000000004,26836220.0,,2018-03-29T16:24:02.768Z,2017-06-21T10:04:23.207Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-88-TW,2017-06-21T10:04:23.514Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Per Lading
26836220,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzk3LzI1L2MxLzg1NTUtNGU4Zi1iYTFiLTE3Zjc4YzI3NGY5Zg.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NlLzg2LzMxLzI0MWMtNDI4OC1hMjY3LTllMGU1MTI5YzIwZQ.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzYyL2RiLzIxL2RjZmQtNDllNi1hMzJjLTcyNDgyMjhiNjFjMw.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,Roskilde,4000.0,KÃ¸benhavnsvej 65,Spar Nord Roskilde,Gadstrup,4621.0,7.0,Kildeager,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-13,2017-06-21,,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",,26836220.0,1016262575.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,Evan Klarholt,Spar Nord Bank A/S,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,,,Gadstrup,2015-01-01,2015-12-31,5000000.0,,,2016-12-31,2016-01-01,false,false,2017-06-14,SmÃ¸rum,,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24266378,indberetninger-20180424,2.5949402000000004,26836220.0,,2018-03-29T16:24:02.768Z,2017-06-21T10:04:23.207Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-88-TW,2017-06-21T10:04:23.514Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26836220,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzk3LzI1L2MxLzg1NTUtNGU4Zi1iYTFiLTE3Zjc4YzI3NGY5Zg.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2NlLzg2LzMxLzI0MWMtNDI4OC1hMjY3LTllMGU1MTI5YzIwZQ.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzYyL2RiLzIxL2RjZmQtNDllNi1hMzJjLTcyNDgyMjhiNjFjMw.xml,true,Danmark,DK,SmÃ¸rum,2765.0,5.0,RiskÃ¦r,Danmark,DK,Roskilde,4000.0,KÃ¸benhavnsvej 65,Spar Nord Roskilde,Gadstrup,4621.0,7.0,Kildeager,2765 SmÃ¸rum,RiskÃ¦r 5,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-06-13,2017-06-21,,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",,26836220.0,1016262575.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Klarholt,Evan Klarholt,Spar Nord Bank A/S,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,,,Gadstrup,2015-01-01,2015-12-31,-4306238.0,,,2016-12-31,2016-01-01,false,false,2017-06-14,SmÃ¸rum,,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24266378,indberetninger-20180424,2.5949402000000004,26836220.0,,2018-03-29T16:24:02.768Z,2017-06-21T10:04:23.207Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-88-TW,2017-06-21T10:04:23.514Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
