entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredLicences,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
26836220,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2I5L2MyLzQxLzNmZTEtNGY5Ny1hNDYwLTc0YmIyNTg0NzZjMw.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzQ5LzBmLzdjL2UwZWItNDhiOS1hMzYwLTEwODA5ZjUzNjQzMw.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZmLzVlLzA1LzIzMjgtNDcxYi04NGNkLWU3OWIyYWM4MjdhYg.xml,true,Danmark,DK,SmÃ¸rum,2765.0,73.0,Flodvej,KÃ¸benhavn K,1423.0,15.0,Amagergade,2765 SmÃ¸rum,Flodvej 73,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-12,2019-06-19,0.0,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",431786.0,26836220.0,mne7423,1016262575.0,124000.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Bengtsson Klarholt,Susanne Carow,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,72171.0,22267.0,Amager,2017-01-01,2017-12-31,185980.0,505882.0,431786.0,2018-12-31,2018-01-01,false,2019-06-13,SmÃ¸rum,319902.0,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27547420,indberetninger-20180424,2.59278,26836220.0,AWtweGinjptzAuyFinYy,2019-06-19T16:01:53.472Z,2019-06-19T16:01:07.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-56-JQ,2019-06-19T16:01:07.295Z,,,,,,,,,,,,,,,,,,,,,,,,,
26836220,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2I5L2MyLzQxLzNmZTEtNGY5Ny1hNDYwLTc0YmIyNTg0NzZjMw.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzQ5LzBmLzdjL2UwZWItNDhiOS1hMzYwLTEwODA5ZjUzNjQzMw.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZmLzVlLzA1LzIzMjgtNDcxYi04NGNkLWU3OWIyYWM4MjdhYg.xml,true,Danmark,DK,SmÃ¸rum,2765.0,73.0,Flodvej,KÃ¸benhavn K,1423.0,15.0,Amagergade,2765 SmÃ¸rum,Flodvej 73,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-12,2019-06-19,,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",,26836220.0,mne7423,1016262575.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Bengtsson Klarholt,Susanne Carow,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,,,Amager,2017-01-01,2017-12-31,185980.0,,,2018-12-31,2018-01-01,false,2019-06-13,SmÃ¸rum,,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27547420,indberetninger-20180424,2.59278,26836220.0,AWtweGinjptzAuyFinYy,2019-06-19T16:01:53.472Z,2019-06-19T16:01:07.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-56-JQ,2019-06-19T16:01:07.295Z,,,,,,,,,,,,,,,,,,,,,,,,,
26836220,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2I5L2MyLzQxLzNmZTEtNGY5Ny1hNDYwLTc0YmIyNTg0NzZjMw.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzQ5LzBmLzdjL2UwZWItNDhiOS1hMzYwLTEwODA5ZjUzNjQzMw.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZmLzVlLzA1LzIzMjgtNDcxYi04NGNkLWU3OWIyYWM4MjdhYg.xml,true,Danmark,DK,SmÃ¸rum,2765.0,73.0,Flodvej,KÃ¸benhavn K,1423.0,15.0,Amagergade,2765 SmÃ¸rum,Flodvej 73,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-12,2019-06-19,,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",,26836220.0,mne7423,1016262575.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Bengtsson Klarholt,Susanne Carow,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,,,Amager,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-06-13,SmÃ¸rum,,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27547420,indberetninger-20180424,2.59278,26836220.0,AWtweGinjptzAuyFinYy,2019-06-19T16:01:53.472Z,2019-06-19T16:01:07.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-56-JQ,2019-06-19T16:01:07.295Z,4935697.0,10540307.0,13346.0,110360.0,4604610.0,7063016.0,4935697.0,10540307.0,3010253.0,1000000.0,1000000.0,5935697.0,1464682.0,1485569.0,467038.0,467038.0,6952656.0,3010253.0,1500284.0,4591264.0,3105695.0,45287.0,,,
26836220,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2I5L2MyLzQxLzNmZTEtNGY5Ny1hNDYwLTc0YmIyNTg0NzZjMw.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzQ5LzBmLzdjL2UwZWItNDhiOS1hMzYwLTEwODA5ZjUzNjQzMw.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZmLzVlLzA1LzIzMjgtNDcxYi04NGNkLWU3OWIyYWM4MjdhYg.xml,true,Danmark,DK,SmÃ¸rum,2765.0,73.0,Flodvej,KÃ¸benhavn K,1423.0,15.0,Amagergade,2765 SmÃ¸rum,Flodvej 73,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-12,2019-06-19,705100.0,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",-31880.0,26836220.0,mne7423,1016262575.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Bengtsson Klarholt,Susanne Carow,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,100.0,54.0,Amager,2017-01-01,2017-12-31,-738069.0,-737026.0,-736980.0,2018-12-31,2018-01-01,false,2019-06-13,SmÃ¸rum,1043.0,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27547420,indberetninger-20180424,2.59278,26836220.0,AWtweGinjptzAuyFinYy,2019-06-19T16:01:53.472Z,2019-06-19T16:01:07.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-56-JQ,2019-06-19T16:01:07.295Z,,,,,,,,,,,,,,,,,,,,,,,,,
26836220,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2I5L2MyLzQxLzNmZTEtNGY5Ny1hNDYwLTc0YmIyNTg0NzZjMw.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzQ5LzBmLzdjL2UwZWItNDhiOS1hMzYwLTEwODA5ZjUzNjQzMw.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZmLzVlLzA1LzIzMjgtNDcxYi04NGNkLWU3OWIyYWM4MjdhYg.xml,true,Danmark,DK,SmÃ¸rum,2765.0,73.0,Flodvej,KÃ¸benhavn K,1423.0,15.0,Amagergade,2765 SmÃ¸rum,Flodvej 73,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-12,2019-06-19,,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",,26836220.0,mne7423,1016262575.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Bengtsson Klarholt,Susanne Carow,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,,,Amager,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-06-13,SmÃ¸rum,,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27547420,indberetninger-20180424,2.59278,26836220.0,AWtweGinjptzAuyFinYy,2019-06-19T16:01:53.472Z,2019-06-19T16:01:07.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-56-JQ,2019-06-19T16:01:07.295Z,,,,,,,,,,,,,,,,,,,,,,,33082932.0,"REVISION & REVIEW PARTNER, REGISTRERET REVISIONSANPARTSSELSKAB",
26836220,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2I5L2MyLzQxLzNmZTEtNGY5Ny1hNDYwLTc0YmIyNTg0NzZjMw.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzQ5LzBmLzdjL2UwZWItNDhiOS1hMzYwLTEwODA5ZjUzNjQzMw.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZmLzVlLzA1LzIzMjgtNDcxYi04NGNkLWU3OWIyYWM4MjdhYg.xml,true,Danmark,DK,SmÃ¸rum,2765.0,73.0,Flodvej,KÃ¸benhavn K,1423.0,15.0,Amagergade,2765 SmÃ¸rum,Flodvej 73,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-12,2019-06-19,,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",,26836220.0,mne7423,1016262575.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Bengtsson Klarholt,Susanne Carow,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,,,Amager,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-06-13,SmÃ¸rum,,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27547420,indberetninger-20180424,2.59278,26836220.0,AWtweGinjptzAuyFinYy,2019-06-19T16:01:53.472Z,2019-06-19T16:01:07.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-56-JQ,2019-06-19T16:01:07.295Z,,,,,,,,,,,,,,,,,,,,,,,,,Ole Sangill
26836220,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2I5L2MyLzQxLzNmZTEtNGY5Ny1hNDYwLTc0YmIyNTg0NzZjMw.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzQ5LzBmLzdjL2UwZWItNDhiOS1hMzYwLTEwODA5ZjUzNjQzMw.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZmLzVlLzA1LzIzMjgtNDcxYi04NGNkLWU3OWIyYWM4MjdhYg.xml,true,Danmark,DK,SmÃ¸rum,2765.0,73.0,Flodvej,KÃ¸benhavn K,1423.0,15.0,Amagergade,2765 SmÃ¸rum,Flodvej 73,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-12,2019-06-19,,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",,26836220.0,mne7423,1016262575.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Bengtsson Klarholt,Susanne Carow,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,,,Amager,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-06-13,SmÃ¸rum,,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27547420,indberetninger-20180424,2.59278,26836220.0,AWtweGinjptzAuyFinYy,2019-06-19T16:01:53.472Z,2019-06-19T16:01:07.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-56-JQ,2019-06-19T16:01:07.295Z,,,,,,,,,,,,,,,,,,,,,,,,,Per Lading
26836220,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2I5L2MyLzQxLzNmZTEtNGY5Ny1hNDYwLTc0YmIyNTg0NzZjMw.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzQ5LzBmLzdjL2UwZWItNDhiOS1hMzYwLTEwODA5ZjUzNjQzMw.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZmLzVlLzA1LzIzMjgtNDcxYi04NGNkLWU3OWIyYWM4MjdhYg.xml,true,Danmark,DK,SmÃ¸rum,2765.0,73.0,Flodvej,KÃ¸benhavn K,1423.0,15.0,Amagergade,2765 SmÃ¸rum,Flodvej 73,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-12,2019-06-19,,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",,26836220.0,mne7423,1016262575.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Bengtsson Klarholt,Susanne Carow,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,,,Amager,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-06-13,SmÃ¸rum,,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27547420,indberetninger-20180424,2.59278,26836220.0,AWtweGinjptzAuyFinYy,2019-06-19T16:01:53.472Z,2019-06-19T16:01:07.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-56-JQ,2019-06-19T16:01:07.295Z,,,,,,,,,,,,,,,,,,,,,,,33082932.0,"REVISION & REVIEW PARTNER, REGISTRERET REVISIONSANPARTSSELSKAB",
26836220,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2I5L2MyLzQxLzNmZTEtNGY5Ny1hNDYwLTc0YmIyNTg0NzZjMw.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzQ5LzBmLzdjL2UwZWItNDhiOS1hMzYwLTEwODA5ZjUzNjQzMw.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZmLzVlLzA1LzIzMjgtNDcxYi04NGNkLWU3OWIyYWM4MjdhYg.xml,true,Danmark,DK,SmÃ¸rum,2765.0,73.0,Flodvej,KÃ¸benhavn K,1423.0,15.0,Amagergade,2765 SmÃ¸rum,Flodvej 73,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-12,2019-06-19,,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",,26836220.0,mne7423,1016262575.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Bengtsson Klarholt,Susanne Carow,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,,,Amager,2017-01-01,2017-12-31,-738069.0,,,2018-12-31,2018-01-01,false,2019-06-13,SmÃ¸rum,,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27547420,indberetninger-20180424,2.59278,26836220.0,AWtweGinjptzAuyFinYy,2019-06-19T16:01:53.472Z,2019-06-19T16:01:07.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-56-JQ,2019-06-19T16:01:07.295Z,,,,,,,,,,,,,,,,,,,,,,,,,
26836220,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2I5L2MyLzQxLzNmZTEtNGY5Ny1hNDYwLTc0YmIyNTg0NzZjMw.xhtml,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzFkLzQ5LzBmLzdjL2UwZWItNDhiOS1hMzYwLTEwODA5ZjUzNjQzMw.pdf,http://regnskaber.virk.dk/02263862/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2ZmLzVlLzA1LzIzMjgtNDcxYi04NGNkLWU3OWIyYWM4MjdhYg.xml,true,Danmark,DK,SmÃ¸rum,2765.0,73.0,Flodvej,KÃ¸benhavn K,1423.0,15.0,Amagergade,2765 SmÃ¸rum,Flodvej 73,Til direktionen i Norwin Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-12,2019-06-19,,Reg. revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ledelsen har erklÃ¦ret, at selskabets samtlige forpligtelser, herunder eventualforpligtelser, fremgÃ¥r af Ã¥rsregnskabet.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke afgivet sikkerhedsstillelse.</p>",,26836220.0,mne7423,1016262575.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Evan Bengtsson Klarholt,Susanne Carow,NORWIN HOLDING ApS,Revisionsfirmaet Evan Klarholt,,,Amager,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-06-13,SmÃ¸rum,,46383202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27547420,indberetninger-20180424,2.59278,26836220.0,AWtweGinjptzAuyFinYy,2019-06-19T16:01:53.472Z,2019-06-19T16:01:07.028Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-56-JQ,2019-06-19T16:01:07.295Z,4230597.0,9622379.0,25318.0,110360.0,4391782.0,6324947.0,4230597.0,9622379.0,2829351.0,1000000.0,1000000.0,5230597.0,1464133.0,1458719.0,468081.0,468081.0,6214587.0,2829351.0,1320184.0,4366464.0,2907745.0,45034.0,,,
