entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
33152396,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2JmL2RjL2Y0LzdlNzctNGIyOS1hYTBhLWE5NjAwZjc4YmE3Zg.xhtml,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzg4LzMwLzA0LzM5ZDktNGE5Ny05NzA2LTg1ZmI3NWY0Y2E1OA.pdf,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNlLzk3LzZiL2U5MzEtNDE4YS1iMjEzLWQ0MzUzNzQyOGViNA.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,8.0,Gerritsgade,5750 Ringe,Algade 2,Til den daglige ledelse i Hvass Arkitekter ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,1.0,Regnskabsklasse B,2017-05-24,2017-05-29,11921.0,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",838729.0,911536.0,33152396.0,1000633584.0,0.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Kristian Hvass,Kristian Hvass,HVASS ARKITEKTER ApS,Korsgaard Revision A/S,640.0,88.0,Svendborg,2015-01-01,2015-12-31,39712.0,60334.0,60886.0,2016-12-31,2016-01-01,true,false,2017-05-24,Ringe,20622.0,41619176.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23972293,indberetninger-20180424,2.5955543999999997,33152396.0,,2018-03-28T10:55:02.428Z,2017-05-29T14:25:47.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-71-KS,2017-05-29T14:25:47.491Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33152396,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2JmL2RjL2Y0LzdlNzctNGIyOS1hYTBhLWE5NjAwZjc4YmE3Zg.xhtml,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzg4LzMwLzA0LzM5ZDktNGE5Ny05NzA2LTg1ZmI3NWY0Y2E1OA.pdf,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNlLzk3LzZiL2U5MzEtNDE4YS1iMjEzLWQ0MzUzNzQyOGViNA.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,8.0,Gerritsgade,5750 Ringe,Algade 2,Til den daglige ledelse i Hvass Arkitekter ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2017-05-24,2017-05-29,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,33152396.0,1000633584.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Kristian Hvass,Kristian Hvass,HVASS ARKITEKTER ApS,Korsgaard Revision A/S,,,Svendborg,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,true,false,2017-05-24,Ringe,,41619176.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23972293,indberetninger-20180424,2.5955543999999997,33152396.0,,2018-03-28T10:55:02.428Z,2017-05-29T14:25:47.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-71-KS,2017-05-29T14:25:47.491Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33152396,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2JmL2RjL2Y0LzdlNzctNGIyOS1hYTBhLWE5NjAwZjc4YmE3Zg.xhtml,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzg4LzMwLzA0LzM5ZDktNGE5Ny05NzA2LTg1ZmI3NWY0Y2E1OA.pdf,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNlLzk3LzZiL2U5MzEtNDE4YS1iMjEzLWQ0MzUzNzQyOGViNA.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,8.0,Gerritsgade,5750 Ringe,Algade 2,Til den daglige ledelse i Hvass Arkitekter ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2017-05-24,2017-05-29,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,33152396.0,1000633584.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Kristian Hvass,Kristian Hvass,HVASS ARKITEKTER ApS,Korsgaard Revision A/S,,,Svendborg,2015-01-01,2015-12-31,39712.0,,,2016-12-31,2016-01-01,true,false,2017-05-24,Ringe,,41619176.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23972293,indberetninger-20180424,2.5955543999999997,33152396.0,,2018-03-28T10:55:02.428Z,2017-05-29T14:25:47.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-71-KS,2017-05-29T14:25:47.491Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33152396,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2JmL2RjL2Y0LzdlNzctNGIyOS1hYTBhLWE5NjAwZjc4YmE3Zg.xhtml,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzg4LzMwLzA0LzM5ZDktNGE5Ny05NzA2LTg1ZmI3NWY0Y2E1OA.pdf,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNlLzk3LzZiL2U5MzEtNDE4YS1iMjEzLWQ0MzUzNzQyOGViNA.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,8.0,Gerritsgade,5750 Ringe,Algade 2,Til den daglige ledelse i Hvass Arkitekter ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2017-05-24,2017-05-29,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,33152396.0,1000633584.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Kristian Hvass,Kristian Hvass,HVASS ARKITEKTER ApS,Korsgaard Revision A/S,,,Svendborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-24,Ringe,,41619176.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23972293,indberetninger-20180424,2.5955543999999997,33152396.0,,2018-03-28T10:55:02.428Z,2017-05-29T14:25:47.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-71-KS,2017-05-29T14:25:47.491Z,462023.0,275826.0,80000.0,456200.0,225381.0,5823.0,462023.0,235361.0,0.0,0.0,5823.0,156713.0,18790.0,5823.0,1281.0,1281.0,0.0,145381.0,235361.0,0.0,4381.0,180374.0,12610.0,61657.0,161584.0,,
33152396,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2JmL2RjL2Y0LzdlNzctNGIyOS1hYTBhLWE5NjAwZjc4YmE3Zg.xhtml,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzg4LzMwLzA0LzM5ZDktNGE5Ny05NzA2LTg1ZmI3NWY0Y2E1OA.pdf,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNlLzk3LzZiL2U5MzEtNDE4YS1iMjEzLWQ0MzUzNzQyOGViNA.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,8.0,Gerritsgade,5750 Ringe,Algade 2,Til den daglige ledelse i Hvass Arkitekter ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,1.0,Regnskabsklasse B,2017-05-24,2017-05-29,5823.0,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",585457.0,26303.0,33152396.0,1000633584.0,643806.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Kristian Hvass,Kristian Hvass,HVASS ARKITEKTER ApS,Korsgaard Revision A/S,469.0,0.0,Svendborg,2015-01-01,2015-12-31,59093.0,78360.0,-564977.0,2016-12-31,2016-01-01,true,false,2017-05-24,Ringe,19267.0,41619176.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23972293,indberetninger-20180424,2.5955543999999997,33152396.0,,2018-03-28T10:55:02.428Z,2017-05-29T14:25:47.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-71-KS,2017-05-29T14:25:47.491Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33152396,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2JmL2RjL2Y0LzdlNzctNGIyOS1hYTBhLWE5NjAwZjc4YmE3Zg.xhtml,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzg4LzMwLzA0LzM5ZDktNGE5Ny05NzA2LTg1ZmI3NWY0Y2E1OA.pdf,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNlLzk3LzZiL2U5MzEtNDE4YS1iMjEzLWQ0MzUzNzQyOGViNA.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,8.0,Gerritsgade,5750 Ringe,Algade 2,Til den daglige ledelse i Hvass Arkitekter ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2017-05-24,2017-05-29,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,33152396.0,1000633584.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Kristian Hvass,Kristian Hvass,HVASS ARKITEKTER ApS,Korsgaard Revision A/S,,,Svendborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-24,Ringe,,41619176.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23972293,indberetninger-20180424,2.5955543999999997,33152396.0,,2018-03-28T10:55:02.428Z,2017-05-29T14:25:47.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-71-KS,2017-05-29T14:25:47.491Z,,,,,,,,,,,,,,,,,,,,,,,,,,13835640.0,KORSGAARD REVISION A/S
33152396,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2JmL2RjL2Y0LzdlNzctNGIyOS1hYTBhLWE5NjAwZjc4YmE3Zg.xhtml,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzg4LzMwLzA0LzM5ZDktNGE5Ny05NzA2LTg1ZmI3NWY0Y2E1OA.pdf,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNlLzk3LzZiL2U5MzEtNDE4YS1iMjEzLWQ0MzUzNzQyOGViNA.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,8.0,Gerritsgade,5750 Ringe,Algade 2,Til den daglige ledelse i Hvass Arkitekter ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2017-05-24,2017-05-29,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,33152396.0,1000633584.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Kristian Hvass,Kristian Hvass,HVASS ARKITEKTER ApS,Korsgaard Revision A/S,,,Svendborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-24,Ringe,,41619176.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23972293,indberetninger-20180424,2.5955543999999997,33152396.0,,2018-03-28T10:55:02.428Z,2017-05-29T14:25:47.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-71-KS,2017-05-29T14:25:47.491Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33152396,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2JmL2RjL2Y0LzdlNzctNGIyOS1hYTBhLWE5NjAwZjc4YmE3Zg.xhtml,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzg4LzMwLzA0LzM5ZDktNGE5Ny05NzA2LTg1ZmI3NWY0Y2E1OA.pdf,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNlLzk3LzZiL2U5MzEtNDE4YS1iMjEzLWQ0MzUzNzQyOGViNA.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,8.0,Gerritsgade,5750 Ringe,Algade 2,Til den daglige ledelse i Hvass Arkitekter ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2017-05-24,2017-05-29,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,33152396.0,1000633584.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Kristian Hvass,Kristian Hvass,HVASS ARKITEKTER ApS,Korsgaard Revision A/S,,,Svendborg,2015-01-01,2015-12-31,63806.0,,,2016-12-31,2016-01-01,true,false,2017-05-24,Ringe,,41619176.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23972293,indberetninger-20180424,2.5955543999999997,33152396.0,,2018-03-28T10:55:02.428Z,2017-05-29T14:25:47.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-71-KS,2017-05-29T14:25:47.491Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33152396,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2JmL2RjL2Y0LzdlNzctNGIyOS1hYTBhLWE5NjAwZjc4YmE3Zg.xhtml,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzg4LzMwLzA0LzM5ZDktNGE5Ny05NzA2LTg1ZmI3NWY0Y2E1OA.pdf,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNlLzk3LzZiL2U5MzEtNDE4YS1iMjEzLWQ0MzUzNzQyOGViNA.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,8.0,Gerritsgade,5750 Ringe,Algade 2,Til den daglige ledelse i Hvass Arkitekter ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2017-05-24,2017-05-29,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,33152396.0,1000633584.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Kristian Hvass,Kristian Hvass,HVASS ARKITEKTER ApS,Korsgaard Revision A/S,,,Svendborg,2015-01-01,2015-12-31,-4713.0,,,2016-12-31,2016-01-01,true,false,2017-05-24,Ringe,,41619176.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23972293,indberetninger-20180424,2.5955543999999997,33152396.0,,2018-03-28T10:55:02.428Z,2017-05-29T14:25:47.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-71-KS,2017-05-29T14:25:47.491Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
33152396,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzMzL2JmL2RjL2Y0LzdlNzctNGIyOS1hYTBhLWE5NjAwZjc4YmE3Zg.xhtml,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzLzk2Lzg4LzMwLzA0LzM5ZDktNGE5Ny05NzA2LTg1ZmI3NWY0Y2E1OA.pdf,http://regnskaber.virk.dk/69325133/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzNlLzk3LzZiL2U5MzEtNDE4YS1iMjEzLWQ0MzUzNzQyOGViNA.xml,true,Danmark,DK,Ringe,5750.0,2.0,Algade,Svendborg,5700.0,8.0,Gerritsgade,5750 Ringe,Algade 2,Til den daglige ledelse i Hvass Arkitekter ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,,Regnskabsklasse B,2017-05-24,2017-05-29,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,33152396.0,1000633584.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Anders Korsgaard,Kristian Hvass,Kristian Hvass,HVASS ARKITEKTER ApS,Korsgaard Revision A/S,,,Svendborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-24,Ringe,,41619176.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23972293,indberetninger-20180424,2.5955543999999997,33152396.0,,2018-03-28T10:55:02.428Z,2017-05-29T14:25:47.224Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-71-KS,2017-05-29T14:25:47.491Z,320655.0,112303.0,80000.0,131849.0,284474.0,0.0,320655.0,36181.0,188806.0,188806.0,188806.0,16204.0,19546.0,0.0,0.0,0.0,63806.0,140668.0,36181.0,7429.0,0.0,19546.0,12548.0,0.0,0.0,,
