entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
29220662,2014-07-01,2015-06-30,ID_2,,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E5LzIwL2Y1L2ZjOTQtNGQwMS05ZjU1LTU5MWNhYWRjZWQyOQ.pdf,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2YwL2U4L2NiLzA3OGItNDQxZi04MzhlLTIwYmYwNGUzMWRmNQ.xml,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i KrekÃ¦r Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-11-30,2006-01-02,2016-11-30,-7238.0,29220662.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for KrekÃ¦r Invest ApS.,10963099.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Boje,KrekÃ¦r Invest ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",7238.0,55153.0,"Malling, den 30-11-2016",2014-07-01,2015-06-30,9193754.0,10900708.0,-7238.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2016-06-30,2015-07-01,2016-11-30,Horsens,1706954.0,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23263832,indberetninger-20180424,2.5122902000000003,29220662.0,,2018-03-29T05:17:06.893Z,2016-12-08T07:32:49.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-56-FK,2016-12-08T07:32:49.935Z,,,,,,,,,,,,,,,,,,,,,,,,
29220662,2014-07-01,2015-06-30,ID_4,,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E5LzIwL2Y1L2ZjOTQtNGQwMS05ZjU1LTU5MWNhYWRjZWQyOQ.pdf,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2YwL2U4L2NiLzA3OGItNDQxZi04MzhlLTIwYmYwNGUzMWRmNQ.xml,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i KrekÃ¦r Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-11-30,2006-01-02,2016-11-30,,29220662.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for KrekÃ¦r Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Boje,KrekÃ¦r Invest ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,,"Malling, den 30-11-2016",2014-07-01,2015-06-30,-6015274.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2016-06-30,2015-07-01,2016-11-30,Horsens,,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23263832,indberetninger-20180424,2.5122902000000003,29220662.0,,2018-03-29T05:17:06.893Z,2016-12-08T07:32:49.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-56-FK,2016-12-08T07:32:49.935Z,,,,,,,,,,,,,,,,,,,,,,,,
29220662,2014-07-01,2015-06-30,ID_6,,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E5LzIwL2Y1L2ZjOTQtNGQwMS05ZjU1LTU5MWNhYWRjZWQyOQ.pdf,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2YwL2U4L2NiLzA3OGItNDQxZi04MzhlLTIwYmYwNGUzMWRmNQ.xml,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i KrekÃ¦r Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-11-30,2006-01-02,2016-11-30,,29220662.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for KrekÃ¦r Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Boje,KrekÃ¦r Invest ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,,"Malling, den 30-11-2016",2014-07-01,2015-06-30,-3178480.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2016-06-30,2015-07-01,2016-11-30,Horsens,,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23263832,indberetninger-20180424,2.5122902000000003,29220662.0,,2018-03-29T05:17:06.893Z,2016-12-08T07:32:49.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-56-FK,2016-12-08T07:32:49.935Z,,,,,,,,,,,,,,,,,,,,,,,,
29220662,2015-06-30,2015-06-30,ID_8,,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E5LzIwL2Y1L2ZjOTQtNGQwMS05ZjU1LTU5MWNhYWRjZWQyOQ.pdf,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2YwL2U4L2NiLzA3OGItNDQxZi04MzhlLTIwYmYwNGUzMWRmNQ.xml,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i KrekÃ¦r Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-11-30,2006-01-02,2016-11-30,,29220662.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for KrekÃ¦r Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Boje,KrekÃ¦r Invest ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,,"Malling, den 30-11-2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2016-06-30,2015-07-01,2016-11-30,Horsens,,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23263832,indberetninger-20180424,2.5122902000000003,29220662.0,,2018-03-29T05:17:06.893Z,2016-12-08T07:32:49.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-56-FK,2016-12-08T07:32:49.935Z,19286534.0,51705.0,125000.0,127705.0,2353505.0,19286534.0,15226075.0,19158829.0,0.0,19158829.0,19158829.0,15221075.0,1706954.0,1706954.0,6015274.0,-3786769.0,0.0,15226075.0,0.0,76000.0,0.0,76000.0,5000.0,
29220662,2015-07-01,2016-06-30,ID_0,,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E5LzIwL2Y1L2ZjOTQtNGQwMS05ZjU1LTU5MWNhYWRjZWQyOQ.pdf,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2YwL2U4L2NiLzA3OGItNDQxZi04MzhlLTIwYmYwNGUzMWRmNQ.xml,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i KrekÃ¦r Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-11-30,2006-01-02,2016-11-30,-19744.0,29220662.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for KrekÃ¦r Invest ApS.,2196804.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Boje,KrekÃ¦r Invest ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",19744.0,35906.0,"Malling, den 30-11-2016",2014-07-01,2015-06-30,2105796.0,2141153.0,-19744.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2016-06-30,2015-07-01,2016-11-30,Horsens,35357.0,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23263832,indberetninger-20180424,2.5122902000000003,29220662.0,,2018-03-29T05:17:06.893Z,2016-12-08T07:32:49.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-56-FK,2016-12-08T07:32:49.935Z,,,,,,,,,,,,,,,,,,,,,,,,
29220662,2015-07-01,2016-06-30,ID_1,,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E5LzIwL2Y1L2ZjOTQtNGQwMS05ZjU1LTU5MWNhYWRjZWQyOQ.pdf,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2YwL2U4L2NiLzA3OGItNDQxZi04MzhlLTIwYmYwNGUzMWRmNQ.xml,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i KrekÃ¦r Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-11-30,2006-01-02,2016-11-30,,29220662.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for KrekÃ¦r Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Boje,KrekÃ¦r Invest ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,,"Malling, den 30-11-2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2016-06-30,2015-07-01,2016-11-30,Horsens,,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23263832,indberetninger-20180424,2.5122902000000003,29220662.0,,2018-03-29T05:17:06.893Z,2016-12-08T07:32:49.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-56-FK,2016-12-08T07:32:49.935Z,,,,,,,,,,,,,,,,,,,,,,,,Bent  Kristensen
29220662,2015-07-01,2016-06-30,ID_3,,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E5LzIwL2Y1L2ZjOTQtNGQwMS05ZjU1LTU5MWNhYWRjZWQyOQ.pdf,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2YwL2U4L2NiLzA3OGItNDQxZi04MzhlLTIwYmYwNGUzMWRmNQ.xml,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i KrekÃ¦r Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-11-30,2006-01-02,2016-11-30,,29220662.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for KrekÃ¦r Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Boje,KrekÃ¦r Invest ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,,"Malling, den 30-11-2016",2014-07-01,2015-06-30,-2196804.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2016-06-30,2015-07-01,2016-11-30,Horsens,,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23263832,indberetninger-20180424,2.5122902000000003,29220662.0,,2018-03-29T05:17:06.893Z,2016-12-08T07:32:49.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-56-FK,2016-12-08T07:32:49.935Z,,,,,,,,,,,,,,,,,,,,,,,,
29220662,2015-07-01,2016-06-30,ID_5,,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E5LzIwL2Y1L2ZjOTQtNGQwMS05ZjU1LTU5MWNhYWRjZWQyOQ.pdf,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2YwL2U4L2NiLzA3OGItNDQxZi04MzhlLTIwYmYwNGUzMWRmNQ.xml,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i KrekÃ¦r Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-11-30,2006-01-02,2016-11-30,,29220662.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for KrekÃ¦r Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Boje,KrekÃ¦r Invest ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,,"Malling, den 30-11-2016",2014-07-01,2015-06-30,91008.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2016-06-30,2015-07-01,2016-11-30,Horsens,,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23263832,indberetninger-20180424,2.5122902000000003,29220662.0,,2018-03-29T05:17:06.893Z,2016-12-08T07:32:49.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-56-FK,2016-12-08T07:32:49.935Z,,,,,,,,,,,,,,,,,,,,,,,,
29220662,2015-07-01,2016-06-30,ID_9,,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E5LzIwL2Y1L2ZjOTQtNGQwMS05ZjU1LTU5MWNhYWRjZWQyOQ.pdf,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2YwL2U4L2NiLzA3OGItNDQxZi04MzhlLTIwYmYwNGUzMWRmNQ.xml,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i KrekÃ¦r Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-11-30,2006-01-02,2016-11-30,,29220662.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for KrekÃ¦r Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Boje,KrekÃ¦r Invest ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,,"Malling, den 30-11-2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2016-06-30,2015-07-01,2016-11-30,Horsens,,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23263832,indberetninger-20180424,2.5122902000000003,29220662.0,,2018-03-29T05:17:06.893Z,2016-12-08T07:32:49.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-56-FK,2016-12-08T07:32:49.935Z,,,,,,,,,,,,,,,,,,,,,,,,
29220662,2016-06-30,2016-06-30,ID_7,,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2E5LzIwL2Y1L2ZjOTQtNGQwMS05ZjU1LTU5MWNhYWRjZWQyOQ.pdf,http://regnskaber.virk.dk/26602292/ZG9rdW1lbnRsYWdlcjovLzAzL2MyL2YwL2U4L2NiLzA3OGItNDQxZi04MzhlLTIwYmYwNGUzMWRmNQ.xml,"Horsens, 8700",Erhvervsbyvej 13,Til den daglige ledelse i KrekÃ¦r Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2015 - 30-06-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-11-30,2006-01-02,2016-11-30,,29220662.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2015 - 30-06-2016 for KrekÃ¦r Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Boje,KrekÃ¦r Invest ApS,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,,"Malling, den 30-11-2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2016-06-30,2015-07-01,2016-11-30,Horsens,,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23263832,indberetninger-20180424,2.5122902000000003,29220662.0,,2018-03-29T05:17:06.893Z,2016-12-08T07:32:49.796Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-56-FK,2016-12-08T07:32:49.935Z,29102963.0,0.0,125000.0,6175000.0,6006631.0,29102963.0,21354021.0,22927963.0,25000.0,22902963.0,22927963.0,16865816.0,1742311.0,1742311.0,9759408.0,-3877777.0,3772204.0,21354021.0,711000.0,6175000.0,6175000.0,0.0,5000.0,
