entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables,DividendPaid,NameOfAuditFirm
36956844,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg0Lzk5LzQ3L2QyYmEtNDYwNS1iMDZkLTc3YWVkZTczYzEyZQ.xhtml,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzE4LzA5LzU1NzYtNDJhMS1hNDg1LWQzMGI5ZmZkNTYyYQ.pdf,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE3LzQ4L2FlL2RiNDEtNDA3Ny05YTlmLWY0MGFjZjQ2MzU0NA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s AllÃ©,DragÃ¸r,2791.0,8.0,Rotterdam Alle,2800 Kgs. Lyngby,Christian XÂ´s AllÃ© 168,Til den daglige ledelse i Veroz ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-05,2018-02-12,carl@veroz.com,493187.0,465993.0,16198986.0,36956844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Danske Bank,Veroz ApS,Revisionsanpartsselskabet Esben Andersen,9950.0,DragÃ¸r,2016-01-01,2016-12-31,-37144.0,-37144.0,-27194.0,2017-12-31,2017-01-01,false,false,2018-02-05,Kgs. Lyngby,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25048497,indberetninger-20180424,2.5949414,36956844.0,,2018-04-03T20:11:10.446Z,2018-02-12T11:06:43.550Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-41-MM,2018-02-12T11:06:43.917Z,,,,,,,,,,,,,,,,,
36956844,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg0Lzk5LzQ3L2QyYmEtNDYwNS1iMDZkLTc3YWVkZTczYzEyZQ.xhtml,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzE4LzA5LzU1NzYtNDJhMS1hNDg1LWQzMGI5ZmZkNTYyYQ.pdf,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE3LzQ4L2FlL2RiNDEtNDA3Ny05YTlmLWY0MGFjZjQ2MzU0NA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s AllÃ©,DragÃ¸r,2791.0,8.0,Rotterdam Alle,2800 Kgs. Lyngby,Christian XÂ´s AllÃ© 168,Til den daglige ledelse i Veroz ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-05,2018-02-12,carl@veroz.com,,,16198986.0,36956844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Danske Bank,Veroz ApS,Revisionsanpartsselskabet Esben Andersen,,DragÃ¸r,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,2018-02-05,Kgs. Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25048497,indberetninger-20180424,2.5949414,36956844.0,,2018-04-03T20:11:10.446Z,2018-02-12T11:06:43.550Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-41-MM,2018-02-12T11:06:43.917Z,,,,,,,,,,,,,,,,,
36956844,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg0Lzk5LzQ3L2QyYmEtNDYwNS1iMDZkLTc3YWVkZTczYzEyZQ.xhtml,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzE4LzA5LzU1NzYtNDJhMS1hNDg1LWQzMGI5ZmZkNTYyYQ.pdf,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE3LzQ4L2FlL2RiNDEtNDA3Ny05YTlmLWY0MGFjZjQ2MzU0NA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s AllÃ©,DragÃ¸r,2791.0,8.0,Rotterdam Alle,2800 Kgs. Lyngby,Christian XÂ´s AllÃ© 168,Til den daglige ledelse i Veroz ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-05,2018-02-12,carl@veroz.com,,,16198986.0,36956844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Danske Bank,Veroz ApS,Revisionsanpartsselskabet Esben Andersen,,DragÃ¸r,2016-01-01,2016-12-31,-37144.0,,,2017-12-31,2017-01-01,false,false,2018-02-05,Kgs. Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25048497,indberetninger-20180424,2.5949414,36956844.0,,2018-04-03T20:11:10.446Z,2018-02-12T11:06:43.550Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-41-MM,2018-02-12T11:06:43.917Z,,,,,,,,,,,,,,,,,
36956844,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg0Lzk5LzQ3L2QyYmEtNDYwNS1iMDZkLTc3YWVkZTczYzEyZQ.xhtml,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzE4LzA5LzU1NzYtNDJhMS1hNDg1LWQzMGI5ZmZkNTYyYQ.pdf,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE3LzQ4L2FlL2RiNDEtNDA3Ny05YTlmLWY0MGFjZjQ2MzU0NA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s AllÃ©,DragÃ¸r,2791.0,8.0,Rotterdam Alle,2800 Kgs. Lyngby,Christian XÂ´s AllÃ© 168,Til den daglige ledelse i Veroz ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-05,2018-02-12,carl@veroz.com,,,16198986.0,36956844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Danske Bank,Veroz ApS,Revisionsanpartsselskabet Esben Andersen,,DragÃ¸r,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-02-05,Kgs. Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25048497,indberetninger-20180424,2.5949414,36956844.0,,2018-04-03T20:11:10.446Z,2018-02-12T11:06:43.550Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-41-MM,2018-02-12T11:06:43.917Z,366121.0,26863.0,74600.0,50000.0,366121.0,112163.0,366121.0,253958.0,253958.0,31202.0,62163.0,253958.0,339258.0,0.0,233456.0,,
36956844,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg0Lzk5LzQ3L2QyYmEtNDYwNS1iMDZkLTc3YWVkZTczYzEyZQ.xhtml,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzE4LzA5LzU1NzYtNDJhMS1hNDg1LWQzMGI5ZmZkNTYyYQ.pdf,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE3LzQ4L2FlL2RiNDEtNDA3Ny05YTlmLWY0MGFjZjQ2MzU0NA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s AllÃ©,DragÃ¸r,2791.0,8.0,Rotterdam Alle,2800 Kgs. Lyngby,Christian XÂ´s AllÃ© 168,Til den daglige ledelse i Veroz ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-05,2018-02-12,carl@veroz.com,,,16198986.0,36956844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Danske Bank,Veroz ApS,Revisionsanpartsselskabet Esben Andersen,,DragÃ¸r,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-02-05,Kgs. Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25048497,indberetninger-20180424,2.5949414,36956844.0,,2018-04-03T20:11:10.446Z,2018-02-12T11:06:43.550Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-41-MM,2018-02-12T11:06:43.917Z,,,,,,50000.0,,,,,,,,,,,
36956844,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg0Lzk5LzQ3L2QyYmEtNDYwNS1iMDZkLTc3YWVkZTczYzEyZQ.xhtml,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzE4LzA5LzU1NzYtNDJhMS1hNDg1LWQzMGI5ZmZkNTYyYQ.pdf,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE3LzQ4L2FlL2RiNDEtNDA3Ny05YTlmLWY0MGFjZjQ2MzU0NA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s AllÃ©,DragÃ¸r,2791.0,8.0,Rotterdam Alle,2800 Kgs. Lyngby,Christian XÂ´s AllÃ© 168,Til den daglige ledelse i Veroz ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-05,2018-02-12,carl@veroz.com,,,16198986.0,36956844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Danske Bank,Veroz ApS,Revisionsanpartsselskabet Esben Andersen,,DragÃ¸r,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-02-05,Kgs. Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25048497,indberetninger-20180424,2.5949414,36956844.0,,2018-04-03T20:11:10.446Z,2018-02-12T11:06:43.550Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-41-MM,2018-02-12T11:06:43.917Z,,,,,,62163.0,,,,,,,,,,,
36956844,2017-01-01,2017-01-01,c12,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg0Lzk5LzQ3L2QyYmEtNDYwNS1iMDZkLTc3YWVkZTczYzEyZQ.xhtml,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzE4LzA5LzU1NzYtNDJhMS1hNDg1LWQzMGI5ZmZkNTYyYQ.pdf,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE3LzQ4L2FlL2RiNDEtNDA3Ny05YTlmLWY0MGFjZjQ2MzU0NA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s AllÃ©,DragÃ¸r,2791.0,8.0,Rotterdam Alle,2800 Kgs. Lyngby,Christian XÂ´s AllÃ© 168,Til den daglige ledelse i Veroz ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-05,2018-02-12,carl@veroz.com,,,16198986.0,36956844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Danske Bank,Veroz ApS,Revisionsanpartsselskabet Esben Andersen,,DragÃ¸r,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-02-05,Kgs. Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25048497,indberetninger-20180424,2.5949414,36956844.0,,2018-04-03T20:11:10.446Z,2018-02-12T11:06:43.550Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-41-MM,2018-02-12T11:06:43.917Z,,,,,,0.0,,,,,,,,,,,
36956844,2017-01-01,2017-01-01,c13,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg0Lzk5LzQ3L2QyYmEtNDYwNS1iMDZkLTc3YWVkZTczYzEyZQ.xhtml,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzE4LzA5LzU1NzYtNDJhMS1hNDg1LWQzMGI5ZmZkNTYyYQ.pdf,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE3LzQ4L2FlL2RiNDEtNDA3Ny05YTlmLWY0MGFjZjQ2MzU0NA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s AllÃ©,DragÃ¸r,2791.0,8.0,Rotterdam Alle,2800 Kgs. Lyngby,Christian XÂ´s AllÃ© 168,Til den daglige ledelse i Veroz ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-05,2018-02-12,carl@veroz.com,,,16198986.0,36956844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Danske Bank,Veroz ApS,Revisionsanpartsselskabet Esben Andersen,,DragÃ¸r,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-02-05,Kgs. Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25048497,indberetninger-20180424,2.5949414,36956844.0,,2018-04-03T20:11:10.446Z,2018-02-12T11:06:43.550Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-41-MM,2018-02-12T11:06:43.917Z,,,,,,112163.0,,,,,,,,,,,
36956844,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg0Lzk5LzQ3L2QyYmEtNDYwNS1iMDZkLTc3YWVkZTczYzEyZQ.xhtml,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzE4LzA5LzU1NzYtNDJhMS1hNDg1LWQzMGI5ZmZkNTYyYQ.pdf,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE3LzQ4L2FlL2RiNDEtNDA3Ny05YTlmLWY0MGFjZjQ2MzU0NA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s AllÃ©,DragÃ¸r,2791.0,8.0,Rotterdam Alle,2800 Kgs. Lyngby,Christian XÂ´s AllÃ© 168,Til den daglige ledelse i Veroz ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-05,2018-02-12,carl@veroz.com,653096.0,680438.0,16198986.0,36956844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Danske Bank,Veroz ApS,Revisionsanpartsselskabet Esben Andersen,1124.0,DragÃ¸r,2016-01-01,2016-12-31,24260.0,26218.0,27342.0,2017-12-31,2017-01-01,false,false,2018-02-05,Kgs. Lyngby,1958.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25048497,indberetninger-20180424,2.5949414,36956844.0,,2018-04-03T20:11:10.446Z,2018-02-12T11:06:43.550Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-41-MM,2018-02-12T11:06:43.917Z,,,,,,,,,,,,,,,,0.0,
36956844,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzg0Lzk5LzQ3L2QyYmEtNDYwNS1iMDZkLTc3YWVkZTczYzEyZQ.xhtml,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzQ4LzE4LzA5LzU1NzYtNDJhMS1hNDg1LWQzMGI5ZmZkNTYyYQ.pdf,http://regnskaber.virk.dk/44865963/ZG9rdW1lbnRsYWdlcjovLzAzL2FlLzE3LzQ4L2FlL2RiNDEtNDA3Ny05YTlmLWY0MGFjZjQ2MzU0NA.xml,true,Kongens Lyngby,2800.0,168.0,Christian XÂ´s AllÃ©,DragÃ¸r,2791.0,8.0,Rotterdam Alle,2800 Kgs. Lyngby,Christian XÂ´s AllÃ© 168,Til den daglige ledelse i Veroz ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-05,2018-02-12,carl@veroz.com,,,16198986.0,36956844.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben Andersen,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Carl Rasmus Wriedt BÃ¸nnebÃ¦k,Danske Bank,Veroz ApS,Revisionsanpartsselskabet Esben Andersen,,DragÃ¸r,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-02-05,Kgs. Lyngby,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25048497,indberetninger-20180424,2.5949414,36956844.0,,2018-04-03T20:11:10.446Z,2018-02-12T11:06:43.550Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-41-MM,2018-02-12T11:06:43.917Z,,,,,,,,,,,,,,,,,Revisionsanpartsselskabet Esben Andersen
