entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions
30562860,2016-10-01,2017-09-30,c2,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2IwL2ExLzE4Lzc5MDEtNDQ0OS1hM2I3LTliYzhjMmI4ZTBhNA.xhtml,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzBiLzUzLzMxLzIyMDUtNDIzNi1iYmNmLThhNDQ4ODY3YzA1NQ.pdf,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YwL2ZmLzgzL2ExODgtNDAyZC1hMzUxLTQxNDAwMWVlZTVlMw.xml,true,Roskilde,4000.0,27.0,EgernvÃ¦nget,3060.0,Safirvej 5,0.0,Regnskabsklasse B,2019-03-02,2019-03-02,0.0,30562860.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mie Blomgren Lauritzen,Mie Blomgren Lauritzen,BLOMGREN-LAURITZEN HOLDING ApS,Jesper Toftgaard-Hansen,Roskilde,2016-10-01,2017-09-30,0.0,0.0,0.0,2018-09-30,2017-10-01,0.0,false,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for 2018/19Â ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",0.0,false,false,Ingen bistand,urn:ofk:oid:26762347,indberetninger-20180424,2.5947397,30562860.0,AWlAmGZPRYGX6_YTFgEK,2019-03-02T22:49:16.959Z,2019-03-02T22:48:42.652Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-44-LA,2019-03-02T22:48:42.813Z,,,,,,,,,,,,,
30562860,2016-10-01,2017-09-30,c4,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2IwL2ExLzE4Lzc5MDEtNDQ0OS1hM2I3LTliYzhjMmI4ZTBhNA.xhtml,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzBiLzUzLzMxLzIyMDUtNDIzNi1iYmNmLThhNDQ4ODY3YzA1NQ.pdf,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YwL2ZmLzgzL2ExODgtNDAyZC1hMzUxLTQxNDAwMWVlZTVlMw.xml,true,Roskilde,4000.0,27.0,EgernvÃ¦nget,3060.0,Safirvej 5,0.0,Regnskabsklasse B,2019-03-02,2019-03-02,,30562860.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mie Blomgren Lauritzen,Mie Blomgren Lauritzen,BLOMGREN-LAURITZEN HOLDING ApS,Jesper Toftgaard-Hansen,Roskilde,2016-10-01,2017-09-30,0.0,,,2018-09-30,2017-10-01,,false,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for 2018/19Â ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:26762347,indberetninger-20180424,2.5947397,30562860.0,AWlAmGZPRYGX6_YTFgEK,2019-03-02T22:49:16.959Z,2019-03-02T22:48:42.652Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-44-LA,2019-03-02T22:48:42.813Z,,,,,,,,,,,,,
30562860,2017-09-30,2017-09-30,c6,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2IwL2ExLzE4Lzc5MDEtNDQ0OS1hM2I3LTliYzhjMmI4ZTBhNA.xhtml,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzBiLzUzLzMxLzIyMDUtNDIzNi1iYmNmLThhNDQ4ODY3YzA1NQ.pdf,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YwL2ZmLzgzL2ExODgtNDAyZC1hMzUxLTQxNDAwMWVlZTVlMw.xml,true,Roskilde,4000.0,27.0,EgernvÃ¦nget,3060.0,Safirvej 5,0.0,Regnskabsklasse B,2019-03-02,2019-03-02,,30562860.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mie Blomgren Lauritzen,Mie Blomgren Lauritzen,BLOMGREN-LAURITZEN HOLDING ApS,Jesper Toftgaard-Hansen,Roskilde,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,false,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for 2018/19Â ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:26762347,indberetninger-20180424,2.5947397,30562860.0,AWlAmGZPRYGX6_YTFgEK,2019-03-02T22:49:16.959Z,2019-03-02T22:48:42.652Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-44-LA,2019-03-02T22:48:42.813Z,0.0,125000.0,-30113.0,0.0,30113.0,0.0,0.0,26113.0,26113.0,0.0,4000.0,-155113.0,4000.0
30562860,2017-10-01,2017-10-01,c7,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2IwL2ExLzE4Lzc5MDEtNDQ0OS1hM2I3LTliYzhjMmI4ZTBhNA.xhtml,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzBiLzUzLzMxLzIyMDUtNDIzNi1iYmNmLThhNDQ4ODY3YzA1NQ.pdf,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YwL2ZmLzgzL2ExODgtNDAyZC1hMzUxLTQxNDAwMWVlZTVlMw.xml,true,Roskilde,4000.0,27.0,EgernvÃ¦nget,3060.0,Safirvej 5,0.0,Regnskabsklasse B,2019-03-02,2019-03-02,,30562860.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mie Blomgren Lauritzen,Mie Blomgren Lauritzen,BLOMGREN-LAURITZEN HOLDING ApS,Jesper Toftgaard-Hansen,Roskilde,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,false,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for 2018/19Â ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:26762347,indberetninger-20180424,2.5947397,30562860.0,AWlAmGZPRYGX6_YTFgEK,2019-03-02T22:49:16.959Z,2019-03-02T22:48:42.652Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-44-LA,2019-03-02T22:48:42.813Z,,,125000.0,,,,,,,,,,
30562860,2017-10-01,2017-10-01,c8,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2IwL2ExLzE4Lzc5MDEtNDQ0OS1hM2I3LTliYzhjMmI4ZTBhNA.xhtml,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzBiLzUzLzMxLzIyMDUtNDIzNi1iYmNmLThhNDQ4ODY3YzA1NQ.pdf,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YwL2ZmLzgzL2ExODgtNDAyZC1hMzUxLTQxNDAwMWVlZTVlMw.xml,true,Roskilde,4000.0,27.0,EgernvÃ¦nget,3060.0,Safirvej 5,0.0,Regnskabsklasse B,2019-03-02,2019-03-02,,30562860.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mie Blomgren Lauritzen,Mie Blomgren Lauritzen,BLOMGREN-LAURITZEN HOLDING ApS,Jesper Toftgaard-Hansen,Roskilde,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,false,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for 2018/19Â ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:26762347,indberetninger-20180424,2.5947397,30562860.0,AWlAmGZPRYGX6_YTFgEK,2019-03-02T22:49:16.959Z,2019-03-02T22:48:42.652Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-44-LA,2019-03-02T22:48:42.813Z,,,-155113.0,,,,,,,,,,
30562860,2017-10-01,2017-10-01,c9,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2IwL2ExLzE4Lzc5MDEtNDQ0OS1hM2I3LTliYzhjMmI4ZTBhNA.xhtml,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzBiLzUzLzMxLzIyMDUtNDIzNi1iYmNmLThhNDQ4ODY3YzA1NQ.pdf,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YwL2ZmLzgzL2ExODgtNDAyZC1hMzUxLTQxNDAwMWVlZTVlMw.xml,true,Roskilde,4000.0,27.0,EgernvÃ¦nget,3060.0,Safirvej 5,0.0,Regnskabsklasse B,2019-03-02,2019-03-02,,30562860.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mie Blomgren Lauritzen,Mie Blomgren Lauritzen,BLOMGREN-LAURITZEN HOLDING ApS,Jesper Toftgaard-Hansen,Roskilde,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,false,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for 2018/19Â ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:26762347,indberetninger-20180424,2.5947397,30562860.0,AWlAmGZPRYGX6_YTFgEK,2019-03-02T22:49:16.959Z,2019-03-02T22:48:42.652Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-44-LA,2019-03-02T22:48:42.813Z,,,-30113.0,,,,,,,,,,
30562860,2017-10-01,2018-09-30,c0,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2IwL2ExLzE4Lzc5MDEtNDQ0OS1hM2I3LTliYzhjMmI4ZTBhNA.xhtml,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzBiLzUzLzMxLzIyMDUtNDIzNi1iYmNmLThhNDQ4ODY3YzA1NQ.pdf,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YwL2ZmLzgzL2ExODgtNDAyZC1hMzUxLTQxNDAwMWVlZTVlMw.xml,true,Roskilde,4000.0,27.0,EgernvÃ¦nget,3060.0,Safirvej 5,0.0,Regnskabsklasse B,2019-03-02,2019-03-02,0.0,30562860.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mie Blomgren Lauritzen,Mie Blomgren Lauritzen,BLOMGREN-LAURITZEN HOLDING ApS,Jesper Toftgaard-Hansen,Roskilde,2016-10-01,2017-09-30,0.0,0.0,0.0,2018-09-30,2017-10-01,0.0,false,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for 2018/19Â ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",0.0,false,false,Ingen bistand,urn:ofk:oid:26762347,indberetninger-20180424,2.5947397,30562860.0,AWlAmGZPRYGX6_YTFgEK,2019-03-02T22:49:16.959Z,2019-03-02T22:48:42.652Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-44-LA,2019-03-02T22:48:42.813Z,,,,,,,,,,,,,
30562860,2017-10-01,2018-09-30,c1,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2IwL2ExLzE4Lzc5MDEtNDQ0OS1hM2I3LTliYzhjMmI4ZTBhNA.xhtml,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzBiLzUzLzMxLzIyMDUtNDIzNi1iYmNmLThhNDQ4ODY3YzA1NQ.pdf,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YwL2ZmLzgzL2ExODgtNDAyZC1hMzUxLTQxNDAwMWVlZTVlMw.xml,true,Roskilde,4000.0,27.0,EgernvÃ¦nget,3060.0,Safirvej 5,0.0,Regnskabsklasse B,2019-03-02,2019-03-02,,30562860.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mie Blomgren Lauritzen,Mie Blomgren Lauritzen,BLOMGREN-LAURITZEN HOLDING ApS,Jesper Toftgaard-Hansen,Roskilde,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,false,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for 2018/19Â ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:26762347,indberetninger-20180424,2.5947397,30562860.0,AWlAmGZPRYGX6_YTFgEK,2019-03-02T22:49:16.959Z,2019-03-02T22:48:42.652Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-44-LA,2019-03-02T22:48:42.813Z,,,,,,,,,,,,,
30562860,2017-10-01,2018-09-30,c10,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2IwL2ExLzE4Lzc5MDEtNDQ0OS1hM2I3LTliYzhjMmI4ZTBhNA.xhtml,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzBiLzUzLzMxLzIyMDUtNDIzNi1iYmNmLThhNDQ4ODY3YzA1NQ.pdf,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YwL2ZmLzgzL2ExODgtNDAyZC1hMzUxLTQxNDAwMWVlZTVlMw.xml,true,Roskilde,4000.0,27.0,EgernvÃ¦nget,3060.0,Safirvej 5,0.0,Regnskabsklasse B,2019-03-02,2019-03-02,,30562860.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mie Blomgren Lauritzen,Mie Blomgren Lauritzen,BLOMGREN-LAURITZEN HOLDING ApS,Jesper Toftgaard-Hansen,Roskilde,2016-10-01,2017-09-30,0.0,,,2018-09-30,2017-10-01,,false,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for 2018/19Â ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:26762347,indberetninger-20180424,2.5947397,30562860.0,AWlAmGZPRYGX6_YTFgEK,2019-03-02T22:49:16.959Z,2019-03-02T22:48:42.652Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-44-LA,2019-03-02T22:48:42.813Z,,,,,,,,,,,,,
30562860,2017-10-01,2018-09-30,c3,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2IwL2ExLzE4Lzc5MDEtNDQ0OS1hM2I3LTliYzhjMmI4ZTBhNA.xhtml,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzBiLzUzLzMxLzIyMDUtNDIzNi1iYmNmLThhNDQ4ODY3YzA1NQ.pdf,http://regnskaber.virk.dk/06826503/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2YwL2ZmLzgzL2ExODgtNDAyZC1hMzUxLTQxNDAwMWVlZTVlMw.xml,true,Roskilde,4000.0,27.0,EgernvÃ¦nget,3060.0,Safirvej 5,0.0,Regnskabsklasse B,2019-03-02,2019-03-02,,30562860.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mie Blomgren Lauritzen,Mie Blomgren Lauritzen,BLOMGREN-LAURITZEN HOLDING ApS,Jesper Toftgaard-Hansen,Roskilde,2016-10-01,2017-09-30,0.0,,,2018-09-30,2017-10-01,,false,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for 2018/19Â ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:26762347,indberetninger-20180424,2.5947397,30562860.0,AWlAmGZPRYGX6_YTFgEK,2019-03-02T22:49:16.959Z,2019-03-02T22:48:42.652Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AP-44-LA,2019-03-02T22:48:42.813Z,,,,,,,,,,,,,
