entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermTaxPayables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
36052791,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzM1LzFjL2IyL2RkOGYtNDE0MS05YmIxLWE2NWUyYjhlM2Y4Mg.xhtml,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RjL2M2LzFiLzdiM2ItNDE3My04ZDc3LTk1Yzk2ZTU0NmZjMQ.pdf,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2I4L2M4L2ExLzhmYTEtNDNkNy05NThlLWVmODE5NWIzNTE0ZQ.xml,true,Danmark,DK,KÃ¸benhavn SV,2450.0,28.0,Hovedgaden,Regstrup,4420.0,8.0,Virkelyst,2450.0,"Teglholmsgade 6A, 3. th.",Regnskabsklasse B,2018-05-29,2018-05-31,64908.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,-29710.0,36052791.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Thuen,Karsten Thuen,Jyske Bank,EASYBARF ApS,Jan SÃ¸ren Holm,19702.0,KÃ¸benhavn,2016-01-01,2016-12-31,-89438.0,-114320.0,-94618.0,2017-12-31,2017-01-01,false,false,0.0,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r.,-24882.0,51555344.0,false,false,Ingen bistand,urn:ofk:oid:25678379,indberetninger-20180424,2.5927985000000002,36052791.0,AWO8OdJ50wkEsASktTsj,2018-06-01T16:42:01.426Z,2018-06-01T16:41:34.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-96-DY,2018-06-01T16:41:35.248Z,,,,,,,,,,,,,,,,,,,,,,
36052791,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzM1LzFjL2IyL2RkOGYtNDE0MS05YmIxLWE2NWUyYjhlM2Y4Mg.xhtml,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RjL2M2LzFiLzdiM2ItNDE3My04ZDc3LTk1Yzk2ZTU0NmZjMQ.pdf,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2I4L2M4L2ExLzhmYTEtNDNkNy05NThlLWVmODE5NWIzNTE0ZQ.xml,true,Danmark,DK,KÃ¸benhavn SV,2450.0,28.0,Hovedgaden,Regstrup,4420.0,8.0,Virkelyst,2450.0,"Teglholmsgade 6A, 3. th.",Regnskabsklasse B,2018-05-29,2018-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36052791.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Thuen,Karsten Thuen,Jyske Bank,EASYBARF ApS,Jan SÃ¸ren Holm,,KÃ¸benhavn,2016-01-01,2016-12-31,-89438.0,,,2017-12-31,2017-01-01,false,false,0.0,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r.,,51555344.0,false,false,Ingen bistand,urn:ofk:oid:25678379,indberetninger-20180424,2.5927985000000002,36052791.0,AWO8OdJ50wkEsASktTsj,2018-06-01T16:42:01.426Z,2018-06-01T16:41:34.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-96-DY,2018-06-01T16:41:35.248Z,,,,,,,,,,,,,,,,,,,,,,
36052791,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzM1LzFjL2IyL2RkOGYtNDE0MS05YmIxLWE2NWUyYjhlM2Y4Mg.xhtml,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RjL2M2LzFiLzdiM2ItNDE3My04ZDc3LTk1Yzk2ZTU0NmZjMQ.pdf,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2I4L2M4L2ExLzhmYTEtNDNkNy05NThlLWVmODE5NWIzNTE0ZQ.xml,true,Danmark,DK,KÃ¸benhavn SV,2450.0,28.0,Hovedgaden,Regstrup,4420.0,8.0,Virkelyst,2450.0,"Teglholmsgade 6A, 3. th.",Regnskabsklasse B,2018-05-29,2018-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36052791.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Thuen,Karsten Thuen,Jyske Bank,EASYBARF ApS,Jan SÃ¸ren Holm,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,0.0,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r.,,51555344.0,false,false,Ingen bistand,urn:ofk:oid:25678379,indberetninger-20180424,2.5927985000000002,36052791.0,AWO8OdJ50wkEsASktTsj,2018-06-01T16:42:01.426Z,2018-06-01T16:41:34.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-96-DY,2018-06-01T16:41:35.248Z,518889.0,23588.0,600000.0,314426.0,245198.0,118056.0,518889.0,273691.0,9430.0,204463.0,268881.0,15000.0,204463.0,204463.0,108626.0,-354802.0,273691.0,172782.0,99726.0,4810.0,58056.0,
36052791,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzM1LzFjL2IyL2RkOGYtNDE0MS05YmIxLWE2NWUyYjhlM2Y4Mg.xhtml,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RjL2M2LzFiLzdiM2ItNDE3My04ZDc3LTk1Yzk2ZTU0NmZjMQ.pdf,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2I4L2M4L2ExLzhmYTEtNDNkNy05NThlLWVmODE5NWIzNTE0ZQ.xml,true,Danmark,DK,KÃ¸benhavn SV,2450.0,28.0,Hovedgaden,Regstrup,4420.0,8.0,Virkelyst,2450.0,"Teglholmsgade 6A, 3. th.",Regnskabsklasse B,2018-05-29,2018-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36052791.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Thuen,Karsten Thuen,Jyske Bank,EASYBARF ApS,Jan SÃ¸ren Holm,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,0.0,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r.,,51555344.0,false,false,Ingen bistand,urn:ofk:oid:25678379,indberetninger-20180424,2.5927985000000002,36052791.0,AWO8OdJ50wkEsASktTsj,2018-06-01T16:42:01.426Z,2018-06-01T16:41:34.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-96-DY,2018-06-01T16:41:35.248Z,,,,,600000.0,,,,,,,,,,,,,,,,,
36052791,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzM1LzFjL2IyL2RkOGYtNDE0MS05YmIxLWE2NWUyYjhlM2Y4Mg.xhtml,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RjL2M2LzFiLzdiM2ItNDE3My04ZDc3LTk1Yzk2ZTU0NmZjMQ.pdf,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2I4L2M4L2ExLzhmYTEtNDNkNy05NThlLWVmODE5NWIzNTE0ZQ.xml,true,Danmark,DK,KÃ¸benhavn SV,2450.0,28.0,Hovedgaden,Regstrup,4420.0,8.0,Virkelyst,2450.0,"Teglholmsgade 6A, 3. th.",Regnskabsklasse B,2018-05-29,2018-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36052791.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Thuen,Karsten Thuen,Jyske Bank,EASYBARF ApS,Jan SÃ¸ren Holm,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,0.0,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r.,,51555344.0,false,false,Ingen bistand,urn:ofk:oid:25678379,indberetninger-20180424,2.5927985000000002,36052791.0,AWO8OdJ50wkEsASktTsj,2018-06-01T16:42:01.426Z,2018-06-01T16:41:34.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-96-DY,2018-06-01T16:41:35.248Z,,,,,-354802.0,,,,,,,,,,,,,,,,,
36052791,2017-01-01,2017-01-01,c12,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzM1LzFjL2IyL2RkOGYtNDE0MS05YmIxLWE2NWUyYjhlM2Y4Mg.xhtml,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RjL2M2LzFiLzdiM2ItNDE3My04ZDc3LTk1Yzk2ZTU0NmZjMQ.pdf,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2I4L2M4L2ExLzhmYTEtNDNkNy05NThlLWVmODE5NWIzNTE0ZQ.xml,true,Danmark,DK,KÃ¸benhavn SV,2450.0,28.0,Hovedgaden,Regstrup,4420.0,8.0,Virkelyst,2450.0,"Teglholmsgade 6A, 3. th.",Regnskabsklasse B,2018-05-29,2018-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36052791.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Thuen,Karsten Thuen,Jyske Bank,EASYBARF ApS,Jan SÃ¸ren Holm,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,0.0,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r.,,51555344.0,false,false,Ingen bistand,urn:ofk:oid:25678379,indberetninger-20180424,2.5927985000000002,36052791.0,AWO8OdJ50wkEsASktTsj,2018-06-01T16:42:01.426Z,2018-06-01T16:41:34.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-96-DY,2018-06-01T16:41:35.248Z,,,,,0.0,,,,,,,,,,,,,,,,,
36052791,2017-01-01,2017-01-01,c13,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzM1LzFjL2IyL2RkOGYtNDE0MS05YmIxLWE2NWUyYjhlM2Y4Mg.xhtml,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RjL2M2LzFiLzdiM2ItNDE3My04ZDc3LTk1Yzk2ZTU0NmZjMQ.pdf,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2I4L2M4L2ExLzhmYTEtNDNkNy05NThlLWVmODE5NWIzNTE0ZQ.xml,true,Danmark,DK,KÃ¸benhavn SV,2450.0,28.0,Hovedgaden,Regstrup,4420.0,8.0,Virkelyst,2450.0,"Teglholmsgade 6A, 3. th.",Regnskabsklasse B,2018-05-29,2018-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36052791.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Thuen,Karsten Thuen,Jyske Bank,EASYBARF ApS,Jan SÃ¸ren Holm,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,0.0,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r.,,51555344.0,false,false,Ingen bistand,urn:ofk:oid:25678379,indberetninger-20180424,2.5927985000000002,36052791.0,AWO8OdJ50wkEsASktTsj,2018-06-01T16:42:01.426Z,2018-06-01T16:41:34.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-96-DY,2018-06-01T16:41:35.248Z,,,,,245198.0,,,,,,,,,,,,,,,,,
36052791,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzM1LzFjL2IyL2RkOGYtNDE0MS05YmIxLWE2NWUyYjhlM2Y4Mg.xhtml,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RjL2M2LzFiLzdiM2ItNDE3My04ZDc3LTk1Yzk2ZTU0NmZjMQ.pdf,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2I4L2M4L2ExLzhmYTEtNDNkNy05NThlLWVmODE5NWIzNTE0ZQ.xml,true,Danmark,DK,KÃ¸benhavn SV,2450.0,28.0,Hovedgaden,Regstrup,4420.0,8.0,Virkelyst,2450.0,"Teglholmsgade 6A, 3. th.",Regnskabsklasse B,2018-05-29,2018-05-31,96724.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,-4820.0,36052791.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Thuen,Karsten Thuen,Jyske Bank,EASYBARF ApS,Jan SÃ¸ren Holm,23561.0,KÃ¸benhavn,2016-01-01,2016-12-31,-224831.0,-125105.0,-101544.0,2017-12-31,2017-01-01,false,false,0.0,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r.,99726.0,51555344.0,false,false,Ingen bistand,urn:ofk:oid:25678379,indberetninger-20180424,2.5927985000000002,36052791.0,AWO8OdJ50wkEsASktTsj,2018-06-01T16:42:01.426Z,2018-06-01T16:41:34.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-96-DY,2018-06-01T16:41:35.248Z,,,,,,,,,,,,,,,,,,,,,,
36052791,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzM1LzFjL2IyL2RkOGYtNDE0MS05YmIxLWE2NWUyYjhlM2Y4Mg.xhtml,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RjL2M2LzFiLzdiM2ItNDE3My04ZDc3LTk1Yzk2ZTU0NmZjMQ.pdf,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2I4L2M4L2ExLzhmYTEtNDNkNy05NThlLWVmODE5NWIzNTE0ZQ.xml,true,Danmark,DK,KÃ¸benhavn SV,2450.0,28.0,Hovedgaden,Regstrup,4420.0,8.0,Virkelyst,2450.0,"Teglholmsgade 6A, 3. th.",Regnskabsklasse B,2018-05-29,2018-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36052791.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Thuen,Karsten Thuen,Jyske Bank,EASYBARF ApS,Jan SÃ¸ren Holm,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,0.0,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r.,,51555344.0,false,false,Ingen bistand,urn:ofk:oid:25678379,indberetninger-20180424,2.5927985000000002,36052791.0,AWO8OdJ50wkEsASktTsj,2018-06-01T16:42:01.426Z,2018-06-01T16:41:34.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-96-DY,2018-06-01T16:41:35.248Z,,,,,,,,,,,,,,,,,,,,,,
36052791,2017-01-01,2017-12-31,c14,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzIwLzM1LzFjL2IyL2RkOGYtNDE0MS05YmIxLWE2NWUyYjhlM2Y4Mg.xhtml,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RjL2M2LzFiLzdiM2ItNDE3My04ZDc3LTk1Yzk2ZTU0NmZjMQ.pdf,http://regnskaber.virk.dk/19725063/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2I4L2M4L2ExLzhmYTEtNDNkNy05NThlLWVmODE5NWIzNTE0ZQ.xml,true,Danmark,DK,KÃ¸benhavn SV,2450.0,28.0,Hovedgaden,Regstrup,4420.0,8.0,Virkelyst,2450.0,"Teglholmsgade 6A, 3. th.",Regnskabsklasse B,2018-05-29,2018-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,36052791.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Thuen,Karsten Thuen,Jyske Bank,EASYBARF ApS,Jan SÃ¸ren Holm,,KÃ¸benhavn,2016-01-01,2016-12-31,-224831.0,,,2017-12-31,2017-01-01,false,false,0.0,Selskabet har fravalgt revision for det kommende regnskabsÃ¥r.,,51555344.0,false,false,Ingen bistand,urn:ofk:oid:25678379,indberetninger-20180424,2.5927985000000002,36052791.0,AWO8OdJ50wkEsASktTsj,2018-06-01T16:42:01.426Z,2018-06-01T16:41:34.937Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-96-DY,2018-06-01T16:41:35.248Z,,,,,,,,,,,,,,,,,,,,,,
