entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherShorttermPayables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
30282922,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzIzL2I2LzhmL2IzZTEtNDU1ZS05NWY4LTYzYzI5NDM0MTQ1ZA.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzRkL2FkL2IxL2ExMGEtNGVjMC04ZDRkLTg5ODI1YWM1MjkyNQ.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzIyL2NlLzgwL2I4OGEtNDkwOC1hYjViLTRkNWQ1MTM2YWJkZQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,2019-06-20,vn@revico.dk,-7140.0,30282922.0,Ãrsrapport,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revico ApS,8904.0,18137.0,KÃ¸benhavn,2017-01-01,2017-12-31,-16044.0,-16044.0,-7140.0,2018-12-31,2018-01-01,false,40209353.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27559681,indberetninger-20180424,2.595406,30282922.0,AWt2glz_jptzAuyFipry,2019-06-20T20:09:52.590Z,2019-06-20T20:09:42.837Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-09-XR,2019-06-20T20:09:43.010Z,,,,,,,,,,,,,,
30282922,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzIzL2I2LzhmL2IzZTEtNDU1ZS05NWY4LTYzYzI5NDM0MTQ1ZA.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzRkL2FkL2IxL2ExMGEtNGVjMC04ZDRkLTg5ODI1YWM1MjkyNQ.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzIyL2NlLzgwL2I4OGEtNDkwOC1hYjViLTRkNWQ1MTM2YWJkZQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,2019-06-20,vn@revico.dk,,30282922.0,Ãrsrapport,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revico ApS,,18137.0,KÃ¸benhavn,2017-01-01,2017-12-31,-16044.0,,,2018-12-31,2018-01-01,false,40209353.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27559681,indberetninger-20180424,2.595406,30282922.0,AWt2glz_jptzAuyFipry,2019-06-20T20:09:52.590Z,2019-06-20T20:09:42.837Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-09-XR,2019-06-20T20:09:43.010Z,,,,,,,,,,,,,,
30282922,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzIzL2I2LzhmL2IzZTEtNDU1ZS05NWY4LTYzYzI5NDM0MTQ1ZA.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzRkL2FkL2IxL2ExMGEtNGVjMC04ZDRkLTg5ODI1YWM1MjkyNQ.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzIyL2NlLzgwL2I4OGEtNDkwOC1hYjViLTRkNWQ1MTM2YWJkZQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,2019-06-20,vn@revico.dk,,30282922.0,Ãrsrapport,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revico ApS,,18137.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,40209353.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27559681,indberetninger-20180424,2.595406,30282922.0,AWt2glz_jptzAuyFipry,2019-06-20T20:09:52.590Z,2019-06-20T20:09:42.837Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-09-XR,2019-06-20T20:09:43.010Z,18978.0,17572.0,528000.0,18978.0,-233221.0,18978.0,252199.0,-761221.0,252199.0,247499.0,1406.0,1406.0,4700.0,
30282922,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzIzL2I2LzhmL2IzZTEtNDU1ZS05NWY4LTYzYzI5NDM0MTQ1ZA.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzRkL2FkL2IxL2ExMGEtNGVjMC04ZDRkLTg5ODI1YWM1MjkyNQ.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzIyL2NlLzgwL2I4OGEtNDkwOC1hYjViLTRkNWQ1MTM2YWJkZQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,2019-06-20,vn@revico.dk,-5883.0,30282922.0,Ãrsrapport,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revico ApS,19325.0,18137.0,KÃ¸benhavn,2017-01-01,2017-12-31,-25208.0,-25208.0,-5883.0,2018-12-31,2018-01-01,false,40209353.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27559681,indberetninger-20180424,2.595406,30282922.0,AWt2glz_jptzAuyFipry,2019-06-20T20:09:52.590Z,2019-06-20T20:09:42.837Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-09-XR,2019-06-20T20:09:43.010Z,,,,,,,,,,,,,,
30282922,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzIzL2I2LzhmL2IzZTEtNDU1ZS05NWY4LTYzYzI5NDM0MTQ1ZA.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzRkL2FkL2IxL2ExMGEtNGVjMC04ZDRkLTg5ODI1YWM1MjkyNQ.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzIyL2NlLzgwL2I4OGEtNDkwOC1hYjViLTRkNWQ1MTM2YWJkZQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,2019-06-20,vn@revico.dk,,30282922.0,Ãrsrapport,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revico ApS,,18137.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,40209353.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27559681,indberetninger-20180424,2.595406,30282922.0,AWt2glz_jptzAuyFipry,2019-06-20T20:09:52.590Z,2019-06-20T20:09:42.837Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-09-XR,2019-06-20T20:09:43.010Z,,,,,,,,,,,,,,Lars Christian JilsÃ¸
30282922,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzIzL2I2LzhmL2IzZTEtNDU1ZS05NWY4LTYzYzI5NDM0MTQ1ZA.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzRkL2FkL2IxL2ExMGEtNGVjMC04ZDRkLTg5ODI1YWM1MjkyNQ.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzIyL2NlLzgwL2I4OGEtNDkwOC1hYjViLTRkNWQ1MTM2YWJkZQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,2019-06-20,vn@revico.dk,,30282922.0,Ãrsrapport,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revico ApS,,18137.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,40209353.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27559681,indberetninger-20180424,2.595406,30282922.0,AWt2glz_jptzAuyFipry,2019-06-20T20:09:52.590Z,2019-06-20T20:09:42.837Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-09-XR,2019-06-20T20:09:43.010Z,,,,,,,,,,,,,,Torben Rylander
30282922,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzIzL2I2LzhmL2IzZTEtNDU1ZS05NWY4LTYzYzI5NDM0MTQ1ZA.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzRkL2FkL2IxL2ExMGEtNGVjMC04ZDRkLTg5ODI1YWM1MjkyNQ.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzIyL2NlLzgwL2I4OGEtNDkwOC1hYjViLTRkNWQ1MTM2YWJkZQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,2019-06-20,vn@revico.dk,,30282922.0,Ãrsrapport,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revico ApS,,18137.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,40209353.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27559681,indberetninger-20180424,2.595406,30282922.0,AWt2glz_jptzAuyFipry,2019-06-20T20:09:52.590Z,2019-06-20T20:09:42.837Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-09-XR,2019-06-20T20:09:43.010Z,,,,,,,,,,,,,,Michael Andre Friedstrup Olsen
30282922,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzIzL2I2LzhmL2IzZTEtNDU1ZS05NWY4LTYzYzI5NDM0MTQ1ZA.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzRkL2FkL2IxL2ExMGEtNGVjMC04ZDRkLTg5ODI1YWM1MjkyNQ.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzIyL2NlLzgwL2I4OGEtNDkwOC1hYjViLTRkNWQ1MTM2YWJkZQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,2019-06-20,vn@revico.dk,,30282922.0,Ãrsrapport,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revico ApS,,18137.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,40209353.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27559681,indberetninger-20180424,2.595406,30282922.0,AWt2glz_jptzAuyFipry,2019-06-20T20:09:52.590Z,2019-06-20T20:09:42.837Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-09-XR,2019-06-20T20:09:43.010Z,,,,,,,,,,,,,,Henrik Hvidt Andersen
30282922,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzIzL2I2LzhmL2IzZTEtNDU1ZS05NWY4LTYzYzI5NDM0MTQ1ZA.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzRkL2FkL2IxL2ExMGEtNGVjMC04ZDRkLTg5ODI1YWM1MjkyNQ.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzIyL2NlLzgwL2I4OGEtNDkwOC1hYjViLTRkNWQ1MTM2YWJkZQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,2019-06-20,vn@revico.dk,,30282922.0,Ãrsrapport,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revico ApS,,18137.0,KÃ¸benhavn,2017-01-01,2017-12-31,-25208.0,,,2018-12-31,2018-01-01,false,40209353.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27559681,indberetninger-20180424,2.595406,30282922.0,AWt2glz_jptzAuyFipry,2019-06-20T20:09:52.590Z,2019-06-20T20:09:42.837Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-09-XR,2019-06-20T20:09:43.010Z,,,,,,,,,,,,,,
30282922,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzIzL2I2LzhmL2IzZTEtNDU1ZS05NWY4LTYzYzI5NDM0MTQ1ZA.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzRkL2FkL2IxL2ExMGEtNGVjMC04ZDRkLTg5ODI1YWM1MjkyNQ.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzIyL2NlLzgwL2I4OGEtNDkwOC1hYjViLTRkNWQ1MTM2YWJkZQ.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-20,2019-06-20,vn@revico.dk,,30282922.0,Ãrsrapport,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revico ApS,,18137.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,40209353.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27559681,indberetninger-20180424,2.595406,30282922.0,AWt2glz_jptzAuyFipry,2019-06-20T20:09:52.590Z,2019-06-20T20:09:42.837Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-09-XR,2019-06-20T20:09:43.010Z,13707.0,13629.0,528000.0,13707.0,-258429.0,13707.0,272136.0,-786429.0,272136.0,247499.0,78.0,78.0,6500.0,
