entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,CashAndCashEquivalents,ClassOfReportingEntity,DateOfGeneralMeeting,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,Inventories,LongtermInvestmentsAndReceivables,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherFinanceExpenses,OtherLongtermInvestments,OtherShorttermInvestments,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RawMaterialsAndConsumables,ReportingPeriodEndDate,ReportingPeriodStartDate,ShorttermInvestments,ShorttermTaxReceivables,ShorttermTradeReceivables,TaxExpense,TelephoneNumberOfReportingEntity,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
30282922,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2U5LzdiLzk2L2Q5MjktNGM1ZC1hMzI5LTZiNDQ0OTQ0ZGRkYw.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzlmLzFmLzM5L2JhNzAtNGM2Mi1iOTk0LWI4OGY3ZDVmMzc2OA.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdiLzM4LzJkLzhmYTEtNGQ2NC1hYmJmLWM3NjMxM2M0MzUyYw.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,44546.0,"Regnskabsklasse B, mikrovirksomhed",2016-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er restaurationsdrift.</p>",vn@revico.dk,378931.0,259666.0,30282922.0,Ãrsrapport,16171.0,14400.0,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revisionsfirmaet Revico,14400.0,12629.0,14400.0,175000.0,2014-01-01,2014-12-31,-131894.0,-131894.0,-119265.0,16171.0,2015-12-31,2015-01-01,175000.0,153363.0,8775.0,153363.0,40209353.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22642508,indberetninger-20180424,2.595548,30282922.0,,2018-03-29T02:52:42.130Z,2016-06-08T13:34:33.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-58-EE,2016-06-08T13:34:33.722Z,,,,,,,,,,,,,,
30282922,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2U5LzdiLzk2L2Q5MjktNGM1ZC1hMzI5LTZiNDQ0OTQ0ZGRkYw.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzlmLzFmLzM5L2JhNzAtNGM2Mi1iOTk0LWI4OGY3ZDVmMzc2OA.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdiLzM4LzJkLzhmYTEtNGQ2NC1hYmJmLWM3NjMxM2M0MzUyYw.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,44546.0,"Regnskabsklasse B, mikrovirksomhed",2016-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er restaurationsdrift.</p>",vn@revico.dk,,,30282922.0,Ãrsrapport,16171.0,14400.0,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revisionsfirmaet Revico,14400.0,,14400.0,175000.0,2014-01-01,2014-12-31,-131894.0,,,16171.0,2015-12-31,2015-01-01,175000.0,153363.0,8775.0,153363.0,40209353.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22642508,indberetninger-20180424,2.595548,30282922.0,,2018-03-29T02:52:42.130Z,2016-06-08T13:34:33.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-58-EE,2016-06-08T13:34:33.722Z,,,,,,,,,,,,,,
30282922,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2U5LzdiLzk2L2Q5MjktNGM1ZC1hMzI5LTZiNDQ0OTQ0ZGRkYw.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzlmLzFmLzM5L2JhNzAtNGM2Mi1iOTk0LWI4OGY3ZDVmMzc2OA.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdiLzM4LzJkLzhmYTEtNGQ2NC1hYmJmLWM3NjMxM2M0MzUyYw.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,44546.0,"Regnskabsklasse B, mikrovirksomhed",2016-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er restaurationsdrift.</p>",vn@revico.dk,,,30282922.0,Ãrsrapport,16171.0,14400.0,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revisionsfirmaet Revico,14400.0,,14400.0,175000.0,2014-01-01,2014-12-31,,,,16171.0,2015-12-31,2015-01-01,175000.0,153363.0,8775.0,153363.0,40209353.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22642508,indberetninger-20180424,2.595548,30282922.0,,2018-03-29T02:52:42.130Z,2016-06-08T13:34:33.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-58-EE,2016-06-08T13:34:33.722Z,237255.0,128000.0,222855.0,-557729.0,237255.0,794984.0,657980.0,0.0,-685729.0,93526.0,794984.0,162138.0,43478.0,
30282922,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2U5LzdiLzk2L2Q5MjktNGM1ZC1hMzI5LTZiNDQ0OTQ0ZGRkYw.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzlmLzFmLzM5L2JhNzAtNGM2Mi1iOTk0LWI4OGY3ZDVmMzc2OA.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdiLzM4LzJkLzhmYTEtNGQ2NC1hYmJmLWM3NjMxM2M0MzUyYw.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,44546.0,"Regnskabsklasse B, mikrovirksomhed",2016-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er restaurationsdrift.</p>",vn@revico.dk,259513.0,375982.0,30282922.0,Ãrsrapport,16171.0,14400.0,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revisionsfirmaet Revico,14400.0,19109.0,14400.0,175000.0,2014-01-01,2014-12-31,-56003.0,97360.0,116469.0,16171.0,2015-12-31,2015-01-01,175000.0,153363.0,8775.0,153363.0,40209353.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22642508,indberetninger-20180424,2.595548,30282922.0,,2018-03-29T02:52:42.130Z,2016-06-08T13:34:33.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-58-EE,2016-06-08T13:34:33.722Z,,,,,,,,,,,,,,
30282922,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2U5LzdiLzk2L2Q5MjktNGM1ZC1hMzI5LTZiNDQ0OTQ0ZGRkYw.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzlmLzFmLzM5L2JhNzAtNGM2Mi1iOTk0LWI4OGY3ZDVmMzc2OA.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdiLzM4LzJkLzhmYTEtNGQ2NC1hYmJmLWM3NjMxM2M0MzUyYw.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,44546.0,"Regnskabsklasse B, mikrovirksomhed",2016-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er restaurationsdrift.</p>",vn@revico.dk,,,30282922.0,Ãrsrapport,16171.0,14400.0,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revisionsfirmaet Revico,14400.0,,14400.0,175000.0,2014-01-01,2014-12-31,,,,16171.0,2015-12-31,2015-01-01,175000.0,153363.0,8775.0,153363.0,40209353.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22642508,indberetninger-20180424,2.595548,30282922.0,,2018-03-29T02:52:42.130Z,2016-06-08T13:34:33.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-58-EE,2016-06-08T13:34:33.722Z,,,,,,,,,,,,,,Lars Christian JilsÃ¸
30282922,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2U5LzdiLzk2L2Q5MjktNGM1ZC1hMzI5LTZiNDQ0OTQ0ZGRkYw.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzlmLzFmLzM5L2JhNzAtNGM2Mi1iOTk0LWI4OGY3ZDVmMzc2OA.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdiLzM4LzJkLzhmYTEtNGQ2NC1hYmJmLWM3NjMxM2M0MzUyYw.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,44546.0,"Regnskabsklasse B, mikrovirksomhed",2016-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er restaurationsdrift.</p>",vn@revico.dk,,,30282922.0,Ãrsrapport,16171.0,14400.0,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revisionsfirmaet Revico,14400.0,,14400.0,175000.0,2014-01-01,2014-12-31,,,,16171.0,2015-12-31,2015-01-01,175000.0,153363.0,8775.0,153363.0,40209353.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22642508,indberetninger-20180424,2.595548,30282922.0,,2018-03-29T02:52:42.130Z,2016-06-08T13:34:33.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-58-EE,2016-06-08T13:34:33.722Z,,,,,,,,,,,,,,Torben Rylander
30282922,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2U5LzdiLzk2L2Q5MjktNGM1ZC1hMzI5LTZiNDQ0OTQ0ZGRkYw.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzlmLzFmLzM5L2JhNzAtNGM2Mi1iOTk0LWI4OGY3ZDVmMzc2OA.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdiLzM4LzJkLzhmYTEtNGQ2NC1hYmJmLWM3NjMxM2M0MzUyYw.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,44546.0,"Regnskabsklasse B, mikrovirksomhed",2016-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er restaurationsdrift.</p>",vn@revico.dk,,,30282922.0,Ãrsrapport,16171.0,14400.0,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revisionsfirmaet Revico,14400.0,,14400.0,175000.0,2014-01-01,2014-12-31,,,,16171.0,2015-12-31,2015-01-01,175000.0,153363.0,8775.0,153363.0,40209353.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22642508,indberetninger-20180424,2.595548,30282922.0,,2018-03-29T02:52:42.130Z,2016-06-08T13:34:33.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-58-EE,2016-06-08T13:34:33.722Z,,,,,,,,,,,,,,Michael Andre Friedstrup Olsen
30282922,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2U5LzdiLzk2L2Q5MjktNGM1ZC1hMzI5LTZiNDQ0OTQ0ZGRkYw.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzlmLzFmLzM5L2JhNzAtNGM2Mi1iOTk0LWI4OGY3ZDVmMzc2OA.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdiLzM4LzJkLzhmYTEtNGQ2NC1hYmJmLWM3NjMxM2M0MzUyYw.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,44546.0,"Regnskabsklasse B, mikrovirksomhed",2016-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er restaurationsdrift.</p>",vn@revico.dk,,,30282922.0,Ãrsrapport,16171.0,14400.0,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revisionsfirmaet Revico,14400.0,,14400.0,175000.0,2014-01-01,2014-12-31,,,,16171.0,2015-12-31,2015-01-01,175000.0,153363.0,8775.0,153363.0,40209353.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22642508,indberetninger-20180424,2.595548,30282922.0,,2018-03-29T02:52:42.130Z,2016-06-08T13:34:33.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-58-EE,2016-06-08T13:34:33.722Z,,,,,,,,,,,,,,Henrik Hvidt Andersen
30282922,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2U5LzdiLzk2L2Q5MjktNGM1ZC1hMzI5LTZiNDQ0OTQ0ZGRkYw.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzlmLzFmLzM5L2JhNzAtNGM2Mi1iOTk0LWI4OGY3ZDVmMzc2OA.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdiLzM4LzJkLzhmYTEtNGQ2NC1hYmJmLWM3NjMxM2M0MzUyYw.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,44546.0,"Regnskabsklasse B, mikrovirksomhed",2016-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er restaurationsdrift.</p>",vn@revico.dk,,,30282922.0,Ãrsrapport,16171.0,14400.0,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revisionsfirmaet Revico,14400.0,,14400.0,175000.0,2014-01-01,2014-12-31,-56003.0,,,16171.0,2015-12-31,2015-01-01,175000.0,153363.0,8775.0,153363.0,40209353.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22642508,indberetninger-20180424,2.595548,30282922.0,,2018-03-29T02:52:42.130Z,2016-06-08T13:34:33.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-58-EE,2016-06-08T13:34:33.722Z,,,,,,,,,,,,,,
30282922,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2U5LzdiLzk2L2Q5MjktNGM1ZC1hMzI5LTZiNDQ0OTQ0ZGRkYw.xhtml,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzlmLzFmLzM5L2JhNzAtNGM2Mi1iOTk0LWI4OGY3ZDVmMzc2OA.pdf,http://regnskaber.virk.dk/22928203/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzdiLzM4LzJkLzhmYTEtNGQ2NC1hYmJmLWM3NjMxM2M0MzUyYw.xml,true,BrÃ¸nshÃ¸j,2700.0,"16, 8 2",Ved BellahÃ¸j Nord,1862 Frederiksberg C,Rathsacksvej 4,44546.0,"Regnskabsklasse B, mikrovirksomhed",2016-05-31,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er restaurationsdrift.</p>",vn@revico.dk,,,30282922.0,Ãrsrapport,16171.0,14400.0,Torben Rylander,SPORTSPUBBEN VANLÃSE ApS,Revisionsfirmaet Revico,14400.0,,14400.0,175000.0,2014-01-01,2014-12-31,,,,16171.0,2015-12-31,2015-01-01,175000.0,153363.0,8775.0,153363.0,40209353.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:22642508,indberetninger-20180424,2.595548,30282922.0,,2018-03-29T02:52:42.130Z,2016-06-08T13:34:33.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-58-EE,2016-06-08T13:34:33.722Z,239400.0,528000.0,239400.0,-213732.0,239400.0,453132.0,347761.0,64400.0,-741732.0,87571.0,453132.0,64400.0,17800.0,
