entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,AddressOfAuditorCountry,EmailOfAuditor,NameAndSurnameOfMemberOfSupervisoryBoard,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
24216578,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzQxLzRlLzdlLzM0MDAtNDFlMS05MWY3LWVmMTA1OTY3MjA5Yg.pdf,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M4LzQxLzE4L2FjMTgtNDdlZS05ODI1LWVjZjAwZGUyMDJjYw.xml,Vodskov,9310.0,14.0,Henrik Stampes Vej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-01,2019-03-01,1992-06-29,2019-04-11,Andre eksterne omkostninger omfatter omkostninger til administration.,24216578.0,29442789.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Investeringsselskabet af 29/6-1992 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nils Bell,Nils Bell,Nordjyske Bank,Investeringsselskabet af 29/6-1992 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-01-01,2017-12-31,124000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27023219,indberetninger-20180424,2.5124211,24216578,AWpP5efLRYGX6_YTHGd7,2019-04-24T15:11:06.724Z,2019-04-24T15:10:27.759Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-84-EQ,2019-04-24T15:10:28.001Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24216578,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzQxLzRlLzdlLzM0MDAtNDFlMS05MWY3LWVmMTA1OTY3MjA5Yg.pdf,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M4LzQxLzE4L2FjMTgtNDdlZS05ODI1LWVjZjAwZGUyMDJjYw.xml,Vodskov,9310.0,14.0,Henrik Stampes Vej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-01,2019-03-01,1992-06-29,2019-04-11,Andre eksterne omkostninger omfatter omkostninger til administration.,24216578.0,29442789.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Investeringsselskabet af 29/6-1992 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nils Bell,Nils Bell,Nordjyske Bank,Investeringsselskabet af 29/6-1992 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-01-01,2017-12-31,124000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27023219,indberetninger-20180424,2.5124211,24216578,AWpP5efLRYGX6_YTHGd7,2019-04-24T15:11:06.724Z,2019-04-24T15:10:27.759Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-84-EQ,2019-04-24T15:10:28.001Z,-29000.0,218000.0,33000.0,3000.0,159000.0,-29000.0,35000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24216578,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzQxLzRlLzdlLzM0MDAtNDFlMS05MWY3LWVmMTA1OTY3MjA5Yg.pdf,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M4LzQxLzE4L2FjMTgtNDdlZS05ODI1LWVjZjAwZGUyMDJjYw.xml,Vodskov,9310.0,14.0,Henrik Stampes Vej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-01,2019-03-01,1992-06-29,2019-04-11,Andre eksterne omkostninger omfatter omkostninger til administration.,24216578.0,29442789.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Investeringsselskabet af 29/6-1992 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nils Bell,Nils Bell,Nordjyske Bank,Investeringsselskabet af 29/6-1992 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27023219,indberetninger-20180424,2.5124211,24216578,AWpP5efLRYGX6_YTHGd7,2019-04-24T15:11:06.724Z,2019-04-24T15:10:27.759Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-84-EQ,2019-04-24T15:10:28.001Z,,,,,,,,1701000.0,60000.0,270000.0,65000.0,960000.0,1701000.0,601000.0,1636000.0,1636000.0,1636000.0,0.0,581000.0,140000.0,140000.0,690000.0,0.0,601000.0,5000.0,5000.0,20000.0,,,,,,,,,,,,,
24216578,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzQxLzRlLzdlLzM0MDAtNDFlMS05MWY3LWVmMTA1OTY3MjA5Yg.pdf,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M4LzQxLzE4L2FjMTgtNDdlZS05ODI1LWVjZjAwZGUyMDJjYw.xml,Vodskov,9310.0,14.0,Henrik Stampes Vej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-01,2019-03-01,1992-06-29,2019-04-11,Andre eksterne omkostninger omfatter omkostninger til administration.,24216578.0,29442789.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Investeringsselskabet af 29/6-1992 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nils Bell,Nils Bell,Nordjyske Bank,Investeringsselskabet af 29/6-1992 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-01-01,2017-12-31,3240223.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27023219,indberetninger-20180424,2.5124211,24216578,AWpP5efLRYGX6_YTHGd7,2019-04-24T15:11:06.724Z,2019-04-24T15:10:27.759Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-84-EQ,2019-04-24T15:10:28.001Z,-39636.0,4175721.0,115393.0,5.0,4020697.0,-39636.0,780474.0,,,,,,,,,,,,,,,,,,,,,Danmark,aalborg@redmark.dk,,,,,,,,,,,
24216578,2018-01-01,2018-12-31,c122,,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzQxLzRlLzdlLzM0MDAtNDFlMS05MWY3LWVmMTA1OTY3MjA5Yg.pdf,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M4LzQxLzE4L2FjMTgtNDdlZS05ODI1LWVjZjAwZGUyMDJjYw.xml,Vodskov,9310.0,14.0,Henrik Stampes Vej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-01,2019-03-01,1992-06-29,2019-04-11,Andre eksterne omkostninger omfatter omkostninger til administration.,24216578.0,29442789.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Investeringsselskabet af 29/6-1992 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nils Bell,Nils Bell,Nordjyske Bank,Investeringsselskabet af 29/6-1992 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-01-01,2017-12-31,3240223.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27023219,indberetninger-20180424,2.5124211,24216578,AWpP5efLRYGX6_YTHGd7,2019-04-24T15:11:06.724Z,2019-04-24T15:10:27.759Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-84-EQ,2019-04-24T15:10:28.001Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24216578,2018-01-01,2018-12-31,c32,,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzQxLzRlLzdlLzM0MDAtNDFlMS05MWY3LWVmMTA1OTY3MjA5Yg.pdf,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M4LzQxLzE4L2FjMTgtNDdlZS05ODI1LWVjZjAwZGUyMDJjYw.xml,Vodskov,9310.0,14.0,Henrik Stampes Vej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-01,2019-03-01,1992-06-29,2019-04-11,Andre eksterne omkostninger omfatter omkostninger til administration.,24216578.0,29442789.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Investeringsselskabet af 29/6-1992 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nils Bell,Nils Bell,Nordjyske Bank,Investeringsselskabet af 29/6-1992 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27023219,indberetninger-20180424,2.5124211,24216578,AWpP5efLRYGX6_YTHGd7,2019-04-24T15:11:06.724Z,2019-04-24T15:10:27.759Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-84-EQ,2019-04-24T15:10:28.001Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nils Bell,,,,,,,,,,
24216578,2018-01-01,2018-12-31,c48,,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzQxLzRlLzdlLzM0MDAtNDFlMS05MWY3LWVmMTA1OTY3MjA5Yg.pdf,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M4LzQxLzE4L2FjMTgtNDdlZS05ODI1LWVjZjAwZGUyMDJjYw.xml,Vodskov,9310.0,14.0,Henrik Stampes Vej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-01,2019-03-01,1992-06-29,2019-04-11,Andre eksterne omkostninger omfatter omkostninger til administration.,24216578.0,29442789.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Investeringsselskabet af 29/6-1992 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nils Bell,Nils Bell,Nordjyske Bank,Investeringsselskabet af 29/6-1992 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27023219,indberetninger-20180424,2.5124211,24216578,AWpP5efLRYGX6_YTHGd7,2019-04-24T15:11:06.724Z,2019-04-24T15:10:27.759Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-84-EQ,2019-04-24T15:10:28.001Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christina TÃ¸nder Bell,,,,,,,,,,
24216578,2018-01-01,2018-12-31,c49,,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzQxLzRlLzdlLzM0MDAtNDFlMS05MWY3LWVmMTA1OTY3MjA5Yg.pdf,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M4LzQxLzE4L2FjMTgtNDdlZS05ODI1LWVjZjAwZGUyMDJjYw.xml,Vodskov,9310.0,14.0,Henrik Stampes Vej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-01,2019-03-01,1992-06-29,2019-04-11,Andre eksterne omkostninger omfatter omkostninger til administration.,24216578.0,29442789.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Investeringsselskabet af 29/6-1992 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nils Bell,Nils Bell,Nordjyske Bank,Investeringsselskabet af 29/6-1992 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27023219,indberetninger-20180424,2.5124211,24216578,AWpP5efLRYGX6_YTHGd7,2019-04-24T15:11:06.724Z,2019-04-24T15:10:27.759Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-84-EQ,2019-04-24T15:10:28.001Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christer TÃ¸nder Bell,,,,,,,,,,
24216578,2018-01-01,2018-12-31,c71,,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzQxLzRlLzdlLzM0MDAtNDFlMS05MWY3LWVmMTA1OTY3MjA5Yg.pdf,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M4LzQxLzE4L2FjMTgtNDdlZS05ODI1LWVjZjAwZGUyMDJjYw.xml,Vodskov,9310.0,14.0,Henrik Stampes Vej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-01,2019-03-01,1992-06-29,2019-04-11,Andre eksterne omkostninger omfatter omkostninger til administration.,24216578.0,29442789.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Investeringsselskabet af 29/6-1992 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nils Bell,Nils Bell,Nordjyske Bank,Investeringsselskabet af 29/6-1992 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27023219,indberetninger-20180424,2.5124211,24216578,AWpP5efLRYGX6_YTHGd7,2019-04-24T15:11:06.724Z,2019-04-24T15:10:27.759Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-84-EQ,2019-04-24T15:10:28.001Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24216578,2018-01-01,2018-12-31,c88,,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzQxLzRlLzdlLzM0MDAtNDFlMS05MWY3LWVmMTA1OTY3MjA5Yg.pdf,http://regnskaber.virk.dk/87561242/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2M4LzQxLzE4L2FjMTgtNDdlZS05ODI1LWVjZjAwZGUyMDJjYw.xml,Vodskov,9310.0,14.0,Henrik Stampes Vej,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-01,2019-03-01,1992-06-29,2019-04-11,Andre eksterne omkostninger omfatter omkostninger til administration.,24216578.0,29442789.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Investeringsselskabet af 29/6-1992 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Nils Bell,Nils Bell,Nordjyske Bank,Investeringsselskabet af 29/6-1992 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-03-01,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27023219,indberetninger-20180424,2.5124211,24216578,AWpP5efLRYGX6_YTHGd7,2019-04-24T15:11:06.724Z,2019-04-24T15:10:27.759Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AY-84-EQ,2019-04-24T15:10:28.001Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aalborg,9000.0,6.0,Hasseris Bymidte,statsautoriseret revisor,29442789.0,mne9954,Per NÃ¸rgaard Laursen,"Redmark, Statsautoriseret Revisionspartnerselskab",98183333.0
