entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossResult,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherExternalExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RawMaterialsAndConsumablesUsed,RestOfOtherFinanceExpenses,Revenue,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
29688117,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Q3Lzg1LzNhL2RjOTUtNGM2Ny04YmE4LTMzMzlmMGY5MDZiMA.pdf,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2ZhLzBhL2FhL2VkYWMtNDg1YS05NWVhLWQzZWFlZWY4ODU0Mg.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Casa-Share ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2006-07-12,2018-05-31,29198535.0,29688117.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Casa-Share ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jimmi  Christensen,Jeppe Ormholt SchrÃ¸der,CR Statsautoriseret Revisionsaktieselskab,Danske Bank,Casa-Share ApS,CR Statsautoriseret Revisionsaktieselskab,SÃ¸borg,2016-01-01,2016-12-31,-438702.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2017-12-31,2017-01-01,false,2018-05-24,BrÃ¸ndby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25765478,indberetninger-20180424,2.5124266,29688117.0,AWPhGKAh0wkEsASktj4A,2018-06-08T20:31:42.896Z,2018-06-08T20:31:16.366Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-79-DT,2018-06-08T20:31:16.883Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29688117,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Q3Lzg1LzNhL2RjOTUtNGM2Ny04YmE4LTMzMzlmMGY5MDZiMA.pdf,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2ZhLzBhL2FhL2VkYWMtNDg1YS05NWVhLWQzZWFlZWY4ODU0Mg.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Casa-Share ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2006-07-12,2018-05-31,29198535.0,29688117.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Casa-Share ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jimmi  Christensen,Jeppe Ormholt SchrÃ¸der,CR Statsautoriseret Revisionsaktieselskab,Danske Bank,Casa-Share ApS,CR Statsautoriseret Revisionsaktieselskab,SÃ¸borg,2016-01-01,2016-12-31,-69409.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2017-12-31,2017-01-01,false,2018-05-24,BrÃ¸ndby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25765478,indberetninger-20180424,2.5124266,29688117.0,AWPhGKAh0wkEsASktj4A,2018-06-08T20:31:42.896Z,2018-06-08T20:31:16.366Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-79-DT,2018-06-08T20:31:16.883Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29688117,2016-01-01,2016-12-31,ID_8,,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Q3Lzg1LzNhL2RjOTUtNGM2Ny04YmE4LTMzMzlmMGY5MDZiMA.pdf,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2ZhLzBhL2FhL2VkYWMtNDg1YS05NWVhLWQzZWFlZWY4ODU0Mg.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Casa-Share ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2006-07-12,2018-05-31,29198535.0,29688117.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Casa-Share ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jimmi  Christensen,Jeppe Ormholt SchrÃ¸der,CR Statsautoriseret Revisionsaktieselskab,Danske Bank,Casa-Share ApS,CR Statsautoriseret Revisionsaktieselskab,SÃ¸borg,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2017-12-31,2017-01-01,false,2018-05-24,BrÃ¸ndby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25765478,indberetninger-20180424,2.5124266,29688117.0,AWPhGKAh0wkEsASktj4A,2018-06-08T20:31:42.896Z,2018-06-08T20:31:16.366Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-79-DT,2018-06-08T20:31:16.883Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29688117,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Q3Lzg1LzNhL2RjOTUtNGM2Ny04YmE4LTMzMzlmMGY5MDZiMA.pdf,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2ZhLzBhL2FhL2VkYWMtNDg1YS05NWVhLWQzZWFlZWY4ODU0Mg.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Casa-Share ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2006-07-12,2018-05-31,29198535.0,29688117.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Casa-Share ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jimmi  Christensen,Jeppe Ormholt SchrÃ¸der,CR Statsautoriseret Revisionsaktieselskab,Danske Bank,Casa-Share ApS,CR Statsautoriseret Revisionsaktieselskab,SÃ¸borg,2016-01-01,2016-12-31,508111.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2017-12-31,2017-01-01,false,2018-05-24,BrÃ¸ndby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25765478,indberetninger-20180424,2.5124266,29688117.0,AWPhGKAh0wkEsASktj4A,2018-06-08T20:31:42.896Z,2018-06-08T20:31:16.366Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-79-DT,2018-06-08T20:31:16.883Z,,919700.0,1079958.0,417262.0,61612.0,240.0,541223.0,160258.0,0.0,36537.0,1141570.0,33112.0,,,,,,,,,,,,,,,,,,,,,,,,
29688117,2016-12-31,2016-12-31,ID_6,,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Q3Lzg1LzNhL2RjOTUtNGM2Ny04YmE4LTMzMzlmMGY5MDZiMA.pdf,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2ZhLzBhL2FhL2VkYWMtNDg1YS05NWVhLWQzZWFlZWY4ODU0Mg.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Casa-Share ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2006-07-12,2018-05-31,29198535.0,29688117.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Casa-Share ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jimmi  Christensen,Jeppe Ormholt SchrÃ¸der,CR Statsautoriseret Revisionsaktieselskab,Danske Bank,Casa-Share ApS,CR Statsautoriseret Revisionsaktieselskab,SÃ¸borg,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2017-12-31,2017-01-01,false,2018-05-24,BrÃ¸ndby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25765478,indberetninger-20180424,2.5124266,29688117.0,AWPhGKAh0wkEsASktj4A,2018-06-08T20:31:42.896Z,2018-06-08T20:31:16.366Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-79-DT,2018-06-08T20:31:16.883Z,,,,,,,,,,,,,369237.0,297606.0,125000.0,299828.0,-269621.0,369237.0,638858.0,257781.0,69409.0,69409.0,257781.0,69409.0,242765.0,69409.0,-464030.0,381077.0,120000.0,2222.0,2222.0,9112.0,0.0,9200.0,0.0,
29688117,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Q3Lzg1LzNhL2RjOTUtNGM2Ny04YmE4LTMzMzlmMGY5MDZiMA.pdf,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2ZhLzBhL2FhL2VkYWMtNDg1YS05NWVhLWQzZWFlZWY4ODU0Mg.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Casa-Share ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2006-07-12,2018-05-31,29198535.0,29688117.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Casa-Share ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jimmi  Christensen,Jeppe Ormholt SchrÃ¸der,CR Statsautoriseret Revisionsaktieselskab,Danske Bank,Casa-Share ApS,CR Statsautoriseret Revisionsaktieselskab,SÃ¸borg,2016-01-01,2016-12-31,70362.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2017-12-31,2017-01-01,false,2018-05-24,BrÃ¸ndby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25765478,indberetninger-20180424,2.5124266,29688117.0,AWPhGKAh0wkEsASktj4A,2018-06-08T20:31:42.896Z,2018-06-08T20:31:16.366Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-79-DT,2018-06-08T20:31:16.883Z,,761965.0,877695.0,2968.0,59762.0,77.0,93641.0,115730.0,23758.0,25134.0,961215.0,23279.0,,,,,,,,,,,,,,,,,,,,,,,,
29688117,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Q3Lzg1LzNhL2RjOTUtNGM2Ny04YmE4LTMzMzlmMGY5MDZiMA.pdf,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2ZhLzBhL2FhL2VkYWMtNDg1YS05NWVhLWQzZWFlZWY4ODU0Mg.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Casa-Share ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2006-07-12,2018-05-31,29198535.0,29688117.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Casa-Share ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jimmi  Christensen,Jeppe Ormholt SchrÃ¸der,CR Statsautoriseret Revisionsaktieselskab,Danske Bank,Casa-Share ApS,CR Statsautoriseret Revisionsaktieselskab,SÃ¸borg,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2017-12-31,2017-01-01,false,2018-05-24,BrÃ¸ndby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25765478,indberetninger-20180424,2.5124266,29688117.0,AWPhGKAh0wkEsASktj4A,2018-06-08T20:31:42.896Z,2018-06-08T20:31:16.366Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-79-DT,2018-06-08T20:31:16.883Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29688117,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Q3Lzg1LzNhL2RjOTUtNGM2Ny04YmE4LTMzMzlmMGY5MDZiMA.pdf,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2ZhLzBhL2FhL2VkYWMtNDg1YS05NWVhLWQzZWFlZWY4ODU0Mg.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Casa-Share ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2006-07-12,2018-05-31,29198535.0,29688117.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Casa-Share ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jimmi  Christensen,Jeppe Ormholt SchrÃ¸der,CR Statsautoriseret Revisionsaktieselskab,Danske Bank,Casa-Share ApS,CR Statsautoriseret Revisionsaktieselskab,SÃ¸borg,2016-01-01,2016-12-31,24883.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2017-12-31,2017-01-01,false,2018-05-24,BrÃ¸ndby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25765478,indberetninger-20180424,2.5124266,29688117.0,AWPhGKAh0wkEsASktj4A,2018-06-08T20:31:42.896Z,2018-06-08T20:31:16.366Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-79-DT,2018-06-08T20:31:16.883Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29688117,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Q3Lzg1LzNhL2RjOTUtNGM2Ny04YmE4LTMzMzlmMGY5MDZiMA.pdf,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2ZhLzBhL2FhL2VkYWMtNDg1YS05NWVhLWQzZWFlZWY4ODU0Mg.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Casa-Share ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2006-07-12,2018-05-31,29198535.0,29688117.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Casa-Share ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jimmi  Christensen,Jeppe Ormholt SchrÃ¸der,CR Statsautoriseret Revisionsaktieselskab,Danske Bank,Casa-Share ApS,CR Statsautoriseret Revisionsaktieselskab,SÃ¸borg,2016-01-01,2016-12-31,-95245.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2017-12-31,2017-01-01,false,2018-05-24,BrÃ¸ndby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25765478,indberetninger-20180424,2.5124266,29688117.0,AWPhGKAh0wkEsASktj4A,2018-06-08T20:31:42.896Z,2018-06-08T20:31:16.366Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-79-DT,2018-06-08T20:31:16.883Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29688117,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Q3Lzg1LzNhL2RjOTUtNGM2Ny04YmE4LTMzMzlmMGY5MDZiMA.pdf,http://regnskaber.virk.dk/71188692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2ZhLzBhL2FhL2VkYWMtNDg1YS05NWVhLWQzZWFlZWY4ODU0Mg.xml,true,"BrÃ¸ndby, 2605","Park AllÃ© 350A, 2.",Til den daglige ledelse i Casa-Share ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2006-07-12,2018-05-31,29198535.0,29688117.0,29198535.0,mne30144,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Casa-Share ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jimmi  Christensen,Jeppe Ormholt SchrÃ¸der,CR Statsautoriseret Revisionsaktieselskab,Danske Bank,Casa-Share ApS,CR Statsautoriseret Revisionsaktieselskab,SÃ¸borg,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"159, Gladsaxe",2017-12-31,2017-01-01,false,2018-05-24,BrÃ¸ndby,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25765478,indberetninger-20180424,2.5124266,29688117.0,AWPhGKAh0wkEsASktj4A,2018-06-08T20:31:42.896Z,2018-06-08T20:31:16.366Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-79-DT,2018-06-08T20:31:16.883Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
