entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
14765743,2016-07-01,2017-06-30,ID_10,,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZhLzcxLzAzL2RhMmYtNDNiZi05ZjAzLWViNzhiMjJlOTIyNw.pdf,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRkLzhjL2U2LzQ2MzgtNDk0Mi04NjlkLTQ4ZGRjYTZhY2E2YQ.xml,true,"2630, Taastrup","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i J. SÃ¸rensen Transport Aps,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som J. SÃ¸rensen Transport Aps's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-15,2018-11-15,1990-12-15,2018-11-15,134132.0,487558.0,550593.0,19233383.0,14765743.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for J. SÃ¸rensen Transport Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Pia Monhauge,Optimal Revision Godkendt Revisionsvirksomhed,Danske Bank,J. SÃ¸rensen Transport Aps,Optimal Revision Godkendt Revisionsvirksomhed,17.0,35.0,Hedehusene,2016-07-01,2017-06-30,-56737.0,-71080.0,-71097.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,2018-11-15,Taastrup,-14343.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26359777,indberetninger-20180424,2.5124266,14765743.0,AWdVjflTet7j816DxEuW,2018-11-27T14:24:32.126Z,2018-11-27T14:23:44.667Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DT-28-UU,2018-11-27T14:23:45.289Z,,,,,,,,,,,,,,,,,,,,,,,,
14765743,2016-07-01,2017-06-30,ID_12,,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZhLzcxLzAzL2RhMmYtNDNiZi05ZjAzLWViNzhiMjJlOTIyNw.pdf,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRkLzhjL2U2LzQ2MzgtNDk0Mi04NjlkLTQ4ZGRjYTZhY2E2YQ.xml,true,"2630, Taastrup","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i J. SÃ¸rensen Transport Aps,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som J. SÃ¸rensen Transport Aps's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-15,2018-11-15,1990-12-15,2018-11-15,,,,19233383.0,14765743.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for J. SÃ¸rensen Transport Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Pia Monhauge,Optimal Revision Godkendt Revisionsvirksomhed,Danske Bank,J. SÃ¸rensen Transport Aps,Optimal Revision Godkendt Revisionsvirksomhed,,,Hedehusene,2016-07-01,2017-06-30,-35000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,2018-11-15,Taastrup,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26359777,indberetninger-20180424,2.5124266,14765743.0,AWdVjflTet7j816DxEuW,2018-11-27T14:24:32.126Z,2018-11-27T14:23:44.667Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DT-28-UU,2018-11-27T14:23:45.289Z,,,,,,,,,,,,,,,,,,,,,,,,
14765743,2016-07-01,2017-06-30,ID_14,,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZhLzcxLzAzL2RhMmYtNDNiZi05ZjAzLWViNzhiMjJlOTIyNw.pdf,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRkLzhjL2U2LzQ2MzgtNDk0Mi04NjlkLTQ4ZGRjYTZhY2E2YQ.xml,true,"2630, Taastrup","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i J. SÃ¸rensen Transport Aps,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som J. SÃ¸rensen Transport Aps's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-15,2018-11-15,1990-12-15,2018-11-15,,,,19233383.0,14765743.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for J. SÃ¸rensen Transport Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Pia Monhauge,Optimal Revision Godkendt Revisionsvirksomhed,Danske Bank,J. SÃ¸rensen Transport Aps,Optimal Revision Godkendt Revisionsvirksomhed,,,Hedehusene,2016-07-01,2017-06-30,160137.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,2018-11-15,Taastrup,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26359777,indberetninger-20180424,2.5124266,14765743.0,AWdVjflTet7j816DxEuW,2018-11-27T14:24:32.126Z,2018-11-27T14:23:44.667Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DT-28-UU,2018-11-27T14:23:45.289Z,,,,,,,,,,,,,,,,,,,,,,,,
14765743,2016-07-01,2017-06-30,ID_16,,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZhLzcxLzAzL2RhMmYtNDNiZi05ZjAzLWViNzhiMjJlOTIyNw.pdf,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRkLzhjL2U2LzQ2MzgtNDk0Mi04NjlkLTQ4ZGRjYTZhY2E2YQ.xml,true,"2630, Taastrup","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i J. SÃ¸rensen Transport Aps,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som J. SÃ¸rensen Transport Aps's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-15,2018-11-15,1990-12-15,2018-11-15,,,,19233383.0,14765743.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for J. SÃ¸rensen Transport Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Pia Monhauge,Optimal Revision Godkendt Revisionsvirksomhed,Danske Bank,J. SÃ¸rensen Transport Aps,Optimal Revision Godkendt Revisionsvirksomhed,,,Hedehusene,2016-07-01,2017-06-30,-68400.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,2018-11-15,Taastrup,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26359777,indberetninger-20180424,2.5124266,14765743.0,AWdVjflTet7j816DxEuW,2018-11-27T14:24:32.126Z,2018-11-27T14:23:44.667Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DT-28-UU,2018-11-27T14:23:45.289Z,,,,,,,,,,,,,,,,,,,,,,,,
14765743,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZhLzcxLzAzL2RhMmYtNDNiZi05ZjAzLWViNzhiMjJlOTIyNw.pdf,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRkLzhjL2U2LzQ2MzgtNDk0Mi04NjlkLTQ4ZGRjYTZhY2E2YQ.xml,true,"2630, Taastrup","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i J. SÃ¸rensen Transport Aps,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som J. SÃ¸rensen Transport Aps's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-15,2018-11-15,1990-12-15,2018-11-15,,,,19233383.0,14765743.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for J. SÃ¸rensen Transport Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Pia Monhauge,Optimal Revision Godkendt Revisionsvirksomhed,Danske Bank,J. SÃ¸rensen Transport Aps,Optimal Revision Godkendt Revisionsvirksomhed,,,Hedehusene,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,2018-11-15,Taastrup,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26359777,indberetninger-20180424,2.5124266,14765743.0,AWdVjflTet7j816DxEuW,2018-11-27T14:24:32.126Z,2018-11-27T14:23:44.667Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DT-28-UU,2018-11-27T14:23:45.289Z,1.0,,,,,,,,,,,,,,,,,,,,,,,
14765743,2017-06-30,2017-06-30,ID_7,,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZhLzcxLzAzL2RhMmYtNDNiZi05ZjAzLWViNzhiMjJlOTIyNw.pdf,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRkLzhjL2U2LzQ2MzgtNDk0Mi04NjlkLTQ4ZGRjYTZhY2E2YQ.xml,true,"2630, Taastrup","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i J. SÃ¸rensen Transport Aps,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som J. SÃ¸rensen Transport Aps's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-15,2018-11-15,1990-12-15,2018-11-15,,,,19233383.0,14765743.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for J. SÃ¸rensen Transport Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Pia Monhauge,Optimal Revision Godkendt Revisionsvirksomhed,Danske Bank,J. SÃ¸rensen Transport Aps,Optimal Revision Godkendt Revisionsvirksomhed,,,Hedehusene,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,2018-11-15,Taastrup,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26359777,indberetninger-20180424,2.5124266,14765743.0,AWdVjflTet7j816DxEuW,2018-11-27T14:24:32.126Z,2018-11-27T14:23:44.667Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DT-28-UU,2018-11-27T14:23:45.289Z,,726298.0,248784.0,125000.0,445596.0,7413.0,543336.0,280702.0,726298.0,131151.0,280702.0,76604.0,280702.0,68400.0,51811.0,51811.0,349936.0,131151.0,15328.0,196813.0,39219.0,189399.0,,
14765743,2017-07-01,2018-06-30,ID_0,,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZhLzcxLzAzL2RhMmYtNDNiZi05ZjAzLWViNzhiMjJlOTIyNw.pdf,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRkLzhjL2U2LzQ2MzgtNDk0Mi04NjlkLTQ4ZGRjYTZhY2E2YQ.xml,true,"2630, Taastrup","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i J. SÃ¸rensen Transport Aps,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som J. SÃ¸rensen Transport Aps's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-15,2018-11-15,1990-12-15,2018-11-15,134132.0,470305.0,521359.0,19233383.0,14765743.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for J. SÃ¸rensen Transport Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Pia Monhauge,Optimal Revision Godkendt Revisionsvirksomhed,Danske Bank,J. SÃ¸rensen Transport Aps,Optimal Revision Godkendt Revisionsvirksomhed,492.0,0.0,Hedehusene,2016-07-01,2017-06-30,-66446.0,-83569.0,-83077.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,2018-11-15,Taastrup,-17123.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26359777,indberetninger-20180424,2.5124266,14765743.0,AWdVjflTet7j816DxEuW,2018-11-27T14:24:32.126Z,2018-11-27T14:23:44.667Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DT-28-UU,2018-11-27T14:23:45.289Z,,,,,,,,,,,,,,,,,,,,,,,,
14765743,2017-07-01,2018-06-30,ID_1,,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZhLzcxLzAzL2RhMmYtNDNiZi05ZjAzLWViNzhiMjJlOTIyNw.pdf,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRkLzhjL2U2LzQ2MzgtNDk0Mi04NjlkLTQ4ZGRjYTZhY2E2YQ.xml,true,"2630, Taastrup","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i J. SÃ¸rensen Transport Aps,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som J. SÃ¸rensen Transport Aps's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-15,2018-11-15,1990-12-15,2018-11-15,,,,19233383.0,14765743.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for J. SÃ¸rensen Transport Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Pia Monhauge,Optimal Revision Godkendt Revisionsvirksomhed,Danske Bank,J. SÃ¸rensen Transport Aps,Optimal Revision Godkendt Revisionsvirksomhed,,,Hedehusene,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,2018-11-15,Taastrup,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26359777,indberetninger-20180424,2.5124266,14765743.0,AWdVjflTet7j816DxEuW,2018-11-27T14:24:32.126Z,2018-11-27T14:23:44.667Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DT-28-UU,2018-11-27T14:23:45.289Z,,,,,,,,,,,,,,,,,,,,,,,,
14765743,2017-07-01,2018-06-30,ID_11,,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZhLzcxLzAzL2RhMmYtNDNiZi05ZjAzLWViNzhiMjJlOTIyNw.pdf,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRkLzhjL2U2LzQ2MzgtNDk0Mi04NjlkLTQ4ZGRjYTZhY2E2YQ.xml,true,"2630, Taastrup","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i J. SÃ¸rensen Transport Aps,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som J. SÃ¸rensen Transport Aps's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-15,2018-11-15,1990-12-15,2018-11-15,,,,19233383.0,14765743.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for J. SÃ¸rensen Transport Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Pia Monhauge,Optimal Revision Godkendt Revisionsvirksomhed,Danske Bank,J. SÃ¸rensen Transport Aps,Optimal Revision Godkendt Revisionsvirksomhed,,,Hedehusene,2016-07-01,2017-06-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,2018-11-15,Taastrup,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26359777,indberetninger-20180424,2.5124266,14765743.0,AWdVjflTet7j816DxEuW,2018-11-27T14:24:32.126Z,2018-11-27T14:23:44.667Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DT-28-UU,2018-11-27T14:23:45.289Z,,,,,,,,,,,,,,,,,,,,,,,,
14765743,2017-07-01,2018-06-30,ID_13,,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2ZhLzcxLzAzL2RhMmYtNDNiZi05ZjAzLWViNzhiMjJlOTIyNw.pdf,http://regnskaber.virk.dk/34756741/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRkLzhjL2U2LzQ2MzgtNDk0Mi04NjlkLTQ4ZGRjYTZhY2E2YQ.xml,true,"2630, Taastrup","FSR - Danske Revisorer, Spotorno AllÃ© 6",Til den daglige ledelse i J. SÃ¸rensen Transport Aps,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som J. SÃ¸rensen Transport Aps's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-15,2018-11-15,1990-12-15,2018-11-15,,,,19233383.0,14765743.0,19233383.0,mne17145,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for J. SÃ¸rensen Transport Aps.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Hald SchÃ¼tt,Pia Monhauge,Optimal Revision Godkendt Revisionsvirksomhed,Danske Bank,J. SÃ¸rensen Transport Aps,Optimal Revision Godkendt Revisionsvirksomhed,,,Hedehusene,2016-07-01,2017-06-30,172246.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,2018-11-15,Taastrup,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26359777,indberetninger-20180424,2.5124266,14765743.0,AWdVjflTet7j816DxEuW,2018-11-27T14:24:32.126Z,2018-11-27T14:23:44.667Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DT-28-UU,2018-11-27T14:23:45.289Z,,,,,,,,,,,,,,,,,,,,,,,,
