entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,ExternalExpenses,FinanceExpensesArisingFromGroupEnterprises,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOfChangesInEquity,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,NameAndSurnameOfMemberOfSupervisoryBoard
31272408,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2FhL2YxLzcwL2QyNDgtNGUzMy05NDJiLTZlNGE4ZWZjYTNjYQ.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzk2LzZiL2FlLzhkOWYtNDljZC1hM2QxLWU0NWMwM2NmNjNkMw.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzhkLzUwLzYxLzZmMmItNGQzMS04Y2QxLTUyZjIyNjc1ZjgyOA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2017-05-21,2017-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",2760.0,1925.0,-2760.0,31272408.0,-237856.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vedel,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,88.0,46017.0,EgÃ¥,2015-01-01,2015-12-31,-196107.0,-196436.0,-2760.0,2016-12-31,2016-01-01,0.0,0.0,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret de seneste 5 Ã¥r.</p>",Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,-329.0,false,false,Ingen bistand,urn:ofk:oid:24106341,indberetninger-20180424,2.5953817000000003,31272408.0,,2018-03-29T01:21:18.064Z,2017-06-05T19:00:43.911Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-69-GW,2017-06-05T19:00:44.082Z,,,,,,,,,,,,,,,,,,,,
31272408,2015-01-01,2015-12-31,c8,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2FhL2YxLzcwL2QyNDgtNGUzMy05NDJiLTZlNGE4ZWZjYTNjYQ.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzk2LzZiL2FlLzhkOWYtNDljZC1hM2QxLWU0NWMwM2NmNjNkMw.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzhkLzUwLzYxLzZmMmItNGQzMS04Y2QxLTUyZjIyNjc1ZjgyOA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2017-05-21,2017-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",,,,31272408.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vedel,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2015-01-01,2015-12-31,-196107.0,,,2016-12-31,2016-01-01,0.0,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret de seneste 5 Ã¥r.</p>",Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:24106341,indberetninger-20180424,2.5953817000000003,31272408.0,,2018-03-29T01:21:18.064Z,2017-06-05T19:00:43.911Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-69-GW,2017-06-05T19:00:44.082Z,,,,,,,,,,,,,,,,,,,,
31272408,2015-12-31,2015-12-31,c10,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2FhL2YxLzcwL2QyNDgtNGUzMy05NDJiLTZlNGE4ZWZjYTNjYQ.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzk2LzZiL2FlLzhkOWYtNDljZC1hM2QxLWU0NWMwM2NmNjNkMw.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzhkLzUwLzYxLzZmMmItNGQzMS04Y2QxLTUyZjIyNjc1ZjgyOA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2017-05-21,2017-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",,,,31272408.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vedel,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,0.0,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret de seneste 5 Ã¥r.</p>",Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:24106341,indberetninger-20180424,2.5953817000000003,31272408.0,,2018-03-29T01:21:18.064Z,2017-06-05T19:00:43.911Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-69-GW,2017-06-05T19:00:44.082Z,6871385.0,19718.0,2400000.0,36215.0,6750318.0,6871385.0,121067.0,6835170.0,4869021.0,1966149.0,6835170.0,4350318.0,121067.0,68651.0,16497.0,45674.0,16497.0,6742.0,,
31272408,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2FhL2YxLzcwL2QyNDgtNGUzMy05NDJiLTZlNGE4ZWZjYTNjYQ.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzk2LzZiL2FlLzhkOWYtNDljZC1hM2QxLWU0NWMwM2NmNjNkMw.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzhkLzUwLzYxLzZmMmItNGQzMS04Y2QxLTUyZjIyNjc1ZjgyOA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2017-05-21,2017-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",,,,31272408.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vedel,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,0.0,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret de seneste 5 Ã¥r.</p>",Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:24106341,indberetninger-20180424,2.5953817000000003,31272408.0,,2018-03-29T01:21:18.064Z,2017-06-05T19:00:43.911Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-69-GW,2017-06-05T19:00:44.082Z,,,,,2400000.0,,,,,,,,,,,,,,,
31272408,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2FhL2YxLzcwL2QyNDgtNGUzMy05NDJiLTZlNGE4ZWZjYTNjYQ.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzk2LzZiL2FlLzhkOWYtNDljZC1hM2QxLWU0NWMwM2NmNjNkMw.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzhkLzUwLzYxLzZmMmItNGQzMS04Y2QxLTUyZjIyNjc1ZjgyOA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2017-05-21,2017-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",,,,31272408.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vedel,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,0.0,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret de seneste 5 Ã¥r.</p>",Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:24106341,indberetninger-20180424,2.5953817000000003,31272408.0,,2018-03-29T01:21:18.064Z,2017-06-05T19:00:43.911Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-69-GW,2017-06-05T19:00:44.082Z,,,,,4350318.0,,,,,,,,,,,,,,,
31272408,2016-01-01,2016-01-01,c13,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2FhL2YxLzcwL2QyNDgtNGUzMy05NDJiLTZlNGE4ZWZjYTNjYQ.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzk2LzZiL2FlLzhkOWYtNDljZC1hM2QxLWU0NWMwM2NmNjNkMw.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzhkLzUwLzYxLzZmMmItNGQzMS04Y2QxLTUyZjIyNjc1ZjgyOA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2017-05-21,2017-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",,,,31272408.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vedel,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,0.0,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret de seneste 5 Ã¥r.</p>",Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:24106341,indberetninger-20180424,2.5953817000000003,31272408.0,,2018-03-29T01:21:18.064Z,2017-06-05T19:00:43.911Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-69-GW,2017-06-05T19:00:44.082Z,,,,,6750318.0,,,,,,,,,,,,,,,
31272408,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2FhL2YxLzcwL2QyNDgtNGUzMy05NDJiLTZlNGE4ZWZjYTNjYQ.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzk2LzZiL2FlLzhkOWYtNDljZC1hM2QxLWU0NWMwM2NmNjNkMw.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzhkLzUwLzYxLzZmMmItNGQzMS04Y2QxLTUyZjIyNjc1ZjgyOA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2017-05-21,2017-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",5283.0,1168.0,-5283.0,31272408.0,194463.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vedel,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,11.0,43297.0,EgÃ¥,2015-01-01,2015-12-31,230264.0,231320.0,-5283.0,2016-12-31,2016-01-01,0.0,0.0,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret de seneste 5 Ã¥r.</p>",Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,1056.0,false,false,Ingen bistand,urn:ofk:oid:24106341,indberetninger-20180424,2.5953817000000003,31272408.0,,2018-03-29T01:21:18.064Z,2017-06-05T19:00:43.911Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-69-GW,2017-06-05T19:00:44.082Z,,,,,,,,,,,,,,,,,,,-34735.0,
31272408,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2FhL2YxLzcwL2QyNDgtNGUzMy05NDJiLTZlNGE4ZWZjYTNjYQ.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzk2LzZiL2FlLzhkOWYtNDljZC1hM2QxLWU0NWMwM2NmNjNkMw.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzhkLzUwLzYxLzZmMmItNGQzMS04Y2QxLTUyZjIyNjc1ZjgyOA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2017-05-21,2017-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",,,,31272408.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vedel,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,0.0,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret de seneste 5 Ã¥r.</p>",Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:24106341,indberetninger-20180424,2.5953817000000003,31272408.0,,2018-03-29T01:21:18.064Z,2017-06-05T19:00:43.911Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-69-GW,2017-06-05T19:00:44.082Z,,,,,,,,,,,,,,,,,,,,
31272408,2016-01-01,2016-12-31,c14,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2FhL2YxLzcwL2QyNDgtNGUzMy05NDJiLTZlNGE4ZWZjYTNjYQ.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzk2LzZiL2FlLzhkOWYtNDljZC1hM2QxLWU0NWMwM2NmNjNkMw.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzhkLzUwLzYxLzZmMmItNGQzMS04Y2QxLTUyZjIyNjc1ZjgyOA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2017-05-21,2017-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",,,,31272408.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vedel,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2015-01-01,2015-12-31,230264.0,,,2016-12-31,2016-01-01,0.0,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret de seneste 5 Ã¥r.</p>",Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:24106341,indberetninger-20180424,2.5953817000000003,31272408.0,,2018-03-29T01:21:18.064Z,2017-06-05T19:00:43.911Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-69-GW,2017-06-05T19:00:44.082Z,,,,,,,,,,,,,,,,,,,-34735.0,
31272408,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2FhL2YxLzcwL2QyNDgtNGUzMy05NDJiLTZlNGE4ZWZjYTNjYQ.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2M2Lzk2LzZiL2FlLzhkOWYtNDljZC1hM2QxLWU0NWMwM2NmNjNkMw.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzhkLzUwLzYxLzZmMmItNGQzMS04Y2QxLTUyZjIyNjc1ZjgyOA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2017-05-21,2017-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",,,,31272408.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vedel,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,0.0,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret de seneste 5 Ã¥r.</p>",Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:24106341,indberetninger-20180424,2.5953817000000003,31272408.0,,2018-03-29T01:21:18.064Z,2017-06-05T19:00:43.911Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-69-GW,2017-06-05T19:00:44.082Z,,,,,,,,,,,,,,,,,,,,Torben Hartvigsen
