entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,ExternalExpenses,FinanceExpensesArisingFromGroupEnterprises,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfSupervisoryBoard
31272408,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2I0Lzk5LzdmL2MxL2IyNzQtNGQzMC05NWVlLWMxMzYxNDMwOWRkNg.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2Y4L2IxL2QxL2I4MGUtNGZiNi1iMDE5LTVhNjViMDcwYzgzZg.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzdjL2QwLzRlLzQxYzAtNGEwMS1iMjI4LThlNjY2M2NlNTVlMg.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2016-05-23,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",5255.0,4490.0,-5255.0,31272408.0,-667539.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BÃ¸rjesson,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,0.0,55964.0,EgÃ¥,2014-01-01,2014-12-31,-746542.0,-747448.0,-5255.0,2015-12-31,2015-01-01,126128.0,0.0,false,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,-906.0,false,false,Ingen bistand,urn:ofk:oid:22597283,indberetninger-20180424,2.595549,31272408.0,,2018-03-28T22:20:15.322Z,2016-06-03T11:41:32.207Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-41-YY,2016-06-03T11:41:32.423Z,,,,,,,,,,,,,,,,,,,
31272408,2014-01-01,2014-12-31,c8,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2I0Lzk5LzdmL2MxL2IyNzQtNGQzMC05NWVlLWMxMzYxNDMwOWRkNg.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2Y4L2IxL2QxL2I4MGUtNGZiNi1iMDE5LTVhNjViMDcwYzgzZg.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzdjL2QwLzRlLzQxYzAtNGEwMS1iMjI4LThlNjY2M2NlNTVlMg.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2016-05-23,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",,,,31272408.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BÃ¸rjesson,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2014-01-01,2014-12-31,-746542.0,,,2015-12-31,2015-01-01,,,false,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:22597283,indberetninger-20180424,2.595549,31272408.0,,2018-03-28T22:20:15.322Z,2016-06-03T11:41:32.207Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-41-YY,2016-06-03T11:41:32.423Z,,,,,,,,,,,,,,,,,,,
31272408,2014-12-31,2014-12-31,c10,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2I0Lzk5LzdmL2MxL2IyNzQtNGQzMC05NWVlLWMxMzYxNDMwOWRkNg.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2Y4L2IxL2QxL2I4MGUtNGZiNi1iMDE5LTVhNjViMDcwYzgzZg.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzdjL2QwLzRlLzQxYzAtNGEwMS1iMjI4LThlNjY2M2NlNTVlMg.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2016-05-23,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",,,,31272408.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BÃ¸rjesson,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,,false,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:22597283,indberetninger-20180424,2.595549,31272408.0,,2018-03-28T22:20:15.322Z,2016-06-03T11:41:32.207Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-41-YY,2016-06-03T11:41:32.423Z,6996391.0,190978.0,2400000.0,195384.0,6903564.0,6996391.0,92827.0,6801007.0,5064016.0,1736991.0,6801007.0,4503564.0,92827.0,55295.0,4406.0,33094.0,4406.0,4438.0,
31272408,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2I0Lzk5LzdmL2MxL2IyNzQtNGQzMC05NWVlLWMxMzYxNDMwOWRkNg.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2Y4L2IxL2QxL2I4MGUtNGZiNi1iMDE5LTVhNjViMDcwYzgzZg.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzdjL2QwLzRlLzQxYzAtNGEwMS1iMjI4LThlNjY2M2NlNTVlMg.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2016-05-23,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",2760.0,1925.0,-2760.0,31272408.0,-237856.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BÃ¸rjesson,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,88.0,46017.0,EgÃ¥,2014-01-01,2014-12-31,-196107.0,-196436.0,-2760.0,2015-12-31,2015-01-01,0.0,0.0,false,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,-329.0,false,false,Ingen bistand,urn:ofk:oid:22597283,indberetninger-20180424,2.595549,31272408.0,,2018-03-28T22:20:15.322Z,2016-06-03T11:41:32.207Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-41-YY,2016-06-03T11:41:32.423Z,,,,,,,,,,,,,,,,,,,
31272408,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2I0Lzk5LzdmL2MxL2IyNzQtNGQzMC05NWVlLWMxMzYxNDMwOWRkNg.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2Y4L2IxL2QxL2I4MGUtNGZiNi1iMDE5LTVhNjViMDcwYzgzZg.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzdjL2QwLzRlLzQxYzAtNGEwMS1iMjI4LThlNjY2M2NlNTVlMg.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2016-05-23,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",,,,31272408.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BÃ¸rjesson,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,,false,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:22597283,indberetninger-20180424,2.595549,31272408.0,,2018-03-28T22:20:15.322Z,2016-06-03T11:41:32.207Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-41-YY,2016-06-03T11:41:32.423Z,,,,,,,,,,,,,,,,,,,
31272408,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2I0Lzk5LzdmL2MxL2IyNzQtNGQzMC05NWVlLWMxMzYxNDMwOWRkNg.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2Y4L2IxL2QxL2I4MGUtNGZiNi1iMDE5LTVhNjViMDcwYzgzZg.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzdjL2QwLzRlLzQxYzAtNGEwMS1iMjI4LThlNjY2M2NlNTVlMg.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2016-05-23,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",,,,31272408.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BÃ¸rjesson,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,,false,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:22597283,indberetninger-20180424,2.595549,31272408.0,,2018-03-28T22:20:15.322Z,2016-06-03T11:41:32.207Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-41-YY,2016-06-03T11:41:32.423Z,,,,,,,,,,,,,,,,,,,Torben Hartvigsen
31272408,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2I0Lzk5LzdmL2MxL2IyNzQtNGQzMC05NWVlLWMxMzYxNDMwOWRkNg.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2Y4L2IxL2QxL2I4MGUtNGZiNi1iMDE5LTVhNjViMDcwYzgzZg.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzdjL2QwLzRlLzQxYzAtNGEwMS1iMjI4LThlNjY2M2NlNTVlMg.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2016-05-23,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",,,,31272408.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BÃ¸rjesson,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,,false,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:22597283,indberetninger-20180424,2.595549,31272408.0,,2018-03-28T22:20:15.322Z,2016-06-03T11:41:32.207Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-41-YY,2016-06-03T11:41:32.423Z,,,,,,,,,,,,,,,,,,,Jan Snogdal
31272408,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2I0Lzk5LzdmL2MxL2IyNzQtNGQzMC05NWVlLWMxMzYxNDMwOWRkNg.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2Y4L2IxL2QxL2I4MGUtNGZiNi1iMDE5LTVhNjViMDcwYzgzZg.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzdjL2QwLzRlLzQxYzAtNGEwMS1iMjI4LThlNjY2M2NlNTVlMg.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2016-05-23,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",,,,31272408.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BÃ¸rjesson,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,,false,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:22597283,indberetninger-20180424,2.595549,31272408.0,,2018-03-28T22:20:15.322Z,2016-06-03T11:41:32.207Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-41-YY,2016-06-03T11:41:32.423Z,,,,,,,,,,,,,,,,,,,Lars Christian BÃ¦rentsen
31272408,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2I0Lzk5LzdmL2MxL2IyNzQtNGQzMC05NWVlLWMxMzYxNDMwOWRkNg.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2Y4L2IxL2QxL2I4MGUtNGZiNi1iMDE5LTVhNjViMDcwYzgzZg.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzdjL2QwLzRlLzQxYzAtNGEwMS1iMjI4LThlNjY2M2NlNTVlMg.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2016-05-23,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",,,,31272408.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BÃ¸rjesson,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,,false,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:22597283,indberetninger-20180424,2.595549,31272408.0,,2018-03-28T22:20:15.322Z,2016-06-03T11:41:32.207Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-41-YY,2016-06-03T11:41:32.423Z,,,,,,,,,,,,,,,,,,,Ole Byriel
31272408,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2I0Lzk5LzdmL2MxL2IyNzQtNGQzMC05NWVlLWMxMzYxNDMwOWRkNg.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2Y4L2IxL2QxL2I4MGUtNGZiNi1iMDE5LTVhNjViMDcwYzgzZg.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzdjL2QwLzRlLzQxYzAtNGEwMS1iMjI4LThlNjY2M2NlNTVlMg.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2016-05-23,2016-05-23,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>",,,,31272408.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan BÃ¸rjesson,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2014-01-01,2014-12-31,-196107.0,,,2015-12-31,2015-01-01,,,false,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:22597283,indberetninger-20180424,2.595549,31272408.0,,2018-03-28T22:20:15.322Z,2016-06-03T11:41:32.207Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-41-YY,2016-06-03T11:41:32.423Z,,,,,,,,,,,,,,,,,,,
