entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfEmployeeBenefitsExpense,EmployeeBenefitsExpense,ExternalExpenses,FinanceExpensesArisingFromGroupEnterprises,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,NameAndSurnameOfMemberOfSupervisoryBoard
31272408,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2RlLzljL2RlL2YwZjktNDZlZi04NzE1LWIzMGZiZjk3MmExNw.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNmLzA3LzliL2IxZDUtNDBhOC1hYTFkLWQwNjEwNDE0YzBjZA.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzFlL2FlLzYyLzIxOTktNGU4Yi1hZTA1LWE0M2JlMjEzNTc2NA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2018-04-09,2018-05-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udover direktÃ¸ren, har selskabet ingen ansatte.</p>",0.0,5283.0,1168.0,-5283.0,31272408.0,194463.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Snogdal,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,11.0,43297.0,EgÃ¥,2016-01-01,2016-12-31,230264.0,231320.0,-5283.0,2017-12-31,2017-01-01,0.0,true,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,1056.0,false,false,Ingen bistand,urn:ofk:oid:25456707,indberetninger-20180424,2.5927916,31272408.0,AWNf5_ajx8uVRSOdgf5i,2018-05-14T18:27:37.478Z,2018-05-14T18:27:02.928Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-34-QV,2018-05-14T18:27:03.195Z,,,,,,,,,,,,,,,,,
31272408,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2RlLzljL2RlL2YwZjktNDZlZi04NzE1LWIzMGZiZjk3MmExNw.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNmLzA3LzliL2IxZDUtNDBhOC1hYTFkLWQwNjEwNDE0YzBjZA.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzFlL2FlLzYyLzIxOTktNGU4Yi1hZTA1LWE0M2JlMjEzNTc2NA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2018-04-09,2018-05-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udover direktÃ¸ren, har selskabet ingen ansatte.</p>",,,,,31272408.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Snogdal,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2016-01-01,2016-12-31,230264.0,,,2017-12-31,2017-01-01,,true,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25456707,indberetninger-20180424,2.5927916,31272408.0,AWNf5_ajx8uVRSOdgf5i,2018-05-14T18:27:37.478Z,2018-05-14T18:27:02.928Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-34-QV,2018-05-14T18:27:03.195Z,,,,,,,,,,,,,,,,,
31272408,2016-12-31,2016-12-31,c10,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2RlLzljL2RlL2YwZjktNDZlZi04NzE1LWIzMGZiZjk3MmExNw.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNmLzA3LzliL2IxZDUtNDBhOC1hYTFkLWQwNjEwNDE0YzBjZA.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzFlL2FlLzYyLzIxOTktNGU4Yi1hZTA1LWE0M2JlMjEzNTc2NA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2018-04-09,2018-05-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udover direktÃ¸ren, har selskabet ingen ansatte.</p>",,,,,31272408.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Snogdal,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,true,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25456707,indberetninger-20180424,2.5927916,31272408.0,AWNf5_ajx8uVRSOdgf5i,2018-05-14T18:27:37.478Z,2018-05-14T18:27:02.928Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-34-QV,2018-05-14T18:27:03.195Z,7122100.0,343435.0,2400000.0,343435.0,7015317.0,7122100.0,106783.0,6778665.0,5098219.0,1680446.0,6778665.0,4615317.0,106783.0,51980.0,47056.0,7747.0,
31272408,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2RlLzljL2RlL2YwZjktNDZlZi04NzE1LWIzMGZiZjk3MmExNw.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNmLzA3LzliL2IxZDUtNDBhOC1hYTFkLWQwNjEwNDE0YzBjZA.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzFlL2FlLzYyLzIxOTktNGU4Yi1hZTA1LWE0M2JlMjEzNTc2NA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2018-04-09,2018-05-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udover direktÃ¸ren, har selskabet ingen ansatte.</p>",0.0,15478.0,1169.0,-15478.0,31272408.0,343934.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Snogdal,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,0.0,29120.0,EgÃ¥,2016-01-01,2016-12-31,353679.0,356407.0,-15478.0,2017-12-31,2017-01-01,0.0,true,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,2728.0,false,false,Ingen bistand,urn:ofk:oid:25456707,indberetninger-20180424,2.5927916,31272408.0,AWNf5_ajx8uVRSOdgf5i,2018-05-14T18:27:37.478Z,2018-05-14T18:27:02.928Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-34-QV,2018-05-14T18:27:03.195Z,,,,,,,,,,,,,,,,,
31272408,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2RlLzljL2RlL2YwZjktNDZlZi04NzE1LWIzMGZiZjk3MmExNw.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNmLzA3LzliL2IxZDUtNDBhOC1hYTFkLWQwNjEwNDE0YzBjZA.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzFlL2FlLzYyLzIxOTktNGU4Yi1hZTA1LWE0M2JlMjEzNTc2NA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2018-04-09,2018-05-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udover direktÃ¸ren, har selskabet ingen ansatte.</p>",,,,,31272408.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Snogdal,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,true,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25456707,indberetninger-20180424,2.5927916,31272408.0,AWNf5_ajx8uVRSOdgf5i,2018-05-14T18:27:37.478Z,2018-05-14T18:27:02.928Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-34-QV,2018-05-14T18:27:03.195Z,,,,,,,,,,,,,,,,,
31272408,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2RlLzljL2RlL2YwZjktNDZlZi04NzE1LWIzMGZiZjk3MmExNw.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNmLzA3LzliL2IxZDUtNDBhOC1hYTFkLWQwNjEwNDE0YzBjZA.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzFlL2FlLzYyLzIxOTktNGU4Yi1hZTA1LWE0M2JlMjEzNTc2NA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2018-04-09,2018-05-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udover direktÃ¸ren, har selskabet ingen ansatte.</p>",,,,,31272408.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Snogdal,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,true,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25456707,indberetninger-20180424,2.5927916,31272408.0,AWNf5_ajx8uVRSOdgf5i,2018-05-14T18:27:37.478Z,2018-05-14T18:27:02.928Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-34-QV,2018-05-14T18:27:03.195Z,,,,,,,,,,,,,,,,,Torben Hartvigsen
31272408,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2RlLzljL2RlL2YwZjktNDZlZi04NzE1LWIzMGZiZjk3MmExNw.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNmLzA3LzliL2IxZDUtNDBhOC1hYTFkLWQwNjEwNDE0YzBjZA.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzFlL2FlLzYyLzIxOTktNGU4Yi1hZTA1LWE0M2JlMjEzNTc2NA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2018-04-09,2018-05-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udover direktÃ¸ren, har selskabet ingen ansatte.</p>",,,,,31272408.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Snogdal,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,true,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25456707,indberetninger-20180424,2.5927916,31272408.0,AWNf5_ajx8uVRSOdgf5i,2018-05-14T18:27:37.478Z,2018-05-14T18:27:02.928Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-34-QV,2018-05-14T18:27:03.195Z,,,,,,,,,,,,,,,,,Jan Snogdal
31272408,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2RlLzljL2RlL2YwZjktNDZlZi04NzE1LWIzMGZiZjk3MmExNw.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNmLzA3LzliL2IxZDUtNDBhOC1hYTFkLWQwNjEwNDE0YzBjZA.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzFlL2FlLzYyLzIxOTktNGU4Yi1hZTA1LWE0M2JlMjEzNTc2NA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2018-04-09,2018-05-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udover direktÃ¸ren, har selskabet ingen ansatte.</p>",,,,,31272408.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Snogdal,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,true,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25456707,indberetninger-20180424,2.5927916,31272408.0,AWNf5_ajx8uVRSOdgf5i,2018-05-14T18:27:37.478Z,2018-05-14T18:27:02.928Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-34-QV,2018-05-14T18:27:03.195Z,,,,,,,,,,,,,,,,,Lars Christian BÃ¦rentsen
31272408,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2RlLzljL2RlL2YwZjktNDZlZi04NzE1LWIzMGZiZjk3MmExNw.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNmLzA3LzliL2IxZDUtNDBhOC1hYTFkLWQwNjEwNDE0YzBjZA.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzFlL2FlLzYyLzIxOTktNGU4Yi1hZTA1LWE0M2JlMjEzNTc2NA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2018-04-09,2018-05-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udover direktÃ¸ren, har selskabet ingen ansatte.</p>",,,,,31272408.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Snogdal,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,true,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25456707,indberetninger-20180424,2.5927916,31272408.0,AWNf5_ajx8uVRSOdgf5i,2018-05-14T18:27:37.478Z,2018-05-14T18:27:02.928Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-34-QV,2018-05-14T18:27:03.195Z,,,,,,,,,,,,,,,,,Ole Byriel
31272408,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2RlLzljL2RlL2YwZjktNDZlZi04NzE1LWIzMGZiZjk3MmExNw.xhtml,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzNmLzA3LzliL2IxZDUtNDBhOC1hYTFkLWQwNjEwNDE0YzBjZA.pdf,http://regnskaber.virk.dk/80427213/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzFlL2FlLzYyLzIxOTktNGU4Yi1hZTA1LWE0M2JlMjEzNTc2NA.xml,true,EgÃ¥,8250.0,51.0,SkÃ¦ring HÃ¸jsagervej,3480  Fredensborg,Zoarparken 16,Regnskabsklasse B,2018-04-09,2018-05-04,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter solidarisk med moderselskabet for koncernens selskabsskat.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Udover direktÃ¸ren, har selskabet ingen ansatte.</p>",,,,,31272408.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jan Snogdal,Ole Byriel,DANIA KONCEPT HOLDING ApS,CHM Holding ApS,,,EgÃ¥,2016-01-01,2016-12-31,353679.0,,,2017-12-31,2017-01-01,,true,false,Bestyrelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,false,false,Ingen bistand,urn:ofk:oid:25456707,indberetninger-20180424,2.5927916,31272408.0,AWNf5_ajx8uVRSOdgf5i,2018-05-14T18:27:37.478Z,2018-05-14T18:27:02.928Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-34-QV,2018-05-14T18:27:03.195Z,,,,,,,,,,,,,,,,,
