entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LongtermInvestmentsAndReceivables,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherEmployeeExpense,OtherFinanceIncome,OtherLongtermReceivables,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,ShorttermTradeReceivables,SocialSecurityContributions,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
29685665,2013-07-01,2014-06-30,c6,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzM5LzJiL2U0LzgyNmYtNDE5Ny05NjkzLTliYjU4NDVkOGVjOQ.xhtml,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2YzL2UwL2I5LzljNjctNDE5ZS1iMmYzLWEwYjVhOGU2N2FjMA.pdf,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzc5LzE0L2RlLzA1YWMtNGMxNS1iMDY2LTdkODY5MmQzNTI2Nw.xml,Frederikssund,3600.0,179.0,Bakkekammen,5690 Tommerup,KamgÃ¥rdsvej 53,Regnskabsklasse B,2015-10-29,2015-11-24,16724.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Anje Holding ApS som administrationsselskab.Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomsskatter m.v. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",456885.0,47339401.0,1080425.0,29685665.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,47522.0,Anders Jensen,Anders Jensen,Nordea,JEMA ENERGI A/S,Stine JÃ¤hger Poulsen,47522.0,11483.0,177.0,47522.0,Frederikssund,26746.0,2013-07-01,2014-06-30,140888.0,531672.0,606816.0,2015-06-30,2014-07-01,75321.0,50000.0,2700.0,47312213.0,Formand,Ingen bistand,415956.0,urn:ofk:oid:21669067,indberetninger-20180424,2.4955618,29685665.0,,2018-03-30T16:01:43.080Z,2015-11-27T09:18:56.958Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-38-ZZ,2015-11-27T09:18:57.176Z,,,,,,,,,,,,,,,,,,,
29685665,2013-07-01,2014-06-30,c8,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzM5LzJiL2U0LzgyNmYtNDE5Ny05NjkzLTliYjU4NDVkOGVjOQ.xhtml,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2YzL2UwL2I5LzljNjctNDE5ZS1iMmYzLWEwYjVhOGU2N2FjMA.pdf,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzc5LzE0L2RlLzA1YWMtNGMxNS1iMDY2LTdkODY5MmQzNTI2Nw.xml,Frederikssund,3600.0,179.0,Bakkekammen,5690 Tommerup,KamgÃ¥rdsvej 53,Regnskabsklasse B,2015-10-29,2015-11-24,16724.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Anje Holding ApS som administrationsselskab.Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomsskatter m.v. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",456885.0,47339401.0,,29685665.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,47522.0,Anders Jensen,Anders Jensen,Nordea,JEMA ENERGI A/S,Stine JÃ¤hger Poulsen,47522.0,11483.0,177.0,47522.0,Frederikssund,26746.0,2013-07-01,2014-06-30,140888.0,,,2015-06-30,2014-07-01,,50000.0,,47312213.0,Formand,Ingen bistand,415956.0,urn:ofk:oid:21669067,indberetninger-20180424,2.4955618,29685665.0,,2018-03-30T16:01:43.080Z,2015-11-27T09:18:56.958Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-38-ZZ,2015-11-27T09:18:57.176Z,,,,,,,,,,,,,,,,,,,
29685665,2014-06-30,2014-06-30,c10,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzM5LzJiL2U0LzgyNmYtNDE5Ny05NjkzLTliYjU4NDVkOGVjOQ.xhtml,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2YzL2UwL2I5LzljNjctNDE5ZS1iMmYzLWEwYjVhOGU2N2FjMA.pdf,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzc5LzE0L2RlLzA1YWMtNGMxNS1iMDY2LTdkODY5MmQzNTI2Nw.xml,Frederikssund,3600.0,179.0,Bakkekammen,5690 Tommerup,KamgÃ¥rdsvej 53,Regnskabsklasse B,2015-10-29,2015-11-24,16724.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Anje Holding ApS som administrationsselskab.Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomsskatter m.v. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",456885.0,47339401.0,,29685665.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,47522.0,Anders Jensen,Anders Jensen,Nordea,JEMA ENERGI A/S,Stine JÃ¤hger Poulsen,47522.0,11483.0,177.0,47522.0,Frederikssund,26746.0,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,,50000.0,,47312213.0,Formand,Ingen bistand,415956.0,urn:ofk:oid:21669067,indberetninger-20180424,2.4955618,29685665.0,,2018-03-30T16:01:43.080Z,2015-11-27T09:18:56.958Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-38-ZZ,2015-11-27T09:18:57.176Z,936062.0,3440.0,725000.0,888540.0,3968.0,425702.0,75000.0,936062.0,510360.0,75000.0,136529.0,756132.0,-299298.0,304417.0,510360.0,19130.0,50284.0,810100.0,
29685665,2014-07-01,2015-06-30,c0,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzM5LzJiL2U0LzgyNmYtNDE5Ny05NjkzLTliYjU4NDVkOGVjOQ.xhtml,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2YzL2UwL2I5LzljNjctNDE5ZS1iMmYzLWEwYjVhOGU2N2FjMA.pdf,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzc5LzE0L2RlLzA1YWMtNGMxNS1iMDY2LTdkODY5MmQzNTI2Nw.xml,Frederikssund,3600.0,179.0,Bakkekammen,5690 Tommerup,KamgÃ¥rdsvej 53,Regnskabsklasse B,2015-10-29,2015-11-24,16724.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Anje Holding ApS som administrationsselskab.Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomsskatter m.v. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",456885.0,47339401.0,-92882.0,29685665.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,47522.0,Anders Jensen,Anders Jensen,Nordea,JEMA ENERGI A/S,Stine JÃ¤hger Poulsen,47522.0,11483.0,177.0,47522.0,Frederikssund,26746.0,2013-07-01,2014-06-30,-119495.0,-119495.0,-93385.0,2015-06-30,2014-07-01,26110.0,50000.0,503.0,47312213.0,Formand,Ingen bistand,415956.0,urn:ofk:oid:21669067,indberetninger-20180424,2.4955618,29685665.0,,2018-03-30T16:01:43.080Z,2015-11-27T09:18:56.958Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-38-ZZ,2015-11-27T09:18:57.176Z,,,,,,,,,,,,,,,,,,,
29685665,2014-07-01,2015-06-30,c1,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzM5LzJiL2U0LzgyNmYtNDE5Ny05NjkzLTliYjU4NDVkOGVjOQ.xhtml,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2YzL2UwL2I5LzljNjctNDE5ZS1iMmYzLWEwYjVhOGU2N2FjMA.pdf,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzc5LzE0L2RlLzA1YWMtNGMxNS1iMDY2LTdkODY5MmQzNTI2Nw.xml,Frederikssund,3600.0,179.0,Bakkekammen,5690 Tommerup,KamgÃ¥rdsvej 53,Regnskabsklasse B,2015-10-29,2015-11-24,16724.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Anje Holding ApS som administrationsselskab.Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomsskatter m.v. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",456885.0,47339401.0,,29685665.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,47522.0,Anders Jensen,Anders Jensen,Nordea,JEMA ENERGI A/S,Stine JÃ¤hger Poulsen,47522.0,11483.0,177.0,47522.0,Frederikssund,26746.0,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,,50000.0,,47312213.0,Formand,Ingen bistand,415956.0,urn:ofk:oid:21669067,indberetninger-20180424,2.4955618,29685665.0,,2018-03-30T16:01:43.080Z,2015-11-27T09:18:56.958Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-38-ZZ,2015-11-27T09:18:57.176Z,,,,,,,,,,,,,,,,,,,
29685665,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzM5LzJiL2U0LzgyNmYtNDE5Ny05NjkzLTliYjU4NDVkOGVjOQ.xhtml,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2YzL2UwL2I5LzljNjctNDE5ZS1iMmYzLWEwYjVhOGU2N2FjMA.pdf,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzc5LzE0L2RlLzA1YWMtNGMxNS1iMDY2LTdkODY5MmQzNTI2Nw.xml,Frederikssund,3600.0,179.0,Bakkekammen,5690 Tommerup,KamgÃ¥rdsvej 53,Regnskabsklasse B,2015-10-29,2015-11-24,16724.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Anje Holding ApS som administrationsselskab.Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomsskatter m.v. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",456885.0,47339401.0,,29685665.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,47522.0,Anders Jensen,Anders Jensen,Nordea,JEMA ENERGI A/S,Stine JÃ¤hger Poulsen,47522.0,11483.0,177.0,47522.0,Frederikssund,26746.0,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,,50000.0,,47312213.0,Formand,Ingen bistand,415956.0,urn:ofk:oid:21669067,indberetninger-20180424,2.4955618,29685665.0,,2018-03-30T16:01:43.080Z,2015-11-27T09:18:56.958Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-38-ZZ,2015-11-27T09:18:57.176Z,,,,,,,,,,,,,,,,,,,Thorkild Ladefoged
29685665,2014-07-01,2015-06-30,c3,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzM5LzJiL2U0LzgyNmYtNDE5Ny05NjkzLTliYjU4NDVkOGVjOQ.xhtml,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2YzL2UwL2I5LzljNjctNDE5ZS1iMmYzLWEwYjVhOGU2N2FjMA.pdf,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzc5LzE0L2RlLzA1YWMtNGMxNS1iMDY2LTdkODY5MmQzNTI2Nw.xml,Frederikssund,3600.0,179.0,Bakkekammen,5690 Tommerup,KamgÃ¥rdsvej 53,Regnskabsklasse B,2015-10-29,2015-11-24,16724.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Anje Holding ApS som administrationsselskab.Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomsskatter m.v. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",456885.0,47339401.0,,29685665.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,47522.0,Anders Jensen,Anders Jensen,Nordea,JEMA ENERGI A/S,Stine JÃ¤hger Poulsen,47522.0,11483.0,177.0,47522.0,Frederikssund,26746.0,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,,50000.0,,47312213.0,Formand,Ingen bistand,415956.0,urn:ofk:oid:21669067,indberetninger-20180424,2.4955618,29685665.0,,2018-03-30T16:01:43.080Z,2015-11-27T09:18:56.958Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-38-ZZ,2015-11-27T09:18:57.176Z,,,,,,,,,,,,,,,,,,,Anders Jensen
29685665,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzM5LzJiL2U0LzgyNmYtNDE5Ny05NjkzLTliYjU4NDVkOGVjOQ.xhtml,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2YzL2UwL2I5LzljNjctNDE5ZS1iMmYzLWEwYjVhOGU2N2FjMA.pdf,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzc5LzE0L2RlLzA1YWMtNGMxNS1iMDY2LTdkODY5MmQzNTI2Nw.xml,Frederikssund,3600.0,179.0,Bakkekammen,5690 Tommerup,KamgÃ¥rdsvej 53,Regnskabsklasse B,2015-10-29,2015-11-24,16724.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Anje Holding ApS som administrationsselskab.Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomsskatter m.v. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",456885.0,47339401.0,,29685665.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,47522.0,Anders Jensen,Anders Jensen,Nordea,JEMA ENERGI A/S,Stine JÃ¤hger Poulsen,47522.0,11483.0,177.0,47522.0,Frederikssund,26746.0,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,,50000.0,,47312213.0,Formand,Ingen bistand,415956.0,urn:ofk:oid:21669067,indberetninger-20180424,2.4955618,29685665.0,,2018-03-30T16:01:43.080Z,2015-11-27T09:18:56.958Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-38-ZZ,2015-11-27T09:18:57.176Z,,,,,,,,,,,,,,,,,,,Heidi Madsen
29685665,2014-07-01,2015-06-30,c5,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzM5LzJiL2U0LzgyNmYtNDE5Ny05NjkzLTliYjU4NDVkOGVjOQ.xhtml,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2YzL2UwL2I5LzljNjctNDE5ZS1iMmYzLWEwYjVhOGU2N2FjMA.pdf,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzc5LzE0L2RlLzA1YWMtNGMxNS1iMDY2LTdkODY5MmQzNTI2Nw.xml,Frederikssund,3600.0,179.0,Bakkekammen,5690 Tommerup,KamgÃ¥rdsvej 53,Regnskabsklasse B,2015-10-29,2015-11-24,16724.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Anje Holding ApS som administrationsselskab.Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomsskatter m.v. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",456885.0,47339401.0,,29685665.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,47522.0,Anders Jensen,Anders Jensen,Nordea,JEMA ENERGI A/S,Stine JÃ¤hger Poulsen,47522.0,11483.0,177.0,47522.0,Frederikssund,26746.0,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,,50000.0,,47312213.0,Formand,Ingen bistand,415956.0,urn:ofk:oid:21669067,indberetninger-20180424,2.4955618,29685665.0,,2018-03-30T16:01:43.080Z,2015-11-27T09:18:56.958Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-38-ZZ,2015-11-27T09:18:57.176Z,,,,,,,,,,,,,,,,,,,Ole Christian Madsen
29685665,2014-07-01,2015-06-30,c7,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzM5LzJiL2U0LzgyNmYtNDE5Ny05NjkzLTliYjU4NDVkOGVjOQ.xhtml,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzYzL2YzL2UwL2I5LzljNjctNDE5ZS1iMmYzLWEwYjVhOGU2N2FjMA.pdf,http://regnskaber.virk.dk/56658692/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzc5LzE0L2RlLzA1YWMtNGMxNS1iMDY2LTdkODY5MmQzNTI2Nw.xml,Frederikssund,3600.0,179.0,Bakkekammen,5690 Tommerup,KamgÃ¥rdsvej 53,Regnskabsklasse B,2015-10-29,2015-11-24,16724.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Anje Holding ApS som administrationsselskab.Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomsskatter m.v. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",456885.0,47339401.0,,29685665.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,47522.0,Anders Jensen,Anders Jensen,Nordea,JEMA ENERGI A/S,Stine JÃ¤hger Poulsen,47522.0,11483.0,177.0,47522.0,Frederikssund,26746.0,2013-07-01,2014-06-30,-119495.0,,,2015-06-30,2014-07-01,,50000.0,,47312213.0,Formand,Ingen bistand,415956.0,urn:ofk:oid:21669067,indberetninger-20180424,2.4955618,29685665.0,,2018-03-30T16:01:43.080Z,2015-11-27T09:18:56.958Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AK-38-ZZ,2015-11-27T09:18:57.176Z,,,,,,,,,,,,,,,,,,,
