entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,CostOfProduction,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid
24224996,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2ZmLzljLzIxL2ZlMjktNGZjOS04MzI3LWJhNmIxOTQyM2RjYg.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2M3L2FkLzU5NTMtNGE0MC1hZGEzLTRhM2Y1MzlhYmNhNA.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzVmLzNmLzkwL2MyOGYtNDY4My05MDQ0LTYxOGE5NzViZjA4NA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000 Frederiksberg,Blytsvej 8,16017.0,Regnskabsklasse B,83343.0,2017-01-04,2017-01-04,589327.0,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU ADMINISTRATION ApS,Henrik Volland,295.0,105370.0,Frederiksberg,2015-01-01,2015-12-31,516788.0,678385.0,573310.0,2016-12-31,2016-01-01,672670.0,false,false,161597.0,false,false,Ingen bistand,urn:ofk:oid:23360861,indberetninger-20180424,2.5925844,24224996.0,,2018-03-27T10:18:52.897Z,2017-01-04T09:39:42.708Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-21-GJ,2017-01-04T09:39:42.900Z,,,,,,,,,,,,,,,,,,,
24224996,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2ZmLzljLzIxL2ZlMjktNGZjOS04MzI3LWJhNmIxOTQyM2RjYg.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2M3L2FkLzU5NTMtNGE0MC1hZGEzLTRhM2Y1MzlhYmNhNA.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzVmLzNmLzkwL2MyOGYtNDY4My05MDQ0LTYxOGE5NzViZjA4NA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000 Frederiksberg,Blytsvej 8,,Regnskabsklasse B,,2017-01-04,2017-01-04,,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU ADMINISTRATION ApS,Henrik Volland,,,Frederiksberg,2015-01-01,2015-12-31,127000.0,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23360861,indberetninger-20180424,2.5925844,24224996.0,,2018-03-27T10:18:52.897Z,2017-01-04T09:39:42.708Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-21-GJ,2017-01-04T09:39:42.900Z,,,,,,,,,,,,,,,,,,,
24224996,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2ZmLzljLzIxL2ZlMjktNGZjOS04MzI3LWJhNmIxOTQyM2RjYg.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2M3L2FkLzU5NTMtNGE0MC1hZGEzLTRhM2Y1MzlhYmNhNA.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzVmLzNmLzkwL2MyOGYtNDY4My05MDQ0LTYxOGE5NzViZjA4NA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000 Frederiksberg,Blytsvej 8,,Regnskabsklasse B,,2017-01-04,2017-01-04,,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU ADMINISTRATION ApS,Henrik Volland,,,Frederiksberg,2015-01-01,2015-12-31,389788.0,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23360861,indberetninger-20180424,2.5925844,24224996.0,,2018-03-27T10:18:52.897Z,2017-01-04T09:39:42.708Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-21-GJ,2017-01-04T09:39:42.900Z,,,,,,,,,,,,,,,,,,,
24224996,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2ZmLzljLzIxL2ZlMjktNGZjOS04MzI3LWJhNmIxOTQyM2RjYg.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2M3L2FkLzU5NTMtNGE0MC1hZGEzLTRhM2Y1MzlhYmNhNA.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzVmLzNmLzkwL2MyOGYtNDY4My05MDQ0LTYxOGE5NzViZjA4NA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000 Frederiksberg,Blytsvej 8,,Regnskabsklasse B,,2017-01-04,2017-01-04,,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU ADMINISTRATION ApS,Henrik Volland,,,Frederiksberg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23360861,indberetninger-20180424,2.5925844,24224996.0,,2018-03-27T10:18:52.897Z,2017-01-04T09:39:42.708Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-21-GJ,2017-01-04T09:39:42.900Z,2784012.0,237180.0,125000.0,2784012.0,2708735.0,2784012.0,75277.0,2490879.0,66096.0,53255.0,127000.0,2456735.0,2490879.0,75277.0,55953.0,9181.0,0.0,2698.0,
24224996,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2ZmLzljLzIxL2ZlMjktNGZjOS04MzI3LWJhNmIxOTQyM2RjYg.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2M3L2FkLzU5NTMtNGE0MC1hZGEzLTRhM2Y1MzlhYmNhNA.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzVmLzNmLzkwL2MyOGYtNDY4My05MDQ0LTYxOGE5NzViZjA4NA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000 Frederiksberg,Blytsvej 8,,Regnskabsklasse B,,2017-01-04,2017-01-04,,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU ADMINISTRATION ApS,Henrik Volland,,,Frederiksberg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23360861,indberetninger-20180424,2.5925844,24224996.0,,2018-03-27T10:18:52.897Z,2017-01-04T09:39:42.708Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-21-GJ,2017-01-04T09:39:42.900Z,,,,,2456735.0,,,,,,,,,,,,,,
24224996,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2ZmLzljLzIxL2ZlMjktNGZjOS04MzI3LWJhNmIxOTQyM2RjYg.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2M3L2FkLzU5NTMtNGE0MC1hZGEzLTRhM2Y1MzlhYmNhNA.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzVmLzNmLzkwL2MyOGYtNDY4My05MDQ0LTYxOGE5NzViZjA4NA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000 Frederiksberg,Blytsvej 8,,Regnskabsklasse B,,2017-01-04,2017-01-04,,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU ADMINISTRATION ApS,Henrik Volland,,,Frederiksberg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23360861,indberetninger-20180424,2.5925844,24224996.0,,2018-03-27T10:18:52.897Z,2017-01-04T09:39:42.708Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-21-GJ,2017-01-04T09:39:42.900Z,,,,,127000.0,,,,,,,,,,,,,,
24224996,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2ZmLzljLzIxL2ZlMjktNGZjOS04MzI3LWJhNmIxOTQyM2RjYg.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2M3L2FkLzU5NTMtNGE0MC1hZGEzLTRhM2Y1MzlhYmNhNA.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzVmLzNmLzkwL2MyOGYtNDY4My05MDQ0LTYxOGE5NzViZjA4NA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000 Frederiksberg,Blytsvej 8,,Regnskabsklasse B,,2017-01-04,2017-01-04,,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU ADMINISTRATION ApS,Henrik Volland,,,Frederiksberg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23360861,indberetninger-20180424,2.5925844,24224996.0,,2018-03-27T10:18:52.897Z,2017-01-04T09:39:42.708Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-21-GJ,2017-01-04T09:39:42.900Z,,,,,2708735.0,,,,,,,,,,,,,,
24224996,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2ZmLzljLzIxL2ZlMjktNGZjOS04MzI3LWJhNmIxOTQyM2RjYg.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2M3L2FkLzU5NTMtNGE0MC1hZGEzLTRhM2Y1MzlhYmNhNA.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzVmLzNmLzkwL2MyOGYtNDY4My05MDQ0LTYxOGE5NzViZjA4NA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000 Frederiksberg,Blytsvej 8,,Regnskabsklasse B,,2017-01-04,2017-01-04,,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU ADMINISTRATION ApS,Henrik Volland,,,Frederiksberg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23360861,indberetninger-20180424,2.5925844,24224996.0,,2018-03-27T10:18:52.897Z,2017-01-04T09:39:42.708Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-21-GJ,2017-01-04T09:39:42.900Z,,,,,125000.0,,,,,,,,,,,,,,
24224996,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2ZmLzljLzIxL2ZlMjktNGZjOS04MzI3LWJhNmIxOTQyM2RjYg.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2M3L2FkLzU5NTMtNGE0MC1hZGEzLTRhM2Y1MzlhYmNhNA.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzVmLzNmLzkwL2MyOGYtNDY4My05MDQ0LTYxOGE5NzViZjA4NA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000 Frederiksberg,Blytsvej 8,20663.0,Regnskabsklasse B,80820.0,2017-01-04,2017-01-04,350700.0,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU ADMINISTRATION ApS,Henrik Volland,0.0,201861.0,Frederiksberg,2015-01-01,2015-12-31,413079.0,531898.0,330037.0,2016-12-31,2016-01-01,431520.0,false,false,118819.0,false,false,Ingen bistand,urn:ofk:oid:23360861,indberetninger-20180424,2.5925844,24224996.0,,2018-03-27T10:18:52.897Z,2017-01-04T09:39:42.708Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-21-GJ,2017-01-04T09:39:42.900Z,,,,,,,,,,,,,,,,,,,127000.0
24224996,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2ZmLzljLzIxL2ZlMjktNGZjOS04MzI3LWJhNmIxOTQyM2RjYg.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzdmL2M3L2FkLzU5NTMtNGE0MC1hZGEzLTRhM2Y1MzlhYmNhNA.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzVmLzNmLzkwL2MyOGYtNDY4My05MDQ0LTYxOGE5NzViZjA4NA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000 Frederiksberg,Blytsvej 8,,Regnskabsklasse B,,2017-01-04,2017-01-04,,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Vollandt,Nykredit,DVU ADMINISTRATION ApS,Henrik Volland,,,Frederiksberg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:23360861,indberetninger-20180424,2.5925844,24224996.0,,2018-03-27T10:18:52.897Z,2017-01-04T09:39:42.708Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-21-GJ,2017-01-04T09:39:42.900Z,,,,,,,,,,,,,,,,,,,
