entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfEmployees,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdministrativeExpenses,AverageNumberOfEmployees,CostOfProduction,GrossResult,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid
24224996,2016-01-01,2016-01-01,c18,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzkyL2UzLzczL2U4MmMtNDg0YS04OGY3LTYwMGIwZDk3ZTNjOA.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzE2LzVkL2NhLzQxMDEtNDJlZS04ZGE5LWFjOTM5ZmE0NDMyZQ.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2ZmLzM0LzJlLzU1ZWEtNGY1My04MTczLTI3Y2FiMzA1MTIwNA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000.0,"Blytsvej 8, st. tv.",Regnskabsklasse B,2018-01-02,2018-01-02,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Volland,Nykredit,DVU ADMINISTRATION ApS,Henrik Vollandt,1.0,Frederiksberg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:24907121,indberetninger-20180424,2.5926285,24224996.0,,2018-04-03T13:35:57.162Z,2018-01-02T13:47:44.600Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-09-WR,2018-01-02T13:47:44.874Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24224996,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzkyL2UzLzczL2U4MmMtNDg0YS04OGY3LTYwMGIwZDk3ZTNjOA.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzE2LzVkL2NhLzQxMDEtNDJlZS04ZGE5LWFjOTM5ZmE0NDMyZQ.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2ZmLzM0LzJlLzU1ZWEtNGY1My04MTczLTI3Y2FiMzA1MTIwNA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000.0,"Blytsvej 8, st. tv.",Regnskabsklasse B,2018-01-02,2018-01-02,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Volland,Nykredit,DVU ADMINISTRATION ApS,Henrik Vollandt,,Frederiksberg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:24907121,indberetninger-20180424,2.5926285,24224996.0,,2018-04-03T13:35:57.162Z,2018-01-02T13:47:44.600Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-09-WR,2018-01-02T13:47:44.874Z,20663.0,1.0,80820.0,350700.0,201861.0,413079.0,531898.0,330037.0,431520.0,118819.0,,,,,,,,,,,,,,,,,,,
24224996,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzkyL2UzLzczL2U4MmMtNDg0YS04OGY3LTYwMGIwZDk3ZTNjOA.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzE2LzVkL2NhLzQxMDEtNDJlZS04ZGE5LWFjOTM5ZmE0NDMyZQ.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2ZmLzM0LzJlLzU1ZWEtNGY1My04MTczLTI3Y2FiMzA1MTIwNA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000.0,"Blytsvej 8, st. tv.",Regnskabsklasse B,2018-01-02,2018-01-02,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Volland,Nykredit,DVU ADMINISTRATION ApS,Henrik Vollandt,,Frederiksberg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:24907121,indberetninger-20180424,2.5926285,24224996.0,,2018-04-03T13:35:57.162Z,2018-01-02T13:47:44.600Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-09-WR,2018-01-02T13:47:44.874Z,,,,,,130000.0,,,,,,,,,,,,,,,,,,,,,,,
24224996,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzkyL2UzLzczL2U4MmMtNDg0YS04OGY3LTYwMGIwZDk3ZTNjOA.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzE2LzVkL2NhLzQxMDEtNDJlZS04ZGE5LWFjOTM5ZmE0NDMyZQ.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2ZmLzM0LzJlLzU1ZWEtNGY1My04MTczLTI3Y2FiMzA1MTIwNA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000.0,"Blytsvej 8, st. tv.",Regnskabsklasse B,2018-01-02,2018-01-02,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Volland,Nykredit,DVU ADMINISTRATION ApS,Henrik Vollandt,,Frederiksberg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:24907121,indberetninger-20180424,2.5926285,24224996.0,,2018-04-03T13:35:57.162Z,2018-01-02T13:47:44.600Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-09-WR,2018-01-02T13:47:44.874Z,,,,,,283079.0,,,,,,,,,,,,,,,,,,,,,,,
24224996,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzkyL2UzLzczL2U4MmMtNDg0YS04OGY3LTYwMGIwZDk3ZTNjOA.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzE2LzVkL2NhLzQxMDEtNDJlZS04ZGE5LWFjOTM5ZmE0NDMyZQ.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2ZmLzM0LzJlLzU1ZWEtNGY1My04MTczLTI3Y2FiMzA1MTIwNA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000.0,"Blytsvej 8, st. tv.",Regnskabsklasse B,2018-01-02,2018-01-02,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Volland,Nykredit,DVU ADMINISTRATION ApS,Henrik Vollandt,1.0,Frederiksberg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:24907121,indberetninger-20180424,2.5926285,24224996.0,,2018-04-03T13:35:57.162Z,2018-01-02T13:47:44.600Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-09-WR,2018-01-02T13:47:44.874Z,,,,,,,,,,,3253118.0,516609.0,125000.0,3253118.0,2994814.0,3253118.0,258304.0,2655740.0,41070.0,65569.0,130000.0,2739814.0,2655740.0,258304.0,80769.0,117234.0,100000.0,15200.0,
24224996,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzkyL2UzLzczL2U4MmMtNDg0YS04OGY3LTYwMGIwZDk3ZTNjOA.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzE2LzVkL2NhLzQxMDEtNDJlZS04ZGE5LWFjOTM5ZmE0NDMyZQ.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2ZmLzM0LzJlLzU1ZWEtNGY1My04MTczLTI3Y2FiMzA1MTIwNA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000.0,"Blytsvej 8, st. tv.",Regnskabsklasse B,2018-01-02,2018-01-02,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Volland,Nykredit,DVU ADMINISTRATION ApS,Henrik Vollandt,,Frederiksberg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:24907121,indberetninger-20180424,2.5926285,24224996.0,,2018-04-03T13:35:57.162Z,2018-01-02T13:47:44.600Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-09-WR,2018-01-02T13:47:44.874Z,,,,,,,,,,,,,,,2739814.0,,,,,,,,,,,,,,
24224996,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzkyL2UzLzczL2U4MmMtNDg0YS04OGY3LTYwMGIwZDk3ZTNjOA.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzE2LzVkL2NhLzQxMDEtNDJlZS04ZGE5LWFjOTM5ZmE0NDMyZQ.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2ZmLzM0LzJlLzU1ZWEtNGY1My04MTczLTI3Y2FiMzA1MTIwNA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000.0,"Blytsvej 8, st. tv.",Regnskabsklasse B,2018-01-02,2018-01-02,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Volland,Nykredit,DVU ADMINISTRATION ApS,Henrik Vollandt,,Frederiksberg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:24907121,indberetninger-20180424,2.5926285,24224996.0,,2018-04-03T13:35:57.162Z,2018-01-02T13:47:44.600Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-09-WR,2018-01-02T13:47:44.874Z,,,,,,,,,,,,,,,130000.0,,,,,,,,,,,,,,
24224996,2017-01-01,2017-01-01,c12,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzkyL2UzLzczL2U4MmMtNDg0YS04OGY3LTYwMGIwZDk3ZTNjOA.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzE2LzVkL2NhLzQxMDEtNDJlZS04ZGE5LWFjOTM5ZmE0NDMyZQ.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2ZmLzM0LzJlLzU1ZWEtNGY1My04MTczLTI3Y2FiMzA1MTIwNA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000.0,"Blytsvej 8, st. tv.",Regnskabsklasse B,2018-01-02,2018-01-02,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Volland,Nykredit,DVU ADMINISTRATION ApS,Henrik Vollandt,1.0,Frederiksberg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:24907121,indberetninger-20180424,2.5926285,24224996.0,,2018-04-03T13:35:57.162Z,2018-01-02T13:47:44.600Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-09-WR,2018-01-02T13:47:44.874Z,,,,,,,,,,,,,,,2994814.0,,,,,,,,,,,,,,
24224996,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzkyL2UzLzczL2U4MmMtNDg0YS04OGY3LTYwMGIwZDk3ZTNjOA.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzE2LzVkL2NhLzQxMDEtNDJlZS04ZGE5LWFjOTM5ZmE0NDMyZQ.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2ZmLzM0LzJlLzU1ZWEtNGY1My04MTczLTI3Y2FiMzA1MTIwNA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000.0,"Blytsvej 8, st. tv.",Regnskabsklasse B,2018-01-02,2018-01-02,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Volland,Nykredit,DVU ADMINISTRATION ApS,Henrik Vollandt,,Frederiksberg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:24907121,indberetninger-20180424,2.5926285,24224996.0,,2018-04-03T13:35:57.162Z,2018-01-02T13:47:44.600Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-09-WR,2018-01-02T13:47:44.874Z,,,,,,,,,,,,,,,125000.0,,,,,,,,,,,,,,
24224996,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzkyL2UzLzczL2U4MmMtNDg0YS04OGY3LTYwMGIwZDk3ZTNjOA.xhtml,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2ExLzE2LzVkL2NhLzQxMDEtNDJlZS04ZGE5LWFjOTM5ZmE0NDMyZQ.pdf,http://regnskaber.virk.dk/69942242/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2ZmLzM0LzJlLzU1ZWEtNGY1My04MTczLTI3Y2FiMzA1MTIwNA.xml,true,Frederiksberg,2000.0,8.0,Blytsvej,2000.0,"Blytsvej 8, st. tv.",Regnskabsklasse B,2018-01-02,2018-01-02,24224996.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Vollandt,Henrik Volland,Nykredit,DVU ADMINISTRATION ApS,Henrik Vollandt,,Frederiksberg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,Ingen bistand,urn:ofk:oid:24907121,indberetninger-20180424,2.5926285,24224996.0,,2018-04-03T13:35:57.162Z,2018-01-02T13:47:44.600Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-09-WR,2018-01-02T13:47:44.874Z,7008.0,1.0,87128.0,357738.0,257433.0,474367.0,608163.0,350730.0,444866.0,133796.0,,,,,,,,,,,,,,,,,,,130000.0
