entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfMortgagesAndCollaterals,ExtraordinaryProfitLossBeforeTax,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPrepaymentsReceivedFromCustomers,NoncurrentAssets,OtherProvisions,OtherReserves,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
29319839,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNiLzIxLzc4L2ExNzktNDQ2OC05MDIzLTIyMWE3Mzc1MmUxYQ.xhtml,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzRjL2EwLzQxL2RjMWItNDk1Ni1hYjdiLTZmMDVmMzliNTNiNg.pdf,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzI2LzUzLzNjL2JiN2EtNGYzMS04MDVmLTlhYmMxYjhlNWE0Zg.xml,Virum,2830.0,"16, 1",Skovstykket,2830 Virum,Skovstykket 16,Regnskabsklasse B,2015-05-19,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Bortset fra at kreditforeningen har pant for restgÃ¦lden i selskabets ejendom som i Ã¥rsregnskabet er indregnet med kr. 23.767.971, har selskabet ikke stillet sikkerheder.</p>",453592.0,0.0,667540.0,29319839.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kaj Jensen,Kaj Erik KjÃ¦rgaard Jensen,Jyske Bank,BERNSTORFFSVEJ 13 A A/S,Kaj Jensen,213948.0,Virum,2013-01-01,2013-12-31,360094.0,453592.0,667540.0,2014-12-31,2014-01-01,93498.0,Ingen bistand,urn:ofk:oid:5506093,indberetninger-20180424,2.5927877,29319839.0,,2018-03-30T18:08:38.494Z,2015-06-11T12:09:05.598Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-36-HX,2015-06-11T12:09:04.771Z,,,,,,,,,,,,,,,,,,,,,,,,,
29319839,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNiLzIxLzc4L2ExNzktNDQ2OC05MDIzLTIyMWE3Mzc1MmUxYQ.xhtml,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzRjL2EwLzQxL2RjMWItNDk1Ni1hYjdiLTZmMDVmMzliNTNiNg.pdf,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzI2LzUzLzNjL2JiN2EtNGYzMS04MDVmLTlhYmMxYjhlNWE0Zg.xml,Virum,2830.0,"16, 1",Skovstykket,2830 Virum,Skovstykket 16,Regnskabsklasse B,2015-05-19,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Bortset fra at kreditforeningen har pant for restgÃ¦lden i selskabets ejendom som i Ã¥rsregnskabet er indregnet med kr. 23.767.971, har selskabet ikke stillet sikkerheder.</p>",,,,29319839.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kaj Jensen,Kaj Erik KjÃ¦rgaard Jensen,Jyske Bank,BERNSTORFFSVEJ 13 A A/S,Kaj Jensen,,Virum,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:5506093,indberetninger-20180424,2.5927877,29319839.0,,2018-03-30T18:08:38.494Z,2015-06-11T12:09:05.598Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-36-HX,2015-06-11T12:09:04.771Z,,,,,,,,,,,,,,,,,,,,,,,,,
29319839,2013-01-01,2013-12-31,c9,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNiLzIxLzc4L2ExNzktNDQ2OC05MDIzLTIyMWE3Mzc1MmUxYQ.xhtml,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzRjL2EwLzQxL2RjMWItNDk1Ni1hYjdiLTZmMDVmMzliNTNiNg.pdf,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzI2LzUzLzNjL2JiN2EtNGYzMS04MDVmLTlhYmMxYjhlNWE0Zg.xml,Virum,2830.0,"16, 1",Skovstykket,2830 Virum,Skovstykket 16,Regnskabsklasse B,2015-05-19,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Bortset fra at kreditforeningen har pant for restgÃ¦lden i selskabets ejendom som i Ã¥rsregnskabet er indregnet med kr. 23.767.971, har selskabet ikke stillet sikkerheder.</p>",,,,29319839.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kaj Jensen,Kaj Erik KjÃ¦rgaard Jensen,Jyske Bank,BERNSTORFFSVEJ 13 A A/S,Kaj Jensen,,Virum,2013-01-01,2013-12-31,360094.0,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:5506093,indberetninger-20180424,2.5927877,29319839.0,,2018-03-30T18:08:38.494Z,2015-06-11T12:09:05.598Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-36-HX,2015-06-11T12:09:04.771Z,,,,,,,,,,,,,,,,,,,,,,,,,
29319839,2013-12-31,2013-12-31,c11,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNiLzIxLzc4L2ExNzktNDQ2OC05MDIzLTIyMWE3Mzc1MmUxYQ.xhtml,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzRjL2EwLzQxL2RjMWItNDk1Ni1hYjdiLTZmMDVmMzliNTNiNg.pdf,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzI2LzUzLzNjL2JiN2EtNGYzMS04MDVmLTlhYmMxYjhlNWE0Zg.xml,Virum,2830.0,"16, 1",Skovstykket,2830 Virum,Skovstykket 16,Regnskabsklasse B,2015-05-19,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Bortset fra at kreditforeningen har pant for restgÃ¦lden i selskabets ejendom som i Ã¥rsregnskabet er indregnet med kr. 23.767.971, har selskabet ikke stillet sikkerheder.</p>",,,,29319839.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kaj Jensen,Kaj Erik KjÃ¦rgaard Jensen,Jyske Bank,BERNSTORFFSVEJ 13 A A/S,Kaj Jensen,,Virum,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:5506093,indberetninger-20180424,2.5927877,29319839.0,,2018-03-30T18:08:38.494Z,2015-06-11T12:09:05.598Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-36-HX,2015-06-11T12:09:04.771Z,24652953.0,34851.0,500000.0,352953.0,7543929.0,24300000.0,24652953.0,16847536.0,17549659.0,17245000.0,304659.0,24300000.0,261488.0,399022.0,24267.0,17565.0,24300000.0,261488.0,6644907.0,-702123.0,-726390.0,318102.0,289537.0,11000.0,
29319839,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNiLzIxLzc4L2ExNzktNDQ2OC05MDIzLTIyMWE3Mzc1MmUxYQ.xhtml,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzRjL2EwLzQxL2RjMWItNDk1Ni1hYjdiLTZmMDVmMzliNTNiNg.pdf,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzI2LzUzLzNjL2JiN2EtNGYzMS04MDVmLTlhYmMxYjhlNWE0Zg.xml,Virum,2830.0,"16, 1",Skovstykket,2830 Virum,Skovstykket 16,Regnskabsklasse B,2015-05-19,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Bortset fra at kreditforeningen har pant for restgÃ¦lden i selskabets ejendom som i Ã¥rsregnskabet er indregnet med kr. 23.767.971, har selskabet ikke stillet sikkerheder.</p>",-354821.0,-532029.0,375291.0,29319839.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kaj Jensen,Kaj Erik KjÃ¦rgaard Jensen,Jyske Bank,BERNSTORFFSVEJ 13 A A/S,Kaj Jensen,198083.0,Virum,2013-01-01,2013-12-31,-644358.0,-354821.0,375291.0,2014-12-31,2014-01-01,289537.0,Ingen bistand,urn:ofk:oid:5506093,indberetninger-20180424,2.5927877,29319839.0,,2018-03-30T18:08:38.494Z,2015-06-11T12:09:05.598Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-36-HX,2015-06-11T12:09:04.771Z,,,,,,,,,,,,,,,,,,,,,,,,,
29319839,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNiLzIxLzc4L2ExNzktNDQ2OC05MDIzLTIyMWE3Mzc1MmUxYQ.xhtml,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzRjL2EwLzQxL2RjMWItNDk1Ni1hYjdiLTZmMDVmMzliNTNiNg.pdf,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzI2LzUzLzNjL2JiN2EtNGYzMS04MDVmLTlhYmMxYjhlNWE0Zg.xml,Virum,2830.0,"16, 1",Skovstykket,2830 Virum,Skovstykket 16,Regnskabsklasse B,2015-05-19,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Bortset fra at kreditforeningen har pant for restgÃ¦lden i selskabets ejendom som i Ã¥rsregnskabet er indregnet med kr. 23.767.971, har selskabet ikke stillet sikkerheder.</p>",,,,29319839.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kaj Jensen,Kaj Erik KjÃ¦rgaard Jensen,Jyske Bank,BERNSTORFFSVEJ 13 A A/S,Kaj Jensen,,Virum,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:5506093,indberetninger-20180424,2.5927877,29319839.0,,2018-03-30T18:08:38.494Z,2015-06-11T12:09:05.598Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-36-HX,2015-06-11T12:09:04.771Z,,,,,,,,,,,,,,,,,,,,,,,,,
29319839,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNiLzIxLzc4L2ExNzktNDQ2OC05MDIzLTIyMWE3Mzc1MmUxYQ.xhtml,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzRjL2EwLzQxL2RjMWItNDk1Ni1hYjdiLTZmMDVmMzliNTNiNg.pdf,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzI2LzUzLzNjL2JiN2EtNGYzMS04MDVmLTlhYmMxYjhlNWE0Zg.xml,Virum,2830.0,"16, 1",Skovstykket,2830 Virum,Skovstykket 16,Regnskabsklasse B,2015-05-19,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Bortset fra at kreditforeningen har pant for restgÃ¦lden i selskabets ejendom som i Ã¥rsregnskabet er indregnet med kr. 23.767.971, har selskabet ikke stillet sikkerheder.</p>",,,,29319839.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kaj Jensen,Kaj Erik KjÃ¦rgaard Jensen,Jyske Bank,BERNSTORFFSVEJ 13 A A/S,Kaj Jensen,,Virum,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:5506093,indberetninger-20180424,2.5927877,29319839.0,,2018-03-30T18:08:38.494Z,2015-06-11T12:09:05.598Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-36-HX,2015-06-11T12:09:04.771Z,,,,,,,,,,,,,,,,,,,,,,,,,Mona Elisabeth Jensen
29319839,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNiLzIxLzc4L2ExNzktNDQ2OC05MDIzLTIyMWE3Mzc1MmUxYQ.xhtml,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzRjL2EwLzQxL2RjMWItNDk1Ni1hYjdiLTZmMDVmMzliNTNiNg.pdf,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzI2LzUzLzNjL2JiN2EtNGYzMS04MDVmLTlhYmMxYjhlNWE0Zg.xml,Virum,2830.0,"16, 1",Skovstykket,2830 Virum,Skovstykket 16,Regnskabsklasse B,2015-05-19,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Bortset fra at kreditforeningen har pant for restgÃ¦lden i selskabets ejendom som i Ã¥rsregnskabet er indregnet med kr. 23.767.971, har selskabet ikke stillet sikkerheder.</p>",,,,29319839.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kaj Jensen,Kaj Erik KjÃ¦rgaard Jensen,Jyske Bank,BERNSTORFFSVEJ 13 A A/S,Kaj Jensen,,Virum,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:5506093,indberetninger-20180424,2.5927877,29319839.0,,2018-03-30T18:08:38.494Z,2015-06-11T12:09:05.598Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-36-HX,2015-06-11T12:09:04.771Z,,,,,,,,,,,,,,,,,,,,,,,,,Bo KjÃ¦rgaard Jensen
29319839,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNiLzIxLzc4L2ExNzktNDQ2OC05MDIzLTIyMWE3Mzc1MmUxYQ.xhtml,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzRjL2EwLzQxL2RjMWItNDk1Ni1hYjdiLTZmMDVmMzliNTNiNg.pdf,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzI2LzUzLzNjL2JiN2EtNGYzMS04MDVmLTlhYmMxYjhlNWE0Zg.xml,Virum,2830.0,"16, 1",Skovstykket,2830 Virum,Skovstykket 16,Regnskabsklasse B,2015-05-19,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Bortset fra at kreditforeningen har pant for restgÃ¦lden i selskabets ejendom som i Ã¥rsregnskabet er indregnet med kr. 23.767.971, har selskabet ikke stillet sikkerheder.</p>",,,,29319839.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kaj Jensen,Kaj Erik KjÃ¦rgaard Jensen,Jyske Bank,BERNSTORFFSVEJ 13 A A/S,Kaj Jensen,,Virum,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:5506093,indberetninger-20180424,2.5927877,29319839.0,,2018-03-30T18:08:38.494Z,2015-06-11T12:09:05.598Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-36-HX,2015-06-11T12:09:04.771Z,,,,,,,,,,,,,,,,,,,,,,,,,Dan KjÃ¦rgaard Jensen
29319839,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNiLzIxLzc4L2ExNzktNDQ2OC05MDIzLTIyMWE3Mzc1MmUxYQ.xhtml,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzLzk2LzRjL2EwLzQxL2RjMWItNDk1Ni1hYjdiLTZmMDVmMzliNTNiNg.pdf,http://regnskaber.virk.dk/93891392/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzI2LzUzLzNjL2JiN2EtNGYzMS04MDVmLTlhYmMxYjhlNWE0Zg.xml,Virum,2830.0,"16, 1",Skovstykket,2830 Virum,Skovstykket 16,Regnskabsklasse B,2015-05-19,2015-05-19,"<p xmlns=""http://www.w3.org/1999/xhtml"">Bortset fra at kreditforeningen har pant for restgÃ¦lden i selskabets ejendom som i Ã¥rsregnskabet er indregnet med kr. 23.767.971, har selskabet ikke stillet sikkerheder.</p>",,,,29319839.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kaj Jensen,Kaj Erik KjÃ¦rgaard Jensen,Jyske Bank,BERNSTORFFSVEJ 13 A A/S,Kaj Jensen,,Virum,2013-01-01,2013-12-31,-399022.0,,,2014-12-31,2014-01-01,,Ingen bistand,urn:ofk:oid:5506093,indberetninger-20180424,2.5927877,29319839.0,,2018-03-30T18:08:38.494Z,2015-06-11T12:09:05.598Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-36-HX,2015-06-11T12:09:04.771Z,,,,,,,,,,,,,,,,,,,,,,,,,
