entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ReserveAccordingToArticlesOfAssociation,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
30537297,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzAzLzBmLzcwLzcwNTEtNDRjMy1hNjdjLTUzZGNhM2E3ODBkNA.pdf,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzUyL2M2LzU0L2FlMjEtNDk1MS1hZTkxLTU5NDgwOTJiZDk4ZA.xml,true,"KÃ¸benhavn K, 1260",Bredgade 36B 1. th.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-29,2019-05-29,2014-05-21,2019-05-29,30537297.0,39573873.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for PEDERSEN BYG ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Pedersen,PEDERSEN BYG ApS,Decimo IVS,Augustenborg,2017-01-01,2017-12-31,102310.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27307424,indberetninger-20180424,2.5124266,30537297.0,AWsF6fGrRYGX6_YTIMqm,2019-05-29T23:26:17.233Z,2019-05-29T23:25:45.151Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-59-KC,2019-05-29T23:25:45.451Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30537297,2017-01-01,2017-12-31,ID_6,,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzAzLzBmLzcwLzcwNTEtNDRjMy1hNjdjLTUzZGNhM2E3ODBkNA.pdf,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzUyL2M2LzU0L2FlMjEtNDk1MS1hZTkxLTU5NDgwOTJiZDk4ZA.xml,true,"KÃ¸benhavn K, 1260",Bredgade 36B 1. th.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-29,2019-05-29,2014-05-21,2019-05-29,30537297.0,39573873.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for PEDERSEN BYG ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Pedersen,PEDERSEN BYG ApS,Decimo IVS,Augustenborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27307424,indberetninger-20180424,2.5124266,30537297.0,AWsF6fGrRYGX6_YTIMqm,2019-05-29T23:26:17.233Z,2019-05-29T23:25:45.151Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-59-KC,2019-05-29T23:25:45.451Z,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30537297,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzAzLzBmLzcwLzcwNTEtNDRjMy1hNjdjLTUzZGNhM2E3ODBkNA.pdf,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzUyL2M2LzU0L2FlMjEtNDk1MS1hZTkxLTU5NDgwOTJiZDk4ZA.xml,true,"KÃ¸benhavn K, 1260",Bredgade 36B 1. th.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-29,2019-05-29,2014-05-21,2019-05-29,30537297.0,39573873.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for PEDERSEN BYG ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Pedersen,PEDERSEN BYG ApS,Decimo IVS,Augustenborg,2017-01-01,2017-12-31,102310.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27307424,indberetninger-20180424,2.5124266,30537297.0,AWsF6fGrRYGX6_YTIMqm,2019-05-29T23:26:17.233Z,2019-05-29T23:25:45.151Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-59-KC,2019-05-29T23:25:45.451Z,,6250.0,1432908.0,1577419.0,2529.0,36.0,135768.0,138261.0,33458.0,,,,,,,,,,,,,,,,,,,,,
30537297,2017-12-31,2017-12-31,ID_4,,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzAzLzBmLzcwLzcwNTEtNDRjMy1hNjdjLTUzZGNhM2E3ODBkNA.pdf,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzUyL2M2LzU0L2FlMjEtNDk1MS1hZTkxLTU5NDgwOTJiZDk4ZA.xml,true,"KÃ¸benhavn K, 1260",Bredgade 36B 1. th.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-29,2019-05-29,2014-05-21,2019-05-29,30537297.0,39573873.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for PEDERSEN BYG ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Pedersen,PEDERSEN BYG ApS,Decimo IVS,Augustenborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27307424,indberetninger-20180424,2.5124266,30537297.0,AWsF6fGrRYGX6_YTIMqm,2019-05-29T23:26:17.233Z,2019-05-29T23:25:45.151Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-59-KC,2019-05-29T23:25:45.451Z,,,,,,,,,,846695.0,307958.0,50000.0,842528.0,11400.0,331885.0,4167.0,846695.0,514810.0,4167.0,421450.0,4167.0,2300.0,279585.0,514810.0,64935.0,534570.0,28425.0,0.0,523170.0,
30537297,2018-01-01,2018-01-01,ID_10,,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzAzLzBmLzcwLzcwNTEtNDRjMy1hNjdjLTUzZGNhM2E3ODBkNA.pdf,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzUyL2M2LzU0L2FlMjEtNDk1MS1hZTkxLTU5NDgwOTJiZDk4ZA.xml,true,"KÃ¸benhavn K, 1260",Bredgade 36B 1. th.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-29,2019-05-29,2014-05-21,2019-05-29,30537297.0,39573873.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for PEDERSEN BYG ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Pedersen,PEDERSEN BYG ApS,Decimo IVS,Augustenborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27307424,indberetninger-20180424,2.5124266,30537297.0,AWsF6fGrRYGX6_YTIMqm,2019-05-29T23:26:17.233Z,2019-05-29T23:25:45.151Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-59-KC,2019-05-29T23:25:45.451Z,,,,,,,,,,,,,,,-279585.0,,,,,,,,,,,,,,,
30537297,2018-01-01,2018-01-01,ID_8,,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzAzLzBmLzcwLzcwNTEtNDRjMy1hNjdjLTUzZGNhM2E3ODBkNA.pdf,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzUyL2M2LzU0L2FlMjEtNDk1MS1hZTkxLTU5NDgwOTJiZDk4ZA.xml,true,"KÃ¸benhavn K, 1260",Bredgade 36B 1. th.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-29,2019-05-29,2014-05-21,2019-05-29,30537297.0,39573873.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for PEDERSEN BYG ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Pedersen,PEDERSEN BYG ApS,Decimo IVS,Augustenborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27307424,indberetninger-20180424,2.5124266,30537297.0,AWsF6fGrRYGX6_YTIMqm,2019-05-29T23:26:17.233Z,2019-05-29T23:25:45.151Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-59-KC,2019-05-29T23:25:45.451Z,,,,,,,,,,,,,,,-50000.0,,,,,,,,,,,,,,,
30537297,2018-01-01,2018-01-01,ID_9,,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzAzLzBmLzcwLzcwNTEtNDRjMy1hNjdjLTUzZGNhM2E3ODBkNA.pdf,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzUyL2M2LzU0L2FlMjEtNDk1MS1hZTkxLTU5NDgwOTJiZDk4ZA.xml,true,"KÃ¸benhavn K, 1260",Bredgade 36B 1. th.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-29,2019-05-29,2014-05-21,2019-05-29,30537297.0,39573873.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for PEDERSEN BYG ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Pedersen,PEDERSEN BYG ApS,Decimo IVS,Augustenborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27307424,indberetninger-20180424,2.5124266,30537297.0,AWsF6fGrRYGX6_YTIMqm,2019-05-29T23:26:17.233Z,2019-05-29T23:25:45.151Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-59-KC,2019-05-29T23:25:45.451Z,,,,,,,,,,,,,,,-2300.0,,,,,,,,,,,,,,,
30537297,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzAzLzBmLzcwLzcwNTEtNDRjMy1hNjdjLTUzZGNhM2E3ODBkNA.pdf,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzUyL2M2LzU0L2FlMjEtNDk1MS1hZTkxLTU5NDgwOTJiZDk4ZA.xml,true,"KÃ¸benhavn K, 1260",Bredgade 36B 1. th.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-29,2019-05-29,2014-05-21,2019-05-29,30537297.0,39573873.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for PEDERSEN BYG ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Pedersen,PEDERSEN BYG ApS,Decimo IVS,Augustenborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27307424,indberetninger-20180424,2.5124266,30537297.0,AWsF6fGrRYGX6_YTIMqm,2019-05-29T23:26:17.233Z,2019-05-29T23:25:45.151Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-59-KC,2019-05-29T23:25:45.451Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim  Pedersen
30537297,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzAzLzBmLzcwLzcwNTEtNDRjMy1hNjdjLTUzZGNhM2E3ODBkNA.pdf,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzUyL2M2LzU0L2FlMjEtNDk1MS1hZTkxLTU5NDgwOTJiZDk4ZA.xml,true,"KÃ¸benhavn K, 1260",Bredgade 36B 1. th.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-29,2019-05-29,2014-05-21,2019-05-29,30537297.0,39573873.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for PEDERSEN BYG ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Pedersen,PEDERSEN BYG ApS,Decimo IVS,Augustenborg,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27307424,indberetninger-20180424,2.5124266,30537297.0,AWsF6fGrRYGX6_YTIMqm,2019-05-29T23:26:17.233Z,2019-05-29T23:25:45.151Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-59-KC,2019-05-29T23:25:45.451Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30537297,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzAzLzBmLzcwLzcwNTEtNDRjMy1hNjdjLTUzZGNhM2E3ODBkNA.pdf,http://regnskaber.virk.dk/79273503/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzUyL2M2LzU0L2FlMjEtNDk1MS1hZTkxLTU5NDgwOTJiZDk4ZA.xml,true,"KÃ¸benhavn K, 1260",Bredgade 36B 1. th.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-29,2019-05-29,2014-05-21,2019-05-29,30537297.0,39573873.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for PEDERSEN BYG ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Pedersen,PEDERSEN BYG ApS,Decimo IVS,Augustenborg,2017-01-01,2017-12-31,17386.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27307424,indberetninger-20180424,2.5124266,30537297.0,AWsF6fGrRYGX6_YTIMqm,2019-05-29T23:26:17.233Z,2019-05-29T23:25:45.151Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-59-KC,2019-05-29T23:25:45.451Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
