entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,DividendPaid,NameAndSurnameOfMemberOfExecutiveBoard
30710037,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzg4L2U2Lzc1LzgzNDgtNGZkMS1hMTkyLTAyOTgxOGYyMWZiMQ.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzIyL2U0L2E2LzE3ZTYtNGM3Ni1iZDhmLWFiNjM5NmU2NGE1Zg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzI4LzE1Lzg1LzgxZWItNGNlYy04MDIwLTVmOGE0M2Y5NDRhZg.xml,true,Slagelse,4200.0,7.0,Jernbanegade,4200 Slagelse,KassebjerggÃ¥rdsvej 31,Regnskabsklasse B,2017-05-24,2017-05-24,0.0,0.0,-2251.0,30710037.0,-376325.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,432.0,208555.0,Slagelse,2015-01-01,2015-12-31,-170453.0,-170453.0,-2251.0,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for fravalg af revision for opfyldt.",0.0,false,false,Ingen bistand,urn:ofk:oid:23944102,indberetninger-20180424,2.5927862999999998,30710037.0,,2018-03-28T08:13:51.784Z,2017-05-24T21:55:42.555Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-92-WQ,2017-05-24T21:55:42.718Z,,,,,,,,,,,,,,,,,,,,,
30710037,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzg4L2U2Lzc1LzgzNDgtNGZkMS1hMTkyLTAyOTgxOGYyMWZiMQ.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzIyL2U0L2E2LzE3ZTYtNGM3Ni1iZDhmLWFiNjM5NmU2NGE1Zg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzI4LzE1Lzg1LzgxZWItNGNlYy04MDIwLTVmOGE0M2Y5NDRhZg.xml,true,Slagelse,4200.0,7.0,Jernbanegade,4200 Slagelse,KassebjerggÃ¥rdsvej 31,Regnskabsklasse B,2017-05-24,2017-05-24,0.0,,,30710037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,,,Slagelse,2015-01-01,2015-12-31,101200.0,,,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for fravalg af revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:23944102,indberetninger-20180424,2.5927862999999998,30710037.0,,2018-03-28T08:13:51.784Z,2017-05-24T21:55:42.555Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-92-WQ,2017-05-24T21:55:42.718Z,,,,,,,,,,,,,,,,,,,,,
30710037,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzg4L2U2Lzc1LzgzNDgtNGZkMS1hMTkyLTAyOTgxOGYyMWZiMQ.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzIyL2U0L2E2LzE3ZTYtNGM3Ni1iZDhmLWFiNjM5NmU2NGE1Zg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzI4LzE1Lzg1LzgxZWItNGNlYy04MDIwLTVmOGE0M2Y5NDRhZg.xml,true,Slagelse,4200.0,7.0,Jernbanegade,4200 Slagelse,KassebjerggÃ¥rdsvej 31,Regnskabsklasse B,2017-05-24,2017-05-24,0.0,,,30710037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,,,Slagelse,2015-01-01,2015-12-31,-271653.0,,,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for fravalg af revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:23944102,indberetninger-20180424,2.5927862999999998,30710037.0,,2018-03-28T08:13:51.784Z,2017-05-24T21:55:42.555Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-92-WQ,2017-05-24T21:55:42.718Z,,,,,,,,,,,,,,,,,,,,,
30710037,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzg4L2U2Lzc1LzgzNDgtNGZkMS1hMTkyLTAyOTgxOGYyMWZiMQ.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzIyL2U0L2E2LzE3ZTYtNGM3Ni1iZDhmLWFiNjM5NmU2NGE1Zg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzI4LzE1Lzg1LzgxZWItNGNlYy04MDIwLTVmOGE0M2Y5NDRhZg.xml,true,Slagelse,4200.0,7.0,Jernbanegade,4200 Slagelse,KassebjerggÃ¥rdsvej 31,Regnskabsklasse B,2017-05-24,2017-05-24,0.0,,,30710037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,,,Slagelse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for fravalg af revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:23944102,indberetninger-20180424,2.5927862999999998,30710037.0,,2018-03-28T08:13:51.784Z,2017-05-24T21:55:42.555Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-92-WQ,2017-05-24T21:55:42.718Z,7177974.0,125000.0,5498299.0,7175974.0,7177974.0,2000.0,1679675.0,1679675.0,1679675.0,2000.0,125866.0,101200.0,0.0,0.0,6949774.0,2000.0,5498299.0,5372433.0,0.0,,
30710037,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzg4L2U2Lzc1LzgzNDgtNGZkMS1hMTkyLTAyOTgxOGYyMWZiMQ.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzIyL2U0L2E2LzE3ZTYtNGM3Ni1iZDhmLWFiNjM5NmU2NGE1Zg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzI4LzE1Lzg1LzgxZWItNGNlYy04MDIwLTVmOGE0M2Y5NDRhZg.xml,true,Slagelse,4200.0,7.0,Jernbanegade,4200 Slagelse,KassebjerggÃ¥rdsvej 31,Regnskabsklasse B,2017-05-24,2017-05-24,0.0,,,30710037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,,,Slagelse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for fravalg af revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:23944102,indberetninger-20180424,2.5927862999999998,30710037.0,,2018-03-28T08:13:51.784Z,2017-05-24T21:55:42.555Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-92-WQ,2017-05-24T21:55:42.718Z,,,,125000.0,,,,,,,,,,,,,,,,,
30710037,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzg4L2U2Lzc1LzgzNDgtNGZkMS1hMTkyLTAyOTgxOGYyMWZiMQ.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzIyL2U0L2E2LzE3ZTYtNGM3Ni1iZDhmLWFiNjM5NmU2NGE1Zg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzI4LzE1Lzg1LzgxZWItNGNlYy04MDIwLTVmOGE0M2Y5NDRhZg.xml,true,Slagelse,4200.0,7.0,Jernbanegade,4200 Slagelse,KassebjerggÃ¥rdsvej 31,Regnskabsklasse B,2017-05-24,2017-05-24,0.0,,,30710037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,,,Slagelse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for fravalg af revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:23944102,indberetninger-20180424,2.5927862999999998,30710037.0,,2018-03-28T08:13:51.784Z,2017-05-24T21:55:42.555Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-92-WQ,2017-05-24T21:55:42.718Z,,,,6949774.0,,,,,,,,,,,,,,,,,
30710037,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzg4L2U2Lzc1LzgzNDgtNGZkMS1hMTkyLTAyOTgxOGYyMWZiMQ.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzIyL2U0L2E2LzE3ZTYtNGM3Ni1iZDhmLWFiNjM5NmU2NGE1Zg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzI4LzE1Lzg1LzgxZWItNGNlYy04MDIwLTVmOGE0M2Y5NDRhZg.xml,true,Slagelse,4200.0,7.0,Jernbanegade,4200 Slagelse,KassebjerggÃ¥rdsvej 31,Regnskabsklasse B,2017-05-24,2017-05-24,0.0,,,30710037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,,,Slagelse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for fravalg af revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:23944102,indberetninger-20180424,2.5927862999999998,30710037.0,,2018-03-28T08:13:51.784Z,2017-05-24T21:55:42.555Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-92-WQ,2017-05-24T21:55:42.718Z,,,,101200.0,,,,,,,,,,,,,,,,,
30710037,2016-01-01,2016-01-01,c13,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzg4L2U2Lzc1LzgzNDgtNGZkMS1hMTkyLTAyOTgxOGYyMWZiMQ.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzIyL2U0L2E2LzE3ZTYtNGM3Ni1iZDhmLWFiNjM5NmU2NGE1Zg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzI4LzE1Lzg1LzgxZWItNGNlYy04MDIwLTVmOGE0M2Y5NDRhZg.xml,true,Slagelse,4200.0,7.0,Jernbanegade,4200 Slagelse,KassebjerggÃ¥rdsvej 31,Regnskabsklasse B,2017-05-24,2017-05-24,0.0,,,30710037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,,,Slagelse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for fravalg af revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:23944102,indberetninger-20180424,2.5927862999999998,30710037.0,,2018-03-28T08:13:51.784Z,2017-05-24T21:55:42.555Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-92-WQ,2017-05-24T21:55:42.718Z,,,,7175974.0,,,,,,,,,,,,,,,,,
30710037,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzg4L2U2Lzc1LzgzNDgtNGZkMS1hMTkyLTAyOTgxOGYyMWZiMQ.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzIyL2U0L2E2LzE3ZTYtNGM3Ni1iZDhmLWFiNjM5NmU2NGE1Zg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzI4LzE1Lzg1LzgxZWItNGNlYy04MDIwLTVmOGE0M2Y5NDRhZg.xml,true,Slagelse,4200.0,7.0,Jernbanegade,4200 Slagelse,KassebjerggÃ¥rdsvej 31,Regnskabsklasse B,2017-05-24,2017-05-24,0.0,0.0,-1875.0,30710037.0,232688.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,705.0,212839.0,Slagelse,2015-01-01,2015-12-31,396535.0,442947.0,-1875.0,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for fravalg af revision for opfyldt.",46412.0,false,false,Ingen bistand,urn:ofk:oid:23944102,indberetninger-20180424,2.5927862999999998,30710037.0,,2018-03-28T08:13:51.784Z,2017-05-24T21:55:42.555Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-92-WQ,2017-05-24T21:55:42.718Z,,,,,,,,,,,,,,,,,,,,101200.0,
30710037,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzg4L2U2Lzc1LzgzNDgtNGZkMS1hMTkyLTAyOTgxOGYyMWZiMQ.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzIyL2U0L2E2LzE3ZTYtNGM3Ni1iZDhmLWFiNjM5NmU2NGE1Zg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzI4LzE1Lzg1LzgxZWItNGNlYy04MDIwLTVmOGE0M2Y5NDRhZg.xml,true,Slagelse,4200.0,7.0,Jernbanegade,4200 Slagelse,KassebjerggÃ¥rdsvej 31,Regnskabsklasse B,2017-05-24,2017-05-24,0.0,,,30710037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,,,Slagelse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for fravalg af revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:23944102,indberetninger-20180424,2.5927862999999998,30710037.0,,2018-03-28T08:13:51.784Z,2017-05-24T21:55:42.555Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-92-WQ,2017-05-24T21:55:42.718Z,,,,,,,,,,,,,,,,,,,,,Michael Steinbacher
30710037,2016-01-01,2016-12-31,c14,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzg4L2U2Lzc1LzgzNDgtNGZkMS1hMTkyLTAyOTgxOGYyMWZiMQ.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzIyL2U0L2E2LzE3ZTYtNGM3Ni1iZDhmLWFiNjM5NmU2NGE1Zg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzI4LzE1Lzg1LzgxZWItNGNlYy04MDIwLTVmOGE0M2Y5NDRhZg.xml,true,Slagelse,4200.0,7.0,Jernbanegade,4200 Slagelse,KassebjerggÃ¥rdsvej 31,Regnskabsklasse B,2017-05-24,2017-05-24,0.0,,,30710037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,,,Slagelse,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for fravalg af revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:23944102,indberetninger-20180424,2.5927862999999998,30710037.0,,2018-03-28T08:13:51.784Z,2017-05-24T21:55:42.555Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-92-WQ,2017-05-24T21:55:42.718Z,,,,,,,,,,,,,,,,,,,,0.0,
30710037,2016-01-01,2016-12-31,c15,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2E4Lzg4L2U2Lzc1LzgzNDgtNGZkMS1hMTkyLTAyOTgxOGYyMWZiMQ.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzIyL2U0L2E2LzE3ZTYtNGM3Ni1iZDhmLWFiNjM5NmU2NGE1Zg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzI4LzE1Lzg1LzgxZWItNGNlYy04MDIwLTVmOGE0M2Y5NDRhZg.xml,true,Slagelse,4200.0,7.0,Jernbanegade,4200 Slagelse,KassebjerggÃ¥rdsvej 31,Regnskabsklasse B,2017-05-24,2017-05-24,0.0,,,30710037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,,,Slagelse,2015-01-01,2015-12-31,396535.0,,,2016-12-31,2016-01-01,false,false,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres. Direktionen anser betingelserne for fravalg af revision for opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:23944102,indberetninger-20180424,2.5927862999999998,30710037.0,,2018-03-28T08:13:51.784Z,2017-05-24T21:55:42.555Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-92-WQ,2017-05-24T21:55:42.718Z,,,,,,,,,,,,,,,,,,,,0.0,
