entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,ShorttermPayablesToGroupEnterprises,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
30710037,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FkLzAwLzIzLzljOTEtNDcxMi05OGM1LWViZGZkYTQ3MzM3NA.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzhkLzUyL2Y0LzJkMzAtNGFlZi1hNTNiLTZmNzU0NmJlZWYwYg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzQzLzJlLzk5LzU5ODYtNGIwYi04ZTkxLTg0MmNiM2M4YzE4Zg.xml,true,Slagelse,4200.0,7.0,Fredensgade,4200 Slagelse,SkÃ¦lskÃ¸rvej 37,0.0,Regnskabsklasse B,2019-05-31,2019-05-31,0.0,-1875.0,30710037.0,217938.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tanja Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,1257.0,196137.0,Slagelse,2017-01-01,2017-12-31,368206.0,410943.0,-1875.0,2018-12-31,2018-01-01,false,116474.0,42737.0,false,false,Ingen bistand,urn:ofk:oid:27357118,indberetninger-20180424,2.5949402000000004,30710037.0,AWsPzngsRYGX6_YTISfV,2019-05-31T21:32:53.773Z,2019-05-31T21:31:56.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-04-LM,2019-05-31T21:31:57.322Z,,,,,,,,,,,,,,,,,,,,,,,
30710037,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FkLzAwLzIzLzljOTEtNDcxMi05OGM1LWViZGZkYTQ3MzM3NA.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzhkLzUyL2Y0LzJkMzAtNGFlZi1hNTNiLTZmNzU0NmJlZWYwYg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzQzLzJlLzk5LzU5ODYtNGIwYi04ZTkxLTg0MmNiM2M4YzE4Zg.xml,true,Slagelse,4200.0,7.0,Fredensgade,4200 Slagelse,SkÃ¦lskÃ¸rvej 37,0.0,Regnskabsklasse B,2019-05-31,2019-05-31,,,30710037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tanja Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,,,Slagelse,2017-01-01,2017-12-31,99000.0,,,2018-12-31,2018-01-01,false,116474.0,,false,false,Ingen bistand,urn:ofk:oid:27357118,indberetninger-20180424,2.5949402000000004,30710037.0,AWsPzngsRYGX6_YTISfV,2019-05-31T21:32:53.773Z,2019-05-31T21:31:56.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-04-LM,2019-05-31T21:31:57.322Z,,,,,,,,,,,,,,,,,,,,,,,
30710037,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FkLzAwLzIzLzljOTEtNDcxMi05OGM1LWViZGZkYTQ3MzM3NA.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzhkLzUyL2Y0LzJkMzAtNGFlZi1hNTNiLTZmNzU0NmJlZWYwYg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzQzLzJlLzk5LzU5ODYtNGIwYi04ZTkxLTg0MmNiM2M4YzE4Zg.xml,true,Slagelse,4200.0,7.0,Fredensgade,4200 Slagelse,SkÃ¦lskÃ¸rvej 37,0.0,Regnskabsklasse B,2019-05-31,2019-05-31,,,30710037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tanja Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,,,Slagelse,2017-01-01,2017-12-31,269206.0,,,2018-12-31,2018-01-01,false,116474.0,,false,false,Ingen bistand,urn:ofk:oid:27357118,indberetninger-20180424,2.5949402000000004,30710037.0,AWsPzngsRYGX6_YTISfV,2019-05-31T21:32:53.773Z,2019-05-31T21:31:56.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-04-LM,2019-05-31T21:31:57.322Z,,,,,,,,,,,,,,,,,,,,,,,
30710037,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FkLzAwLzIzLzljOTEtNDcxMi05OGM1LWViZGZkYTQ3MzM3NA.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzhkLzUyL2Y0LzJkMzAtNGFlZi1hNTNiLTZmNzU0NmJlZWYwYg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzQzLzJlLzk5LzU5ODYtNGIwYi04ZTkxLTg0MmNiM2M4YzE4Zg.xml,true,Slagelse,4200.0,7.0,Fredensgade,4200 Slagelse,SkÃ¦lskÃ¸rvej 37,0.0,Regnskabsklasse B,2019-05-31,2019-05-31,,,30710037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tanja Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,,,Slagelse,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,116474.0,,false,false,Ingen bistand,urn:ofk:oid:27357118,indberetninger-20180424,2.5949402000000004,30710037.0,AWsPzngsRYGX6_YTISfV,2019-05-31T21:32:53.773Z,2019-05-31T21:31:56.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-04-LM,2019-05-31T21:31:57.322Z,7738115.0,0.0,125000.0,5607814.0,7736115.0,7738115.0,2000.0,2130301.0,2130301.0,2130301.0,2000.0,1000000.0,99000.0,0.0,0.0,7512115.0,0.0,2000.0,5607814.0,4548551.0,0.0,59263.0,
30710037,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FkLzAwLzIzLzljOTEtNDcxMi05OGM1LWViZGZkYTQ3MzM3NA.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzhkLzUyL2Y0LzJkMzAtNGFlZi1hNTNiLTZmNzU0NmJlZWYwYg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzQzLzJlLzk5LzU5ODYtNGIwYi04ZTkxLTg0MmNiM2M4YzE4Zg.xml,true,Slagelse,4200.0,7.0,Fredensgade,4200 Slagelse,SkÃ¦lskÃ¸rvej 37,0.0,Regnskabsklasse B,2019-05-31,2019-05-31,0.0,-1446.0,30710037.0,317225.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tanja Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,0.0,596.0,Slagelse,2017-01-01,2017-12-31,316375.0,316375.0,-1446.0,2018-12-31,2018-01-01,false,116474.0,0.0,false,false,Ingen bistand,urn:ofk:oid:27357118,indberetninger-20180424,2.5949402000000004,30710037.0,AWsPzngsRYGX6_YTISfV,2019-05-31T21:32:53.773Z,2019-05-31T21:31:56.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-04-LM,2019-05-31T21:31:57.322Z,,,,,,,,,,,,,,,,,,,,,,,
30710037,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FkLzAwLzIzLzljOTEtNDcxMi05OGM1LWViZGZkYTQ3MzM3NA.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzhkLzUyL2Y0LzJkMzAtNGFlZi1hNTNiLTZmNzU0NmJlZWYwYg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzQzLzJlLzk5LzU5ODYtNGIwYi04ZTkxLTg0MmNiM2M4YzE4Zg.xml,true,Slagelse,4200.0,7.0,Fredensgade,4200 Slagelse,SkÃ¦lskÃ¸rvej 37,0.0,Regnskabsklasse B,2019-05-31,2019-05-31,,,30710037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tanja Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,,,Slagelse,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,116474.0,,false,false,Ingen bistand,urn:ofk:oid:27357118,indberetninger-20180424,2.5949402000000004,30710037.0,AWsPzngsRYGX6_YTISfV,2019-05-31T21:32:53.773Z,2019-05-31T21:31:56.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-04-LM,2019-05-31T21:31:57.322Z,,,,,,,,,,,,,,,,,,,,,,,Michael Steinbacher
30710037,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FkLzAwLzIzLzljOTEtNDcxMi05OGM1LWViZGZkYTQ3MzM3NA.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzhkLzUyL2Y0LzJkMzAtNGFlZi1hNTNiLTZmNzU0NmJlZWYwYg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzQzLzJlLzk5LzU5ODYtNGIwYi04ZTkxLTg0MmNiM2M4YzE4Zg.xml,true,Slagelse,4200.0,7.0,Fredensgade,4200 Slagelse,SkÃ¦lskÃ¸rvej 37,0.0,Regnskabsklasse B,2019-05-31,2019-05-31,,,30710037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tanja Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,,,Slagelse,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,116474.0,,false,false,Ingen bistand,urn:ofk:oid:27357118,indberetninger-20180424,2.5949402000000004,30710037.0,AWsPzngsRYGX6_YTISfV,2019-05-31T21:32:53.773Z,2019-05-31T21:31:56.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-04-LM,2019-05-31T21:31:57.322Z,,,,,,,,,,,,,,,,,,,,,,,Tanja Steinbacher
30710037,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FkLzAwLzIzLzljOTEtNDcxMi05OGM1LWViZGZkYTQ3MzM3NA.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzhkLzUyL2Y0LzJkMzAtNGFlZi1hNTNiLTZmNzU0NmJlZWYwYg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzQzLzJlLzk5LzU5ODYtNGIwYi04ZTkxLTg0MmNiM2M4YzE4Zg.xml,true,Slagelse,4200.0,7.0,Fredensgade,4200 Slagelse,SkÃ¦lskÃ¸rvej 37,0.0,Regnskabsklasse B,2019-05-31,2019-05-31,,,30710037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tanja Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,,,Slagelse,2017-01-01,2017-12-31,99000.0,,,2018-12-31,2018-01-01,false,116474.0,,false,false,Ingen bistand,urn:ofk:oid:27357118,indberetninger-20180424,2.5949402000000004,30710037.0,AWsPzngsRYGX6_YTISfV,2019-05-31T21:32:53.773Z,2019-05-31T21:31:56.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-04-LM,2019-05-31T21:31:57.322Z,,,,,,,,,,,,,,,,,,,,,,,
30710037,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FkLzAwLzIzLzljOTEtNDcxMi05OGM1LWViZGZkYTQ3MzM3NA.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzhkLzUyL2Y0LzJkMzAtNGFlZi1hNTNiLTZmNzU0NmJlZWYwYg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzQzLzJlLzk5LzU5ODYtNGIwYi04ZTkxLTg0MmNiM2M4YzE4Zg.xml,true,Slagelse,4200.0,7.0,Fredensgade,4200 Slagelse,SkÃ¦lskÃ¸rvej 37,0.0,Regnskabsklasse B,2019-05-31,2019-05-31,,,30710037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tanja Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,,,Slagelse,2017-01-01,2017-12-31,217375.0,,,2018-12-31,2018-01-01,false,116474.0,,false,false,Ingen bistand,urn:ofk:oid:27357118,indberetninger-20180424,2.5949402000000004,30710037.0,AWsPzngsRYGX6_YTISfV,2019-05-31T21:32:53.773Z,2019-05-31T21:31:56.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-04-LM,2019-05-31T21:31:57.322Z,,,,,,,,,,,,,,,,,,,,,,,
30710037,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FkLzAwLzIzLzljOTEtNDcxMi05OGM1LWViZGZkYTQ3MzM3NA.xhtml,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzhkLzUyL2Y0LzJkMzAtNGFlZi1hNTNiLTZmNzU0NmJlZWYwYg.pdf,http://regnskaber.virk.dk/73001703/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzQzLzJlLzk5LzU5ODYtNGIwYi04ZTkxLTg0MmNiM2M4YzE4Zg.xml,true,Slagelse,4200.0,7.0,Fredensgade,4200 Slagelse,SkÃ¦lskÃ¸rvej 37,0.0,Regnskabsklasse B,2019-05-31,2019-05-31,,,30710037.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tanja Steinbacher,STEINBACHER HOLDING ApS,Simon Wager,,,Slagelse,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,116474.0,,false,false,Ingen bistand,urn:ofk:oid:27357118,indberetninger-20180424,2.5949402000000004,30710037.0,AWsPzngsRYGX6_YTISfV,2019-05-31T21:32:53.773Z,2019-05-31T21:31:56.805Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-04-LM,2019-05-31T21:31:57.322Z,8072846.0,0.0,125000.0,5575320.0,7953490.0,8072846.0,119356.0,2497526.0,2497526.0,2497526.0,2633.0,0.0,99000.0,0.0,0.0,7729490.0,249.0,119356.0,5575320.0,5545320.0,0.0,30000.0,
