entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises
29407789,2016-01-01,2016-01-01,c704,,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2Q5L2QzL2Q4Lzg3MjAtNDNhNy1iMTVmLTFkMDZkYzgzM2M5Yw.pdf,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzhiLzViLzNiL2E2OWUtNDNkYS04YjNhLTEyZWRmNTJhY2Y4Mw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,", Vejen",6600.0,1.0,Syrenvej,"6600, Vejen","Torvegade, 16",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-08,2018-06-08,2018-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,150000.0,32285201.0,29407789.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for NH Vision ApS.,Ãrsrapport,Henrik Esmann,Uffe Nielsen,Uffe Nielsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",NH Vision ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-08,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25771134,indberetninger-20180424,2.5097342,29407789.0,AWPo1ne70wkEsASktlv6,2018-06-10T08:36:37.357Z,2018-06-10T08:35:57.734Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-93-UU,2018-06-10T08:35:57.935Z,,,,,,,,,,,,,,,
29407789,2016-01-01,2016-01-01,c725,,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2Q5L2QzL2Q4Lzg3MjAtNDNhNy1iMTVmLTFkMDZkYzgzM2M5Yw.pdf,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzhiLzViLzNiL2E2OWUtNDNkYS04YjNhLTEyZWRmNTJhY2Y4Mw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,", Vejen",6600.0,1.0,Syrenvej,"6600, Vejen","Torvegade, 16",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-08,2018-06-08,2018-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,-578579.0,32285201.0,29407789.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for NH Vision ApS.,Ãrsrapport,Henrik Esmann,Uffe Nielsen,Uffe Nielsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",NH Vision ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-08,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25771134,indberetninger-20180424,2.5097342,29407789.0,AWPo1ne70wkEsASktlv6,2018-06-10T08:36:37.357Z,2018-06-10T08:35:57.734Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-93-UU,2018-06-10T08:35:57.935Z,,,,,,,,,,,,,,,
29407789,2016-01-01,2016-12-31,c120,,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2Q5L2QzL2Q4Lzg3MjAtNDNhNy1iMTVmLTFkMDZkYzgzM2M5Yw.pdf,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzhiLzViLzNiL2E2OWUtNDNkYS04YjNhLTEyZWRmNTJhY2Y4Mw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,", Vejen",6600.0,1.0,Syrenvej,"6600, Vejen","Torvegade, 16",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-08,2018-06-08,2018-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,29407789.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for NH Vision ApS.,Ãrsrapport,Henrik Esmann,Uffe Nielsen,Uffe Nielsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",NH Vision ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-08,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25771134,indberetninger-20180424,2.5097342,29407789.0,AWPo1ne70wkEsASktlv6,2018-06-10T08:36:37.357Z,2018-06-10T08:35:57.734Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-93-UU,2018-06-10T08:35:57.935Z,-5102.0,,,,,,,,,,,,,,
29407789,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2Q5L2QzL2Q4Lzg3MjAtNDNhNy1iMTVmLTFkMDZkYzgzM2M5Yw.pdf,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzhiLzViLzNiL2E2OWUtNDNkYS04YjNhLTEyZWRmNTJhY2Y4Mw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,", Vejen",6600.0,1.0,Syrenvej,"6600, Vejen","Torvegade, 16",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-08,2018-06-08,2018-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,29407789.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for NH Vision ApS.,Ãrsrapport,Henrik Esmann,Uffe Nielsen,Uffe Nielsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",NH Vision ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-08,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25771134,indberetninger-20180424,2.5097342,29407789.0,AWPo1ne70wkEsASktlv6,2018-06-10T08:36:37.357Z,2018-06-10T08:35:57.734Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-93-UU,2018-06-10T08:35:57.935Z,-5102.0,-3415.0,1687.0,1687.0,-5102.0,-3415.0,,,,,,,,,
29407789,2016-01-01,2016-12-31,c726,,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2Q5L2QzL2Q4Lzg3MjAtNDNhNy1iMTVmLTFkMDZkYzgzM2M5Yw.pdf,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzhiLzViLzNiL2E2OWUtNDNkYS04YjNhLTEyZWRmNTJhY2Y4Mw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,", Vejen",6600.0,1.0,Syrenvej,"6600, Vejen","Torvegade, 16",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-08,2018-06-08,2018-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,,32285201.0,29407789.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for NH Vision ApS.,Ãrsrapport,Henrik Esmann,Uffe Nielsen,Uffe Nielsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",NH Vision ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-08,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25771134,indberetninger-20180424,2.5097342,29407789.0,AWPo1ne70wkEsASktlv6,2018-06-10T08:36:37.357Z,2018-06-10T08:35:57.734Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-93-UU,2018-06-10T08:35:57.935Z,-5102.0,,,,,,,,,,,,,,
29407789,2016-12-31,2016-12-31,c4,,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2Q5L2QzL2Q4Lzg3MjAtNDNhNy1iMTVmLTFkMDZkYzgzM2M5Yw.pdf,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzhiLzViLzNiL2E2OWUtNDNkYS04YjNhLTEyZWRmNTJhY2Y4Mw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,", Vejen",6600.0,1.0,Syrenvej,"6600, Vejen","Torvegade, 16",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-08,2018-06-08,2018-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,-433681.0,32285201.0,29407789.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for NH Vision ApS.,Ãrsrapport,Henrik Esmann,Uffe Nielsen,Uffe Nielsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",NH Vision ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-08,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25771134,indberetninger-20180424,2.5097342,29407789.0,AWPo1ne70wkEsASktlv6,2018-06-10T08:36:37.357Z,2018-06-10T08:35:57.734Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-93-UU,2018-06-10T08:35:57.935Z,,,,,,,0.0,150000.0,0.0,433681.0,3249.0,-583681.0,165.0,433681.0,430267.0
29407789,2016-12-31,2016-12-31,c706,,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2Q5L2QzL2Q4Lzg3MjAtNDNhNy1iMTVmLTFkMDZkYzgzM2M5Yw.pdf,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzhiLzViLzNiL2E2OWUtNDNkYS04YjNhLTEyZWRmNTJhY2Y4Mw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,", Vejen",6600.0,1.0,Syrenvej,"6600, Vejen","Torvegade, 16",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-08,2018-06-08,2018-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,150000.0,32285201.0,29407789.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for NH Vision ApS.,Ãrsrapport,Henrik Esmann,Uffe Nielsen,Uffe Nielsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",NH Vision ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-08,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25771134,indberetninger-20180424,2.5097342,29407789.0,AWPo1ne70wkEsASktlv6,2018-06-10T08:36:37.357Z,2018-06-10T08:35:57.734Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-93-UU,2018-06-10T08:35:57.935Z,,,,,,,,,,,,,,,
29407789,2016-12-31,2016-12-31,c727,,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2Q5L2QzL2Q4Lzg3MjAtNDNhNy1iMTVmLTFkMDZkYzgzM2M5Yw.pdf,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzhiLzViLzNiL2E2OWUtNDNkYS04YjNhLTEyZWRmNTJhY2Y4Mw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,", Vejen",6600.0,1.0,Syrenvej,"6600, Vejen","Torvegade, 16",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-08,2018-06-08,2018-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,-583681.0,32285201.0,29407789.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for NH Vision ApS.,Ãrsrapport,Henrik Esmann,Uffe Nielsen,Uffe Nielsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",NH Vision ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-08,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25771134,indberetninger-20180424,2.5097342,29407789.0,AWPo1ne70wkEsASktlv6,2018-06-10T08:36:37.357Z,2018-06-10T08:35:57.734Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-93-UU,2018-06-10T08:35:57.935Z,,,,,,,,,,,,,,,
29407789,2017-01-01,2017-01-01,c177,,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2Q5L2QzL2Q4Lzg3MjAtNDNhNy1iMTVmLTFkMDZkYzgzM2M5Yw.pdf,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzhiLzViLzNiL2E2OWUtNDNkYS04YjNhLTEyZWRmNTJhY2Y4Mw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,", Vejen",6600.0,1.0,Syrenvej,"6600, Vejen","Torvegade, 16",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-08,2018-06-08,2018-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,150000.0,32285201.0,29407789.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for NH Vision ApS.,Ãrsrapport,Henrik Esmann,Uffe Nielsen,Uffe Nielsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",NH Vision ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-08,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25771134,indberetninger-20180424,2.5097342,29407789.0,AWPo1ne70wkEsASktlv6,2018-06-10T08:36:37.357Z,2018-06-10T08:35:57.734Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-93-UU,2018-06-10T08:35:57.935Z,,,,,,,,,,,,,,,
29407789,2017-01-01,2017-01-01,c195,,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2Q5L2QzL2Q4Lzg3MjAtNDNhNy1iMTVmLTFkMDZkYzgzM2M5Yw.pdf,http://regnskaber.virk.dk/98770492/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzhiLzViLzNiL2E2OWUtNDNkYS04YjNhLTEyZWRmNTJhY2Y4Mw.xml,Danmark,Vejen,6600.0,16.0,Torvegade,", Vejen",6600.0,1.0,Syrenvej,"6600, Vejen","Torvegade, 16",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-06-08,2018-06-08,2018-06-08,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,-583681.0,32285201.0,29407789.0,32285201.0,mne27728,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for NH Vision ApS.,Ãrsrapport,Henrik Esmann,Uffe Nielsen,Uffe Nielsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",NH Vision ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-06-08,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25771134,indberetninger-20180424,2.5097342,29407789.0,AWPo1ne70wkEsASktlv6,2018-06-10T08:36:37.357Z,2018-06-10T08:35:57.734Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-93-UU,2018-06-10T08:35:57.935Z,,,,,,,,,,,,,,,
