entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,InvestmentsGross,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NominalValueOfIssuedShares,NumberOfIssuedShares,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,InvestmentsWithNegativeEquityDepreciatedOverReceivables,CurrentTaxExpense,EmployeeBenefitsExpense,EquityRatio,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryOperatingActivities,ReturnOnEquity,SocialSecurityContributions,TaxExpense,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermEquityLoan,LongtermLiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables,LongtermInvestmentsAndReceivables,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
20106387,2011-01-01,2011-01-01,c286,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8vcGRmcy8yMDEwNjM4NztBcFMyMzY2MTU7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8veGJybHMvWC1GQzMyQkIyMS0yMDEzMDYxOV8wODM0NDRfMTcx.xml,-42492.0,Danmark,7500  Holstebro,Sletten 45,7500  Holstebro,Mozartsvej 7,7500 Holstebro,Mozartsvej 7,Regnskabsklasse B,2013-05-29,2004-03-01,2013-05-29,statsautoriseret revisor,holstebro@rsmplus.dk,34713022.0,20106387.0,20106387.0,Ãrsrapport,50000.0,0.0,0.0,Torben SjÃ¸rvad,Torben SjÃ¸rvad,Holstebro Boldklub Elite ApS,Holstebro Boldklub Elite ApS,1000.0,141.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro kommune,2012-12-31,2012-01-01,2013-05-29,Holstebro,9741 2211,urn:ofk:oid:12980266,indberetninger-20180424,2.5122786,20106387.0,,2018-04-02T05:17:33.822Z,2013-06-19T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.871,2013-06-19T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20106387,2011-01-01,2011-12-31,c101,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8vcGRmcy8yMDEwNjM4NztBcFMyMzY2MTU7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8veGJybHMvWC1GQzMyQkIyMS0yMDEzMDYxOV8wODM0NDRfMTcx.xml,,Danmark,7500  Holstebro,Sletten 45,7500  Holstebro,Mozartsvej 7,7500 Holstebro,Mozartsvej 7,Regnskabsklasse B,2013-05-29,2004-03-01,2013-05-29,statsautoriseret revisor,holstebro@rsmplus.dk,34713022.0,20106387.0,20106387.0,Ãrsrapport,,0.0,0.0,Torben SjÃ¸rvad,Torben SjÃ¸rvad,Holstebro Boldklub Elite ApS,Holstebro Boldklub Elite ApS,1000.0,141.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro kommune,2012-12-31,2012-01-01,2013-05-29,Holstebro,9741 2211,urn:ofk:oid:12980266,indberetninger-20180424,2.5122786,20106387.0,,2018-04-02T05:17:33.822Z,2013-06-19T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.871,2013-06-19T22:00:00.000Z,-55733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20106387,2011-01-01,2011-12-31,c288,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8vcGRmcy8yMDEwNjM4NztBcFMyMzY2MTU7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8veGJybHMvWC1GQzMyQkIyMS0yMDEzMDYxOV8wODM0NDRfMTcx.xml,,Danmark,7500  Holstebro,Sletten 45,7500  Holstebro,Mozartsvej 7,7500 Holstebro,Mozartsvej 7,Regnskabsklasse B,2013-05-29,2004-03-01,2013-05-29,statsautoriseret revisor,holstebro@rsmplus.dk,34713022.0,20106387.0,20106387.0,Ãrsrapport,,0.0,0.0,Torben SjÃ¸rvad,Torben SjÃ¸rvad,Holstebro Boldklub Elite ApS,Holstebro Boldklub Elite ApS,1000.0,141.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro kommune,2012-12-31,2012-01-01,2013-05-29,Holstebro,9741 2211,urn:ofk:oid:12980266,indberetninger-20180424,2.5122786,20106387.0,,2018-04-02T05:17:33.822Z,2013-06-19T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.871,2013-06-19T22:00:00.000Z,,-7508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20106387,2011-01-01,2011-12-31,c46,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8vcGRmcy8yMDEwNjM4NztBcFMyMzY2MTU7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8veGJybHMvWC1GQzMyQkIyMS0yMDEzMDYxOV8wODM0NDRfMTcx.xml,,Danmark,7500  Holstebro,Sletten 45,7500  Holstebro,Mozartsvej 7,7500 Holstebro,Mozartsvej 7,Regnskabsklasse B,2013-05-29,2004-03-01,2013-05-29,statsautoriseret revisor,holstebro@rsmplus.dk,34713022.0,20106387.0,20106387.0,Ãrsrapport,,0.0,0.0,Torben SjÃ¸rvad,Torben SjÃ¸rvad,Holstebro Boldklub Elite ApS,Holstebro Boldklub Elite ApS,1000.0,141.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro kommune,2012-12-31,2012-01-01,2013-05-29,Holstebro,9741 2211,urn:ofk:oid:12980266,indberetninger-20180424,2.5122786,20106387.0,,2018-04-02T05:17:33.822Z,2013-06-19T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.871,2013-06-19T22:00:00.000Z,-55733.0,,0.0,829883.0,21.5,780707.0,7708.0,1151.0,-49176.0,-26.0,3330.0,0.0,826553.0,,,,,,,,,,,,,,,,,,,,,,
20106387,2011-12-31,2011-12-31,c103,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8vcGRmcy8yMDEwNjM4NztBcFMyMzY2MTU7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8veGJybHMvWC1GQzMyQkIyMS0yMDEzMDYxOV8wODM0NDRfMTcx.xml,,Danmark,7500  Holstebro,Sletten 45,7500  Holstebro,Mozartsvej 7,7500 Holstebro,Mozartsvej 7,Regnskabsklasse B,2013-05-29,2004-03-01,2013-05-29,statsautoriseret revisor,holstebro@rsmplus.dk,34713022.0,20106387.0,20106387.0,Ãrsrapport,,0.0,0.0,Torben SjÃ¸rvad,Torben SjÃ¸rvad,Holstebro Boldklub Elite ApS,Holstebro Boldklub Elite ApS,1000.0,141.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro kommune,2012-12-31,2012-01-01,2013-05-29,Holstebro,9741 2211,urn:ofk:oid:12980266,indberetninger-20180424,2.5122786,20106387.0,,2018-04-02T05:17:33.822Z,2013-06-19T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.871,2013-06-19T22:00:00.000Z,,,,,,,,,,,,,,873303.0,366693.0,141000.0,873303.0,187757.0,873303.0,685546.0,59389.0,59389.0,626157.0,467204.0,46757.0,626157.0,0.0,0.0,506610.0,0.0,39406.0,,,,
20106387,2011-12-31,2011-12-31,c290,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8vcGRmcy8yMDEwNjM4NztBcFMyMzY2MTU7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8veGJybHMvWC1GQzMyQkIyMS0yMDEzMDYxOV8wODM0NDRfMTcx.xml,-50000.0,Danmark,7500  Holstebro,Sletten 45,7500  Holstebro,Mozartsvej 7,7500 Holstebro,Mozartsvej 7,Regnskabsklasse B,2013-05-29,2004-03-01,2013-05-29,statsautoriseret revisor,holstebro@rsmplus.dk,34713022.0,20106387.0,20106387.0,Ãrsrapport,50000.0,0.0,0.0,Torben SjÃ¸rvad,Torben SjÃ¸rvad,Holstebro Boldklub Elite ApS,Holstebro Boldklub Elite ApS,1000.0,141.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro kommune,2012-12-31,2012-01-01,2013-05-29,Holstebro,9741 2211,urn:ofk:oid:12980266,indberetninger-20180424,2.5122786,20106387.0,,2018-04-02T05:17:33.822Z,2013-06-19T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.871,2013-06-19T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
20106387,2012-01-01,2012-01-01,c217,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8vcGRmcy8yMDEwNjM4NztBcFMyMzY2MTU7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8veGJybHMvWC1GQzMyQkIyMS0yMDEzMDYxOV8wODM0NDRfMTcx.xml,,Danmark,7500  Holstebro,Sletten 45,7500  Holstebro,Mozartsvej 7,7500 Holstebro,Mozartsvej 7,Regnskabsklasse B,2013-05-29,2004-03-01,2013-05-29,statsautoriseret revisor,holstebro@rsmplus.dk,34713022.0,20106387.0,20106387.0,Ãrsrapport,,0.0,0.0,Torben SjÃ¸rvad,Torben SjÃ¸rvad,Holstebro Boldklub Elite ApS,Holstebro Boldklub Elite ApS,1000.0,141.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro kommune,2012-12-31,2012-01-01,2013-05-29,Holstebro,9741 2211,urn:ofk:oid:12980266,indberetninger-20180424,2.5122786,20106387.0,,2018-04-02T05:17:33.822Z,2013-06-19T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.871,2013-06-19T22:00:00.000Z,,,,,,,,,,,,,,,,,,141000.0,,,,,,,,,,,,,,,,,
20106387,2012-01-01,2012-01-01,c235,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8vcGRmcy8yMDEwNjM4NztBcFMyMzY2MTU7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8veGJybHMvWC1GQzMyQkIyMS0yMDEzMDYxOV8wODM0NDRfMTcx.xml,,Danmark,7500  Holstebro,Sletten 45,7500  Holstebro,Mozartsvej 7,7500 Holstebro,Mozartsvej 7,Regnskabsklasse B,2013-05-29,2004-03-01,2013-05-29,statsautoriseret revisor,holstebro@rsmplus.dk,34713022.0,20106387.0,20106387.0,Ãrsrapport,,0.0,0.0,Torben SjÃ¸rvad,Torben SjÃ¸rvad,Holstebro Boldklub Elite ApS,Holstebro Boldklub Elite ApS,1000.0,141.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro kommune,2012-12-31,2012-01-01,2013-05-29,Holstebro,9741 2211,urn:ofk:oid:12980266,indberetninger-20180424,2.5122786,20106387.0,,2018-04-02T05:17:33.822Z,2013-06-19T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.871,2013-06-19T22:00:00.000Z,,,,,,,,,,,,,,,,,,46757.0,,,,,,,,,,,,,,,,,
20106387,2012-01-01,2012-01-01,c262,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8vcGRmcy8yMDEwNjM4NztBcFMyMzY2MTU7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8veGJybHMvWC1GQzMyQkIyMS0yMDEzMDYxOV8wODM0NDRfMTcx.xml,,Danmark,7500  Holstebro,Sletten 45,7500  Holstebro,Mozartsvej 7,7500 Holstebro,Mozartsvej 7,Regnskabsklasse B,2013-05-29,2004-03-01,2013-05-29,statsautoriseret revisor,holstebro@rsmplus.dk,34713022.0,20106387.0,20106387.0,Ãrsrapport,,0.0,0.0,Torben SjÃ¸rvad,Torben SjÃ¸rvad,Holstebro Boldklub Elite ApS,Holstebro Boldklub Elite ApS,1000.0,141.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro kommune,2012-12-31,2012-01-01,2013-05-29,Holstebro,9741 2211,urn:ofk:oid:12980266,indberetninger-20180424,2.5122786,20106387.0,,2018-04-02T05:17:33.822Z,2013-06-19T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.871,2013-06-19T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,59389.0,,,,,,,,,,,,,
20106387,2012-01-01,2012-01-01,c285,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8vcGRmcy8yMDEwNjM4NztBcFMyMzY2MTU7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/78360102/Y3ZyLmRrOi8veGJybHMvWC1GQzMyQkIyMS0yMDEzMDYxOV8wODM0NDRfMTcx.xml,-50000.0,Danmark,7500  Holstebro,Sletten 45,7500  Holstebro,Mozartsvej 7,7500 Holstebro,Mozartsvej 7,Regnskabsklasse B,2013-05-29,2004-03-01,2013-05-29,statsautoriseret revisor,holstebro@rsmplus.dk,34713022.0,20106387.0,20106387.0,Ãrsrapport,50000.0,0.0,0.0,Torben SjÃ¸rvad,Torben SjÃ¸rvad,Holstebro Boldklub Elite ApS,Holstebro Boldklub Elite ApS,1000.0,141.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro kommune,2012-12-31,2012-01-01,2013-05-29,Holstebro,9741 2211,urn:ofk:oid:12980266,indberetninger-20180424,2.5122786,20106387.0,,2018-04-02T05:17:33.822Z,2013-06-19T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.871,2013-06-19T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
