entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfExtraordinaryDividendDistributedAfterEndOfReportingPeriod,DateOfGeneralMeeting,DescriptionOfAuditor,ExtraordinaryDividendDistributedAfterEndOfReportingPeriod,ExtraordinaryDividendDistributedAfterEndOfReportingPeriodGross,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
34586764,2016-10-01,2017-09-30,c10,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzU3L2M5L2UxL2IyMzItNDdiNy1hOTMwLTM3YzAyZWMyMGRmYQ.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2YxLzRlLzg5LzQyNTUtNGVjYy1iODlmLWY5NDY5NzliMDEzYQ.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzk1LzM2LzAyLzUxY2ItNDZjMC05N2U4LWY2YWRhYmMxZWE1OA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700.0,Sundvej 51,til den daglige ledelse i A. P. S. Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-28,2018-12-20,2019-02-28,registreret revisor,66000.0,66000.0,34586764.0,mne3409,1013039972.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,A.P.S. HOLDING ApS,Q-revision aps,Horsens,2016-10-01,2017-09-30,-259900.0,2018-09-30,2017-10-01,false,2019-02-28,Horsens,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26816428,indberetninger-20180424,2.595549,34586764.0,AWlzZmd5RYGX6_YTFzlT,2019-03-12T19:35:26.389Z,2019-03-12T19:34:44.186Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-62-GP,2019-03-12T19:34:44.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34586764,2016-10-01,2017-09-30,c4,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzU3L2M5L2UxL2IyMzItNDdiNy1hOTMwLTM3YzAyZWMyMGRmYQ.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2YxLzRlLzg5LzQyNTUtNGVjYy1iODlmLWY5NDY5NzliMDEzYQ.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzk1LzM2LzAyLzUxY2ItNDZjMC05N2U4LWY2YWRhYmMxZWE1OA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700.0,Sundvej 51,til den daglige ledelse i A. P. S. Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-28,2018-12-20,2019-02-28,registreret revisor,66000.0,66000.0,34586764.0,mne3409,1013039972.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,A.P.S. HOLDING ApS,Q-revision aps,Horsens,2016-10-01,2017-09-30,327625.0,2018-09-30,2017-10-01,false,2019-02-28,Horsens,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26816428,indberetninger-20180424,2.595549,34586764.0,AWlzZmd5RYGX6_YTFzlT,2019-03-12T19:35:26.389Z,2019-03-12T19:34:44.186Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-62-GP,2019-03-12T19:34:44.360Z,-6200.0,0.0,527525.0,197000.0,0.0,326825.0,-6200.0,-800.0,,,,,,,,,,,,,,,,,,,,,,,,
34586764,2016-10-01,2017-09-30,c6,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzU3L2M5L2UxL2IyMzItNDdiNy1hOTMwLTM3YzAyZWMyMGRmYQ.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2YxLzRlLzg5LzQyNTUtNGVjYy1iODlmLWY5NDY5NzliMDEzYQ.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzk1LzM2LzAyLzUxY2ItNDZjMC05N2U4LWY2YWRhYmMxZWE1OA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700.0,Sundvej 51,til den daglige ledelse i A. P. S. Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-28,2018-12-20,2019-02-28,registreret revisor,66000.0,66000.0,34586764.0,mne3409,1013039972.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,A.P.S. HOLDING ApS,Q-revision aps,Horsens,2016-10-01,2017-09-30,60000.0,2018-09-30,2017-10-01,false,2019-02-28,Horsens,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26816428,indberetninger-20180424,2.595549,34586764.0,AWlzZmd5RYGX6_YTFzlT,2019-03-12T19:35:26.389Z,2019-03-12T19:34:44.186Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-62-GP,2019-03-12T19:34:44.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34586764,2016-10-01,2017-09-30,c8,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzU3L2M5L2UxL2IyMzItNDdiNy1hOTMwLTM3YzAyZWMyMGRmYQ.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2YxLzRlLzg5LzQyNTUtNGVjYy1iODlmLWY5NDY5NzliMDEzYQ.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzk1LzM2LzAyLzUxY2ItNDZjMC05N2U4LWY2YWRhYmMxZWE1OA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700.0,Sundvej 51,til den daglige ledelse i A. P. S. Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-28,2018-12-20,2019-02-28,registreret revisor,66000.0,66000.0,34586764.0,mne3409,1013039972.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,A.P.S. HOLDING ApS,Q-revision aps,Horsens,2016-10-01,2017-09-30,527525.0,2018-09-30,2017-10-01,false,2019-02-28,Horsens,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26816428,indberetninger-20180424,2.595549,34586764.0,AWlzZmd5RYGX6_YTFzlT,2019-03-12T19:35:26.389Z,2019-03-12T19:34:44.186Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-62-GP,2019-03-12T19:34:44.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34586764,2017-09-30,2017-09-30,c13,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzU3L2M5L2UxL2IyMzItNDdiNy1hOTMwLTM3YzAyZWMyMGRmYQ.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2YxLzRlLzg5LzQyNTUtNGVjYy1iODlmLWY5NDY5NzliMDEzYQ.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzk1LzM2LzAyLzUxY2ItNDZjMC05N2U4LWY2YWRhYmMxZWE1OA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700.0,Sundvej 51,til den daglige ledelse i A. P. S. Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-28,2018-12-20,2019-02-28,registreret revisor,66000.0,66000.0,34586764.0,mne3409,1013039972.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,A.P.S. HOLDING ApS,Q-revision aps,Horsens,2016-10-01,2017-09-30,,2018-09-30,2017-10-01,false,2019-02-28,Horsens,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26816428,indberetninger-20180424,2.595549,34586764.0,AWlzZmd5RYGX6_YTFzlT,2019-03-12T19:35:26.389Z,2019-03-12T19:34:44.186Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-62-GP,2019-03-12T19:34:44.360Z,,,,,,,,,2534572.0,970695.0,160000.0,1424195.0,0.0,2411870.0,2534572.0,122702.0,1110377.0,1110377.0,1110377.0,1.0,0.0,60000.0,941493.0,1250377.0,122702.0,0.0,453500.0,153500.0,122701.0,0.0,,
34586764,2017-10-01,2018-09-30,c0,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzU3L2M5L2UxL2IyMzItNDdiNy1hOTMwLTM3YzAyZWMyMGRmYQ.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2YxLzRlLzg5LzQyNTUtNGVjYy1iODlmLWY5NDY5NzliMDEzYQ.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzk1LzM2LzAyLzUxY2ItNDZjMC05N2U4LWY2YWRhYmMxZWE1OA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700.0,Sundvej 51,til den daglige ledelse i A. P. S. Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-28,2018-12-20,2019-02-28,registreret revisor,66000.0,66000.0,34586764.0,mne3409,1013039972.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,A.P.S. HOLDING ApS,Q-revision aps,Horsens,2016-10-01,2017-09-30,-55964.0,2018-09-30,2017-10-01,false,2019-02-28,Horsens,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26816428,indberetninger-20180424,2.595549,34586764.0,AWlzZmd5RYGX6_YTFzlT,2019-03-12T19:35:26.389Z,2019-03-12T19:34:44.186Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-62-GP,2019-03-12T19:34:44.360Z,-4075.0,102404.0,55902.0,2453.0,-448.0,-53478.0,-4075.0,2486.0,,,,,,,,,,,,,,,,,,,,,,,,
34586764,2017-10-01,2018-09-30,c1,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzU3L2M5L2UxL2IyMzItNDdiNy1hOTMwLTM3YzAyZWMyMGRmYQ.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2YxLzRlLzg5LzQyNTUtNGVjYy1iODlmLWY5NDY5NzliMDEzYQ.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzk1LzM2LzAyLzUxY2ItNDZjMC05N2U4LWY2YWRhYmMxZWE1OA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700.0,Sundvej 51,til den daglige ledelse i A. P. S. Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-28,2018-12-20,2019-02-28,registreret revisor,66000.0,66000.0,34586764.0,mne3409,1013039972.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,A.P.S. HOLDING ApS,Q-revision aps,Horsens,2016-10-01,2017-09-30,,2018-09-30,2017-10-01,false,2019-02-28,Horsens,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26816428,indberetninger-20180424,2.595549,34586764.0,AWlzZmd5RYGX6_YTFzlT,2019-03-12T19:35:26.389Z,2019-03-12T19:34:44.186Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-62-GP,2019-03-12T19:34:44.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30276019.0,"Q-REVISION, REGISTRERET REVISIONSANPARTSSELSKAB"
34586764,2017-10-01,2018-09-30,c11,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzU3L2M5L2UxL2IyMzItNDdiNy1hOTMwLTM3YzAyZWMyMGRmYQ.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2YxLzRlLzg5LzQyNTUtNGVjYy1iODlmLWY5NDY5NzliMDEzYQ.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzk1LzM2LzAyLzUxY2ItNDZjMC05N2U4LWY2YWRhYmMxZWE1OA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700.0,Sundvej 51,til den daglige ledelse i A. P. S. Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-28,2018-12-20,2019-02-28,registreret revisor,66000.0,66000.0,34586764.0,mne3409,1013039972.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,A.P.S. HOLDING ApS,Q-revision aps,Horsens,2016-10-01,2017-09-30,,2018-09-30,2017-10-01,false,2019-02-28,Horsens,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26816428,indberetninger-20180424,2.595549,34586764.0,AWlzZmd5RYGX6_YTFzlT,2019-03-12T19:35:26.389Z,2019-03-12T19:34:44.186Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-62-GP,2019-03-12T19:34:44.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34586764,2017-10-01,2018-09-30,c2,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzU3L2M5L2UxL2IyMzItNDdiNy1hOTMwLTM3YzAyZWMyMGRmYQ.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2YxLzRlLzg5LzQyNTUtNGVjYy1iODlmLWY5NDY5NzliMDEzYQ.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzk1LzM2LzAyLzUxY2ItNDZjMC05N2U4LWY2YWRhYmMxZWE1OA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700.0,Sundvej 51,til den daglige ledelse i A. P. S. Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-28,2018-12-20,2019-02-28,registreret revisor,66000.0,66000.0,34586764.0,mne3409,1013039972.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,A.P.S. HOLDING ApS,Q-revision aps,Horsens,2016-10-01,2017-09-30,,2018-09-30,2017-10-01,false,2019-02-28,Horsens,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26816428,indberetninger-20180424,2.595549,34586764.0,AWlzZmd5RYGX6_YTFzlT,2019-03-12T19:35:26.389Z,2019-03-12T19:34:44.186Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-62-GP,2019-03-12T19:34:44.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34586764,2017-10-01,2018-09-30,c3,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzU3L2M5L2UxL2IyMzItNDdiNy1hOTMwLTM3YzAyZWMyMGRmYQ.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2YxLzRlLzg5LzQyNTUtNGVjYy1iODlmLWY5NDY5NzliMDEzYQ.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzk1LzM2LzAyLzUxY2ItNDZjMC05N2U4LWY2YWRhYmMxZWE1OA.xml,true,Danmark,DK,Horsens,8700.0,51.0,Sundvej,Horsens,8700.0,6.0,Orkesteralle,8700.0,Sundvej 51,til den daglige ledelse i A. P. S. Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,"Regnskabsklasse B, mikrovirksomhed",2019-02-28,2018-12-20,2019-02-28,registreret revisor,66000.0,66000.0,34586764.0,mne3409,1013039972.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,A.P.S. HOLDING ApS,Q-revision aps,Horsens,2016-10-01,2017-09-30,,2018-09-30,2017-10-01,false,2019-02-28,Horsens,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26816428,indberetninger-20180424,2.595549,34586764.0,AWlzZmd5RYGX6_YTFzlT,2019-03-12T19:35:26.389Z,2019-03-12T19:34:44.186Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AK-62-GP,2019-03-12T19:34:44.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30276019.0,"Q-REVISION, REGISTRERET REVISIONSANPARTSSELSKAB"
