entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,FinanceExpensesArisingFromGroupEnterprises,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOfChangesInEquity,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables
34586764,2014-10-01,2015-09-30,c3,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzIxL2E5LzYyLzMzNGMtNDUxNi05MjYyLTgxZWRlMDEzYTFiNg.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzExL2M3Lzk4LzgxYmQtNGFhNi1iYThkLTdkODk1NGUyYjdmNA.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzk0LzI3LzYzLzY3ZjYtNGViMi05NDk5LTMxNjdhMDc5YTliMA.xml,true,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-31,2016-11-05,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen</p>",0.0,-4000.0,30276019.0,34586764.0,418382.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,Q-revision aps,A.P.S. HOLDING ApS,Q-revision aps,15000.0,Hedensted,2014-10-01,2015-09-30,425386.0,428382.0,-4000.0,2016-09-30,2015-10-01,1000.0,false,false,2016-10-31,Horsens,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",Fravalg af revision for det kommende regnskabsÃ¥r vÃ¦lges. Selskabet opfylder fortsat betingelserne for fravalg.,2996.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23198269,indberetninger-20180424,2.5949402000000004,34586764.0,,2018-03-29T00:02:55.190Z,2016-11-25T20:09:44.840Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-11-KV,2016-11-25T20:09:45.014Z,,,,,,,,,,,,,,,,,,,,,,,
34586764,2014-10-01,2015-09-30,c5,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzIxL2E5LzYyLzMzNGMtNDUxNi05MjYyLTgxZWRlMDEzYTFiNg.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzExL2M3Lzk4LzgxYmQtNGFhNi1iYThkLTdkODk1NGUyYjdmNA.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzk0LzI3LzYzLzY3ZjYtNGViMi05NDk5LTMxNjdhMDc5YTliMA.xml,true,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-31,2016-11-05,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen</p>",,,30276019.0,34586764.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,Q-revision aps,A.P.S. HOLDING ApS,Q-revision aps,,Hedensted,2014-10-01,2015-09-30,62500.0,,,2016-09-30,2015-10-01,,false,false,2016-10-31,Horsens,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",Fravalg af revision for det kommende regnskabsÃ¥r vÃ¦lges. Selskabet opfylder fortsat betingelserne for fravalg.,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23198269,indberetninger-20180424,2.5949402000000004,34586764.0,,2018-03-29T00:02:55.190Z,2016-11-25T20:09:44.840Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-11-KV,2016-11-25T20:09:45.014Z,,,,,,,,,,,,,,,,,,,,,,,
34586764,2014-10-01,2015-09-30,c7,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzIxL2E5LzYyLzMzNGMtNDUxNi05MjYyLTgxZWRlMDEzYTFiNg.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzExL2M3Lzk4LzgxYmQtNGFhNi1iYThkLTdkODk1NGUyYjdmNA.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzk0LzI3LzYzLzY3ZjYtNGViMi05NDk5LTMxNjdhMDc5YTliMA.xml,true,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-31,2016-11-05,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen</p>",,,30276019.0,34586764.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,Q-revision aps,A.P.S. HOLDING ApS,Q-revision aps,,Hedensted,2014-10-01,2015-09-30,118382.0,,,2016-09-30,2015-10-01,,false,false,2016-10-31,Horsens,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",Fravalg af revision for det kommende regnskabsÃ¥r vÃ¦lges. Selskabet opfylder fortsat betingelserne for fravalg.,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23198269,indberetninger-20180424,2.5949402000000004,34586764.0,,2018-03-29T00:02:55.190Z,2016-11-25T20:09:44.840Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-11-KV,2016-11-25T20:09:45.014Z,,,,,,,,,,,,,,,,,,,,,,,
34586764,2014-10-01,2015-09-30,c9,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzIxL2E5LzYyLzMzNGMtNDUxNi05MjYyLTgxZWRlMDEzYTFiNg.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzExL2M3Lzk4LzgxYmQtNGFhNi1iYThkLTdkODk1NGUyYjdmNA.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzk0LzI3LzYzLzY3ZjYtNGViMi05NDk5LTMxNjdhMDc5YTliMA.xml,true,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-31,2016-11-05,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen</p>",,,30276019.0,34586764.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,Q-revision aps,A.P.S. HOLDING ApS,Q-revision aps,,Hedensted,2014-10-01,2015-09-30,244504.0,,,2016-09-30,2015-10-01,,false,false,2016-10-31,Horsens,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",Fravalg af revision for det kommende regnskabsÃ¥r vÃ¦lges. Selskabet opfylder fortsat betingelserne for fravalg.,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23198269,indberetninger-20180424,2.5949402000000004,34586764.0,,2018-03-29T00:02:55.190Z,2016-11-25T20:09:44.840Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-11-KV,2016-11-25T20:09:45.014Z,,,,,,,,,,,,,,,,,,,,,,,
34586764,2015-09-30,2015-09-30,c11,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzIxL2E5LzYyLzMzNGMtNDUxNi05MjYyLTgxZWRlMDEzYTFiNg.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzExL2M3Lzk4LzgxYmQtNGFhNi1iYThkLTdkODk1NGUyYjdmNA.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzk0LzI3LzYzLzY3ZjYtNGViMi05NDk5LTMxNjdhMDc5YTliMA.xml,true,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-31,2016-11-05,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen</p>",,,30276019.0,34586764.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,Q-revision aps,A.P.S. HOLDING ApS,Q-revision aps,,Hedensted,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,false,false,2016-10-31,Horsens,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",Fravalg af revision for det kommende regnskabsÃ¥r vÃ¦lges. Selskabet opfylder fortsat betingelserne for fravalg.,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23198269,indberetninger-20180424,2.5949402000000004,34586764.0,,2018-03-29T00:02:55.190Z,2016-11-25T20:09:44.840Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-11-KV,2016-11-25T20:09:45.014Z,1208685.0,68655.0,160000.0,790855.0,15000.0,1106685.0,1208685.0,102000.0,417830.0,417830.0,417830.0,0.0,0.0,62500.0,626355.0,257830.0,102000.0,0.0,722200.0,300000.0,300000.0,102000.0,107200.0
34586764,2015-10-01,2016-09-30,c0,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzIxL2E5LzYyLzMzNGMtNDUxNi05MjYyLTgxZWRlMDEzYTFiNg.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzExL2M3Lzk4LzgxYmQtNGFhNi1iYThkLTdkODk1NGUyYjdmNA.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzk0LzI3LzYzLzY3ZjYtNGViMi05NDk5LTMxNjdhMDc5YTliMA.xml,true,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-31,2016-11-05,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen</p>",0.0,-950.0,30276019.0,34586764.0,1095022.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,Q-revision aps,A.P.S. HOLDING ApS,Q-revision aps,11200.0,Hedensted,2014-10-01,2015-09-30,1105060.0,1105272.0,-950.0,2016-09-30,2015-10-01,0.0,false,false,2016-10-31,Horsens,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",Fravalg af revision for det kommende regnskabsÃ¥r vÃ¦lges. Selskabet opfylder fortsat betingelserne for fravalg.,212.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23198269,indberetninger-20180424,2.5949402000000004,34586764.0,,2018-03-29T00:02:55.190Z,2016-11-25T20:09:44.840Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-11-KV,2016-11-25T20:09:45.014Z,,,,,,,,,,,,,,,,,,,,,,,
34586764,2015-10-01,2016-09-30,c1,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzIxL2E5LzYyLzMzNGMtNDUxNi05MjYyLTgxZWRlMDEzYTFiNg.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzExL2M3Lzk4LzgxYmQtNGFhNi1iYThkLTdkODk1NGUyYjdmNA.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzk0LzI3LzYzLzY3ZjYtNGViMi05NDk5LTMxNjdhMDc5YTliMA.xml,true,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-31,2016-11-05,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen</p>",,,30276019.0,34586764.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,Q-revision aps,A.P.S. HOLDING ApS,Q-revision aps,,Hedensted,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,false,false,2016-10-31,Horsens,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",Fravalg af revision for det kommende regnskabsÃ¥r vÃ¦lges. Selskabet opfylder fortsat betingelserne for fravalg.,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23198269,indberetninger-20180424,2.5949402000000004,34586764.0,,2018-03-29T00:02:55.190Z,2016-11-25T20:09:44.840Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-11-KV,2016-11-25T20:09:45.014Z,,,,,,,,,,,,,,,,,,,,,,,
34586764,2015-10-01,2016-09-30,c2,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzIxL2E5LzYyLzMzNGMtNDUxNi05MjYyLTgxZWRlMDEzYTFiNg.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzExL2M3Lzk4LzgxYmQtNGFhNi1iYThkLTdkODk1NGUyYjdmNA.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzk0LzI3LzYzLzY3ZjYtNGViMi05NDk5LTMxNjdhMDc5YTliMA.xml,true,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-31,2016-11-05,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen</p>",,,30276019.0,34586764.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,Q-revision aps,A.P.S. HOLDING ApS,Q-revision aps,,Hedensted,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,false,false,2016-10-31,Horsens,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",Fravalg af revision for det kommende regnskabsÃ¥r vÃ¦lges. Selskabet opfylder fortsat betingelserne for fravalg.,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23198269,indberetninger-20180424,2.5949402000000004,34586764.0,,2018-03-29T00:02:55.190Z,2016-11-25T20:09:44.840Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-11-KV,2016-11-25T20:09:45.014Z,,,,,,,,,,,,,,,,,,,,,,,
34586764,2015-10-01,2016-09-30,c4,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzIxL2E5LzYyLzMzNGMtNDUxNi05MjYyLTgxZWRlMDEzYTFiNg.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzExL2M3Lzk4LzgxYmQtNGFhNi1iYThkLTdkODk1NGUyYjdmNA.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzk0LzI3LzYzLzY3ZjYtNGViMi05NDk5LTMxNjdhMDc5YTliMA.xml,true,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-31,2016-11-05,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen</p>",,,30276019.0,34586764.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,Q-revision aps,A.P.S. HOLDING ApS,Q-revision aps,,Hedensted,2014-10-01,2015-09-30,65000.0,,,2016-09-30,2015-10-01,,false,false,2016-10-31,Horsens,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",Fravalg af revision for det kommende regnskabsÃ¥r vÃ¦lges. Selskabet opfylder fortsat betingelserne for fravalg.,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23198269,indberetninger-20180424,2.5949402000000004,34586764.0,,2018-03-29T00:02:55.190Z,2016-11-25T20:09:44.840Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-11-KV,2016-11-25T20:09:45.014Z,,,,,,,,,,,,,,,,,,,,,,,
34586764,2015-10-01,2016-09-30,c6,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzIxL2E5LzYyLzMzNGMtNDUxNi05MjYyLTgxZWRlMDEzYTFiNg.xhtml,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzExL2M3Lzk4LzgxYmQtNGFhNi1iYThkLTdkODk1NGUyYjdmNA.pdf,http://regnskaber.virk.dk/46768543/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzk0LzI3LzYzLzY3ZjYtNGViMi05NDk5LTMxNjdhMDc5YTliMA.xml,true,Horsens,8700.0,6.0,Orkesteralle,8700  Horsens,Sundvej 51,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-31,2016-11-05,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Pt. ingen</p>",,,30276019.0,34586764.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen Quorning,PETER JENSEN,Niels Peter Jensen,Q-revision aps,A.P.S. HOLDING ApS,Q-revision aps,,Hedensted,2014-10-01,2015-09-30,465022.0,,,2016-09-30,2015-10-01,,false,false,2016-10-31,Horsens,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen har vÃ¦ret uÃ¦ndret siden stiftelsen.</p>",Fravalg af revision for det kommende regnskabsÃ¥r vÃ¦lges. Selskabet opfylder fortsat betingelserne for fravalg.,,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23198269,indberetninger-20180424,2.5949402000000004,34586764.0,,2018-03-29T00:02:55.190Z,2016-11-25T20:09:44.840Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BG-11-KV,2016-11-25T20:09:45.014Z,,,,,,,,,,,,,,,,,,,,,,,
