entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmailOfReportingEntity,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
21242470,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBjLzRiLzhlLzc2ZWUtNDhkYS1hZTgzLTkwM2E3ODdiMGYwNg.xhtml,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzI0L2FjLzBlL2Q5MmEtNGE1Yy05NjI2LTc2NjhhNjM3ZDExYg.pdf,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk4L2JkLzVmLzg1NGEtNGRjZi04NmVmLWNjYTIzMmUxZWI3OA.xml,true,Danmark,DK,Kolding,6000.0,4.0,Jupitervej,7100 Vejle,2.0,Havnepladsen,Vejle,7100.0,24.0,Uranusvej,7100  Vejle,Uranusvej 24,Til anpartshaveren i NIMI Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-07,2017-04-10,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",nimi@post3.tele.dk,1305.0,-1305.0,21242470.0,1015555609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen L Poulsen,Niels Mikkelsen,Niels Mikkelsen,Den Jyske Sparekasse,NIMI INVEST ApS,Niels Mikkelsen,47934.0,190556.0,Vejle,2015-01-01,2015-12-31,108106.0,141317.0,-1305.0,2016-12-31,2016-01-01,false,false,2017-03-07,Kolding,Der er fravalgt revision for det kommende regnskabsÃ¥r.,33211.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23719053,indberetninger-20180424,2.5955422,21242470.0,,2018-03-27T13:02:32.810Z,2017-04-11T12:59:43.189Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-33-QT,2017-04-11T12:59:43.410Z,,,,,,,,,,,,,,,,
21242470,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBjLzRiLzhlLzc2ZWUtNDhkYS1hZTgzLTkwM2E3ODdiMGYwNg.xhtml,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzI0L2FjLzBlL2Q5MmEtNGE1Yy05NjI2LTc2NjhhNjM3ZDExYg.pdf,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk4L2JkLzVmLzg1NGEtNGRjZi04NmVmLWNjYTIzMmUxZWI3OA.xml,true,Danmark,DK,Kolding,6000.0,4.0,Jupitervej,7100 Vejle,2.0,Havnepladsen,Vejle,7100.0,24.0,Uranusvej,7100  Vejle,Uranusvej 24,Til anpartshaveren i NIMI Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-07,2017-04-10,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",nimi@post3.tele.dk,,,21242470.0,1015555609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen L Poulsen,Niels Mikkelsen,Niels Mikkelsen,Den Jyske Sparekasse,NIMI INVEST ApS,Niels Mikkelsen,,,Vejle,2015-01-01,2015-12-31,108106.0,,,2016-12-31,2016-01-01,false,false,2017-03-07,Kolding,Der er fravalgt revision for det kommende regnskabsÃ¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23719053,indberetninger-20180424,2.5955422,21242470.0,,2018-03-27T13:02:32.810Z,2017-04-11T12:59:43.189Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-33-QT,2017-04-11T12:59:43.410Z,,,,,,,,,,,,,,,,
21242470,2015-12-31,2015-12-31,c7,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBjLzRiLzhlLzc2ZWUtNDhkYS1hZTgzLTkwM2E3ODdiMGYwNg.xhtml,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzI0L2FjLzBlL2Q5MmEtNGE1Yy05NjI2LTc2NjhhNjM3ZDExYg.pdf,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk4L2JkLzVmLzg1NGEtNGRjZi04NmVmLWNjYTIzMmUxZWI3OA.xml,true,Danmark,DK,Kolding,6000.0,4.0,Jupitervej,7100 Vejle,2.0,Havnepladsen,Vejle,7100.0,24.0,Uranusvej,7100  Vejle,Uranusvej 24,Til anpartshaveren i NIMI Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-07,2017-04-10,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",nimi@post3.tele.dk,,,21242470.0,1015555609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen L Poulsen,Niels Mikkelsen,Niels Mikkelsen,Den Jyske Sparekasse,NIMI INVEST ApS,Niels Mikkelsen,,,Vejle,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-03-07,Kolding,Der er fravalgt revision for det kommende regnskabsÃ¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23719053,indberetninger-20180424,2.5955422,21242470.0,,2018-03-27T13:02:32.810Z,2017-04-11T12:59:43.189Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-33-QT,2017-04-11T12:59:43.410Z,1049283.0,76672.0,405000.0,1049283.0,1019302.0,1049283.0,29981.0,972611.0,26396.0,614302.0,972611.0,29981.0,3585.0,,,
21242470,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBjLzRiLzhlLzc2ZWUtNDhkYS1hZTgzLTkwM2E3ODdiMGYwNg.xhtml,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzI0L2FjLzBlL2Q5MmEtNGE1Yy05NjI2LTc2NjhhNjM3ZDExYg.pdf,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk4L2JkLzVmLzg1NGEtNGRjZi04NmVmLWNjYTIzMmUxZWI3OA.xml,true,Danmark,DK,Kolding,6000.0,4.0,Jupitervej,7100 Vejle,2.0,Havnepladsen,Vejle,7100.0,24.0,Uranusvej,7100  Vejle,Uranusvej 24,Til anpartshaveren i NIMI Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-07,2017-04-10,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",nimi@post3.tele.dk,,,21242470.0,1015555609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen L Poulsen,Niels Mikkelsen,Niels Mikkelsen,Den Jyske Sparekasse,NIMI INVEST ApS,Niels Mikkelsen,,,Vejle,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-03-07,Kolding,Der er fravalgt revision for det kommende regnskabsÃ¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23719053,indberetninger-20180424,2.5955422,21242470.0,,2018-03-27T13:02:32.810Z,2017-04-11T12:59:43.189Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-33-QT,2017-04-11T12:59:43.410Z,,,,,1019302.0,,,,,,,,,,,
21242470,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBjLzRiLzhlLzc2ZWUtNDhkYS1hZTgzLTkwM2E3ODdiMGYwNg.xhtml,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzI0L2FjLzBlL2Q5MmEtNGE1Yy05NjI2LTc2NjhhNjM3ZDExYg.pdf,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk4L2JkLzVmLzg1NGEtNGRjZi04NmVmLWNjYTIzMmUxZWI3OA.xml,true,Danmark,DK,Kolding,6000.0,4.0,Jupitervej,7100 Vejle,2.0,Havnepladsen,Vejle,7100.0,24.0,Uranusvej,7100  Vejle,Uranusvej 24,Til anpartshaveren i NIMI Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-07,2017-04-10,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",nimi@post3.tele.dk,,,21242470.0,1015555609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen L Poulsen,Niels Mikkelsen,Niels Mikkelsen,Den Jyske Sparekasse,NIMI INVEST ApS,Niels Mikkelsen,,,Vejle,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-03-07,Kolding,Der er fravalgt revision for det kommende regnskabsÃ¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23719053,indberetninger-20180424,2.5955422,21242470.0,,2018-03-27T13:02:32.810Z,2017-04-11T12:59:43.189Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-33-QT,2017-04-11T12:59:43.410Z,,,,,405000.0,,,,,,,,,,,
21242470,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBjLzRiLzhlLzc2ZWUtNDhkYS1hZTgzLTkwM2E3ODdiMGYwNg.xhtml,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzI0L2FjLzBlL2Q5MmEtNGE1Yy05NjI2LTc2NjhhNjM3ZDExYg.pdf,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk4L2JkLzVmLzg1NGEtNGRjZi04NmVmLWNjYTIzMmUxZWI3OA.xml,true,Danmark,DK,Kolding,6000.0,4.0,Jupitervej,7100 Vejle,2.0,Havnepladsen,Vejle,7100.0,24.0,Uranusvej,7100  Vejle,Uranusvej 24,Til anpartshaveren i NIMI Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-07,2017-04-10,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",nimi@post3.tele.dk,,,21242470.0,1015555609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen L Poulsen,Niels Mikkelsen,Niels Mikkelsen,Den Jyske Sparekasse,NIMI INVEST ApS,Niels Mikkelsen,,,Vejle,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-03-07,Kolding,Der er fravalgt revision for det kommende regnskabsÃ¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23719053,indberetninger-20180424,2.5955422,21242470.0,,2018-03-27T13:02:32.810Z,2017-04-11T12:59:43.189Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-33-QT,2017-04-11T12:59:43.410Z,,,,,614302.0,,,,,,,,,,,
21242470,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBjLzRiLzhlLzc2ZWUtNDhkYS1hZTgzLTkwM2E3ODdiMGYwNg.xhtml,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzI0L2FjLzBlL2Q5MmEtNGE1Yy05NjI2LTc2NjhhNjM3ZDExYg.pdf,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk4L2JkLzVmLzg1NGEtNGRjZi04NmVmLWNjYTIzMmUxZWI3OA.xml,true,Danmark,DK,Kolding,6000.0,4.0,Jupitervej,7100 Vejle,2.0,Havnepladsen,Vejle,7100.0,24.0,Uranusvej,7100  Vejle,Uranusvej 24,Til anpartshaveren i NIMI Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-07,2017-04-10,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",nimi@post3.tele.dk,1250.0,-1250.0,21242470.0,1015555609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen L Poulsen,Niels Mikkelsen,Niels Mikkelsen,Den Jyske Sparekasse,NIMI INVEST ApS,Niels Mikkelsen,3399.0,122521.0,Vejle,2015-01-01,2015-12-31,91827.0,117872.0,-1250.0,2016-12-31,2016-01-01,false,false,2017-03-07,Kolding,Der er fravalgt revision for det kommende regnskabsÃ¥r.,26045.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23719053,indberetninger-20180424,2.5955422,21242470.0,,2018-03-27T13:02:32.810Z,2017-04-11T12:59:43.189Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-33-QT,2017-04-11T12:59:43.410Z,,,,,,,,,,,,,,0.0,,
21242470,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBjLzRiLzhlLzc2ZWUtNDhkYS1hZTgzLTkwM2E3ODdiMGYwNg.xhtml,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzI0L2FjLzBlL2Q5MmEtNGE1Yy05NjI2LTc2NjhhNjM3ZDExYg.pdf,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk4L2JkLzVmLzg1NGEtNGRjZi04NmVmLWNjYTIzMmUxZWI3OA.xml,true,Danmark,DK,Kolding,6000.0,4.0,Jupitervej,7100 Vejle,2.0,Havnepladsen,Vejle,7100.0,24.0,Uranusvej,7100  Vejle,Uranusvej 24,Til anpartshaveren i NIMI Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-07,2017-04-10,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",nimi@post3.tele.dk,,,21242470.0,1015555609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen L Poulsen,Niels Mikkelsen,Niels Mikkelsen,Den Jyske Sparekasse,NIMI INVEST ApS,Niels Mikkelsen,,,Vejle,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-03-07,Kolding,Der er fravalgt revision for det kommende regnskabsÃ¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23719053,indberetninger-20180424,2.5955422,21242470.0,,2018-03-27T13:02:32.810Z,2017-04-11T12:59:43.189Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-33-QT,2017-04-11T12:59:43.410Z,,,,,,,,,,,,,,,32285201.0,Martinsen Statsautoriseret Revisionspartnerselskab
21242470,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBjLzRiLzhlLzc2ZWUtNDhkYS1hZTgzLTkwM2E3ODdiMGYwNg.xhtml,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzI0L2FjLzBlL2Q5MmEtNGE1Yy05NjI2LTc2NjhhNjM3ZDExYg.pdf,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk4L2JkLzVmLzg1NGEtNGRjZi04NmVmLWNjYTIzMmUxZWI3OA.xml,true,Danmark,DK,Kolding,6000.0,4.0,Jupitervej,7100 Vejle,2.0,Havnepladsen,Vejle,7100.0,24.0,Uranusvej,7100  Vejle,Uranusvej 24,Til anpartshaveren i NIMI Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-07,2017-04-10,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",nimi@post3.tele.dk,,,21242470.0,1015555609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen L Poulsen,Niels Mikkelsen,Niels Mikkelsen,Den Jyske Sparekasse,NIMI INVEST ApS,Niels Mikkelsen,,,Vejle,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,2017-03-07,Kolding,Der er fravalgt revision for det kommende regnskabsÃ¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23719053,indberetninger-20180424,2.5955422,21242470.0,,2018-03-27T13:02:32.810Z,2017-04-11T12:59:43.189Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-33-QT,2017-04-11T12:59:43.410Z,,,,,,,,,,,,,,0.0,,
21242470,2016-01-01,2016-12-31,c12,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzBjLzRiLzhlLzc2ZWUtNDhkYS1hZTgzLTkwM2E3ODdiMGYwNg.xhtml,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Y0LzI0L2FjLzBlL2Q5MmEtNGE1Yy05NjI2LTc2NjhhNjM3ZDExYg.pdf,http://regnskaber.virk.dk/07424212/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzk4L2JkLzVmLzg1NGEtNGRjZi04NmVmLWNjYTIzMmUxZWI3OA.xml,true,Danmark,DK,Kolding,6000.0,4.0,Jupitervej,7100 Vejle,2.0,Havnepladsen,Vejle,7100.0,24.0,Uranusvej,7100  Vejle,Uranusvej 24,Til anpartshaveren i NIMI Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-03-07,2017-04-10,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",nimi@post3.tele.dk,,,21242470.0,1015555609.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen L Poulsen,Niels Mikkelsen,Niels Mikkelsen,Den Jyske Sparekasse,NIMI INVEST ApS,Niels Mikkelsen,,,Vejle,2015-01-01,2015-12-31,91827.0,,,2016-12-31,2016-01-01,false,false,2017-03-07,Kolding,Der er fravalgt revision for det kommende regnskabsÃ¥r.,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23719053,indberetninger-20180424,2.5955422,21242470.0,,2018-03-27T13:02:32.810Z,2017-04-11T12:59:43.189Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-33-QT,2017-04-11T12:59:43.410Z,,,,,,,,,,,,,,0.0,,
