entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermReceivablesFromGroupEnterprises
35031235,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzFlL2RkLzEwLzAzYzgtNDgzNy05ZTRiLThlNmU0MDQ3ZjJiZg.xhtml,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk1LzI5L2NiL2QxMGEtNGZiNC1iM2Q5LTJiNzI4NTkxNjdkMA.pdf,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzJhL2IwLzEwLzVjMWItNGQ0MS1hNGNmLWExNmFjNzAyNWVlOA.xml,true,Gilleleje,3250.0,307.0,Langdraget,3460.0,Munkerisparken 30,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-23,2019-05-23,35031235.0,200131.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mark Ros Dreisig,Mark Ros Dreisig,DREISIG HOLDING ApS,Karen Skakke JÃ¸rgensen,Gilleleje,2017-01-01,2017-12-31,200131.0,200131.0,2018-12-31,2018-01-01,false,0.0,false,false,Ingen bistand,urn:ofk:oid:27412513,indberetninger-20180424,2.59278,35031235.0,AWsml_0IRYGX6_YTIctd,2019-06-05T07:44:45.217Z,2019-06-05T07:43:42.730Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-17-AA,2019-06-05T07:43:42.940Z,,,,,,,,,,,,,,,,,,,
35031235,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzFlL2RkLzEwLzAzYzgtNDgzNy05ZTRiLThlNmU0MDQ3ZjJiZg.xhtml,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk1LzI5L2NiL2QxMGEtNGZiNC1iM2Q5LTJiNzI4NTkxNjdkMA.pdf,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzJhL2IwLzEwLzVjMWItNGQ0MS1hNGNmLWExNmFjNzAyNWVlOA.xml,true,Gilleleje,3250.0,307.0,Langdraget,3460.0,Munkerisparken 30,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-23,2019-05-23,35031235.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mark Ros Dreisig,Mark Ros Dreisig,DREISIG HOLDING ApS,Karen Skakke JÃ¸rgensen,Gilleleje,2017-01-01,2017-12-31,50000.0,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27412513,indberetninger-20180424,2.59278,35031235.0,AWsml_0IRYGX6_YTIctd,2019-06-05T07:44:45.217Z,2019-06-05T07:43:42.730Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-17-AA,2019-06-05T07:43:42.940Z,,,,,,,,,,,,,,,,,,,
35031235,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzFlL2RkLzEwLzAzYzgtNDgzNy05ZTRiLThlNmU0MDQ3ZjJiZg.xhtml,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk1LzI5L2NiL2QxMGEtNGZiNC1iM2Q5LTJiNzI4NTkxNjdkMA.pdf,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzJhL2IwLzEwLzVjMWItNGQ0MS1hNGNmLWExNmFjNzAyNWVlOA.xml,true,Gilleleje,3250.0,307.0,Langdraget,3460.0,Munkerisparken 30,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-23,2019-05-23,35031235.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mark Ros Dreisig,Mark Ros Dreisig,DREISIG HOLDING ApS,Karen Skakke JÃ¸rgensen,Gilleleje,2017-01-01,2017-12-31,100131.0,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27412513,indberetninger-20180424,2.59278,35031235.0,AWsml_0IRYGX6_YTIctd,2019-06-05T07:44:45.217Z,2019-06-05T07:43:42.730Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-17-AA,2019-06-05T07:43:42.940Z,,,,,,,,,,,,,,,,,,,
35031235,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzFlL2RkLzEwLzAzYzgtNDgzNy05ZTRiLThlNmU0MDQ3ZjJiZg.xhtml,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk1LzI5L2NiL2QxMGEtNGZiNC1iM2Q5LTJiNzI4NTkxNjdkMA.pdf,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzJhL2IwLzEwLzVjMWItNGQ0MS1hNGNmLWExNmFjNzAyNWVlOA.xml,true,Gilleleje,3250.0,307.0,Langdraget,3460.0,Munkerisparken 30,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-23,2019-05-23,35031235.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mark Ros Dreisig,Mark Ros Dreisig,DREISIG HOLDING ApS,Karen Skakke JÃ¸rgensen,Gilleleje,2017-01-01,2017-12-31,50000.0,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27412513,indberetninger-20180424,2.59278,35031235.0,AWsml_0IRYGX6_YTIctd,2019-06-05T07:44:45.217Z,2019-06-05T07:43:42.730Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-17-AA,2019-06-05T07:43:42.940Z,,,,,,,,,,,,,,,,,,,
35031235,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzFlL2RkLzEwLzAzYzgtNDgzNy05ZTRiLThlNmU0MDQ3ZjJiZg.xhtml,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk1LzI5L2NiL2QxMGEtNGZiNC1iM2Q5LTJiNzI4NTkxNjdkMA.pdf,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzJhL2IwLzEwLzVjMWItNGQ0MS1hNGNmLWExNmFjNzAyNWVlOA.xml,true,Gilleleje,3250.0,307.0,Langdraget,3460.0,Munkerisparken 30,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-23,2019-05-23,35031235.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mark Ros Dreisig,Mark Ros Dreisig,DREISIG HOLDING ApS,Karen Skakke JÃ¸rgensen,Gilleleje,2017-01-01,2017-12-31,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27412513,indberetninger-20180424,2.59278,35031235.0,AWsml_0IRYGX6_YTIctd,2019-06-05T07:44:45.217Z,2019-06-05T07:43:42.730Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-17-AA,2019-06-05T07:43:42.940Z,590780.0,80000.0,200000.0,540780.0,590780.0,50000.0,390780.0,390780.0,390780.0,13500.0,50000.0,310780.0,100000.0,50000.0,0.0,36500.0,200000.0,100000.0,100000.0
35031235,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzFlL2RkLzEwLzAzYzgtNDgzNy05ZTRiLThlNmU0MDQ3ZjJiZg.xhtml,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk1LzI5L2NiL2QxMGEtNGZiNC1iM2Q5LTJiNzI4NTkxNjdkMA.pdf,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzJhL2IwLzEwLzVjMWItNGQ0MS1hNGNmLWExNmFjNzAyNWVlOA.xml,true,Gilleleje,3250.0,307.0,Langdraget,3460.0,Munkerisparken 30,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-23,2019-05-23,35031235.0,85750.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mark Ros Dreisig,Mark Ros Dreisig,DREISIG HOLDING ApS,Karen Skakke JÃ¸rgensen,Gilleleje,2017-01-01,2017-12-31,85750.0,85750.0,2018-12-31,2018-01-01,false,0.0,false,false,Ingen bistand,urn:ofk:oid:27412513,indberetninger-20180424,2.59278,35031235.0,AWsml_0IRYGX6_YTIctd,2019-06-05T07:44:45.217Z,2019-06-05T07:43:42.730Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-17-AA,2019-06-05T07:43:42.940Z,,,,,,,,,,,,,,,,,,,
35031235,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzFlL2RkLzEwLzAzYzgtNDgzNy05ZTRiLThlNmU0MDQ3ZjJiZg.xhtml,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk1LzI5L2NiL2QxMGEtNGZiNC1iM2Q5LTJiNzI4NTkxNjdkMA.pdf,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzJhL2IwLzEwLzVjMWItNGQ0MS1hNGNmLWExNmFjNzAyNWVlOA.xml,true,Gilleleje,3250.0,307.0,Langdraget,3460.0,Munkerisparken 30,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-23,2019-05-23,35031235.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mark Ros Dreisig,Mark Ros Dreisig,DREISIG HOLDING ApS,Karen Skakke JÃ¸rgensen,Gilleleje,2017-01-01,2017-12-31,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27412513,indberetninger-20180424,2.59278,35031235.0,AWsml_0IRYGX6_YTIctd,2019-06-05T07:44:45.217Z,2019-06-05T07:43:42.730Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-17-AA,2019-06-05T07:43:42.940Z,,,,,,,,,,,,,,,,,,,
35031235,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzFlL2RkLzEwLzAzYzgtNDgzNy05ZTRiLThlNmU0MDQ3ZjJiZg.xhtml,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk1LzI5L2NiL2QxMGEtNGZiNC1iM2Q5LTJiNzI4NTkxNjdkMA.pdf,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzJhL2IwLzEwLzVjMWItNGQ0MS1hNGNmLWExNmFjNzAyNWVlOA.xml,true,Gilleleje,3250.0,307.0,Langdraget,3460.0,Munkerisparken 30,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-23,2019-05-23,35031235.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mark Ros Dreisig,Mark Ros Dreisig,DREISIG HOLDING ApS,Karen Skakke JÃ¸rgensen,Gilleleje,2017-01-01,2017-12-31,50000.0,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27412513,indberetninger-20180424,2.59278,35031235.0,AWsml_0IRYGX6_YTIctd,2019-06-05T07:44:45.217Z,2019-06-05T07:43:42.730Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-17-AA,2019-06-05T07:43:42.940Z,,,,,,,,,,,,,,,,,,,
35031235,2018-01-01,2018-12-31,c5,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzFlL2RkLzEwLzAzYzgtNDgzNy05ZTRiLThlNmU0MDQ3ZjJiZg.xhtml,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk1LzI5L2NiL2QxMGEtNGZiNC1iM2Q5LTJiNzI4NTkxNjdkMA.pdf,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzJhL2IwLzEwLzVjMWItNGQ0MS1hNGNmLWExNmFjNzAyNWVlOA.xml,true,Gilleleje,3250.0,307.0,Langdraget,3460.0,Munkerisparken 30,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-23,2019-05-23,35031235.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mark Ros Dreisig,Mark Ros Dreisig,DREISIG HOLDING ApS,Karen Skakke JÃ¸rgensen,Gilleleje,2017-01-01,2017-12-31,35750.0,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27412513,indberetninger-20180424,2.59278,35031235.0,AWsml_0IRYGX6_YTIctd,2019-06-05T07:44:45.217Z,2019-06-05T07:43:42.730Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-17-AA,2019-06-05T07:43:42.940Z,,,,,,,,,,,,,,,,,,,
35031235,2018-01-01,2018-12-31,c7,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzFlL2RkLzEwLzAzYzgtNDgzNy05ZTRiLThlNmU0MDQ3ZjJiZg.xhtml,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk1LzI5L2NiL2QxMGEtNGZiNC1iM2Q5LTJiNzI4NTkxNjdkMA.pdf,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzJhL2IwLzEwLzVjMWItNGQ0MS1hNGNmLWExNmFjNzAyNWVlOA.xml,true,Gilleleje,3250.0,307.0,Langdraget,3460.0,Munkerisparken 30,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-23,2019-05-23,35031235.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mark Ros Dreisig,Mark Ros Dreisig,DREISIG HOLDING ApS,Karen Skakke JÃ¸rgensen,Gilleleje,2017-01-01,2017-12-31,0.0,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27412513,indberetninger-20180424,2.59278,35031235.0,AWsml_0IRYGX6_YTIctd,2019-06-05T07:44:45.217Z,2019-06-05T07:43:42.730Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-17-AA,2019-06-05T07:43:42.940Z,,,,,,,,,,,,,,,,,,,
35031235,2018-12-31,2018-12-31,c9,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzI1LzFlL2RkLzEwLzAzYzgtNDgzNy05ZTRiLThlNmU0MDQ3ZjJiZg.xhtml,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzk1LzI5L2NiL2QxMGEtNGZiNC1iM2Q5LTJiNzI4NTkxNjdkMA.pdf,http://regnskaber.virk.dk/53213053/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzJhL2IwLzEwLzVjMWItNGQ0MS1hNGNmLWExNmFjNzAyNWVlOA.xml,true,Gilleleje,3250.0,307.0,Langdraget,3460.0,Munkerisparken 30,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-23,2019-05-23,35031235.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mark Ros Dreisig,Mark Ros Dreisig,DREISIG HOLDING ApS,Karen Skakke JÃ¸rgensen,Gilleleje,2017-01-01,2017-12-31,,,2018-12-31,2018-01-01,false,,false,false,Ingen bistand,urn:ofk:oid:27412513,indberetninger-20180424,2.59278,35031235.0,AWsml_0IRYGX6_YTIctd,2019-06-05T07:44:45.217Z,2019-06-05T07:43:42.730Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-17-AA,2019-06-05T07:43:42.940Z,676530.0,80000.0,250000.0,576530.0,676530.0,100000.0,426530.0,426530.0,426530.0,13500.0,50000.0,346530.0,100000.0,100000.0,13500.0,73000.0,250000.0,50000.0,200000.0
