entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividend,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
33958366,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3Lzc5LzQ3LzY5LzU5YmMtNDZjNC1hN2Q2LTFhNGE2ZDUzZThmMA.xhtml,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2I3LzUxLzdlLzkyNmMtNDNmOC04MWYxLTkzMjQ2YTRkMmEzMg.pdf,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2Y4LzQyLzE2L2UyZTAtNDE1MC04ZGNlLTM4MzliMzcyMDVkZQ.xml,true,Danmark,DK,Kastrup,2770.0,358.0,Englandsvej,Danmark,DK,Kastrup,2770.0,201.0,Kastrupvej,Grevinge,4571.0,11.0,TjÃ¸rnevejen,2770 Kastrup,Englandsvej 358,Til den daglige ledelse i ABS 2011 Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-08,2018-03-08,Registreret revisor,-5000.0,33958366.0,mne2691,1009128049.0,381461.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anni Foli,Tommy Hansen,Tommy Hansen,Arbejdernes Landsbank A/S,ABS 2011 HOLDING ApS,AB-revision ApS,385.0,Grevinge,2016-01-01,2016-12-31,376846.0,376846.0,-5000.0,2017-12-31,2017-01-01,false,false,2018-03-08,Kastrup,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,0.0,43620448.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25149384,indberetninger-20180424,2.59278,33958366.0,,2018-04-04T04:23:00.409Z,2018-03-08T10:09:00.015Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-23-WH,2018-03-08T10:09:00.358Z,,,,,,,,,,,,,,,,,,,,,,
33958366,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3Lzc5LzQ3LzY5LzU5YmMtNDZjNC1hN2Q2LTFhNGE2ZDUzZThmMA.xhtml,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2I3LzUxLzdlLzkyNmMtNDNmOC04MWYxLTkzMjQ2YTRkMmEzMg.pdf,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2Y4LzQyLzE2L2UyZTAtNDE1MC04ZGNlLTM4MzliMzcyMDVkZQ.xml,true,Danmark,DK,Kastrup,2770.0,358.0,Englandsvej,Danmark,DK,Kastrup,2770.0,201.0,Kastrupvej,Grevinge,4571.0,11.0,TjÃ¸rnevejen,2770 Kastrup,Englandsvej 358,Til den daglige ledelse i ABS 2011 Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-08,2018-03-08,Registreret revisor,,33958366.0,mne2691,1009128049.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anni Foli,Tommy Hansen,Tommy Hansen,Arbejdernes Landsbank A/S,ABS 2011 HOLDING ApS,AB-revision ApS,,Grevinge,2016-01-01,2016-12-31,103400.0,,,2017-12-31,2017-01-01,false,false,2018-03-08,Kastrup,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,,43620448.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25149384,indberetninger-20180424,2.59278,33958366.0,,2018-04-04T04:23:00.409Z,2018-03-08T10:09:00.015Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-23-WH,2018-03-08T10:09:00.358Z,,,,,,,,,,,,,,,,,,,,,,
33958366,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3Lzc5LzQ3LzY5LzU5YmMtNDZjNC1hN2Q2LTFhNGE2ZDUzZThmMA.xhtml,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2I3LzUxLzdlLzkyNmMtNDNmOC04MWYxLTkzMjQ2YTRkMmEzMg.pdf,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2Y4LzQyLzE2L2UyZTAtNDE1MC04ZGNlLTM4MzliMzcyMDVkZQ.xml,true,Danmark,DK,Kastrup,2770.0,358.0,Englandsvej,Danmark,DK,Kastrup,2770.0,201.0,Kastrupvej,Grevinge,4571.0,11.0,TjÃ¸rnevejen,2770 Kastrup,Englandsvej 358,Til den daglige ledelse i ABS 2011 Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-08,2018-03-08,Registreret revisor,,33958366.0,mne2691,1009128049.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anni Foli,Tommy Hansen,Tommy Hansen,Arbejdernes Landsbank A/S,ABS 2011 HOLDING ApS,AB-revision ApS,,Grevinge,2016-01-01,2016-12-31,381461.0,,,2017-12-31,2017-01-01,false,false,2018-03-08,Kastrup,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,,43620448.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25149384,indberetninger-20180424,2.59278,33958366.0,,2018-04-04T04:23:00.409Z,2018-03-08T10:09:00.015Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-23-WH,2018-03-08T10:09:00.358Z,,,,,,,,,,,,,,,,,,,,,,
33958366,2016-01-01,2016-12-31,c9,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3Lzc5LzQ3LzY5LzU5YmMtNDZjNC1hN2Q2LTFhNGE2ZDUzZThmMA.xhtml,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2I3LzUxLzdlLzkyNmMtNDNmOC04MWYxLTkzMjQ2YTRkMmEzMg.pdf,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2Y4LzQyLzE2L2UyZTAtNDE1MC04ZGNlLTM4MzliMzcyMDVkZQ.xml,true,Danmark,DK,Kastrup,2770.0,358.0,Englandsvej,Danmark,DK,Kastrup,2770.0,201.0,Kastrupvej,Grevinge,4571.0,11.0,TjÃ¸rnevejen,2770 Kastrup,Englandsvej 358,Til den daglige ledelse i ABS 2011 Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-08,2018-03-08,Registreret revisor,,33958366.0,mne2691,1009128049.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anni Foli,Tommy Hansen,Tommy Hansen,Arbejdernes Landsbank A/S,ABS 2011 HOLDING ApS,AB-revision ApS,,Grevinge,2016-01-01,2016-12-31,-108015.0,,,2017-12-31,2017-01-01,false,false,2018-03-08,Kastrup,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,,43620448.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25149384,indberetninger-20180424,2.59278,33958366.0,,2018-04-04T04:23:00.409Z,2018-03-08T10:09:00.015Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-23-WH,2018-03-08T10:09:00.358Z,,,,,,,,,,,,,,,,,,,,,,
33958366,2016-12-31,2016-12-31,c11,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3Lzc5LzQ3LzY5LzU5YmMtNDZjNC1hN2Q2LTFhNGE2ZDUzZThmMA.xhtml,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2I3LzUxLzdlLzkyNmMtNDNmOC04MWYxLTkzMjQ2YTRkMmEzMg.pdf,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2Y4LzQyLzE2L2UyZTAtNDE1MC04ZGNlLTM4MzliMzcyMDVkZQ.xml,true,Danmark,DK,Kastrup,2770.0,358.0,Englandsvej,Danmark,DK,Kastrup,2770.0,201.0,Kastrupvej,Grevinge,4571.0,11.0,TjÃ¸rnevejen,2770 Kastrup,Englandsvej 358,Til den daglige ledelse i ABS 2011 Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-08,2018-03-08,Registreret revisor,,33958366.0,mne2691,1009128049.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anni Foli,Tommy Hansen,Tommy Hansen,Arbejdernes Landsbank A/S,ABS 2011 HOLDING ApS,AB-revision ApS,,Grevinge,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-03-08,Kastrup,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,,43620448.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25149384,indberetninger-20180424,2.59278,33958366.0,,2018-04-04T04:23:00.409Z,2018-03-08T10:09:00.015Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-23-WH,2018-03-08T10:09:00.358Z,2109084.0,922266.0,80000.0,1878827.0,1951684.0,2109084.0,157400.0,230257.0,230257.0,230257.0,5000.0,900000.0,103400.0,80757.0,1790927.0,157400.0,49000.0,956561.0,6561.0,50000.0,,
33958366,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3Lzc5LzQ3LzY5LzU5YmMtNDZjNC1hN2Q2LTFhNGE2ZDUzZThmMA.xhtml,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2I3LzUxLzdlLzkyNmMtNDNmOC04MWYxLTkzMjQ2YTRkMmEzMg.pdf,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2Y4LzQyLzE2L2UyZTAtNDE1MC04ZGNlLTM4MzliMzcyMDVkZQ.xml,true,Danmark,DK,Kastrup,2770.0,358.0,Englandsvej,Danmark,DK,Kastrup,2770.0,201.0,Kastrupvej,Grevinge,4571.0,11.0,TjÃ¸rnevejen,2770 Kastrup,Englandsvej 358,Til den daglige ledelse i ABS 2011 Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-08,2018-03-08,Registreret revisor,-5000.0,33958366.0,mne2691,1009128049.0,263149.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anni Foli,Tommy Hansen,Tommy Hansen,Arbejdernes Landsbank A/S,ABS 2011 HOLDING ApS,AB-revision ApS,973.0,Grevinge,2016-01-01,2016-12-31,259122.0,259122.0,-5000.0,2017-12-31,2017-01-01,false,false,2018-03-08,Kastrup,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,0.0,43620448.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25149384,indberetninger-20180424,2.59278,33958366.0,,2018-04-04T04:23:00.409Z,2018-03-08T10:09:00.015Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-23-WH,2018-03-08T10:09:00.358Z,,,,,,,,,,,,,,,,,,,,,,
33958366,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3Lzc5LzQ3LzY5LzU5YmMtNDZjNC1hN2Q2LTFhNGE2ZDUzZThmMA.xhtml,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2I3LzUxLzdlLzkyNmMtNDNmOC04MWYxLTkzMjQ2YTRkMmEzMg.pdf,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2Y4LzQyLzE2L2UyZTAtNDE1MC04ZGNlLTM4MzliMzcyMDVkZQ.xml,true,Danmark,DK,Kastrup,2770.0,358.0,Englandsvej,Danmark,DK,Kastrup,2770.0,201.0,Kastrupvej,Grevinge,4571.0,11.0,TjÃ¸rnevejen,2770 Kastrup,Englandsvej 358,Til den daglige ledelse i ABS 2011 Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-08,2018-03-08,Registreret revisor,,33958366.0,mne2691,1009128049.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anni Foli,Tommy Hansen,Tommy Hansen,Arbejdernes Landsbank A/S,ABS 2011 HOLDING ApS,AB-revision ApS,,Grevinge,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-03-08,Kastrup,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,,43620448.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25149384,indberetninger-20180424,2.59278,33958366.0,,2018-04-04T04:23:00.409Z,2018-03-08T10:09:00.015Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-23-WH,2018-03-08T10:09:00.358Z,,,,,,,,,,,,,,,,,,,,,26624479.0,AB-REVISION REGISTRERET REVISIONSANPARTSSELSKAB
33958366,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3Lzc5LzQ3LzY5LzU5YmMtNDZjNC1hN2Q2LTFhNGE2ZDUzZThmMA.xhtml,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2I3LzUxLzdlLzkyNmMtNDNmOC04MWYxLTkzMjQ2YTRkMmEzMg.pdf,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2Y4LzQyLzE2L2UyZTAtNDE1MC04ZGNlLTM4MzliMzcyMDVkZQ.xml,true,Danmark,DK,Kastrup,2770.0,358.0,Englandsvej,Danmark,DK,Kastrup,2770.0,201.0,Kastrupvej,Grevinge,4571.0,11.0,TjÃ¸rnevejen,2770 Kastrup,Englandsvej 358,Til den daglige ledelse i ABS 2011 Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-08,2018-03-08,Registreret revisor,,33958366.0,mne2691,1009128049.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anni Foli,Tommy Hansen,Tommy Hansen,Arbejdernes Landsbank A/S,ABS 2011 HOLDING ApS,AB-revision ApS,,Grevinge,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-03-08,Kastrup,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,,43620448.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25149384,indberetninger-20180424,2.59278,33958366.0,,2018-04-04T04:23:00.409Z,2018-03-08T10:09:00.015Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-23-WH,2018-03-08T10:09:00.358Z,,,,,,,,,,,,,,,,,,,,,,
33958366,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3Lzc5LzQ3LzY5LzU5YmMtNDZjNC1hN2Q2LTFhNGE2ZDUzZThmMA.xhtml,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2I3LzUxLzdlLzkyNmMtNDNmOC04MWYxLTkzMjQ2YTRkMmEzMg.pdf,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2Y4LzQyLzE2L2UyZTAtNDE1MC04ZGNlLTM4MzliMzcyMDVkZQ.xml,true,Danmark,DK,Kastrup,2770.0,358.0,Englandsvej,Danmark,DK,Kastrup,2770.0,201.0,Kastrupvej,Grevinge,4571.0,11.0,TjÃ¸rnevejen,2770 Kastrup,Englandsvej 358,Til den daglige ledelse i ABS 2011 Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-08,2018-03-08,Registreret revisor,,33958366.0,mne2691,1009128049.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anni Foli,Tommy Hansen,Tommy Hansen,Arbejdernes Landsbank A/S,ABS 2011 HOLDING ApS,AB-revision ApS,,Grevinge,2016-01-01,2016-12-31,75000.0,,,2017-12-31,2017-01-01,false,false,2018-03-08,Kastrup,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,,43620448.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25149384,indberetninger-20180424,2.59278,33958366.0,,2018-04-04T04:23:00.409Z,2018-03-08T10:09:00.015Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-23-WH,2018-03-08T10:09:00.358Z,,,,,,,,,,,,,,,,,,,,,,
33958366,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3Lzc5LzQ3LzY5LzU5YmMtNDZjNC1hN2Q2LTFhNGE2ZDUzZThmMA.xhtml,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2I3LzUxLzdlLzkyNmMtNDNmOC04MWYxLTkzMjQ2YTRkMmEzMg.pdf,http://regnskaber.virk.dk/66385933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2Y4LzQyLzE2L2UyZTAtNDE1MC04ZGNlLTM4MzliMzcyMDVkZQ.xml,true,Danmark,DK,Kastrup,2770.0,358.0,Englandsvej,Danmark,DK,Kastrup,2770.0,201.0,Kastrupvej,Grevinge,4571.0,11.0,TjÃ¸rnevejen,2770 Kastrup,Englandsvej 358,Til den daglige ledelse i ABS 2011 Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-03-08,2018-03-08,Registreret revisor,,33958366.0,mne2691,1009128049.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anni Foli,Tommy Hansen,Tommy Hansen,Arbejdernes Landsbank A/S,ABS 2011 HOLDING ApS,AB-revision ApS,,Grevinge,2016-01-01,2016-12-31,263149.0,,,2017-12-31,2017-01-01,false,false,2018-03-08,Kastrup,Ledelsen har fravalgt revision for det kommende regnskabsÃ¥r.,,43620448.0,false,false,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25149384,indberetninger-20180424,2.59278,33958366.0,,2018-04-04T04:23:00.409Z,2018-03-08T10:09:00.015Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-23-WH,2018-03-08T10:09:00.358Z,,,,,,,,,,,,,,,,,,,,,,
