entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
33365721,2013-01-01,2013-12-31,ID_11,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8vcGRmcy8zMzM2NTcyMTtBcFM0ODQ5NjY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8veGJybHMvWC1DRUExQTc4Qi0yMDE1MDIwNV8xMjEzMTlfNzYy.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i Sander Zacho Golf ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2010-12-14,2015-02-01,33365721.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Sander Zacho Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Sander Zacho,Sander Zacho Golf ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","Svendborg, den 29. januar 2015",-10665.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2014-12-31,2014-01-01,2015-01-29,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13910860,indberetninger-20180424,2.5117178,33365721.0,,2018-03-30T10:24:05.346Z,2015-02-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-147.943,2015-02-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33365721,2013-01-01,2013-12-31,ID_7,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8vcGRmcy8zMzM2NTcyMTtBcFM0ODQ5NjY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8veGJybHMvWC1DRUExQTc4Qi0yMDE1MDIwNV8xMjEzMTlfNzYy.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i Sander Zacho Golf ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2010-12-14,2015-02-01,33365721.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Sander Zacho Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Sander Zacho,Sander Zacho Golf ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","Svendborg, den 29. januar 2015",10665.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2014-12-31,2014-01-01,2015-01-29,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13910860,indberetninger-20180424,2.5117178,33365721.0,,2018-03-30T10:24:05.346Z,2015-02-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-147.943,2015-02-05T23:00:00.000Z,11755.0,251773.0,279153.0,2.0,15623.0,15625.0,4958.0,,,,,,,,,,,,,,,,,,,,,,,
33365721,2013-01-01,2013-12-31,ID_9,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8vcGRmcy8zMzM2NTcyMTtBcFM0ODQ5NjY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8veGJybHMvWC1DRUExQTc4Qi0yMDE1MDIwNV8xMjEzMTlfNzYy.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i Sander Zacho Golf ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2010-12-14,2015-02-01,33365721.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Sander Zacho Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Sander Zacho,Sander Zacho Golf ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","Svendborg, den 29. januar 2015",-10665.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2014-12-31,2014-01-01,2015-01-29,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13910860,indberetninger-20180424,2.5117178,33365721.0,,2018-03-30T10:24:05.346Z,2015-02-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-147.943,2015-02-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33365721,2013-12-31,2013-12-31,ID_13,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8vcGRmcy8zMzM2NTcyMTtBcFM0ODQ5NjY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8veGJybHMvWC1DRUExQTc4Qi0yMDE1MDIwNV8xMjEzMTlfNzYy.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i Sander Zacho Golf ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2010-12-14,2015-02-01,33365721.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Sander Zacho Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Sander Zacho,Sander Zacho Golf ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","Svendborg, den 29. januar 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2014-12-31,2014-01-01,2015-01-29,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13910860,indberetninger-20180424,2.5117178,33365721.0,,2018-03-30T10:24:05.346Z,2015-02-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-147.943,2015-02-05T23:00:00.000Z,,,,,,,,204805.0,75271.0,80000.0,181295.0,283.0,50000.0,122410.0,23510.0,19908.0,204805.0,82395.0,19908.0,23510.0,58754.0,23510.0,42410.0,0.0,82395.0,13641.0,86116.0,10000.0,35833.0,
33365721,2014-01-01,2014-12-31,ID_0,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8vcGRmcy8zMzM2NTcyMTtBcFM0ODQ5NjY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8veGJybHMvWC1DRUExQTc4Qi0yMDE1MDIwNV8xMjEzMTlfNzYy.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i Sander Zacho Golf ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2010-12-14,2015-02-01,33365721.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Sander Zacho Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Sander Zacho,Sander Zacho Golf ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","Svendborg, den 29. januar 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2014-12-31,2014-01-01,2015-01-29,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13910860,indberetninger-20180424,2.5117178,33365721.0,,2018-03-30T10:24:05.346Z,2015-02-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-147.943,2015-02-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33365721,2014-01-01,2014-12-31,ID_1,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8vcGRmcy8zMzM2NTcyMTtBcFM0ODQ5NjY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8veGJybHMvWC1DRUExQTc4Qi0yMDE1MDIwNV8xMjEzMTlfNzYy.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i Sander Zacho Golf ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2010-12-14,2015-02-01,33365721.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Sander Zacho Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Sander Zacho,Sander Zacho Golf ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","Svendborg, den 29. januar 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2014-12-31,2014-01-01,2015-01-29,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13910860,indberetninger-20180424,2.5117178,33365721.0,,2018-03-30T10:24:05.346Z,2015-02-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-147.943,2015-02-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33365721,2014-01-01,2014-12-31,ID_10,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8vcGRmcy8zMzM2NTcyMTtBcFM0ODQ5NjY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8veGJybHMvWC1DRUExQTc4Qi0yMDE1MDIwNV8xMjEzMTlfNzYy.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i Sander Zacho Golf ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2010-12-14,2015-02-01,33365721.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Sander Zacho Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Sander Zacho,Sander Zacho Golf ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","Svendborg, den 29. januar 2015",69682.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2014-12-31,2014-01-01,2015-01-29,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13910860,indberetninger-20180424,2.5117178,33365721.0,,2018-03-30T10:24:05.346Z,2015-02-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-147.943,2015-02-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33365721,2014-01-01,2014-12-31,ID_14,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8vcGRmcy8zMzM2NTcyMTtBcFM0ODQ5NjY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8veGJybHMvWC1DRUExQTc4Qi0yMDE1MDIwNV8xMjEzMTlfNzYy.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i Sander Zacho Golf ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2010-12-14,2015-02-01,33365721.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Sander Zacho Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Sander Zacho,Sander Zacho Golf ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","Svendborg, den 29. januar 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2014-12-31,2014-01-01,2015-01-29,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13910860,indberetninger-20180424,2.5117178,33365721.0,,2018-03-30T10:24:05.346Z,2015-02-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-147.943,2015-02-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33365721,2014-01-01,2014-12-31,ID_15,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8vcGRmcy8zMzM2NTcyMTtBcFM0ODQ5NjY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8veGJybHMvWC1DRUExQTc4Qi0yMDE1MDIwNV8xMjEzMTlfNzYy.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i Sander Zacho Golf ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2010-12-14,2015-02-01,33365721.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Sander Zacho Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Sander Zacho,Sander Zacho Golf ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","Svendborg, den 29. januar 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2014-12-31,2014-01-01,2015-01-29,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13910860,indberetninger-20180424,2.5117178,33365721.0,,2018-03-30T10:24:05.346Z,2015-02-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-147.943,2015-02-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33365721,2014-01-01,2014-12-31,ID_16,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8vcGRmcy8zMzM2NTcyMTtBcFM0ODQ5NjY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/12756333/Y3ZyLmRrOi8veGJybHMvWC1DRUExQTc4Qi0yMDE1MDIwNV8xMjEzMTlfNzYy.xml,"Roskilde, 4000",Ledreborg alle 118,Til kapitalejerne i Sander Zacho Golf ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.",2010-12-14,2015-02-01,33365721.0,20554401.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Sander Zacho Golf ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Sander Zacho,Sander Zacho Golf ApS,"BGR-Revision, statsautoriseret revisionsvirksomhed","Svendborg, den 29. januar 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"479, Svendborg",2014-12-31,2014-01-01,2015-01-29,Roskilde,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13910860,indberetninger-20180424,2.5117178,33365721.0,,2018-03-30T10:24:05.346Z,2015-02-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-147.943,2015-02-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
