entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
31627672,2017-07-01,2018-06-30,c175,,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2VmLzQxLzE4LzhiYTItNDdhZi1iNGQ3LWY1NzE0NWZhNjQyOQ.pdf,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzLzk0Lzc4L2NlL2FhL2U4OTktNDVmYS1iODJmLTE5ZjBjMjliMzA1Mw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,2.0,Vejgaard Bymidte,2630 Taastrup,ÃllgÃ¥rdsvej 9,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i IT-Selskabet ApS,-6343.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",107712.0,2019-10-04,2008-08-08,2019-10-14,105367.0,97151.0,Statsautoriseret revisor,-82200.0,806012.0,1320630.0,20222670.0,31627672.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for IT-Selskabet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Jens NÃ¸rgaard,Jens NÃ¸rgaard,Nordjyske Bank,IT-Selskabet ApS,BDO Statsautoriseret revisionsaktieselskab,366.0,43373.0,HÃ¸je Taastrup,215686.0,2017-07-01,2018-06-30,350889.0,452258.0,409251.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2019-06-30,2018-07-01,true,2019-10-04,BrÃ¸nderslev,5033.0,101369.0,585293.0,urn:ofk:oid:27944986,indberetninger-20180424,2.5122635,31627672.0,AW33r67NIXJRhhXBO021,2019-10-23T08:16:16.334Z,2019-10-23T08:15:48.433Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DD-40-SJ,2019-10-23T08:15:48.650Z,,,,,,,,,,,,,,,,,,,,,,,,,
31627672,2017-07-01,2018-06-30,c214,,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2VmLzQxLzE4LzhiYTItNDdhZi1iNGQ3LWY1NzE0NWZhNjQyOQ.pdf,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzLzk0Lzc4L2NlL2FhL2U4OTktNDVmYS1iODJmLTE5ZjBjMjliMzA1Mw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,2.0,Vejgaard Bymidte,2630 Taastrup,ÃllgÃ¥rdsvej 9,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i IT-Selskabet ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-04,2008-08-08,2019-10-14,,97151.0,Statsautoriseret revisor,-82200.0,,,20222670.0,31627672.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for IT-Selskabet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Jens NÃ¸rgaard,Jens NÃ¸rgaard,Nordjyske Bank,IT-Selskabet ApS,BDO Statsautoriseret revisionsaktieselskab,,,HÃ¸je Taastrup,,2017-07-01,2018-06-30,268689.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2019-06-30,2018-07-01,true,2019-10-04,BrÃ¸nderslev,,,,urn:ofk:oid:27944986,indberetninger-20180424,2.5122635,31627672.0,AW33r67NIXJRhhXBO021,2019-10-23T08:16:16.334Z,2019-10-23T08:15:48.433Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DD-40-SJ,2019-10-23T08:15:48.650Z,,,,,,,,,,,,,,,,,,,,,,,,,
31627672,2017-07-01,2018-06-30,c219,,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2VmLzQxLzE4LzhiYTItNDdhZi1iNGQ3LWY1NzE0NWZhNjQyOQ.pdf,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzLzk0Lzc4L2NlL2FhL2U4OTktNDVmYS1iODJmLTE5ZjBjMjliMzA1Mw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,2.0,Vejgaard Bymidte,2630 Taastrup,ÃllgÃ¥rdsvej 9,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i IT-Selskabet ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-04,2008-08-08,2019-10-14,,97151.0,Statsautoriseret revisor,-82200.0,,,20222670.0,31627672.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for IT-Selskabet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Jens NÃ¸rgaard,Jens NÃ¸rgaard,Nordjyske Bank,IT-Selskabet ApS,BDO Statsautoriseret revisionsaktieselskab,,,HÃ¸je Taastrup,,2017-07-01,2018-06-30,82200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2019-06-30,2018-07-01,true,2019-10-04,BrÃ¸nderslev,,,,urn:ofk:oid:27944986,indberetninger-20180424,2.5122635,31627672.0,AW33r67NIXJRhhXBO021,2019-10-23T08:16:16.334Z,2019-10-23T08:15:48.433Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DD-40-SJ,2019-10-23T08:15:48.650Z,,,,,,,,,,,,,,,,,,,,,,,,,
31627672,2018-06-30,2018-06-30,c173,,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2VmLzQxLzE4LzhiYTItNDdhZi1iNGQ3LWY1NzE0NWZhNjQyOQ.pdf,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzLzk0Lzc4L2NlL2FhL2U4OTktNDVmYS1iODJmLTE5ZjBjMjliMzA1Mw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,2.0,Vejgaard Bymidte,2630 Taastrup,ÃllgÃ¥rdsvej 9,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i IT-Selskabet ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-04,2008-08-08,2019-10-14,,97151.0,Statsautoriseret revisor,-82200.0,,,20222670.0,31627672.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for IT-Selskabet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Jens NÃ¸rgaard,Jens NÃ¸rgaard,Nordjyske Bank,IT-Selskabet ApS,BDO Statsautoriseret revisionsaktieselskab,,,HÃ¸je Taastrup,,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2019-06-30,2018-07-01,true,2019-10-04,BrÃ¸nderslev,,,,urn:ofk:oid:27944986,indberetninger-20180424,2.5122635,31627672.0,AW33r67NIXJRhhXBO021,2019-10-23T08:16:16.334Z,2019-10-23T08:15:48.433Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DD-40-SJ,2019-10-23T08:15:48.650Z,3030168.0,1802041.0,125000.0,2596618.0,375921.0,3030168.0,403111.0,375921.0,562326.0,0.0,375921.0,82200.0,30439.0,30439.0,2389418.0,562326.0,403111.0,289880.0,94876.0,12700.0,289880.0,,,,
31627672,2018-07-01,2018-07-01,c231,,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2VmLzQxLzE4LzhiYTItNDdhZi1iNGQ3LWY1NzE0NWZhNjQyOQ.pdf,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzLzk0Lzc4L2NlL2FhL2U4OTktNDVmYS1iODJmLTE5ZjBjMjliMzA1Mw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,2.0,Vejgaard Bymidte,2630 Taastrup,ÃllgÃ¥rdsvej 9,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i IT-Selskabet ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-04,2008-08-08,2019-10-14,,97151.0,Statsautoriseret revisor,-82200.0,,,20222670.0,31627672.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for IT-Selskabet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Jens NÃ¸rgaard,Jens NÃ¸rgaard,Nordjyske Bank,IT-Selskabet ApS,BDO Statsautoriseret revisionsaktieselskab,,,HÃ¸je Taastrup,,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2019-06-30,2018-07-01,true,2019-10-04,BrÃ¸nderslev,,,,urn:ofk:oid:27944986,indberetninger-20180424,2.5122635,31627672.0,AW33r67NIXJRhhXBO021,2019-10-23T08:16:16.334Z,2019-10-23T08:15:48.433Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DD-40-SJ,2019-10-23T08:15:48.650Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,
31627672,2018-07-01,2018-07-01,c249,,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2VmLzQxLzE4LzhiYTItNDdhZi1iNGQ3LWY1NzE0NWZhNjQyOQ.pdf,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzLzk0Lzc4L2NlL2FhL2U4OTktNDVmYS1iODJmLTE5ZjBjMjliMzA1Mw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,2.0,Vejgaard Bymidte,2630 Taastrup,ÃllgÃ¥rdsvej 9,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i IT-Selskabet ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-04,2008-08-08,2019-10-14,,97151.0,Statsautoriseret revisor,-82200.0,,,20222670.0,31627672.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for IT-Selskabet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Jens NÃ¸rgaard,Jens NÃ¸rgaard,Nordjyske Bank,IT-Selskabet ApS,BDO Statsautoriseret revisionsaktieselskab,,,HÃ¸je Taastrup,,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2019-06-30,2018-07-01,true,2019-10-04,BrÃ¸nderslev,,,,urn:ofk:oid:27944986,indberetninger-20180424,2.5122635,31627672.0,AW33r67NIXJRhhXBO021,2019-10-23T08:16:16.334Z,2019-10-23T08:15:48.433Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DD-40-SJ,2019-10-23T08:15:48.650Z,,,,2389418.0,,,,,,,,,,,,,,,,,,,,,
31627672,2018-07-01,2018-07-01,c255,,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2VmLzQxLzE4LzhiYTItNDdhZi1iNGQ3LWY1NzE0NWZhNjQyOQ.pdf,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzLzk0Lzc4L2NlL2FhL2U4OTktNDVmYS1iODJmLTE5ZjBjMjliMzA1Mw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,2.0,Vejgaard Bymidte,2630 Taastrup,ÃllgÃ¥rdsvej 9,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i IT-Selskabet ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-04,2008-08-08,2019-10-14,,97151.0,Statsautoriseret revisor,-82200.0,,,20222670.0,31627672.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for IT-Selskabet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Jens NÃ¸rgaard,Jens NÃ¸rgaard,Nordjyske Bank,IT-Selskabet ApS,BDO Statsautoriseret revisionsaktieselskab,,,HÃ¸je Taastrup,,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2019-06-30,2018-07-01,true,2019-10-04,BrÃ¸nderslev,,,,urn:ofk:oid:27944986,indberetninger-20180424,2.5122635,31627672.0,AW33r67NIXJRhhXBO021,2019-10-23T08:16:16.334Z,2019-10-23T08:15:48.433Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DD-40-SJ,2019-10-23T08:15:48.650Z,,,,82200.0,,,,,,,,,,,,,,,,,,,,,
31627672,2018-07-01,2018-07-01,c507,,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2VmLzQxLzE4LzhiYTItNDdhZi1iNGQ3LWY1NzE0NWZhNjQyOQ.pdf,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzLzk0Lzc4L2NlL2FhL2U4OTktNDVmYS1iODJmLTE5ZjBjMjliMzA1Mw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,2.0,Vejgaard Bymidte,2630 Taastrup,ÃllgÃ¥rdsvej 9,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i IT-Selskabet ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-04,2008-08-08,2019-10-14,,97151.0,Statsautoriseret revisor,-82200.0,,,20222670.0,31627672.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for IT-Selskabet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Jens NÃ¸rgaard,Jens NÃ¸rgaard,Nordjyske Bank,IT-Selskabet ApS,BDO Statsautoriseret revisionsaktieselskab,,,HÃ¸je Taastrup,,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2019-06-30,2018-07-01,true,2019-10-04,BrÃ¸nderslev,,,,urn:ofk:oid:27944986,indberetninger-20180424,2.5122635,31627672.0,AW33r67NIXJRhhXBO021,2019-10-23T08:16:16.334Z,2019-10-23T08:15:48.433Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DD-40-SJ,2019-10-23T08:15:48.650Z,,,,,,,,,,,,,,,,,,,,,,252312.0,628233.0,,
31627672,2018-07-01,2019-06-30,c174,,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2VmLzQxLzE4LzhiYTItNDdhZi1iNGQ3LWY1NzE0NWZhNjQyOQ.pdf,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzLzk0Lzc4L2NlL2FhL2U4OTktNDVmYS1iODJmLTE5ZjBjMjliMzA1Mw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,2.0,Vejgaard Bymidte,2630 Taastrup,ÃllgÃ¥rdsvej 9,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i IT-Selskabet ApS,-8307.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",97856.0,2019-10-04,2008-08-08,2019-10-14,97151.0,97151.0,Statsautoriseret revisor,-82200.0,904910.0,1279431.0,20222670.0,31627672.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for IT-Selskabet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Jens NÃ¸rgaard,Jens NÃ¸rgaard,Nordjyske Bank,IT-Selskabet ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,118900.0,HÃ¸je Taastrup,310772.0,2017-07-01,2018-06-30,306721.0,396270.0,277370.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2019-06-30,2018-07-01,true,2019-10-04,BrÃ¸nderslev,5140.0,89549.0,588998.0,urn:ofk:oid:27944986,indberetninger-20180424,2.5122635,31627672.0,AW33r67NIXJRhhXBO021,2019-10-23T08:16:16.334Z,2019-10-23T08:15:48.433Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DD-40-SJ,2019-10-23T08:15:48.650Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
31627672,2018-07-01,2019-06-30,c213,,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2VmLzQxLzE4LzhiYTItNDdhZi1iNGQ3LWY1NzE0NWZhNjQyOQ.pdf,http://regnskaber.virk.dk/27672613/ZG9rdW1lbnRsYWdlcjovLzAzLzk0Lzc4L2NlL2FhL2U4OTktNDVmYS1iODJmLTE5ZjBjMjliMzA1Mw.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Aalborg,9000.0,2.0,Vejgaard Bymidte,2630 Taastrup,ÃllgÃ¥rdsvej 9,DK-9700 BrÃ¸nderslev,Torvet 10,Til kapitalejeren i IT-Selskabet ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-04,2008-08-08,2019-10-14,,97151.0,Statsautoriseret revisor,-82200.0,,,20222670.0,31627672.0,20222670.0,mne18468,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for IT-Selskabet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter MÃ¸ller,Jens NÃ¸rgaard,Jens NÃ¸rgaard,Nordjyske Bank,IT-Selskabet ApS,BDO Statsautoriseret revisionsaktieselskab,,,HÃ¸je Taastrup,,2017-07-01,2018-06-30,-693279.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HÃ¸je Taastrup,2019-06-30,2018-07-01,true,2019-10-04,BrÃ¸nderslev,,,,urn:ofk:oid:27944986,indberetninger-20180424,2.5122635,31627672.0,AW33r67NIXJRhhXBO021,2019-10-23T08:16:16.334Z,2019-10-23T08:15:48.433Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DD-40-SJ,2019-10-23T08:15:48.650Z,,,,,,,,,,,,,,,,,,,,,,,,,
