entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentAssets,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermReceivablesFromAssociates,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,NumberOfEmployees,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,AdditionsToInvestments,DisposalsOfInvestments,RevaluationsOfInvestmentsOfTheYear
73161819,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2I4L2I0LzNlLzE1OGEtNGUyYi05ZDY4LWViMTJjNzIyNzQzZg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzg5L2M3L2U1LzRiZTctNDY0OC1hNTE0LWUzYTUyOTE0NTAzZA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,-3050.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",411179.0,2017-04-19,1982-11-01,2017-05-01,-219984.0,Statsautoriseret revisor,Virksomheden har indgÃ¥et aftale om leje af lagerbygning der andrager 89.400 kr.,-806413.0,1247039.0,20222670.0,73161819.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Heybey Export ApS.,1547493.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,2582.0,-32800.0,16499.0,-125158.0,Houstrup,55165.0,2015-01-01,2015-12-31,1218547.0,1626676.0,95484.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,true,2017-04-19,Varde,7761.0,-408129.0,740905.0,urn:ofk:oid:23802560,indberetninger-20180424,2.5118406,73161819,,2018-03-27T19:25:38.770Z,2017-05-03T11:10:53.146Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-LD,2017-05-03T11:10:53.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73161819,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2I4L2I0LzNlLzE1OGEtNGUyYi05ZDY4LWViMTJjNzIyNzQzZg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzg5L2M3L2U1LzRiZTctNDY0OC1hNTE0LWUzYTUyOTE0NTAzZA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-19,1982-11-01,2017-05-01,,Statsautoriseret revisor,Virksomheden har indgÃ¥et aftale om leje af lagerbygning der andrager 89.400 kr.,,,20222670.0,73161819.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Heybey Export ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Houstrup,,2015-01-01,2015-12-31,1218547.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,true,2017-04-19,Varde,,,,urn:ofk:oid:23802560,indberetninger-20180424,2.5118406,73161819,,2018-03-27T19:25:38.770Z,2017-05-03T11:10:53.146Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-LD,2017-05-03T11:10:53.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73161819,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2I4L2I0LzNlLzE1OGEtNGUyYi05ZDY4LWViMTJjNzIyNzQzZg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzg5L2M3L2U1LzRiZTctNDY0OC1hNTE0LWUzYTUyOTE0NTAzZA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-19,1982-11-01,2017-05-01,,Statsautoriseret revisor,Virksomheden har indgÃ¥et aftale om leje af lagerbygning der andrager 89.400 kr.,,,20222670.0,73161819.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Heybey Export ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Houstrup,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,true,2017-04-19,Varde,,,,urn:ofk:oid:23802560,indberetninger-20180424,2.5118406,73161819,,2018-03-27T19:25:38.770Z,2017-05-03T11:10:53.146Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-LD,2017-05-03T11:10:53.288Z,96738947.0,7192488.0,200000.0,0.0,1490455.0,91122543.0,339131.0,6985845.0,3251520.0,96738947.0,5610703.0,75063302.0,1875000.0,2625000.0,6985845.0,78653953.0,2.0,70563302.0,5581703.0,790268.0,3590651.0,5701.0,5701.0,90922543.0,5610703.0,3906661.0,53771.0,29000.0,1572167.0,,,,,,,,,,,,
73161819,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2I4L2I0LzNlLzE1OGEtNGUyYi05ZDY4LWViMTJjNzIyNzQzZg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzg5L2M3L2U1LzRiZTctNDY0OC1hNTE0LWUzYTUyOTE0NTAzZA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-19,1982-11-01,2017-05-01,,Statsautoriseret revisor,Virksomheden har indgÃ¥et aftale om leje af lagerbygning der andrager 89.400 kr.,,,20222670.0,73161819.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Heybey Export ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Houstrup,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,true,2017-04-19,Varde,,,,urn:ofk:oid:23802560,indberetninger-20180424,2.5118406,73161819,,2018-03-27T19:25:38.770Z,2017-05-03T11:10:53.146Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-LD,2017-05-03T11:10:53.288Z,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73161819,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2I4L2I0LzNlLzE1OGEtNGUyYi05ZDY4LWViMTJjNzIyNzQzZg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzg5L2M3L2U1LzRiZTctNDY0OC1hNTE0LWUzYTUyOTE0NTAzZA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-19,1982-11-01,2017-05-01,,Statsautoriseret revisor,Virksomheden har indgÃ¥et aftale om leje af lagerbygning der andrager 89.400 kr.,,,20222670.0,73161819.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Heybey Export ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Houstrup,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,true,2017-04-19,Varde,,,,urn:ofk:oid:23802560,indberetninger-20180424,2.5118406,73161819,,2018-03-27T19:25:38.770Z,2017-05-03T11:10:53.146Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-LD,2017-05-03T11:10:53.288Z,,,,,,90922544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73161819,2016-01-01,2016-01-01,c444,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2I4L2I0LzNlLzE1OGEtNGUyYi05ZDY4LWViMTJjNzIyNzQzZg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzg5L2M3L2U1LzRiZTctNDY0OC1hNTE0LWUzYTUyOTE0NTAzZA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-19,1982-11-01,2017-05-01,,Statsautoriseret revisor,Virksomheden har indgÃ¥et aftale om leje af lagerbygning der andrager 89.400 kr.,,,20222670.0,73161819.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Heybey Export ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Houstrup,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,true,2017-04-19,Varde,,,,urn:ofk:oid:23802560,indberetninger-20180424,2.5118406,73161819,,2018-03-27T19:25:38.770Z,2017-05-03T11:10:53.146Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-LD,2017-05-03T11:10:53.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620034.0,4871554.0,,,,,,,,,,
73161819,2016-01-01,2016-01-01,c456,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2I4L2I0LzNlLzE1OGEtNGUyYi05ZDY4LWViMTJjNzIyNzQzZg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzg5L2M3L2U1LzRiZTctNDY0OC1hNTE0LWUzYTUyOTE0NTAzZA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-19,1982-11-01,2017-05-01,,Statsautoriseret revisor,Virksomheden har indgÃ¥et aftale om leje af lagerbygning der andrager 89.400 kr.,,,20222670.0,73161819.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Heybey Export ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Houstrup,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,true,2017-04-19,Varde,,,,urn:ofk:oid:23802560,indberetninger-20180424,2.5118406,73161819,,2018-03-27T19:25:38.770Z,2017-05-03T11:10:53.146Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-LD,2017-05-03T11:10:53.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206299.0,545430.0,,,,,,,,,,
73161819,2016-01-01,2016-01-01,c567,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2I4L2I0LzNlLzE1OGEtNGUyYi05ZDY4LWViMTJjNzIyNzQzZg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzg5L2M3L2U1LzRiZTctNDY0OC1hNTE0LWUzYTUyOTE0NTAzZA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-19,1982-11-01,2017-05-01,,Statsautoriseret revisor,Virksomheden har indgÃ¥et aftale om leje af lagerbygning der andrager 89.400 kr.,,,20222670.0,73161819.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Heybey Export ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Houstrup,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,true,2017-04-19,Varde,,,,urn:ofk:oid:23802560,indberetninger-20180424,2.5118406,73161819,,2018-03-27T19:25:38.770Z,2017-05-03T11:10:53.146Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-LD,2017-05-03T11:10:53.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1875000.0,,,,,,,,
73161819,2016-01-01,2016-01-01,c570,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2I4L2I0LzNlLzE1OGEtNGUyYi05ZDY4LWViMTJjNzIyNzQzZg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzg5L2M3L2U1LzRiZTctNDY0OC1hNTE0LWUzYTUyOTE0NTAzZA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-19,1982-11-01,2017-05-01,,Statsautoriseret revisor,Virksomheden har indgÃ¥et aftale om leje af lagerbygning der andrager 89.400 kr.,,,20222670.0,73161819.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Heybey Export ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Houstrup,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,true,2017-04-19,Varde,,,,urn:ofk:oid:23802560,indberetninger-20180424,2.5118406,73161819,,2018-03-27T19:25:38.770Z,2017-05-03T11:10:53.146Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-LD,2017-05-03T11:10:53.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506206.0,69057096.0,,,,,,,,
73161819,2016-01-01,2016-01-01,c576,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2I4L2I0LzNlLzE1OGEtNGUyYi05ZDY4LWViMTJjNzIyNzQzZg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5Lzg5L2M3L2U1LzRiZTctNDY0OC1hNTE0LWUzYTUyOTE0NTAzZA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-19,1982-11-01,2017-05-01,,Statsautoriseret revisor,Virksomheden har indgÃ¥et aftale om leje af lagerbygning der andrager 89.400 kr.,,,20222670.0,73161819.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Heybey Export ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Houstrup,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,true,2017-04-19,Varde,,,,urn:ofk:oid:23802560,indberetninger-20180424,2.5118406,73161819,,2018-03-27T19:25:38.770Z,2017-05-03T11:10:53.146Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-40-LD,2017-05-03T11:10:53.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2625000.0,,,,,,,,
