entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentAssets,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermReceivablesFromAssociates,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,AdditionsToInvestments,IncreaseDecreaseOfInvestmentsThroughTransfers,RevaluationsOfInvestmentsOfTheYear,TransferRevaluationOfInvestments
73161819,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzBhLzM4L2FhLzgzN2QtNDlkYS05NDk1LWIzMzkwMTg1MDAyYg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzYwLzE0LzRlNzItNGEzZi05OGIyLTQ3M2NmYzdmZGViNA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,-32154.0,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",465058.0,2018-04-04,1982-11-01,2018-04-16,229585.0,Statsautoriseret revisor,Ingen.,913615.0,1301406.0,20222670.0,73161819.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Heybey Export ApS.,4787962.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,2085.0,1981937.0,53.0,1098445.0,Houstrup,63266.0,2016-01-01,2016-12-31,1432935.0,1865839.0,-940239.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-12-31,2017-01-01,true,2018-04-04,Varde,7603.0,432904.0,840661.0,urn:ofk:oid:25363408,indberetninger-20180424,2.5097437,73161819.0,AWMAlVKTx8uVRSOdgA0a,2018-04-26T06:13:46.015Z,2018-04-26T06:12:54.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-91-RW,2018-04-26T06:12:54.175Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73161819,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzBhLzM4L2FhLzgzN2QtNDlkYS05NDk1LWIzMzkwMTg1MDAyYg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzYwLzE0LzRlNzItNGEzZi05OGIyLTQ3M2NmYzdmZGViNA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-04,1982-11-01,2018-04-16,,Statsautoriseret revisor,Ingen.,,,20222670.0,73161819.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Heybey Export ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Houstrup,,2016-01-01,2016-12-31,1432935.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-12-31,2017-01-01,true,2018-04-04,Varde,,,,urn:ofk:oid:25363408,indberetninger-20180424,2.5097437,73161819.0,AWMAlVKTx8uVRSOdgA0a,2018-04-26T06:13:46.015Z,2018-04-26T06:12:54.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-91-RW,2018-04-26T06:12:54.175Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73161819,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzBhLzM4L2FhLzgzN2QtNDlkYS05NDk1LWIzMzkwMTg1MDAyYg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzYwLzE0LzRlNzItNGEzZi05OGIyLTQ3M2NmYzdmZGViNA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-04,1982-11-01,2018-04-16,,Statsautoriseret revisor,Ingen.,,,20222670.0,73161819.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Heybey Export ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Houstrup,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-12-31,2017-01-01,true,2018-04-04,Varde,,,,urn:ofk:oid:25363408,indberetninger-20180424,2.5097437,73161819.0,AWMAlVKTx8uVRSOdgA0a,2018-04-26T06:13:46.015Z,2018-04-26T06:12:54.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-91-RW,2018-04-26T06:12:54.175Z,98520589.0,12125887.0,200000.0,26454.0,23217.0,92555479.0,114669.0,3632263.0,3148972.0,98520589.0,5965110.0,77117563.0,1875000.0,2625000.0,3632263.0,80381204.0,72617563.0,5586689.0,347467.0,3263641.0,92355479.0,5965110.0,2381235.0,128259.0,378421.0,1855838.0,,,,,,,,,,,,,,
73161819,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzBhLzM4L2FhLzgzN2QtNDlkYS05NDk1LWIzMzkwMTg1MDAyYg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzYwLzE0LzRlNzItNGEzZi05OGIyLTQ3M2NmYzdmZGViNA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-04,1982-11-01,2018-04-16,,Statsautoriseret revisor,Ingen.,,,20222670.0,73161819.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Heybey Export ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Houstrup,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-12-31,2017-01-01,true,2018-04-04,Varde,,,,urn:ofk:oid:25363408,indberetninger-20180424,2.5097437,73161819.0,AWMAlVKTx8uVRSOdgA0a,2018-04-26T06:13:46.015Z,2018-04-26T06:12:54.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-91-RW,2018-04-26T06:12:54.175Z,,,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73161819,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzBhLzM4L2FhLzgzN2QtNDlkYS05NDk1LWIzMzkwMTg1MDAyYg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzYwLzE0LzRlNzItNGEzZi05OGIyLTQ3M2NmYzdmZGViNA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-04,1982-11-01,2018-04-16,,Statsautoriseret revisor,Ingen.,,,20222670.0,73161819.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Heybey Export ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Houstrup,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-12-31,2017-01-01,true,2018-04-04,Varde,,,,urn:ofk:oid:25363408,indberetninger-20180424,2.5097437,73161819.0,AWMAlVKTx8uVRSOdgA0a,2018-04-26T06:13:46.015Z,2018-04-26T06:12:54.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-91-RW,2018-04-26T06:12:54.175Z,,,,,,92355479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73161819,2017-01-01,2017-01-01,c444,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzBhLzM4L2FhLzgzN2QtNDlkYS05NDk1LWIzMzkwMTg1MDAyYg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzYwLzE0LzRlNzItNGEzZi05OGIyLTQ3M2NmYzdmZGViNA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-04,1982-11-01,2018-04-16,,Statsautoriseret revisor,Ingen.,,,20222670.0,73161819.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Heybey Export ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Houstrup,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-12-31,2017-01-01,true,2018-04-04,Varde,,,,urn:ofk:oid:25363408,indberetninger-20180424,2.5097437,73161819.0,AWMAlVKTx8uVRSOdgA0a,2018-04-26T06:13:46.015Z,2018-04-26T06:12:54.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-91-RW,2018-04-26T06:12:54.175Z,,,,,,,,,,,,,,,,,,,,,,,,,,,1722582.0,4871554.0,,,,,,,,,,,,
73161819,2017-01-01,2017-01-01,c456,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzBhLzM4L2FhLzgzN2QtNDlkYS05NDk1LWIzMzkwMTg1MDAyYg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzYwLzE0LzRlNzItNGEzZi05OGIyLTQ3M2NmYzdmZGViNA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-04,1982-11-01,2018-04-16,,Statsautoriseret revisor,Ingen.,,,20222670.0,73161819.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Heybey Export ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Houstrup,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-12-31,2017-01-01,true,2018-04-04,Varde,,,,urn:ofk:oid:25363408,indberetninger-20180424,2.5097437,73161819.0,AWMAlVKTx8uVRSOdgA0a,2018-04-26T06:13:46.015Z,2018-04-26T06:12:54.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-91-RW,2018-04-26T06:12:54.175Z,,,,,,,,,,,,,,,,,,,,,,,,,,,140150.0,254819.0,,,,,,,,,,,,
73161819,2017-01-01,2017-01-01,c567,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzBhLzM4L2FhLzgzN2QtNDlkYS05NDk1LWIzMzkwMTg1MDAyYg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzYwLzE0LzRlNzItNGEzZi05OGIyLTQ3M2NmYzdmZGViNA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-04,1982-11-01,2018-04-16,,Statsautoriseret revisor,Ingen.,,,20222670.0,73161819.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Heybey Export ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Houstrup,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-12-31,2017-01-01,true,2018-04-04,Varde,,,,urn:ofk:oid:25363408,indberetninger-20180424,2.5097437,73161819.0,AWMAlVKTx8uVRSOdgA0a,2018-04-26T06:13:46.015Z,2018-04-26T06:12:54.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-91-RW,2018-04-26T06:12:54.175Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1875000.0,,,,,,,,,,
73161819,2017-01-01,2017-01-01,c570,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzBhLzM4L2FhLzgzN2QtNDlkYS05NDk1LWIzMzkwMTg1MDAyYg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzYwLzE0LzRlNzItNGEzZi05OGIyLTQ3M2NmYzdmZGViNA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-04,1982-11-01,2018-04-16,,Statsautoriseret revisor,Ingen.,,,20222670.0,73161819.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Heybey Export ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Houstrup,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-12-31,2017-01-01,true,2018-04-04,Varde,,,,urn:ofk:oid:25363408,indberetninger-20180424,2.5097437,73161819.0,AWMAlVKTx8uVRSOdgA0a,2018-04-26T06:13:46.015Z,2018-04-26T06:12:54.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-91-RW,2018-04-26T06:12:54.175Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3543320.0,69074243.0,,,,,,,,,,
73161819,2017-01-01,2017-01-01,c576,,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzLzdmLzBhLzM4L2FhLzgzN2QtNDlkYS05NDk1LWIzMzkwMTg1MDAyYg.pdf,http://regnskaber.virk.dk/91816137/ZG9rdW1lbnRsYWdlcjovLzAzL2QxL2VkLzYwLzE0LzRlNzItNGEzZi05OGIyLTQ3M2NmYzdmZGViNA.xml,true,Varde,6800.0,25.0,Markedspladsen,Varde,6800.0,4.0,Vestergade,6830 NÃ¸rre Nebel,Houstrupvej 70,DK-6800 Varde,Markedspladsen 25,Til kapitalejerne i Heybey Export ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-04,1982-11-01,2018-04-16,,Statsautoriseret revisor,Ingen.,,,20222670.0,73161819.0,20222670.0,mne31433,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Heybey Export ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Heiko Heybey,Heiko Heybey,Sydbank,Heybey Export ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Houstrup,,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2017-12-31,2017-01-01,true,2018-04-04,Varde,,,,urn:ofk:oid:25363408,indberetninger-20180424,2.5097437,73161819.0,AWMAlVKTx8uVRSOdgA0a,2018-04-26T06:13:46.015Z,2018-04-26T06:12:54.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-91-RW,2018-04-26T06:12:54.175Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2625000.0,,,,,,,,,,
