entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises
31600839,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2Q2L2U0L2Q1L2VhNDctNDcxYS05NTA4LTYzY2U0MjcyMjVlMA.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzBjLzFkL2FiLzJkY2UtNDgxZi1hNTUwLTA1MTViZGIyZWViNQ.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzg0LzU0LzExLzYyZWUtNDQ0NC1iM2MzLWQwNzVhM2I4M2RkMQ.xml,true,KÃ¸benhavn Ã,2100.0,"8, 2",OmÃ¸gade,1550.0,raadhuspladsen 16,6372.0,Regnskabsklasse B,2018-07-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",-6372.0,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Jesper Aarenstrup,KÃ¸benhavn,2016-01-01,2016-12-31,-6372.0,-6372.0,-6372.0,2017-12-31,2017-01-01,true,false,"Selskabet vÃ¦lger ikke at blive revideret, sÃ¥fremt betingelserne for dette er opfyldt.",0.0,false,false,Ingen bistand,urn:ofk:oid:26000316,indberetninger-20180424,2.5952501,31600839,AWTG5UA5KQjPMJ1HuN9q,2018-07-23T11:28:45.153Z,2018-07-23T11:27:45.178Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-54-DE,2018-07-23T11:27:45.360Z,,,,,,,,,,,,,,
31600839,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2Q2L2U0L2Q1L2VhNDctNDcxYS05NTA4LTYzY2U0MjcyMjVlMA.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzBjLzFkL2FiLzJkY2UtNDgxZi1hNTUwLTA1MTViZGIyZWViNQ.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzg0LzU0LzExLzYyZWUtNDQ0NC1iM2MzLWQwNzVhM2I4M2RkMQ.xml,true,KÃ¸benhavn Ã,2100.0,"8, 2",OmÃ¸gade,1550.0,raadhuspladsen 16,,Regnskabsklasse B,2018-07-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Jesper Aarenstrup,KÃ¸benhavn,2016-01-01,2016-12-31,-6372.0,,,2017-12-31,2017-01-01,true,false,"Selskabet vÃ¦lger ikke at blive revideret, sÃ¥fremt betingelserne for dette er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:26000316,indberetninger-20180424,2.5952501,31600839,AWTG5UA5KQjPMJ1HuN9q,2018-07-23T11:28:45.153Z,2018-07-23T11:27:45.178Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-54-DE,2018-07-23T11:27:45.360Z,,,,,,,,,,,,,,
31600839,2016-12-31,2016-12-31,c6,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2Q2L2U0L2Q1L2VhNDctNDcxYS05NTA4LTYzY2U0MjcyMjVlMA.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzBjLzFkL2FiLzJkY2UtNDgxZi1hNTUwLTA1MTViZGIyZWViNQ.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzg0LzU0LzExLzYyZWUtNDQ0NC1iM2MzLWQwNzVhM2I4M2RkMQ.xml,true,KÃ¸benhavn Ã,2100.0,"8, 2",OmÃ¸gade,1550.0,raadhuspladsen 16,,Regnskabsklasse B,2018-07-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Jesper Aarenstrup,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,"Selskabet vÃ¦lger ikke at blive revideret, sÃ¥fremt betingelserne for dette er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:26000316,indberetninger-20180424,2.5952501,31600839,AWTG5UA5KQjPMJ1HuN9q,2018-07-23T11:28:45.153Z,2018-07-23T11:27:45.178Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-54-DE,2018-07-23T11:27:45.360Z,1624000.0,17000.0,-58341.0,1624000.0,1682341.0,1624000.0,1624000.0,1500000.0,1500000.0,1624000.0,4350.0,-75341.0,182341.0,177991.0
31600839,2017-01-01,2017-01-01,c7,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2Q2L2U0L2Q1L2VhNDctNDcxYS05NTA4LTYzY2U0MjcyMjVlMA.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzBjLzFkL2FiLzJkY2UtNDgxZi1hNTUwLTA1MTViZGIyZWViNQ.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzg0LzU0LzExLzYyZWUtNDQ0NC1iM2MzLWQwNzVhM2I4M2RkMQ.xml,true,KÃ¸benhavn Ã,2100.0,"8, 2",OmÃ¸gade,1550.0,raadhuspladsen 16,,Regnskabsklasse B,2018-07-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Jesper Aarenstrup,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,"Selskabet vÃ¦lger ikke at blive revideret, sÃ¥fremt betingelserne for dette er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:26000316,indberetninger-20180424,2.5952501,31600839,AWTG5UA5KQjPMJ1HuN9q,2018-07-23T11:28:45.153Z,2018-07-23T11:27:45.178Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-54-DE,2018-07-23T11:27:45.360Z,,,17000.0,,,,,,,,,,,
31600839,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2Q2L2U0L2Q1L2VhNDctNDcxYS05NTA4LTYzY2U0MjcyMjVlMA.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzBjLzFkL2FiLzJkY2UtNDgxZi1hNTUwLTA1MTViZGIyZWViNQ.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzg0LzU0LzExLzYyZWUtNDQ0NC1iM2MzLWQwNzVhM2I4M2RkMQ.xml,true,KÃ¸benhavn Ã,2100.0,"8, 2",OmÃ¸gade,1550.0,raadhuspladsen 16,,Regnskabsklasse B,2018-07-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Jesper Aarenstrup,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,"Selskabet vÃ¦lger ikke at blive revideret, sÃ¥fremt betingelserne for dette er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:26000316,indberetninger-20180424,2.5952501,31600839,AWTG5UA5KQjPMJ1HuN9q,2018-07-23T11:28:45.153Z,2018-07-23T11:27:45.178Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-54-DE,2018-07-23T11:27:45.360Z,,,-75341.0,,,,,,,,,,,
31600839,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2Q2L2U0L2Q1L2VhNDctNDcxYS05NTA4LTYzY2U0MjcyMjVlMA.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzBjLzFkL2FiLzJkY2UtNDgxZi1hNTUwLTA1MTViZGIyZWViNQ.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzg0LzU0LzExLzYyZWUtNDQ0NC1iM2MzLWQwNzVhM2I4M2RkMQ.xml,true,KÃ¸benhavn Ã,2100.0,"8, 2",OmÃ¸gade,1550.0,raadhuspladsen 16,,Regnskabsklasse B,2018-07-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Jesper Aarenstrup,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,"Selskabet vÃ¦lger ikke at blive revideret, sÃ¥fremt betingelserne for dette er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:26000316,indberetninger-20180424,2.5952501,31600839,AWTG5UA5KQjPMJ1HuN9q,2018-07-23T11:28:45.153Z,2018-07-23T11:27:45.178Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-54-DE,2018-07-23T11:27:45.360Z,,,-58341.0,,,,,,,,,,,
31600839,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2Q2L2U0L2Q1L2VhNDctNDcxYS05NTA4LTYzY2U0MjcyMjVlMA.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzBjLzFkL2FiLzJkY2UtNDgxZi1hNTUwLTA1MTViZGIyZWViNQ.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzg0LzU0LzExLzYyZWUtNDQ0NC1iM2MzLWQwNzVhM2I4M2RkMQ.xml,true,KÃ¸benhavn Ã,2100.0,"8, 2",OmÃ¸gade,1550.0,raadhuspladsen 16,7496.0,Regnskabsklasse B,2018-07-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",-7496.0,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Jesper Aarenstrup,KÃ¸benhavn,2016-01-01,2016-12-31,-7496.0,-7496.0,-7496.0,2017-12-31,2017-01-01,true,false,"Selskabet vÃ¦lger ikke at blive revideret, sÃ¥fremt betingelserne for dette er opfyldt.",0.0,false,false,Ingen bistand,urn:ofk:oid:26000316,indberetninger-20180424,2.5952501,31600839,AWTG5UA5KQjPMJ1HuN9q,2018-07-23T11:28:45.153Z,2018-07-23T11:27:45.178Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-54-DE,2018-07-23T11:27:45.360Z,,,,,,,,,,,,,,
31600839,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2Q2L2U0L2Q1L2VhNDctNDcxYS05NTA4LTYzY2U0MjcyMjVlMA.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzBjLzFkL2FiLzJkY2UtNDgxZi1hNTUwLTA1MTViZGIyZWViNQ.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzg0LzU0LzExLzYyZWUtNDQ0NC1iM2MzLWQwNzVhM2I4M2RkMQ.xml,true,KÃ¸benhavn Ã,2100.0,"8, 2",OmÃ¸gade,1550.0,raadhuspladsen 16,,Regnskabsklasse B,2018-07-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Jesper Aarenstrup,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,"Selskabet vÃ¦lger ikke at blive revideret, sÃ¥fremt betingelserne for dette er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:26000316,indberetninger-20180424,2.5952501,31600839,AWTG5UA5KQjPMJ1HuN9q,2018-07-23T11:28:45.153Z,2018-07-23T11:27:45.178Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-54-DE,2018-07-23T11:27:45.360Z,,,,,,,,,,,,,,
31600839,2017-01-01,2017-12-31,c10,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2Q2L2U0L2Q1L2VhNDctNDcxYS05NTA4LTYzY2U0MjcyMjVlMA.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzBjLzFkL2FiLzJkY2UtNDgxZi1hNTUwLTA1MTViZGIyZWViNQ.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzg0LzU0LzExLzYyZWUtNDQ0NC1iM2MzLWQwNzVhM2I4M2RkMQ.xml,true,KÃ¸benhavn Ã,2100.0,"8, 2",OmÃ¸gade,1550.0,raadhuspladsen 16,,Regnskabsklasse B,2018-07-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Jesper Aarenstrup,KÃ¸benhavn,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,true,false,"Selskabet vÃ¦lger ikke at blive revideret, sÃ¥fremt betingelserne for dette er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:26000316,indberetninger-20180424,2.5952501,31600839,AWTG5UA5KQjPMJ1HuN9q,2018-07-23T11:28:45.153Z,2018-07-23T11:27:45.178Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-54-DE,2018-07-23T11:27:45.360Z,,,,,,,,,,,,,,
31600839,2017-01-01,2017-12-31,c11,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwL2Q2L2U0L2Q1L2VhNDctNDcxYS05NTA4LTYzY2U0MjcyMjVlMA.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzBjLzFkL2FiLzJkY2UtNDgxZi1hNTUwLTA1MTViZGIyZWViNQ.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzg0LzU0LzExLzYyZWUtNDQ0NC1iM2MzLWQwNzVhM2I4M2RkMQ.xml,true,KÃ¸benhavn Ã,2100.0,"8, 2",OmÃ¸gade,1550.0,raadhuspladsen 16,,Regnskabsklasse B,2018-07-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Jesper Aarenstrup,KÃ¸benhavn,2016-01-01,2016-12-31,-7496.0,,,2017-12-31,2017-01-01,true,false,"Selskabet vÃ¦lger ikke at blive revideret, sÃ¥fremt betingelserne for dette er opfyldt.",,false,false,Ingen bistand,urn:ofk:oid:26000316,indberetninger-20180424,2.5952501,31600839,AWTG5UA5KQjPMJ1HuN9q,2018-07-23T11:28:45.153Z,2018-07-23T11:27:45.178Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-54-DE,2018-07-23T11:27:45.360Z,,,,,,,,,,,,,,
