entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises
31600839,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI4LzlhL2I0LzZhZDktNGE3YS04YTFkLWVjNWI2YWUwNzUxOQ.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzgxLzNlLzc4LzA2NzctNDY3NS04ZTY1LTRmZjcyN2FmZDQ5OA.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzUwLzhhL2M2LzViZjktNDZjNS05M2QzLWE1OGViYWU5NTk1NA.xml,true,KÃ¸benhavn K,1260.0,"3, 3",Bredgade,1550 Copenhagen,Raadhuspladsen 16,7496.0,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",-7496.0,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Michael MÃ¸ller,Copenhagen,2017-01-01,2017-12-31,-7496.0,-7496.0,-7496.0,2018-12-31,2018-01-01,true,0.0,false,false,Ingen bistand,urn:ofk:oid:27254478,indberetninger-20180424,2.59278,31600839.0,AWr57glgRYGX6_YTIE--,2019-05-27T15:35:53.003Z,2019-05-27T15:34:47.405Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-09-WB,2019-05-27T15:34:47.640Z,,,,,,,,,,,,
31600839,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI4LzlhL2I0LzZhZDktNGE3YS04YTFkLWVjNWI2YWUwNzUxOQ.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzgxLzNlLzc4LzA2NzctNDY3NS04ZTY1LTRmZjcyN2FmZDQ5OA.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzUwLzhhL2M2LzViZjktNDZjNS05M2QzLWE1OGViYWU5NTk1NA.xml,true,KÃ¸benhavn K,1260.0,"3, 3",Bredgade,1550 Copenhagen,Raadhuspladsen 16,,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Michael MÃ¸ller,Copenhagen,2017-01-01,2017-12-31,-7496.0,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27254478,indberetninger-20180424,2.59278,31600839.0,AWr57glgRYGX6_YTIE--,2019-05-27T15:35:53.003Z,2019-05-27T15:34:47.405Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-09-WB,2019-05-27T15:34:47.640Z,,,,,,,,,,,,
31600839,2017-12-31,2017-12-31,c6,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI4LzlhL2I0LzZhZDktNGE3YS04YTFkLWVjNWI2YWUwNzUxOQ.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzgxLzNlLzc4LzA2NzctNDY3NS04ZTY1LTRmZjcyN2FmZDQ5OA.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzUwLzhhL2M2LzViZjktNDZjNS05M2QzLWE1OGViYWU5NTk1NA.xml,true,KÃ¸benhavn K,1260.0,"3, 3",Bredgade,1550 Copenhagen,Raadhuspladsen 16,,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Michael MÃ¸ller,Copenhagen,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27254478,indberetninger-20180424,2.59278,31600839.0,AWr57glgRYGX6_YTIE--,2019-05-27T15:35:53.003Z,2019-05-27T15:34:47.405Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-09-WB,2019-05-27T15:34:47.640Z,1624000.0,17000.0,-65837.0,1624000.0,1689837.0,1624000.0,1624000.0,1624000.0,5057.0,-82837.0,1689837.0,1684780.0
31600839,2018-01-01,2018-01-01,c7,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI4LzlhL2I0LzZhZDktNGE3YS04YTFkLWVjNWI2YWUwNzUxOQ.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzgxLzNlLzc4LzA2NzctNDY3NS04ZTY1LTRmZjcyN2FmZDQ5OA.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzUwLzhhL2M2LzViZjktNDZjNS05M2QzLWE1OGViYWU5NTk1NA.xml,true,KÃ¸benhavn K,1260.0,"3, 3",Bredgade,1550 Copenhagen,Raadhuspladsen 16,,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Michael MÃ¸ller,Copenhagen,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27254478,indberetninger-20180424,2.59278,31600839.0,AWr57glgRYGX6_YTIE--,2019-05-27T15:35:53.003Z,2019-05-27T15:34:47.405Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-09-WB,2019-05-27T15:34:47.640Z,,,17000.0,,,,,,,,,
31600839,2018-01-01,2018-01-01,c8,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI4LzlhL2I0LzZhZDktNGE3YS04YTFkLWVjNWI2YWUwNzUxOQ.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzgxLzNlLzc4LzA2NzctNDY3NS04ZTY1LTRmZjcyN2FmZDQ5OA.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzUwLzhhL2M2LzViZjktNDZjNS05M2QzLWE1OGViYWU5NTk1NA.xml,true,KÃ¸benhavn K,1260.0,"3, 3",Bredgade,1550 Copenhagen,Raadhuspladsen 16,,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Michael MÃ¸ller,Copenhagen,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27254478,indberetninger-20180424,2.59278,31600839.0,AWr57glgRYGX6_YTIE--,2019-05-27T15:35:53.003Z,2019-05-27T15:34:47.405Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-09-WB,2019-05-27T15:34:47.640Z,,,-82837.0,,,,,,,,,
31600839,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI4LzlhL2I0LzZhZDktNGE3YS04YTFkLWVjNWI2YWUwNzUxOQ.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzgxLzNlLzc4LzA2NzctNDY3NS04ZTY1LTRmZjcyN2FmZDQ5OA.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzUwLzhhL2M2LzViZjktNDZjNS05M2QzLWE1OGViYWU5NTk1NA.xml,true,KÃ¸benhavn K,1260.0,"3, 3",Bredgade,1550 Copenhagen,Raadhuspladsen 16,,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Michael MÃ¸ller,Copenhagen,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27254478,indberetninger-20180424,2.59278,31600839.0,AWr57glgRYGX6_YTIE--,2019-05-27T15:35:53.003Z,2019-05-27T15:34:47.405Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-09-WB,2019-05-27T15:34:47.640Z,,,-65837.0,,,,,,,,,
31600839,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI4LzlhL2I0LzZhZDktNGE3YS04YTFkLWVjNWI2YWUwNzUxOQ.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzgxLzNlLzc4LzA2NzctNDY3NS04ZTY1LTRmZjcyN2FmZDQ5OA.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzUwLzhhL2M2LzViZjktNDZjNS05M2QzLWE1OGViYWU5NTk1NA.xml,true,KÃ¸benhavn K,1260.0,"3, 3",Bredgade,1550 Copenhagen,Raadhuspladsen 16,6713.0,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",-6713.0,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Michael MÃ¸ller,Copenhagen,2017-01-01,2017-12-31,-6713.0,-6713.0,-6713.0,2018-12-31,2018-01-01,true,0.0,false,false,Ingen bistand,urn:ofk:oid:27254478,indberetninger-20180424,2.59278,31600839.0,AWr57glgRYGX6_YTIE--,2019-05-27T15:35:53.003Z,2019-05-27T15:34:47.405Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-09-WB,2019-05-27T15:34:47.640Z,,,,,,,,,,,,
31600839,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI4LzlhL2I0LzZhZDktNGE3YS04YTFkLWVjNWI2YWUwNzUxOQ.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzgxLzNlLzc4LzA2NzctNDY3NS04ZTY1LTRmZjcyN2FmZDQ5OA.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzUwLzhhL2M2LzViZjktNDZjNS05M2QzLWE1OGViYWU5NTk1NA.xml,true,KÃ¸benhavn K,1260.0,"3, 3",Bredgade,1550 Copenhagen,Raadhuspladsen 16,,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Michael MÃ¸ller,Copenhagen,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27254478,indberetninger-20180424,2.59278,31600839.0,AWr57glgRYGX6_YTIE--,2019-05-27T15:35:53.003Z,2019-05-27T15:34:47.405Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-09-WB,2019-05-27T15:34:47.640Z,,,,,,,,,,,,
31600839,2018-01-01,2018-12-31,c10,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI4LzlhL2I0LzZhZDktNGE3YS04YTFkLWVjNWI2YWUwNzUxOQ.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzgxLzNlLzc4LzA2NzctNDY3NS04ZTY1LTRmZjcyN2FmZDQ5OA.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzUwLzhhL2M2LzViZjktNDZjNS05M2QzLWE1OGViYWU5NTk1NA.xml,true,KÃ¸benhavn K,1260.0,"3, 3",Bredgade,1550 Copenhagen,Raadhuspladsen 16,,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Michael MÃ¸ller,Copenhagen,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27254478,indberetninger-20180424,2.59278,31600839.0,AWr57glgRYGX6_YTIE--,2019-05-27T15:35:53.003Z,2019-05-27T15:34:47.405Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-09-WB,2019-05-27T15:34:47.640Z,,,,,,,,,,,,
31600839,2018-01-01,2018-12-31,c11,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzI4LzlhL2I0LzZhZDktNGE3YS04YTFkLWVjNWI2YWUwNzUxOQ.xhtml,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzgxLzNlLzc4LzA2NzctNDY3NS04ZTY1LTRmZjcyN2FmZDQ5OA.pdf,http://regnskaber.virk.dk/93800613/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzUwLzhhL2M2LzViZjktNDZjNS05M2QzLWE1OGViYWU5NTk1NA.xml,true,KÃ¸benhavn K,1260.0,"3, 3",Bredgade,1550 Copenhagen,Raadhuspladsen 16,,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-27,2019-05-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler ikke selskabet eventualforpligtelser og sikkerhedsstillelser.</p>",,31600839.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Andrew Woods,Zachery Brannon Boyd,MALDIA ApS,Michael MÃ¸ller,Copenhagen,2017-01-01,2017-12-31,-6713.0,,,2018-12-31,2018-01-01,true,,false,false,Ingen bistand,urn:ofk:oid:27254478,indberetninger-20180424,2.59278,31600839.0,AWr57glgRYGX6_YTIE--,2019-05-27T15:35:53.003Z,2019-05-27T15:34:47.405Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BH-09-WB,2019-05-27T15:34:47.640Z,,,,,,,,,,,,
