entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
30827643,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQzLzBjL2RkL2FiY2ItNDBlMC05NjgwLTFlYzk2NzBkMTIyZA.pdf,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzRlL2ZmLzU5LzE1OWEtNDFlMC1hOTMwLTY1M2RhZDE5M2JjZQ.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i CH Consult Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",2017-04-25,2017-04-25,2007-09-01,2017-05-01,20833696.0,30827643.0,20833696.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for CH Consult Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Haumann,Burholt Revision,CH Consult Holding ApS,Burholt Revision,Frederikshavn,2015-01-01,2015-12-31,-77494.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-25,SÃ¦by,99204010.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23789514,indberetninger-20180424,2.5118437,30827643.0,,2018-03-27T18:24:26.464Z,2017-05-01T12:40:04.487Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-RC,2017-05-01T12:40:04.639Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30827643,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQzLzBjL2RkL2FiY2ItNDBlMC05NjgwLTFlYzk2NzBkMTIyZA.pdf,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzRlL2ZmLzU5LzE1OWEtNDFlMC1hOTMwLTY1M2RhZDE5M2JjZQ.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i CH Consult Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",2017-04-25,2017-04-25,2007-09-01,2017-05-01,20833696.0,30827643.0,20833696.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for CH Consult Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Haumann,Burholt Revision,CH Consult Holding ApS,Burholt Revision,Frederikshavn,2015-01-01,2015-12-31,-1684662.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-25,SÃ¦by,99204010.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23789514,indberetninger-20180424,2.5118437,30827643.0,,2018-03-27T18:24:26.464Z,2017-05-01T12:40:04.487Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-RC,2017-05-01T12:40:04.639Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30827643,2015-01-01,2015-12-31,ID_6,,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQzLzBjL2RkL2FiY2ItNDBlMC05NjgwLTFlYzk2NzBkMTIyZA.pdf,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzRlL2ZmLzU5LzE1OWEtNDFlMC1hOTMwLTY1M2RhZDE5M2JjZQ.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i CH Consult Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",2017-04-25,2017-04-25,2007-09-01,2017-05-01,20833696.0,30827643.0,20833696.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for CH Consult Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Haumann,Burholt Revision,CH Consult Holding ApS,Burholt Revision,Frederikshavn,2015-01-01,2015-12-31,1863356.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-25,SÃ¦by,99204010.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23789514,indberetninger-20180424,2.5118437,30827643.0,,2018-03-27T18:24:26.464Z,2017-05-01T12:40:04.487Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-RC,2017-05-01T12:40:04.639Z,215419.0,182277.0,2077494.0,123384.0,11034.0,1932002.0,-33142.0,68646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30827643,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQzLzBjL2RkL2FiY2ItNDBlMC05NjgwLTFlYzk2NzBkMTIyZA.pdf,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzRlL2ZmLzU5LzE1OWEtNDFlMC1hOTMwLTY1M2RhZDE5M2JjZQ.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i CH Consult Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",2017-04-25,2017-04-25,2007-09-01,2017-05-01,20833696.0,30827643.0,20833696.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for CH Consult Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Haumann,Burholt Revision,CH Consult Holding ApS,Burholt Revision,Frederikshavn,2015-01-01,2015-12-31,-101200.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-25,SÃ¦by,99204010.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23789514,indberetninger-20180424,2.5118437,30827643.0,,2018-03-27T18:24:26.464Z,2017-05-01T12:40:04.487Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-RC,2017-05-01T12:40:04.639Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30827643,2015-12-31,2015-12-31,ID_5,,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQzLzBjL2RkL2FiY2ItNDBlMC05NjgwLTFlYzk2NzBkMTIyZA.pdf,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzRlL2ZmLzU5LzE1OWEtNDFlMC1hOTMwLTY1M2RhZDE5M2JjZQ.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i CH Consult Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",2017-04-25,2017-04-25,2007-09-01,2017-05-01,20833696.0,30827643.0,20833696.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for CH Consult Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Haumann,Burholt Revision,CH Consult Holding ApS,Burholt Revision,Frederikshavn,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-25,SÃ¦by,99204010.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23789514,indberetninger-20180424,2.5118437,30827643.0,,2018-03-27T18:24:26.464Z,2017-05-01T12:40:04.487Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-RC,2017-05-01T12:40:04.639Z,,,,,,,,,25088454.0,532231.0,125000.0,3354240.0,21878831.0,1193947.0,18421862.0,25088454.0,3082647.0,2118405.0,1169800.0,21734214.0,948605.0,117494.0,618110.0,19615809.0,101200.0,126976.0,126976.0,1044800.0,20607831.0,0.0,3082647.0,2556440.0,3296.0,2822009.0,2000000.0,0.0,203899.0,405417.0,
30827643,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQzLzBjL2RkL2FiY2ItNDBlMC05NjgwLTFlYzk2NzBkMTIyZA.pdf,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzRlL2ZmLzU5LzE1OWEtNDFlMC1hOTMwLTY1M2RhZDE5M2JjZQ.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i CH Consult Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",2017-04-25,2017-04-25,2007-09-01,2017-05-01,20833696.0,30827643.0,20833696.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for CH Consult Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Haumann,Burholt Revision,CH Consult Holding ApS,Burholt Revision,Frederikshavn,2015-01-01,2015-12-31,1039281.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-25,SÃ¦by,99204010.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23789514,indberetninger-20180424,2.5118437,30827643.0,,2018-03-27T18:24:26.464Z,2017-05-01T12:40:04.487Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-RC,2017-05-01T12:40:04.639Z,64049.0,354703.0,853283.0,43520.0,0.0,1100417.0,290654.0,61136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30827643,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQzLzBjL2RkL2FiY2ItNDBlMC05NjgwLTFlYzk2NzBkMTIyZA.pdf,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzRlL2ZmLzU5LzE1OWEtNDFlMC1hOTMwLTY1M2RhZDE5M2JjZQ.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i CH Consult Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",2017-04-25,2017-04-25,2007-09-01,2017-05-01,20833696.0,30827643.0,20833696.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for CH Consult Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Haumann,Burholt Revision,CH Consult Holding ApS,Burholt Revision,Frederikshavn,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-25,SÃ¦by,99204010.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23789514,indberetninger-20180424,2.5118437,30827643.0,,2018-03-27T18:24:26.464Z,2017-05-01T12:40:04.487Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-RC,2017-05-01T12:40:04.639Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30827643,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQzLzBjL2RkL2FiY2ItNDBlMC05NjgwLTFlYzk2NzBkMTIyZA.pdf,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzRlL2ZmLzU5LzE1OWEtNDFlMC1hOTMwLTY1M2RhZDE5M2JjZQ.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i CH Consult Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",2017-04-25,2017-04-25,2007-09-01,2017-05-01,20833696.0,30827643.0,20833696.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for CH Consult Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Haumann,Burholt Revision,CH Consult Holding ApS,Burholt Revision,Frederikshavn,2015-01-01,2015-12-31,-82598.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-25,SÃ¦by,99204010.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23789514,indberetninger-20180424,2.5118437,30827643.0,,2018-03-27T18:24:26.464Z,2017-05-01T12:40:04.487Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-RC,2017-05-01T12:40:04.639Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30827643,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQzLzBjL2RkL2FiY2ItNDBlMC05NjgwLTFlYzk2NzBkMTIyZA.pdf,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzRlL2ZmLzU5LzE1OWEtNDFlMC1hOTMwLTY1M2RhZDE5M2JjZQ.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i CH Consult Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",2017-04-25,2017-04-25,2007-09-01,2017-05-01,20833696.0,30827643.0,20833696.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for CH Consult Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Haumann,Burholt Revision,CH Consult Holding ApS,Burholt Revision,Frederikshavn,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-25,SÃ¦by,99204010.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23789514,indberetninger-20180424,2.5118437,30827643.0,,2018-03-27T18:24:26.464Z,2017-05-01T12:40:04.487Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-RC,2017-05-01T12:40:04.639Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Claus Haumann
30827643,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzLzM0LzQzLzBjL2RkL2FiY2ItNDBlMC05NjgwLTFlYzk2NzBkMTIyZA.pdf,http://regnskaber.virk.dk/34672803/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzRlL2ZmLzU5LzE1OWEtNDFlMC1hOTMwLTY1M2RhZDE5M2JjZQ.xml,true,"9300, SÃ¦by",GasvÃ¦rksvej 3,Til kapitalejerne i CH Consult Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",2017-04-25,2017-04-25,2007-09-01,2017-05-01,20833696.0,30827643.0,20833696.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for CH Consult Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Haumann,Burholt Revision,CH Consult Holding ApS,Burholt Revision,Frederikshavn,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-04-25,SÃ¦by,99204010.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23789514,indberetninger-20180424,2.5118437,30827643.0,,2018-03-27T18:24:26.464Z,2017-05-01T12:40:04.487Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-RC,2017-05-01T12:40:04.639Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
