entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpense,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
34589402,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQwLzZmLzk0Lzk2MTQtNGRlYy05MTVkLWY3OTFiN2E4OGI5ZA.xhtml,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzgxLzg3L2QxLzYyOGQtNDk3Ni04MmJiLTRlZDhjYzNiNjNjMw.pdf,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2ZlL2VhLzczLzUwYTktNGFjMS05ZWUzLTY0MDc4ZWQyOTgzZA.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens kanal,KÃ¸benhavn K,1261.0,"3, 3 th",PalÃ¦gade,3450 AllerÃ¸d,Frederiksborgvej 23,Regnskabsklasse B,2018-05-31,2018-05-31,paul@hannerup.dk,34589402.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Nielsen-Hannerup,SÃ¸ren Fink-Jakobsen,Danske Bank,CB FORSIKRING ApS,Paul Nielsen-HANNERUP,0.0,KÃ¸benhavn,2016-01-01,2016-12-31,0.0,2017-12-31,2017-01-01,false,false,Selskabets ledelse har fravalgt revision for regnskabsÃ¥ret 2018,20258187.0,false,false,Ingen bistand,urn:ofk:oid:25777905,indberetninger-20180424,2.5927877,34589402.0,AWPuhS-h0wkEsASktngJ,2018-06-11T11:05:39.346Z,2018-06-11T11:04:55.210Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-73-GY,2018-06-11T11:04:55.533Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34589402,2016-01-01,2016-12-31,c12,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQwLzZmLzk0Lzk2MTQtNGRlYy05MTVkLWY3OTFiN2E4OGI5ZA.xhtml,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzgxLzg3L2QxLzYyOGQtNDk3Ni04MmJiLTRlZDhjYzNiNjNjMw.pdf,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2ZlL2VhLzczLzUwYTktNGFjMS05ZWUzLTY0MDc4ZWQyOTgzZA.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens kanal,KÃ¸benhavn K,1261.0,"3, 3 th",PalÃ¦gade,3450 AllerÃ¸d,Frederiksborgvej 23,Regnskabsklasse B,2018-05-31,2018-05-31,paul@hannerup.dk,34589402.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Nielsen-Hannerup,SÃ¸ren Fink-Jakobsen,Danske Bank,CB FORSIKRING ApS,Paul Nielsen-HANNERUP,0.0,KÃ¸benhavn,2016-01-01,2016-12-31,-13565.0,2017-12-31,2017-01-01,false,false,Selskabets ledelse har fravalgt revision for regnskabsÃ¥ret 2018,20258187.0,false,false,Ingen bistand,urn:ofk:oid:25777905,indberetninger-20180424,2.5927877,34589402.0,AWPuhS-h0wkEsASktngJ,2018-06-11T11:05:39.346Z,2018-06-11T11:04:55.210Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-73-GY,2018-06-11T11:04:55.533Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34589402,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQwLzZmLzk0Lzk2MTQtNGRlYy05MTVkLWY3OTFiN2E4OGI5ZA.xhtml,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzgxLzg3L2QxLzYyOGQtNDk3Ni04MmJiLTRlZDhjYzNiNjNjMw.pdf,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2ZlL2VhLzczLzUwYTktNGFjMS05ZWUzLTY0MDc4ZWQyOTgzZA.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens kanal,KÃ¸benhavn K,1261.0,"3, 3 th",PalÃ¦gade,3450 AllerÃ¸d,Frederiksborgvej 23,Regnskabsklasse B,2018-05-31,2018-05-31,paul@hannerup.dk,34589402.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Nielsen-Hannerup,SÃ¸ren Fink-Jakobsen,Danske Bank,CB FORSIKRING ApS,Paul Nielsen-HANNERUP,0.0,KÃ¸benhavn,2016-01-01,2016-12-31,-13565.0,2017-12-31,2017-01-01,false,false,Selskabets ledelse har fravalgt revision for regnskabsÃ¥ret 2018,20258187.0,false,false,Ingen bistand,urn:ofk:oid:25777905,indberetninger-20180424,2.5927877,34589402.0,AWPuhS-h0wkEsASktngJ,2018-06-11T11:05:39.346Z,2018-06-11T11:04:55.210Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-73-GY,2018-06-11T11:04:55.533Z,-150000.0,1184590.0,441838.0,1033293.0,12268.0,-13565.0,-1297.0,1475131.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34589402,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQwLzZmLzk0Lzk2MTQtNGRlYy05MTVkLWY3OTFiN2E4OGI5ZA.xhtml,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzgxLzg3L2QxLzYyOGQtNDk3Ni04MmJiLTRlZDhjYzNiNjNjMw.pdf,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2ZlL2VhLzczLzUwYTktNGFjMS05ZWUzLTY0MDc4ZWQyOTgzZA.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens kanal,KÃ¸benhavn K,1261.0,"3, 3 th",PalÃ¦gade,3450 AllerÃ¸d,Frederiksborgvej 23,Regnskabsklasse B,2018-05-31,2018-05-31,paul@hannerup.dk,34589402.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Nielsen-Hannerup,SÃ¸ren Fink-Jakobsen,Danske Bank,CB FORSIKRING ApS,Paul Nielsen-HANNERUP,0.0,KÃ¸benhavn,2016-01-01,2016-12-31,0.0,2017-12-31,2017-01-01,false,false,Selskabets ledelse har fravalgt revision for regnskabsÃ¥ret 2018,20258187.0,false,false,Ingen bistand,urn:ofk:oid:25777905,indberetninger-20180424,2.5927877,34589402.0,AWPuhS-h0wkEsASktngJ,2018-06-11T11:05:39.346Z,2018-06-11T11:04:55.210Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-73-GY,2018-06-11T11:04:55.533Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34589402,2016-12-31,2016-12-31,c14,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQwLzZmLzk0Lzk2MTQtNGRlYy05MTVkLWY3OTFiN2E4OGI5ZA.xhtml,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzgxLzg3L2QxLzYyOGQtNDk3Ni04MmJiLTRlZDhjYzNiNjNjMw.pdf,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2ZlL2VhLzczLzUwYTktNGFjMS05ZWUzLTY0MDc4ZWQyOTgzZA.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens kanal,KÃ¸benhavn K,1261.0,"3, 3 th",PalÃ¦gade,3450 AllerÃ¸d,Frederiksborgvej 23,Regnskabsklasse B,2018-05-31,2018-05-31,paul@hannerup.dk,34589402.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Nielsen-Hannerup,SÃ¸ren Fink-Jakobsen,Danske Bank,CB FORSIKRING ApS,Paul Nielsen-HANNERUP,0.0,KÃ¸benhavn,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,Selskabets ledelse har fravalgt revision for regnskabsÃ¥ret 2018,20258187.0,false,false,Ingen bistand,urn:ofk:oid:25777905,indberetninger-20180424,2.5927877,34589402.0,AWPuhS-h0wkEsASktngJ,2018-06-11T11:05:39.346Z,2018-06-11T11:04:55.210Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-73-GY,2018-06-11T11:04:55.533Z,,,,,,,,,,331046.0,198473.0,0.0,80000.0,331046.0,80545.0,0.0,0.0,0.0,0.0,0.0,331046.0,250501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,0.0,0.0,250501.0,0.0,0.0,189039.0,132573.0,15000.0,0.0,0.0,0.0,-1208.0,117573.0,
34589402,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQwLzZmLzk0Lzk2MTQtNGRlYy05MTVkLWY3OTFiN2E4OGI5ZA.xhtml,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzgxLzg3L2QxLzYyOGQtNDk3Ni04MmJiLTRlZDhjYzNiNjNjMw.pdf,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2ZlL2VhLzczLzUwYTktNGFjMS05ZWUzLTY0MDc4ZWQyOTgzZA.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens kanal,KÃ¸benhavn K,1261.0,"3, 3 th",PalÃ¦gade,3450 AllerÃ¸d,Frederiksborgvej 23,Regnskabsklasse B,2018-05-31,2018-05-31,paul@hannerup.dk,34589402.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Nielsen-Hannerup,SÃ¸ren Fink-Jakobsen,Danske Bank,CB FORSIKRING ApS,Paul Nielsen-HANNERUP,0.0,KÃ¸benhavn,2016-01-01,2016-12-31,139.0,2017-12-31,2017-01-01,false,false,Selskabets ledelse har fravalgt revision for regnskabsÃ¥ret 2018,20258187.0,false,false,Ingen bistand,urn:ofk:oid:25777905,indberetninger-20180424,2.5927877,34589402.0,AWPuhS-h0wkEsASktngJ,2018-06-11T11:05:39.346Z,2018-06-11T11:04:55.210Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-73-GY,2018-06-11T11:04:55.533Z,0.0,316776.0,292320.0,323540.0,6625.0,139.0,6764.0,615860.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34589402,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQwLzZmLzk0Lzk2MTQtNGRlYy05MTVkLWY3OTFiN2E4OGI5ZA.xhtml,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzgxLzg3L2QxLzYyOGQtNDk3Ni04MmJiLTRlZDhjYzNiNjNjMw.pdf,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2ZlL2VhLzczLzUwYTktNGFjMS05ZWUzLTY0MDc4ZWQyOTgzZA.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens kanal,KÃ¸benhavn K,1261.0,"3, 3 th",PalÃ¦gade,3450 AllerÃ¸d,Frederiksborgvej 23,Regnskabsklasse B,2018-05-31,2018-05-31,paul@hannerup.dk,34589402.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Nielsen-Hannerup,SÃ¸ren Fink-Jakobsen,Danske Bank,CB FORSIKRING ApS,Paul Nielsen-HANNERUP,0.0,KÃ¸benhavn,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,Selskabets ledelse har fravalgt revision for regnskabsÃ¥ret 2018,20258187.0,false,false,Ingen bistand,urn:ofk:oid:25777905,indberetninger-20180424,2.5927877,34589402.0,AWPuhS-h0wkEsASktngJ,2018-06-11T11:05:39.346Z,2018-06-11T11:04:55.210Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-73-GY,2018-06-11T11:04:55.533Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34589402,2017-01-01,2017-12-31,c11,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQwLzZmLzk0Lzk2MTQtNGRlYy05MTVkLWY3OTFiN2E4OGI5ZA.xhtml,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzgxLzg3L2QxLzYyOGQtNDk3Ni04MmJiLTRlZDhjYzNiNjNjMw.pdf,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2ZlL2VhLzczLzUwYTktNGFjMS05ZWUzLTY0MDc4ZWQyOTgzZA.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens kanal,KÃ¸benhavn K,1261.0,"3, 3 th",PalÃ¦gade,3450 AllerÃ¸d,Frederiksborgvej 23,Regnskabsklasse B,2018-05-31,2018-05-31,paul@hannerup.dk,34589402.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Nielsen-Hannerup,SÃ¸ren Fink-Jakobsen,Danske Bank,CB FORSIKRING ApS,Paul Nielsen-HANNERUP,0.0,KÃ¸benhavn,2016-01-01,2016-12-31,139.0,2017-12-31,2017-01-01,false,false,Selskabets ledelse har fravalgt revision for regnskabsÃ¥ret 2018,20258187.0,false,false,Ingen bistand,urn:ofk:oid:25777905,indberetninger-20180424,2.5927877,34589402.0,AWPuhS-h0wkEsASktngJ,2018-06-11T11:05:39.346Z,2018-06-11T11:04:55.210Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-73-GY,2018-06-11T11:04:55.533Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34589402,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQwLzZmLzk0Lzk2MTQtNGRlYy05MTVkLWY3OTFiN2E4OGI5ZA.xhtml,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzgxLzg3L2QxLzYyOGQtNDk3Ni04MmJiLTRlZDhjYzNiNjNjMw.pdf,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2ZlL2VhLzczLzUwYTktNGFjMS05ZWUzLTY0MDc4ZWQyOTgzZA.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens kanal,KÃ¸benhavn K,1261.0,"3, 3 th",PalÃ¦gade,3450 AllerÃ¸d,Frederiksborgvej 23,Regnskabsklasse B,2018-05-31,2018-05-31,paul@hannerup.dk,34589402.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Nielsen-Hannerup,SÃ¸ren Fink-Jakobsen,Danske Bank,CB FORSIKRING ApS,Paul Nielsen-HANNERUP,0.0,KÃ¸benhavn,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,Selskabets ledelse har fravalgt revision for regnskabsÃ¥ret 2018,20258187.0,false,false,Ingen bistand,urn:ofk:oid:25777905,indberetninger-20180424,2.5927877,34589402.0,AWPuhS-h0wkEsASktngJ,2018-06-11T11:05:39.346Z,2018-06-11T11:04:55.210Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-73-GY,2018-06-11T11:04:55.533Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul Herman Nielsen-Hannerup
34589402,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzQwLzZmLzk0Lzk2MTQtNGRlYy05MTVkLWY3OTFiN2E4OGI5ZA.xhtml,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzgxLzg3L2QxLzYyOGQtNDk3Ni04MmJiLTRlZDhjYzNiNjNjMw.pdf,http://regnskaber.virk.dk/20498543/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2ZlL2VhLzczLzUwYTktNGFjMS05ZWUzLTY0MDc4ZWQyOTgzZA.xml,true,Danmark,DK,KÃ¸benhavn K,1090.0,2.0,Holmens kanal,KÃ¸benhavn K,1261.0,"3, 3 th",PalÃ¦gade,3450 AllerÃ¸d,Frederiksborgvej 23,Regnskabsklasse B,2018-05-31,2018-05-31,paul@hannerup.dk,34589402.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Paul Nielsen-Hannerup,SÃ¸ren Fink-Jakobsen,Danske Bank,CB FORSIKRING ApS,Paul Nielsen-HANNERUP,0.0,KÃ¸benhavn,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,false,Selskabets ledelse har fravalgt revision for regnskabsÃ¥ret 2018,20258187.0,false,false,Ingen bistand,urn:ofk:oid:25777905,indberetninger-20180424,2.5927877,34589402.0,AWPuhS-h0wkEsASktngJ,2018-06-11T11:05:39.346Z,2018-06-11T11:04:55.210Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-73-GY,2018-06-11T11:04:55.533Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SÃ¸ren Fink-Jakobsen
